,Team,Home,Opponent,Victory,Wins,Losses,Ties,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts.1,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks.1,Sack Yards,Interceptions.1,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing.1,First Downs Passing.1,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards.1,Rushing Yards / Attempt.1,Rushing Touchdowns.1,Passing Yards.1,Passing Yards / Attempt.1,Yards / Reception.1,Passing Touchdowns.1,Kickoff Return Yards.1,Punt Return Yards.1,Penalty Yards.1,Turnovers Rank,Turnover +/-,Interceptions.2,Fumbles Opp Recovered.1,Interceptions.3,Fumbles Lost.1,Opponent Wins,Opponent Losses,Opponent Ties,Opponent Passing Rank,Opponent Completions,Opponent Attempts,Opponent Completion %,Opponent Passing Yards,Opponent Passing Yards / Attempt,Opponent Yards / Reception,Opponent Passing Touchdowns,Opponent Interceptions,Opponent QB Rating,Opponent Sacks,Opponent Passing Yardage Lost to Sacks,Opponent First Downs Passing,Opponent Fumbles,Opponent Fumbles Lost,Opponent Rushing Rank,Opponent Attempts.1,Opponent Rushing Yards,Opponent Rushing Yards / Attempt,Opponent Rushing Touchdowns,Opponent First Downs Rushing,Opponent Kicking Rank,Opponent Kicking Points,Opponent Field Goals Made,Opponent Field Goals Attempted,Opponent Field Goal %,Opponent Longest Field Goal,Opponent Field Goals Blocked,Opponent Extra Points Made,Opponent Extra Points Attempted,Opponent Extra Point %,Opponent Extra Points Blocked,Opponent Punting Rank,Opponent Punts,Opponent Punt Yards,Opponent Punt Yards Avg,Opponent Returning Rank,Opponent Kickoff Returns,Opponent Kickoff Return Yards,Opponent Kickoff Return Avg,Opponent Kickoff Return Touchdowns,Opponent Kickoff Return Long,Opponent Punt Returns,Opponent Punt Return Yards,Opponent Punt Return Avg,Opponent Punt Return Touchdowns,Opponent Punt Return Long,Opponent Defense Rank,Opponent Points Allowed,Opponent Total Tackles,Opponent Solo Tackles,Opponent Assisted Tackles,Opponent Sacks.1,Opponent Sack Yards,Opponent Interceptions.1,Opponent Interception Return Touchdowns,Opponent Forced Fumbles,Opponent Fumbles Opp Recovered,Opponent Fumbles Opp Recovered Touchdowns,Opponent Passes Defended,Opponent Stuffs,Opponent Stuff Yards,Opponent Safeties,Opponent Downs Rank,Opponent First Downs,Opponent First Downs Rushing.1,Opponent First Downs Passing.1,Opponent Third Downs Made,Opponent Third Downs Attempted,Opponent Third Down %,Opponent Fourth Downs Made,Opponent Fourth Downs Attempted,Opponent Fourth Down %,Opponent Penalties,Opponent First Downs Penalty,Opponent Penalty Yards,Opponent Yardage Rank,Opponent Points,Opponent Yards,Opponent Rushing Yards.1,Opponent Rushing Yards / Attempt.1,Opponent Rushing Touchdowns.1,Opponent Passing Yards.1,Opponent Passing Yards / Attempt.1,Opponent Yards / Reception.1,Opponent Passing Touchdowns.1,Opponent Kickoff Return Yards.1,Opponent Punt Return Yards.1,Opponent Penalty Yards.1,Opponent Turnovers Rank,Opponent Turnover +/-,Opponent Interceptions.2,Opponent Fumbles Opp Recovered.1,Opponent Interceptions.3,Opponent Fumbles Lost.1
NYG_16_2016,NYG,0,PHI,0,10,4,0,16.6428571429,23.0,36.2857142857,0.632428571429,239.428571429,6.59285714286,10.8785714286,1.78571428571,0.928571428571,89.4428571429,1.5,9.92857142857,11.6428571429,0.5,0.285714285714,19.6428571429,23.7857142857,81.2142857143,3.44285714286,0.357142857143,4.35714285714,19.4285714286,5.28571428571,1.07142857143,1.14285714286,0.625,25.5,0.0,2.07142857143,2.35714285714,0.910714285714,0.0,12.2857142857,5.85714285714,270.642857143,46.9785714286,13.9285714286,1.92857142857,46.9285714286,18.7,0.0,23.0,2.57142857143,16.5,6.99285714286,0.0,9.35714285714,9.28571428571,17.8571428571,64.2142857143,45.5,18.7142857143,2.21428571429,14.3571428571,1.0,0.0714285714286,1.07142857143,0.5,0.0714285714286,6.5,2.14285714286,4.21428571429,0.0,19.9285714286,17.7142857143,4.35714285714,11.6428571429,4.42857142857,12.8571428571,0.347857142857,0.571428571429,1.14285714286,0.25,5.57142857143,1.71428571429,54.6428571429,17.8571428571,19.4285714286,320.642857143,81.2142857143,3.44285714286,0.357142857143,239.428571429,6.59285714286,10.8785714286,1.78571428571,46.9285714286,16.5,54.6428571429,14.5714285714,-0.214285714286,1.0,0.5,0.928571428571,0.785714285714,5,9,0,18.0,24.2142857143,38.6428571429,0.626928571429,227.5,6.00714285714,10.3071428571,0.928571428571,0.928571428571,78.3857142857,2.21428571429,14.2857142857,12.2142857143,0.785714285714,0.214285714286,13.7142857143,27.0,112.928571429,4.15,1.0,7.14285714286,10.5714285714,8.57142857143,2.28571428571,2.64285714286,0.786928571429,38.0714285714,0.0714285714286,1.71428571429,1.78571428571,0.904785714286,0.0,15.5714285714,3.85714285714,175.071428571,44.6857142857,10.3571428571,2.21428571429,63.0,29.6142857143,0.142857142857,21.9285714286,1.35714285714,17.5714285714,8.79285714286,0.0,12.5,15.0714285714,21.3571428571,50.8571428571,35.7142857143,15.1428571429,2.21428571429,13.0,0.785714285714,0.142857142857,0.928571428571,0.714285714286,0.0,4.57142857143,3.5,9.85714285714,0.0714285714286,12.4285714286,21.0,7.14285714286,12.2142857143,5.35714285714,14.1428571429,0.376428571429,0.928571428571,1.78571428571,0.37,7.71428571429,1.64285714286,62.7857142857,14.7142857143,22.5714285714,340.428571429,112.928571429,4.15,1.0,227.5,6.00714285714,10.3071428571,0.928571428571,63.0,17.5714285714,62.7857142857,12.3571428571,0.142857142857,0.785714285714,0.714285714286,0.928571428571,0.428571428571
MIN_16_2016,MIN,0,GB,0,7,7,0,16.2857142857,25.3571428571,36.0,0.702285714286,230.928571429,6.5,10.0428571429,1.0,0.285714285714,93.9928571429,2.42857142857,18.1428571429,12.5714285714,0.571428571429,0.285714285714,22.7857142857,23.7142857143,70.5714285714,3.08571428571,0.571428571429,4.07142857143,15.5,6.57142857143,1.71428571429,2.0,0.833357142857,35.9285714286,0.0714285714286,1.42857142857,1.85714285714,0.636928571429,0.0714285714286,17.2857142857,4.78571428571,207.5,43.7428571429,11.1428571429,2.14285714286,59.7857142857,30.3428571429,0.0714285714286,32.4285714286,2.14285714286,20.6428571429,7.72142857143,0.142857142857,11.2142857143,10.8571428571,18.5,55.1428571429,36.9285714286,18.2142857143,2.5,18.7142857143,0.857142857143,0.142857142857,0.857142857143,0.714285714286,0.0714285714286,3.92857142857,1.35714285714,2.78571428571,0.0714285714286,18.0714285714,18.5714285714,4.07142857143,12.5714285714,5.0,13.2857142857,0.365,0.357142857143,1.0,0.166428571429,6.64285714286,1.92857142857,56.9285714286,17.5714285714,18.8571428571,301.5,70.5714285714,3.08571428571,0.571428571429,230.928571429,6.5,10.0428571429,1.0,59.7857142857,20.6428571429,56.9285714286,9.78571428571,0.642857142857,0.857142857143,0.714285714286,0.285714285714,0.642857142857,8,6,0,12.6428571429,24.8571428571,38.7142857143,0.644357142857,256.857142857,6.81428571429,11.2,2.28571428571,0.571428571429,98.8785714286,2.14285714286,14.4285714286,13.3571428571,0.285714285714,0.142857142857,15.6428571429,23.4285714286,107.714285714,4.72142857143,0.714285714286,5.78571428571,11.7857142857,7.78571428571,1.71428571429,2.0,0.738142857143,31.4285714286,0.0714285714286,2.64285714286,2.78571428571,0.9405,0.0,17.2857142857,3.21428571429,141.071428571,44.3714285714,15.1428571429,2.0,39.0,19.2428571429,0.0,20.6428571429,1.28571428571,12.5,7.6,0.0,6.14285714286,15.5714285714,24.2142857143,52.6428571429,40.1428571429,12.5,2.42857142857,17.9285714286,1.14285714286,0.0,0.571428571429,0.428571428571,0.0,5.35714285714,3.14285714286,7.5,0.0,12.5714285714,21.5714285714,5.78571428571,13.3571428571,6.07142857143,13.1428571429,0.457142857143,0.5,1.21428571429,0.285714285714,6.21428571429,2.42857142857,52.2142857143,11.0,25.9285714286,364.571428571,107.714285714,4.72142857143,0.714285714286,256.857142857,6.81428571429,11.2,2.28571428571,39.0,12.5,52.2142857143,12.5,0.357142857143,1.14285714286,0.428571428571,0.571428571429,0.642857142857
TEN_16_2016,TEN,0,JAX,0,8,6,0,16.5714285714,19.2857142857,31.0,0.620785714286,228.785714286,7.58571428571,12.8214285714,1.85714285714,0.642857142857,96.2714285714,1.5,10.2857142857,10.8571428571,0.142857142857,0.142857142857,9.07142857143,30.5,144.714285714,4.68571428571,1.07142857143,7.5,15.3571428571,6.71428571429,1.42857142857,1.57142857143,0.821428571429,36.5714285714,0.0,2.42857142857,2.57142857143,0.964285714286,0.0714285714286,17.2142857143,4.64285714286,205.571428571,44.0785714286,17.0,2.14285714286,43.2142857143,16.5357142857,0.0,18.2142857143,1.85714285714,14.0714285714,8.07142857143,0.0,8.57142857143,14.6428571429,23.0714285714,51.8571428571,39.2142857143,12.6428571429,2.42857142857,16.3571428571,0.857142857143,0.0,0.142857142857,0.285714285714,0.0,4.78571428571,1.71428571429,3.64285714286,0.0,14.0714285714,20.5,7.5,10.8571428571,6.14285714286,13.4285714286,0.454285714286,0.285714285714,0.714285714286,0.237857142857,6.92857142857,2.14285714286,65.2142857143,13.9285714286,24.2857142857,373.5,144.714285714,4.68571428571,1.07142857143,228.785714286,7.58571428571,12.8214285714,1.85714285714,43.2142857143,14.0714285714,65.2142857143,13.2857142857,0.0,0.857142857143,0.285714285714,0.642857142857,0.5,2,12,0,17.6428571429,22.6428571429,39.1428571429,0.572642857143,222.071428571,5.62857142857,10.3214285714,1.5,1.14285714286,73.9428571429,2.14285714286,12.1428571429,12.5714285714,0.214285714286,0.214285714286,18.1428571429,23.8571428571,97.5,4.12857142857,0.428571428571,4.42857142857,15.5,6.28571428571,1.5,1.85714285714,0.65,34.2857142857,0.142857142857,1.78571428571,1.85714285714,0.964285714286,0.0,14.0,5.0,232.714285714,46.9285714286,11.5,2.5,60.1428571429,25.0285714286,0.0714285714286,28.5,2.57142857143,15.1428571429,5.60714285714,0.0,9.92857142857,18.7857142857,25.6428571429,54.1428571429,43.6428571429,10.5,1.85714285714,9.57142857143,0.357142857143,0.0,0.714285714286,0.357142857143,0.0,2.42857142857,3.42857142857,6.85714285714,0.0,16.3571428571,19.5,4.42857142857,12.5714285714,5.0,13.9285714286,0.347142857143,0.5,1.14285714286,0.267857142857,8.35714285714,2.5,77.0714285714,19.0,18.5714285714,319.571428571,97.5,4.12857142857,0.428571428571,222.071428571,5.62857142857,10.3214285714,1.5,60.1428571429,15.1428571429,77.0714285714,19.3571428571,-1.14285714286,0.357142857143,0.357142857143,1.14285714286,0.714285714286
NYJ_16_2016,NYJ,0,NE,0,4,10,0,17.9285714286,20.2142857143,35.4285714286,0.575785714286,224.0,6.47142857143,11.8142857143,1.0,1.57142857143,71.7,2.28571428571,11.6428571429,10.6428571429,0.571428571429,0.142857142857,14.5,25.6428571429,111.714285714,4.25714285714,0.714285714286,5.92857142857,16.5,6.42857142857,1.64285714286,1.85714285714,0.839285714286,35.0714285714,0.214285714286,1.5,1.64285714286,0.678571428571,0.0,20.8571428571,4.78571428571,201.785714286,42.1785714286,12.5,2.71428571429,60.8571428571,21.1428571429,0.0,24.0714285714,1.42857142857,8.42857142857,3.87142857143,0.0,5.5,17.7857142857,25.5714285714,53.0714285714,36.9285714286,16.1428571429,1.64285714286,10.7142857143,0.5,0.0,0.785714285714,0.285714285714,0.0,3.14285714286,3.21428571429,7.57142857143,0.0,17.8571428571,18.5,5.92857142857,10.6428571429,5.07142857143,13.2857142857,0.372857142857,0.428571428571,1.0,0.321428571429,6.07142857143,1.92857142857,53.2142857143,19.2857142857,17.2857142857,335.714285714,111.714285714,4.25714285714,0.714285714286,224.0,6.47142857143,11.8142857143,1.0,60.8571428571,8.42857142857,53.2142857143,18.5714285714,-1.35714285714,0.5,0.285714285714,1.57142857143,0.571428571429,12,2,0,11.7142857143,23.2142857143,34.7857142857,0.666142857143,272.928571429,7.81428571429,12.1857142857,1.85714285714,0.142857142857,105.128571429,1.64285714286,9.92857142857,12.7857142857,0.357142857143,0.0714285714286,12.4285714286,29.5,117.0,3.94285714286,1.14285714286,6.78571428571,12.8571428571,7.64285714286,1.64285714286,1.92857142857,0.696428571429,31.5714285714,0.0,2.71428571429,2.92857142857,0.875,0.0,17.0,4.64285714286,206.0,44.0785714286,14.6428571429,1.92857142857,36.7857142857,19.1785714286,0.0,17.7142857143,2.92857142857,20.9285714286,7.45,0.0,9.42857142857,9.78571428571,16.6428571429,56.3571428571,36.2142857143,20.1428571429,2.28571428571,15.6428571429,0.642857142857,0.0,0.928571428571,0.571428571429,0.0,4.42857142857,1.64285714286,3.78571428571,0.214285714286,11.0,22.0,6.78571428571,12.7857142857,6.14285714286,14.0714285714,0.437857142857,0.571428571429,0.857142857143,0.405,5.92857142857,2.42857142857,52.5,10.3571428571,26.0714285714,389.928571429,117.0,3.94285714286,1.14285714286,272.928571429,7.81428571429,12.1857142857,1.85714285714,36.7857142857,20.9285714286,52.5,11.5,0.428571428571,0.642857142857,0.571428571429,0.142857142857,0.642857142857
SD_16_2016,SD,0,CLE,0,5,9,0,13.5,21.7142857143,35.4285714286,0.621714285714,257.642857143,7.37857142857,12.55,2.07142857143,1.28571428571,90.0571428571,2.57142857143,13.4285714286,13.0714285714,0.5,0.357142857143,18.0714285714,25.2142857143,96.2142857143,3.63571428571,0.714285714286,5.71428571429,13.4285714286,7.57142857143,1.64285714286,1.92857142857,0.761928571429,29.0,0.0,2.64285714286,2.92857142857,0.878571428571,0.214285714286,16.0,3.78571428571,173.642857143,43.7214285714,18.9285714286,1.71428571429,30.0714285714,14.2357142857,0.0,15.5714285714,2.0,13.7142857143,6.20714285714,0.0,9.07142857143,18.5714285714,26.1428571429,55.0714285714,41.7142857143,13.3571428571,1.78571428571,12.8571428571,1.21428571429,0.142857142857,1.0,0.714285714286,0.142857142857,5.85714285714,3.35714285714,8.21428571429,0.0714285714286,14.2857142857,21.0714285714,5.71428571429,13.0714285714,5.5,12.5,0.432142857143,0.142857142857,0.571428571429,0.142857142857,6.28571428571,2.28571428571,45.5714285714,12.5,26.1428571429,353.857142857,96.2142857143,3.63571428571,0.714285714286,257.642857143,7.37857142857,12.55,2.07142857143,30.0714285714,13.7142857143,45.5714285714,14.5,-0.357142857143,1.21428571429,0.714285714286,1.28571428571,1.0,0,14,0,19.1428571429,20.7142857143,35.6428571429,0.579357142857,209.357142857,5.80714285714,11.3714285714,0.928571428571,0.928571428571,71.6642857143,3.78571428571,25.3571428571,11.2857142857,0.5,0.357142857143,16.8571428571,20.5714285714,96.9285714286,4.41428571429,0.714285714286,4.5,18.7142857143,5.14285714286,1.28571428571,1.64285714286,0.714285714286,28.4285714286,0.0,1.28571428571,1.42857142857,0.904785714286,0.0714285714286,15.3571428571,5.21428571429,236.642857143,45.8928571429,20.2142857143,2.14285714286,37.0,15.1214285714,0.0,14.7142857143,1.71428571429,11.0714285714,4.97857142857,0.0,6.28571428571,22.7142857143,29.1428571429,60.6428571429,40.2142857143,20.4285714286,1.57142857143,10.2142857143,0.571428571429,0.0714285714286,0.428571428571,0.214285714286,0.0,4.0,1.78571428571,3.5,0.0,19.0,17.5714285714,4.5,11.2857142857,4.5,13.0,0.334285714286,0.857142857143,1.21428571429,0.464285714286,6.14285714286,1.78571428571,46.7857142857,21.9285714286,15.7142857143,306.285714286,96.9285714286,4.41428571429,0.714285714286,209.357142857,5.80714285714,11.3714285714,0.928571428571,37.0,11.0714285714,46.7857142857,17.1428571429,-0.714285714286,0.571428571429,0.214285714286,0.928571428571,0.571428571429
WSH_16_2016,WSH,0,CHI,1,7,6,1,9.07142857143,26.2142857143,38.7857142857,0.674071428571,303.0,7.95,12.3928571429,1.64285714286,0.714285714286,99.2285714286,1.35714285714,10.6428571429,14.5,0.428571428571,0.142857142857,16.7857142857,23.5,103.571428571,4.27857142857,0.928571428571,5.57142857143,10.9285714286,8.78571428571,2.21428571429,2.71428571429,0.785714285714,38.2857142857,0.0,2.14285714286,2.35714285714,0.875,0.0,19.0,2.85714285714,127.0,42.9714285714,14.0714285714,1.85714285714,39.4285714286,20.1285714286,0.0,20.7857142857,1.71428571429,21.7142857143,11.3071428571,0.0714285714286,17.7142857143,17.0714285714,24.5,61.3571428571,42.9285714286,18.4285714286,2.57142857143,17.0714285714,0.571428571429,0.0,1.21428571429,0.571428571429,0.0,4.42857142857,2.71428571429,5.92857142857,0.0,11.0,22.0,5.57142857143,14.5,5.57142857143,12.4285714286,0.435714285714,0.5,0.928571428571,0.392857142857,7.0,1.92857142857,56.7142857143,13.2142857143,24.6428571429,406.571428571,103.571428571,4.27857142857,0.928571428571,303.0,7.95,12.3928571429,1.64285714286,39.4285714286,21.7142857143,56.7142857143,13.8571428571,-0.142857142857,0.571428571429,0.571428571429,0.714285714286,0.571428571429,3,11,0,14.7857142857,22.1428571429,35.6428571429,0.616285714286,250.785714286,7.13571428571,12.25,1.14285714286,0.857142857143,82.3714285714,1.78571428571,11.1428571429,13.2142857143,0.5,0.285714285714,16.2857142857,22.6428571429,100.857142857,4.57857142857,0.642857142857,5.21428571429,18.3571428571,5.57142857143,1.21428571429,1.5,0.696428571429,29.7142857143,0.0,1.92857142857,2.0,0.964285714286,0.0,18.7142857143,4.57142857143,200.0,43.9214285714,15.0714285714,2.57142857143,51.7857142857,18.3,0.0,21.1428571429,1.78571428571,15.1428571429,8.61428571429,0.0714285714286,9.78571428571,16.0,22.8571428571,56.1428571429,43.1428571429,13.0,2.64285714286,16.4285714286,0.5,0.0714285714286,0.785714285714,0.214285714286,0.0714285714286,4.57142857143,2.21428571429,4.07142857143,0.0714285714286,15.8571428571,19.5714285714,5.21428571429,13.2142857143,4.35714285714,11.8571428571,0.351428571429,0.142857142857,0.785714285714,0.095,7.14285714286,1.14285714286,61.8571428571,19.6428571429,17.7142857143,351.642857143,100.857142857,4.57857142857,0.642857142857,250.785714286,7.13571428571,12.25,1.14285714286,51.7857142857,15.1428571429,61.8571428571,17.0,-0.785714285714,0.5,0.214285714286,0.857142857143,0.642857142857
ATL_16_2016,ATL,0,CAR,1,9,5,0,8.57142857143,22.8571428571,33.4285714286,0.682071428571,296.142857143,8.91428571429,13.7785714286,2.28571428571,0.5,112.6,2.28571428571,14.7142857143,14.7857142857,0.142857142857,0.142857142857,14.5,26.7857142857,116.714285714,4.19285714286,1.28571428571,7.0,8.28571428571,9.64285714286,2.07142857143,2.21428571429,0.892857142857,38.5714285714,0.0,3.42857142857,3.5,0.928571428571,0.0,14.6428571429,2.92857142857,137.928571429,43.8714285714,15.5,1.5,33.1428571429,18.9285714286,0.0,19.7857142857,1.42857142857,15.9285714286,8.59285714286,0.0,12.7142857143,18.0714285714,25.5714285714,57.5714285714,40.2142857143,17.3571428571,2.14285714286,14.5714285714,0.642857142857,0.214285714286,1.14285714286,0.714285714286,0.142857142857,4.78571428571,1.78571428571,3.85714285714,0.0,8.85714285714,23.7857142857,7.0,14.7857142857,4.5,10.9285714286,0.419285714286,0.571428571429,1.0,0.333571428571,6.35714285714,2.0,52.7857142857,6.85714285714,33.5,412.857142857,116.714285714,4.19285714286,1.28571428571,296.142857143,8.91428571429,13.7785714286,2.28571428571,33.1428571429,15.9285714286,52.7857142857,11.0714285714,0.571428571429,0.642857142857,0.714285714286,0.5,0.285714285714,6,8,0,15.7857142857,19.2857142857,34.8571428571,0.5455,235.357142857,6.75714285714,13.4285714286,1.35714285714,1.0,76.0357142857,2.21428571429,16.5714285714,12.2857142857,0.142857142857,0.142857142857,12.8571428571,28.4285714286,111.928571429,3.91428571429,1.07142857143,6.21428571429,14.7857142857,7.64285714286,1.85714285714,2.21428571429,0.688142857143,36.0,0.0,2.07142857143,2.28571428571,0.944071428571,0.142857142857,13.2142857143,4.92857142857,227.571428571,46.5714285714,15.0714285714,2.35714285714,48.4285714286,19.4428571429,0.0,19.3571428571,1.92857142857,13.5714285714,4.93571428571,0.0,6.07142857143,15.7142857143,25.1428571429,59.2857142857,38.2142857143,21.0714285714,2.85714285714,16.7857142857,1.14285714286,0.0714285714286,1.14285714286,0.642857142857,0.142857142857,4.35714285714,2.92857142857,6.42857142857,0.0714285714286,14.9285714286,20.2142857143,6.21428571429,12.2857142857,5.35714285714,13.7857142857,0.377142857143,0.428571428571,0.785714285714,0.392857142857,6.42857142857,1.71428571429,55.7857142857,13.7142857143,24.0714285714,347.285714286,111.928571429,3.91428571429,1.07142857143,235.357142857,6.75714285714,13.4285714286,1.35714285714,48.4285714286,13.5714285714,55.7857142857,12.9285714286,0.0714285714286,1.14285714286,0.642857142857,1.0,0.714285714286
MIA_16_2016,MIA,0,BUF,1,9,5,0,18.4285714286,19.7142857143,29.5,0.664285714286,218.714285714,7.66428571429,12.4571428571,1.64285714286,0.928571428571,93.9857142857,2.14285714286,15.4285714286,10.2857142857,0.357142857143,0.142857142857,17.5714285714,24.5714285714,106.285714286,4.20714285714,0.857142857143,5.35714285714,18.5,5.5,1.0,1.28571428571,0.65,21.4285714286,0.142857142857,2.5,2.57142857143,0.914285714286,0.0,16.9285714286,5.71428571429,255.571428571,44.2428571429,12.8571428571,2.21428571429,54.2142857143,21.9285714286,0.0714285714286,30.0,2.28571428571,20.6428571429,8.45714285714,0.0714285714286,12.5714285714,14.4285714286,22.4285714286,60.8571428571,38.0714285714,22.7857142857,2.21428571429,15.2857142857,1.14285714286,0.0714285714286,1.07142857143,0.642857142857,0.0,4.78571428571,2.64285714286,6.5,0.0,19.0,17.1428571429,5.35714285714,10.2857142857,4.07142857143,11.7142857143,0.346428571429,0.0,0.285714285714,0.0,8.14285714286,1.5,75.2142857143,14.0714285714,22.5,325.0,106.285714286,4.20714285714,0.857142857143,218.714285714,7.66428571429,12.4571428571,1.64285714286,54.2142857143,20.6428571429,75.2142857143,12.0,0.357142857143,1.14285714286,0.642857142857,0.928571428571,0.5,7,7,0,22.7142857143,17.5,28.8571428571,0.6085,182.642857143,6.35,11.3285714286,1.0,0.428571428571,85.5857142857,2.92857142857,13.0,9.5,0.0714285714286,0.0714285714286,8.85714285714,29.6428571429,163.571428571,5.30714285714,1.92857142857,8.92857142857,16.8571428571,6.14285714286,1.21428571429,1.5,0.696428571429,27.7857142857,0.0,2.5,2.85714285714,0.898857142857,0.0714285714286,21.2142857143,4.64285714286,197.142857143,42.2,16.0714285714,2.35714285714,49.5714285714,17.5285714286,0.0,19.2857142857,1.78571428571,19.0714285714,10.2857142857,0.0,16.1428571429,14.8571428571,22.4285714286,60.0,40.8571428571,19.1428571429,2.71428571429,17.5,0.785714285714,0.0714285714286,0.785714285714,0.428571428571,0.142857142857,4.57142857143,2.21428571429,4.5,0.0,16.0,20.2857142857,8.92857142857,9.5,5.14285714286,12.5714285714,0.396428571429,0.5,0.857142857143,0.285714285714,7.64285714286,1.85714285714,66.0714285714,12.8571428571,25.5714285714,346.214285714,163.571428571,5.30714285714,1.92857142857,182.642857143,6.35,11.3285714286,1.0,49.5714285714,19.0714285714,66.0714285714,10.7142857143,0.571428571429,0.785714285714,0.428571428571,0.428571428571,0.214285714286
IND_16_2016,IND,0,OAK,0,7,7,0,13.3571428571,23.3571428571,36.7142857143,0.639928571429,258.857142857,7.17857142857,12.0071428571,2.0,0.857142857143,93.7,2.85714285714,18.4285714286,13.4285714286,0.285714285714,0.214285714286,16.0,25.9285714286,102.285714286,4.03571428571,0.785714285714,6.0,12.0,8.14285714286,1.78571428571,2.0,0.785714285714,38.0714285714,0.0,2.78571428571,2.78571428571,1.0,0.0,11.9285714286,3.5,172.0,48.6,12.0,2.07142857143,53.2857142857,25.2142857143,0.0714285714286,29.3571428571,1.5,12.2857142857,7.92857142857,0.0,9.28571428571,16.8571428571,24.2142857143,53.7142857143,39.7857142857,13.9285714286,2.14285714286,13.5714285714,0.571428571429,0.0,0.857142857143,0.5,0.0714285714286,3.71428571429,1.64285714286,3.14285714286,0.0,11.7857142857,21.9285714286,6.0,13.4285714286,5.78571428571,13.1428571429,0.429285714286,0.5,1.14285714286,0.357142857143,6.71428571429,2.5,59.0,11.7857142857,25.8571428571,361.142857143,102.285714286,4.03571428571,0.785714285714,258.857142857,7.17857142857,12.0071428571,2.0,53.2857142857,12.2857142857,59.0,14.5714285714,-0.142857142857,0.571428571429,0.5,0.857142857143,0.357142857143,11,3,0,14.5,24.0,37.8571428571,0.632428571429,259.571428571,6.82142857143,10.9642857143,1.78571428571,0.428571428571,93.5857142857,1.07142857143,5.07142857143,12.5,0.142857142857,0.142857142857,13.3571428571,27.2142857143,118.214285714,4.27142857143,1.07142857143,6.21428571429,12.0,8.64285714286,2.07142857143,2.5,0.741642857143,35.5714285714,0.0,2.42857142857,2.42857142857,1.0,0.0,9.35714285714,4.85714285714,232.142857143,48.3357142857,17.2857142857,1.71428571429,35.0,16.0071428571,0.0,18.5,2.71428571429,25.2857142857,7.77857142857,0.0,10.3571428571,16.3571428571,24.0,51.5,40.1428571429,11.3571428571,1.78571428571,10.5,0.928571428571,0.0714285714286,1.28571428571,0.928571428571,0.0,4.85714285714,1.71428571429,3.35714285714,0.0,13.1428571429,21.1428571429,6.21428571429,12.5,5.14285714286,13.7142857143,0.372857142857,0.428571428571,0.857142857143,0.309285714286,8.85714285714,2.42857142857,73.5,10.4285714286,26.9285714286,377.785714286,118.214285714,4.27142857143,1.07142857143,259.571428571,6.82142857143,10.9642857143,1.78571428571,35.0,25.2857142857,73.5,8.71428571429,1.07142857143,0.928571428571,0.928571428571,0.428571428571,0.357142857143
