,Team,Home,Opponent,Victory,Wins,Losses,Ties,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost,Opponent Wins,Opponent Losses,Opponent Ties,Opponent Passing Rank,Opponent Completions,Opponent Attempts,Opponent Completion %,Opponent Passing Yards,Opponent Passing Yards / Attempt,Opponent Yards / Reception,Opponent Passing Touchdowns,Opponent Interceptions,Opponent QB Rating,Opponent Sacks,Opponent Passing Yardage Lost to Sacks,Opponent First Downs Passing,Opponent Fumbles,Opponent Fumbles Lost,Opponent Rushing Rank,Opponent Attempts,Opponent Rushing Yards,Opponent Rushing Yards / Attempt,Opponent Rushing Touchdowns,Opponent First Downs Rushing,Opponent Kicking Rank,Opponent Kicking Points,Opponent Field Goals Made,Opponent Field Goals Attempted,Opponent Field Goal %,Opponent Longest Field Goal,Opponent Field Goals Blocked,Opponent Extra Points Made,Opponent Extra Points Attempted,Opponent Extra Point %,Opponent Extra Points Blocked,Opponent Punting Rank,Opponent Punts,Opponent Punt Yards,Opponent Punt Yards Avg,Opponent Returning Rank,Opponent Kickoff Returns,Opponent Kickoff Return Yards,Opponent Kickoff Return Avg,Opponent Kickoff Return Touchdowns,Opponent Kickoff Return Long,Opponent Punt Returns,Opponent Punt Return Yards,Opponent Punt Return Avg,Opponent Punt Return Touchdowns,Opponent Punt Return Long,Opponent Defense Rank,Opponent Points Allowed,Opponent Total Tackles,Opponent Solo Tackles,Opponent Assisted Tackles,Opponent Sacks,Opponent Sack Yards,Opponent Interceptions,Opponent Interception Return Touchdowns,Opponent Forced Fumbles,Opponent Fumbles Opp Recovered,Opponent Fumbles Opp Recovered Touchdowns,Opponent Passes Defended,Opponent Stuffs,Opponent Stuff Yards,Opponent Safeties,Opponent Downs Rank,Opponent First Downs,Opponent First Downs Rushing,Opponent First Downs Passing,Opponent Third Downs Made,Opponent Third Downs Attempted,Opponent Third Down %,Opponent Fourth Downs Made,Opponent Fourth Downs Attempted,Opponent Fourth Down %,Opponent Penalties,Opponent First Downs Penalty,Opponent Penalty Yards,Opponent Yardage Rank,Opponent Points,Opponent Yards,Opponent Rushing Yards,Opponent Rushing Yards / Attempt,Opponent Rushing Touchdowns,Opponent Passing Yards,Opponent Passing Yards / Attempt,Opponent Yards / Reception,Opponent Passing Touchdowns,Opponent Kickoff Return Yards,Opponent Punt Return Yards,Opponent Penalty Yards,Opponent Turnovers Rank,Opponent Turnover +/-,Opponent Interceptions,Opponent Fumbles Opp Recovered,Opponent Interceptions,Opponent Fumbles Lost
HOU_13_2010,HOU,0,PHI,0,5,6,0,14.1,22.7,35.0,0.6444,248.9,7.07,11.67,1.4,0.6,91.33,2.2,15.6,13.2,0.5,0.2,14.2,25.7,120.1,4.5,1.2,7.0,13.1,7.4,1.6,1.8,0.825,32.7,0.0,2.6,2.6,1.0,0.0,18.0,4.4,187.1,41.88,19.3,4.5,86.7,17.9,0.0,24.1,2.3,13.1,5.04,0.0,8.8,19.7,26.3,60.2,43.0,17.2,1.6,11.5,0.9,0.0,0.5,0.3,0.0,4.1,2.9,9.8,0.0,10.8,21.3,7.0,13.2,4.9,12.1,0.397,0.3,0.9,0.2,5.4,1.1,42.6,13.8,23.0,369.0,120.1,4.5,1.2,248.9,7.07,11.67,1.4,86.7,13.1,42.6,13.1,0.1,0.9,0.3,0.6,0.5,7,4,0,10.5,22.5,35.4,0.6412,260.8,7.68,12.68,1.8,0.5,100.11,2.6,16.9,13.0,0.8,0.2,9.8,28.1,146.4,5.14,1.2,6.9,9.2,9.6,2.2,2.7,0.6717,34.5,0.1,3.0,3.0,0.9,0.0,13.8,4.4,197.4,44.36,17.0,3.6,74.4,20.57,0.0,29.5,2.5,24.8,9.63,0.0,18.3,15.3,23.0,46.7,39.6,7.1,2.7,19.6,1.7,0.1,0.8,0.7,0.1,6.6,3.1,8.3,0.0,11.9,20.9,6.9,13.0,5.8,14.0,0.409,0.7,0.9,0.4,8.1,1.0,74.5,10.4,29.0,407.2,146.4,5.14,1.2,260.8,7.68,12.68,1.8,74.4,24.8,74.5,8.0,1.3,1.7,0.7,0.5,0.6
BUF_13_2010,BUF,0,MIN,0,2,9,0,15.6,20.3,34.8,0.5847,217.6,6.18,11.42,1.9,1.2,80.47,2.0,15.2,11.4,0.1,0.0,13.1,25.4,116.1,4.69,0.6,6.0,17.2,5.7,1.1,1.5,0.425,21.0,0.0,2.4,2.5,0.95,0.1,16.6,4.4,186.3,41.27,14.7,4.4,106.7,21.43,0.1,35.2,2.0,17.5,5.19,0.0,10.9,18.8,28.0,74.7,49.1,25.6,1.7,11.8,0.4,0.0,1.0,0.8,0.1,5.7,2.2,4.8,0.0,14.8,18.8,6.0,11.4,5.8,13.7,0.4,0.6,1.4,0.45,5.1,1.4,40.1,17.0,21.9,333.7,116.1,4.69,0.6,217.6,6.18,11.42,1.9,106.7,17.5,40.1,15.9,-0.7,0.4,0.8,1.2,0.7,4,7,0,18.0,20.1,32.9,0.6118,218.3,6.48,11.63,1.0,1.6,71.26,2.1,12.8,10.7,0.3,0.2,13.3,27.7,123.1,4.41,1.0,6.7,19.7,5.2,1.1,1.2,0.8667,27.5,0.0,1.9,1.9,0.9,0.0,13.7,4.5,198.3,44.64,17.6,4.2,90.2,21.94,0.1,35.7,2.6,22.1,8.28,0.0,11.8,14.3,22.5,54.6,40.2,14.4,2.0,10.9,0.9,0.0,0.6,0.4,0.0,3.3,2.8,5.1,0.0,15.5,19.2,6.7,10.7,4.5,12.6,0.346,0.5,1.3,0.192,6.5,1.8,46.4,17.8,18.0,341.4,123.1,4.41,1.0,218.3,6.48,11.63,1.0,90.2,22.1,46.4,17.0,-1.1,0.9,0.4,1.6,0.8
NO_13_2010,NO,0,CIN,1,8,3,0,6.4,28.6,42.0,0.6811,297.2,7.18,11.02,2.2,1.5,92.2,1.5,11.2,15.7,0.4,0.1,18.0,24.4,95.7,3.71,0.5,5.7,12.2,8.1,1.8,2.2,0.7667,31.8,0.0,2.7,2.7,1.0,0.0,9.9,3.1,149.3,48.22,12.9,2.5,59.8,22.63,0.0,27.6,1.6,15.9,10.88,0.0,15.5,12.9,18.8,57.1,44.5,12.6,1.9,11.3,0.6,0.1,1.9,1.1,0.0,4.5,2.2,5.6,0.1,8.3,22.8,5.7,15.7,7.0,13.6,0.518,0.5,0.9,0.25,5.2,1.4,50.4,11.5,25.1,392.9,95.7,3.71,0.5,297.2,7.18,11.02,2.2,59.8,15.9,50.4,14.7,-0.4,0.6,1.1,1.5,0.6,2,9,0,17.2,22.6,38.6,0.5795,227.2,5.84,10.6,1.7,1.4,73.82,2.1,16.1,12.8,0.2,0.1,18.1,24.9,92.5,3.66,0.3,4.9,15.6,6.7,1.6,2.2,0.6334,26.3,0.1,1.9,1.9,0.9,0.0,20.5,5.3,219.8,40.76,16.1,4.7,101.7,24.37,0.0,32.7,2.6,13.0,4.88,0.0,8.4,16.3,25.0,55.5,37.9,17.6,1.2,7.4,1.3,0.1,0.8,0.8,0.1,4.9,1.9,4.5,0.0,13.5,19.6,4.9,12.8,5.1,14.3,0.364,0.6,0.7,0.4,6.1,1.9,49.1,17.1,20.1,319.7,92.5,3.66,0.3,227.2,5.84,10.6,1.7,101.7,13.0,49.1,14.3,-0.2,1.3,0.8,1.4,0.9
SF_13_2010,SF,0,GB,0,4,7,0,18.0,17.8,31.1,0.572,209.0,6.92,12.8,1.2,1.0,78.7,2.4,13.5,9.7,0.3,0.1,15.1,27.2,117.0,4.16,0.7,6.6,18.1,5.3,1.1,1.5,0.55,28.3,0.1,2.0,2.0,0.9,0.0,9.4,5.6,260.0,47.2,15.2,3.1,70.1,22.03,0.0,30.1,2.0,18.4,7.16,0.0,12.4,13.0,19.4,54.6,45.0,9.6,2.2,14.2,0.8,0.1,0.8,0.5,0.0,4.8,2.1,7.0,0.0,16.7,17.7,6.6,9.7,4.9,13.0,0.381,0.4,0.8,0.267,7.8,1.4,65.4,18.1,18.1,326.0,117.0,4.16,0.7,209.0,6.92,12.8,1.2,70.1,18.4,65.4,14.9,-0.4,0.8,0.5,1.0,0.7,7,4,0,9.4,22.2,34.1,0.6523,264.5,7.96,12.86,1.8,0.7,98.62,1.8,11.7,13.3,0.1,0.0,18.0,23.8,95.0,4.18,0.7,4.6,14.7,6.8,1.3,1.8,0.625,31.1,0.2,2.9,2.9,0.9,0.0,15.8,3.9,169.3,43.83,19.2,3.8,72.7,18.96,0.0,29.5,2.4,17.0,6.15,0.0,12.1,9.1,14.6,57.5,43.4,14.1,2.5,17.9,1.5,0.3,1.0,0.5,0.1,5.0,2.1,5.1,0.0,15.1,18.9,4.6,13.3,4.9,12.1,0.404,0.5,1.1,0.2,5.9,1.0,46.6,13.8,24.2,359.5,95.0,4.18,0.7,264.5,7.96,12.86,1.8,72.7,17.0,46.6,10.9,0.8,1.5,0.5,0.7,0.5
CHI_13_2010,CHI,0,DET,1,8,3,0,19.9,17.2,29.1,0.5904,181.0,6.11,11.82,1.4,1.4,75.62,3.7,25.2,10.0,0.6,0.2,17.5,26.1,102.0,3.87,0.5,4.5,13.3,6.9,1.6,2.0,0.7001,30.2,0.1,2.1,2.1,0.9,0.0,20.2,5.5,221.4,41.03,13.5,3.2,85.7,25.56,0.0,36.9,2.0,35.3,15.25,0.2,29.2,9.0,15.8,52.9,42.7,10.2,2.1,14.3,1.5,0.1,1.4,0.8,0.0,5.4,3.2,6.4,0.0,20.2,15.9,4.5,10.0,4.0,12.9,0.284,0.2,0.4,0.2,5.7,1.4,46.4,17.1,20.3,283.0,102.0,3.87,0.5,181.0,6.11,11.82,1.4,85.7,35.3,46.4,10.5,0.5,1.5,0.8,1.4,0.4,2,9,0,9.6,27.2,45.0,0.6045,268.8,6.01,10.42,2.0,1.2,82.16,1.8,11.5,13.3,0.4,0.1,18.7,23.9,91.4,3.84,0.5,4.8,14.4,7.0,1.6,2.0,0.7467,40.0,0.0,2.2,2.3,0.8667,0.0,12.3,5.6,254.0,44.9,8.2,4.0,111.4,33.43,0.1,43.1,2.0,26.4,12.23,0.0,19.5,18.3,26.3,55.3,40.6,14.7,2.4,17.0,0.8,0.1,1.2,0.9,0.1,3.6,2.7,6.6,0.1,13.7,20.0,4.8,13.3,6.5,16.0,0.404,0.9,1.2,0.467,9.9,1.9,75.8,14.0,24.4,360.2,91.4,3.84,0.5,268.8,6.01,10.42,2.0,111.4,26.4,75.8,13.8,-0.1,0.8,0.9,1.2,0.6
WSH_13_2010,WSH,0,NYG,0,5,6,0,14.0,21.6,36.8,0.5774,250.1,6.82,12.92,1.1,1.3,73.54,3.1,22.5,11.9,0.6,0.1,18.1,22.5,90.9,3.95,0.8,4.3,12.6,7.6,1.9,2.6,0.6917,36.2,0.1,1.9,1.9,1.0,0.0,19.5,6.0,243.6,40.29,11.3,4.8,119.3,23.48,0.1,41.3,2.6,27.3,9.66,0.0,17.7,15.4,25.5,67.8,43.5,24.3,2.1,12.1,1.0,0.1,1.5,1.0,0.0,6.0,1.6,6.4,0.0,17.7,17.9,4.3,11.9,3.6,12.9,0.261,0.2,0.5,0.15,6.4,1.7,45.5,16.9,20.2,341.0,90.9,3.95,0.8,250.1,6.82,12.92,1.1,119.3,27.3,45.5,11.4,0.4,1.0,1.0,1.3,0.3,7,4,0,13.5,22.5,34.6,0.6407,248.1,7.14,11.53,2.0,1.3,91.1,1.1,7.7,12.5,0.5,0.3,10.7,29.6,140.0,4.72,0.9,7.3,14.2,7.0,1.4,1.7,0.6833,29.1,0.0,2.8,2.8,1.0,0.0,10.5,3.8,178.5,43.25,19.7,3.4,64.6,18.85,0.0,26.3,2.4,14.8,5.44,0.0,9.6,14.8,22.2,54.7,42.1,12.6,2.7,18.0,0.8,0.0,2.1,1.1,0.0,4.3,2.4,5.7,0.0,11.8,21.7,7.3,12.5,4.7,12.4,0.375,0.1,0.8,0.05,6.0,1.9,48.8,13.2,24.6,388.1,140.0,4.72,0.9,248.1,7.14,11.53,2.0,64.6,14.8,48.8,16.0,-0.7,0.8,1.1,1.3,1.3
DEN_13_2010,DEN,0,KC,0,3,8,0,10.0,24.5,39.7,0.6068,289.7,7.24,12.97,2.0,0.5,94.63,2.6,18.1,14.5,0.0,0.0,21.0,22.4,78.4,3.58,0.7,4.2,16.3,6.5,1.3,1.5,0.6667,26.8,0.0,2.6,2.7,0.95,0.0,14.0,5.4,235.6,44.51,18.7,2.7,60.7,17.87,0.0,24.2,2.2,24.5,11.12,0.0,15.5,20.6,29.9,58.3,45.9,12.4,1.5,9.9,0.6,0.0,0.7,0.5,0.1,4.6,2.3,3.5,0.0,13.1,20.3,4.2,14.5,4.6,13.3,0.317,0.4,1.3,0.225,6.0,1.6,60.8,15.4,23.3,368.1,78.4,3.58,0.7,289.7,7.24,12.97,2.0,60.7,24.5,60.8,14.3,-0.3,0.6,0.5,0.5,0.9,7,4,0,18.2,18.5,30.1,0.6173,214.8,7.22,12.07,2.1,0.4,101.19,1.4,9.1,11.8,0.2,0.1,7.3,36.3,178.2,4.73,0.9,8.8,13.6,7.2,1.4,1.9,0.6417,27.7,0.1,3.0,3.0,0.9,0.0,12.9,4.9,219.6,45.31,19.6,3.5,72.4,18.29,0.0,23.5,2.6,20.9,6.88,0.0,12.1,12.2,21.7,56.2,39.2,17.0,2.1,12.9,0.9,0.2,1.2,0.5,0.0,5.9,1.7,3.3,0.0,9.1,22.3,8.8,11.8,5.5,13.7,0.39,0.8,1.6,0.45,6.0,1.7,49.8,10.7,26.4,393.0,178.2,4.73,0.9,214.8,7.22,12.07,2.1,72.4,20.9,49.8,10.5,0.6,0.9,0.5,0.4,0.4
JAX_13_2010,JAX,0,TEN,1,6,5,0,19.2,19.2,30.6,0.6463,195.9,6.7,11.18,1.6,1.6,83.15,2.7,20.9,10.9,0.4,0.2,9.9,31.1,142.6,4.47,0.8,9.0,15.9,7.2,1.6,1.8,0.8333,40.2,0.0,2.4,2.4,0.8,0.0,20.3,3.1,135.1,33.5,14.2,5.1,115.8,22.84,0.0,32.7,1.9,18.1,9.35,0.0,14.1,20.1,27.7,52.3,41.0,11.3,1.7,12.3,0.8,0.0,0.6,0.3,0.0,2.8,2.5,5.3,0.0,11.6,21.2,9.0,10.9,5.4,12.6,0.422,0.8,1.4,0.433,5.3,1.3,40.9,15.3,21.6,338.5,142.6,4.47,0.8,195.9,6.7,11.18,1.6,115.8,18.1,40.9,18.7,-1.5,0.8,0.3,1.6,1.0,5,6,0,21.1,16.2,28.6,0.5735,184.5,6.64,12.18,1.3,1.0,80.5,1.7,9.4,8.7,0.5,0.4,13.6,25.8,108.9,4.1,0.7,4.5,11.9,7.5,1.8,1.9,0.8667,35.4,0.0,2.1,2.1,0.8,0.0,15.3,5.0,215.2,43.32,10.4,3.7,94.6,24.08,0.1,40.0,1.6,29.4,17.99,0.1,22.4,13.3,20.5,68.6,52.6,16.0,2.8,18.3,1.4,0.1,0.8,0.5,0.0,5.2,3.3,7.8,0.2,21.9,15.0,4.5,8.7,4.4,12.9,0.337,0.3,0.5,0.25,8.3,1.8,69.2,14.8,21.9,293.4,108.9,4.1,0.7,184.5,6.64,12.18,1.3,94.6,29.4,69.2,14.5,-0.1,1.4,0.5,1.0,1.0
CLE_13_2010,CLE,0,MIA,1,4,7,0,19.6,18.3,28.8,0.6384,189.2,6.61,11.12,0.7,0.9,79.27,2.5,14.1,10.2,0.2,0.0,14.5,28.6,118.1,4.0,1.2,6.0,15.0,7.0,1.6,1.9,0.85,32.9,0.0,2.2,2.2,1.0,0.0,15.4,4.8,208.9,42.93,19.4,4.0,74.7,19.0,0.0,27.6,1.3,15.8,6.43,0.0,10.4,13.6,21.2,61.3,47.2,14.1,2.0,13.5,1.4,0.2,0.5,0.7,0.1,5.1,1.5,2.9,0.0,17.3,18.1,6.0,10.2,5.1,12.9,0.388,0.2,0.3,0.2,5.6,1.9,48.2,16.5,20.2,307.3,118.1,4.0,1.2,189.2,6.61,11.12,0.7,74.7,15.8,48.2,12.5,0.5,1.4,0.7,0.9,0.7,6,5,0,13.6,21.5,34.6,0.6187,242.8,7.01,12.07,1.2,1.4,79.01,1.9,12.2,12.6,0.0,0.0,16.5,27.3,103.3,3.74,0.4,5.4,10.5,8.8,2.4,2.8,0.6167,30.7,0.1,1.6,1.6,0.9,0.0,15.6,3.8,157.8,41.03,13.8,3.4,76.1,22.25,0.0,30.7,1.5,18.6,8.85,0.0,13.0,12.8,21.5,52.7,41.8,10.9,2.4,13.6,0.9,0.0,0.9,0.6,0.1,5.1,3.4,7.0,0.0,14.0,19.2,5.4,12.6,6.1,14.1,0.419,0.2,0.8,0.15,4.3,1.2,36.9,16.4,19.0,346.1,103.3,3.74,0.4,242.8,7.01,12.07,1.2,76.1,18.6,36.9,14.3,-0.3,0.9,0.6,1.4,0.4
OAK_13_2010,OAK,0,SD,1,5,6,0,17.9,16.5,31.1,0.5295,200.7,6.64,13.55,1.1,1.2,71.37,2.9,19.4,9.8,0.8,0.1,13.0,30.3,140.1,4.22,0.9,6.3,10.2,9.0,2.2,2.8,0.88,41.6,0.0,2.4,2.4,0.8,0.0,9.5,5.0,239.9,47.52,16.8,3.9,88.5,19.5,0.2,40.7,3.8,27.9,10.57,0.0,18.8,13.8,21.8,52.6,39.1,13.5,3.0,19.0,0.6,0.1,1.2,0.9,0.1,4.1,3.0,7.4,0.1,15.6,18.5,6.3,9.8,4.6,13.9,0.326,0.5,1.2,0.367,9.2,2.4,79.2,14.3,24.2,340.8,140.1,4.22,0.9,200.7,6.64,13.55,1.1,88.5,27.9,79.2,15.2,-0.2,0.6,0.9,1.2,0.5,6,5,0,8.7,22.9,34.0,0.6916,295.7,9.08,13.84,2.1,0.9,106.94,2.3,14.3,15.0,0.2,0.2,14.1,28.3,113.7,3.93,1.1,6.2,12.4,8.0,1.6,2.0,0.6834,32.0,0.1,3.2,3.2,1.0,0.0,16.1,3.3,138.4,41.22,9.7,3.8,93.7,24.68,0.0,30.8,2.0,15.6,7.0,0.0,9.7,12.1,20.4,51.3,42.9,8.4,3.2,20.7,1.3,0.3,0.9,0.5,0.0,5.3,2.5,4.3,0.1,7.7,22.9,6.2,15.0,5.4,12.0,0.426,0.2,0.5,0.2,6.2,1.7,50.9,8.7,29.6,409.4,113.7,3.93,1.1,295.7,9.08,13.84,2.1,93.7,15.6,50.9,14.9,-0.3,1.3,0.5,0.9,1.2
