,Team,Home,Opponent,Victory,Wins,Losses,Ties,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost,Opponent Wins,Opponent Losses,Opponent Ties,Opponent Passing Rank,Opponent Completions,Opponent Attempts,Opponent Completion %,Opponent Passing Yards,Opponent Passing Yards / Attempt,Opponent Yards / Reception,Opponent Passing Touchdowns,Opponent Interceptions,Opponent QB Rating,Opponent Sacks,Opponent Passing Yardage Lost to Sacks,Opponent First Downs Passing,Opponent Fumbles,Opponent Fumbles Lost,Opponent Rushing Rank,Opponent Attempts,Opponent Rushing Yards,Opponent Rushing Yards / Attempt,Opponent Rushing Touchdowns,Opponent First Downs Rushing,Opponent Kicking Rank,Opponent Kicking Points,Opponent Field Goals Made,Opponent Field Goals Attempted,Opponent Field Goal %,Opponent Longest Field Goal,Opponent Field Goals Blocked,Opponent Extra Points Made,Opponent Extra Points Attempted,Opponent Extra Point %,Opponent Extra Points Blocked,Opponent Punting Rank,Opponent Punts,Opponent Punt Yards,Opponent Punt Yards Avg,Opponent Returning Rank,Opponent Kickoff Returns,Opponent Kickoff Return Yards,Opponent Kickoff Return Avg,Opponent Kickoff Return Touchdowns,Opponent Kickoff Return Long,Opponent Punt Returns,Opponent Punt Return Yards,Opponent Punt Return Avg,Opponent Punt Return Touchdowns,Opponent Punt Return Long,Opponent Defense Rank,Opponent Points Allowed,Opponent Total Tackles,Opponent Solo Tackles,Opponent Assisted Tackles,Opponent Sacks,Opponent Sack Yards,Opponent Interceptions,Opponent Interception Return Touchdowns,Opponent Forced Fumbles,Opponent Fumbles Opp Recovered,Opponent Fumbles Opp Recovered Touchdowns,Opponent Passes Defended,Opponent Stuffs,Opponent Stuff Yards,Opponent Safeties,Opponent Downs Rank,Opponent First Downs,Opponent First Downs Rushing,Opponent First Downs Passing,Opponent Third Downs Made,Opponent Third Downs Attempted,Opponent Third Down %,Opponent Fourth Downs Made,Opponent Fourth Downs Attempted,Opponent Fourth Down %,Opponent Penalties,Opponent First Downs Penalty,Opponent Penalty Yards,Opponent Yardage Rank,Opponent Points,Opponent Yards,Opponent Rushing Yards,Opponent Rushing Yards / Attempt,Opponent Rushing Touchdowns,Opponent Passing Yards,Opponent Passing Yards / Attempt,Opponent Yards / Reception,Opponent Passing Touchdowns,Opponent Kickoff Return Yards,Opponent Punt Return Yards,Opponent Penalty Yards,Opponent Turnovers Rank,Opponent Turnover +/-,Opponent Interceptions,Opponent Fumbles Opp Recovered,Opponent Interceptions,Opponent Fumbles Lost
TEN_13_2008,TEN,0,DET,1,10,1,0,18.6,17.9,30.8,0.5813,190.0,6.34,11.21,0.9,0.4,81.27,0.6,3.3,10.4,0.2,0.0,15.5,31.4,123.5,3.72,1.5,6.3,13.2,8.2,1.9,2.2,0.855,38.1,0.0,2.5,2.5,1.0,0.0,15.6,5.5,236.9,43.84,10.2,3.4,85.2,27.44,0.0,35.2,2.0,18.1,8.68,0.0,12.7,7.4,15.5,60.2,46.6,13.6,2.3,12.5,1.4,0.1,1.1,0.5,0.0,6.1,2.7,5.2,0.0,16.2,17.6,6.3,10.4,5.2,13.7,0.375,0.2,0.5,0.2,6.7,0.9,48.4,12.7,24.0,313.5,123.5,3.72,1.5,190.0,6.34,11.21,0.9,85.2,18.1,48.4,8.0,1.0,1.4,0.5,0.4,0.5,0,11,0,19.6,17.3,32.2,0.5347,181.3,5.83,12.75,1.1,1.3,66.65,3.8,25.5,8.6,0.5,0.2,20.1,21.2,84.7,4.07,0.6,4.4,17.0,6.0,1.5,1.6,0.8,38.9,0.1,1.5,1.6,0.9667,0.1,16.4,5.8,250.5,43.11,17.1,5.2,112.2,21.44,0.0,30.9,1.5,14.1,6.54,0.0,9.8,22.5,31.2,60.8,44.1,16.7,2.1,12.4,0.2,0.0,1.3,1.1,0.1,2.7,3.4,7.2,0.1,22.3,14.0,4.4,8.6,4.0,13.5,0.292,0.6,1.2,0.284,5.7,1.0,48.6,19.0,17.2,266.0,84.7,4.07,0.6,181.3,5.83,12.75,1.1,112.2,14.1,48.6,17.3,-0.6,0.2,1.1,1.3,0.6
SEA_13_2008,SEA,0,DAL,0,2,9,0,23.7,14.6,27.4,0.535,137.7,5.09,10.19,1.1,1.1,65.83,1.9,11.4,7.5,0.1,0.0,14.5,25.6,113.7,4.48,0.8,6.7,16.2,6.5,1.5,1.7,0.7,32.0,0.0,2.0,2.0,0.9,0.0,13.6,5.4,243.5,44.51,9.6,4.7,120.1,27.23,0.0,43.0,2.3,24.1,9.41,0.0,14.8,15.8,24.3,62.4,51.5,10.9,2.5,13.9,0.5,0.2,1.7,0.8,0.0,3.7,2.8,4.6,0.0,19.3,15.5,6.7,7.5,3.9,12.0,0.311,0.6,0.7,0.5,4.3,1.3,34.1,17.1,19.7,251.4,113.7,4.48,0.8,137.7,5.09,10.19,1.1,120.1,24.1,34.1,15.2,-0.2,0.5,0.8,1.1,0.4,7,4,0,13.4,19.6,32.9,0.5974,227.7,6.91,12.19,2.0,1.2,84.63,1.8,12.1,9.9,0.3,0.1,17.0,25.9,106.6,4.0,0.6,6.3,16.0,6.7,1.3,1.5,0.65,30.1,0.0,2.8,2.8,1.0,0.0,13.4,4.9,218.1,45.3,18.2,4.5,98.8,21.07,0.1,31.1,2.3,16.6,7.47,0.0,11.6,15.4,24.1,54.6,40.5,14.1,3.2,21.3,0.5,0.1,0.6,0.9,0.0,3.2,1.7,3.1,0.1,16.1,17.4,6.3,9.9,6.2,13.6,0.459,0.5,0.6,0.4,7.3,1.2,57.3,13.9,23.7,334.3,106.6,4.0,0.6,227.7,6.91,12.19,2.0,98.8,16.6,57.3,15.2,-0.5,0.5,0.9,1.2,0.7
ARZ_13_2008,ARZ,0,PHI,0,7,4,0,4.8,28.6,40.8,0.7015,323.0,8.21,12.14,2.0,0.8,104.56,1.6,12.2,16.6,0.7,0.5,21.4,22.8,78.3,3.25,1.2,5.2,12.4,8.3,1.8,2.0,0.875,34.7,0.1,2.9,2.9,1.0,0.0,19.4,3.2,134.5,42.09,12.4,4.2,101.1,24.18,0.1,38.0,2.4,14.0,5.11,0.0,9.3,15.4,25.2,50.2,42.5,7.7,2.0,14.1,0.9,0.1,1.2,0.8,0.0,5.1,2.5,5.7,0.0,6.3,23.7,5.2,16.6,5.9,12.5,0.47,0.4,0.7,0.25,7.9,1.9,52.9,8.9,29.5,401.3,78.3,3.25,1.2,323.0,8.21,12.14,2.0,101.1,14.0,52.9,13.4,-0.2,0.9,0.8,0.8,1.1,5,5,1,12.2,22.6,39.3,0.5799,239.1,6.16,11.02,1.1,1.3,72.79,1.7,10.9,11.9,0.3,0.3,18.2,22.8,93.1,4.03,0.9,5.1,12.6,8.7,2.1,2.5,0.78,31.6,0.1,2.4,2.4,1.0,0.0,14.6,5.5,237.3,44.04,15.3,4.8,115.2,23.64,0.1,43.4,3.1,28.0,12.16,0.1,17.4,14.0,22.6,56.8,44.1,12.7,3.5,22.8,0.9,0.1,1.2,0.9,0.1,5.1,3.9,8.8,0.1,15.4,18.2,5.1,11.9,4.2,13.3,0.322,0.3,0.8,0.25,4.9,1.2,43.5,14.5,23.3,332.2,93.1,4.03,0.9,239.1,6.16,11.02,1.1,115.2,28.0,43.5,13.3,-0.2,0.9,0.9,1.3,0.7
IND_13_2008,IND,0,CLE,1,7,4,0,10.4,23.6,37.5,0.6312,250.4,6.85,11.23,1.8,1.0,89.01,1.0,6.2,13.1,0.0,0.0,20.3,23.2,81.5,3.49,0.9,5.1,17.8,6.2,1.2,1.5,0.6,30.9,0.1,2.6,2.6,1.0,0.0,14.1,3.9,173.3,45.61,16.2,4.2,90.9,21.45,0.0,29.7,1.3,7.6,4.48,0.0,6.2,13.6,21.5,67.7,49.8,17.9,1.4,9.3,1.0,0.0,1.4,0.7,0.1,2.8,2.5,3.8,0.0,13.3,19.5,5.1,13.1,6.7,13.6,0.492,0.9,1.1,0.4,6.1,1.3,44.7,13.5,23.4,331.9,81.5,3.49,0.9,250.4,6.85,11.23,1.8,90.9,7.6,44.7,11.0,0.7,1.0,0.7,1.0,0.0,4,7,0,18.8,16.0,32.2,0.5051,183.1,5.84,11.95,1.0,1.0,66.43,1.1,7.8,9.1,0.2,0.0,15.2,26.2,107.4,4.12,0.6,5.8,13.2,8.5,2.3,2.6,0.8834,40.6,0.0,1.6,1.6,0.7,0.0,14.3,4.4,197.1,40.87,14.5,3.6,89.4,23.68,0.1,38.8,2.2,19.0,6.71,0.0,10.0,13.7,20.9,61.5,47.7,13.8,1.5,8.4,1.4,0.1,0.7,0.5,0.0,4.6,2.4,4.7,0.0,18.5,16.5,5.8,9.1,4.4,13.0,0.332,0.4,0.8,0.3,6.1,1.6,38.9,16.9,19.7,290.5,107.4,4.12,0.6,183.1,5.84,11.95,1.0,89.4,19.0,38.9,13.1,0.4,1.4,0.5,1.0,0.5
NYG_13_2008,NYG,0,WSH,1,10,1,0,16.7,19.1,30.3,0.6311,203.2,6.73,11.06,1.9,0.6,95.68,1.1,7.6,11.0,0.4,0.3,8.1,32.3,166.0,5.17,1.4,8.9,9.0,9.9,2.2,2.3,0.7667,28.3,0.1,3.3,3.3,1.0,0.0,14.1,3.6,159.5,44.35,16.2,3.5,84.8,24.29,0.0,33.4,2.5,28.0,8.95,0.0,19.8,11.9,19.2,52.1,40.4,11.7,3.1,21.5,1.5,0.2,1.0,0.4,0.0,5.1,2.8,5.0,0.2,8.5,21.9,8.9,11.0,5.5,12.2,0.46,0.4,0.6,0.35,7.0,2.0,59.0,8.1,31.3,369.2,166.0,5.17,1.4,203.2,6.73,11.06,1.9,84.8,28.0,59.0,8.5,1.0,1.5,0.4,0.6,0.3,7,4,0,17.3,20.5,31.6,0.6536,204.3,6.64,10.92,1.0,0.3,91.62,2.7,18.1,11.3,0.4,0.1,8.6,31.7,149.7,4.72,0.8,7.8,13.2,8.0,2.1,2.8,0.7067,36.3,0.1,1.7,1.7,0.9,0.0,21.9,4.3,168.9,39.15,11.6,2.9,69.7,24.19,0.0,32.5,3.2,29.1,8.48,0.1,19.4,11.1,18.3,51.1,36.3,14.8,1.5,8.7,0.9,0.0,0.7,0.3,0.0,6.6,2.1,5.1,0.0,11.3,20.2,7.8,11.3,5.2,13.4,0.378,0.5,0.8,0.45,4.8,1.1,41.3,17.1,19.4,354.0,149.7,4.72,0.8,204.3,6.64,10.92,1.0,69.7,29.1,41.3,10.0,0.2,0.9,0.3,0.3,0.7
NO_13_2008,NO,0,TB,0,6,5,0,4.7,26.3,39.3,0.6808,317.8,8.3,12.41,1.9,1.1,97.93,0.8,5.3,14.2,0.1,0.1,18.6,25.0,91.5,3.75,1.4,6.2,14.4,7.5,1.4,1.9,0.75,35.2,0.1,3.3,3.4,0.98,0.0,14.2,3.0,128.4,43.95,14.0,4.1,100.6,22.42,0.0,36.0,1.4,30.7,13.1,0.3,17.3,17.8,25.8,55.5,43.8,11.7,1.8,11.4,0.9,0.0,0.7,0.5,0.0,5.8,2.9,5.8,0.1,8.0,22.0,6.2,14.2,5.8,12.2,0.466,0.7,1.3,0.334,5.6,1.6,51.4,8.7,29.3,409.3,91.5,3.75,1.4,317.8,8.3,12.41,1.9,100.6,30.7,51.4,14.0,-0.3,0.9,0.5,1.1,0.6,8,3,0,14.6,23.4,35.5,0.6714,229.8,6.67,10.24,1.1,0.8,89.75,1.4,7.1,11.9,0.4,0.3,14.7,29.4,112.1,3.82,0.7,6.3,10.5,9.1,2.3,2.7,0.8884,38.4,0.0,2.2,2.2,0.9,0.0,13.9,4.3,195.4,44.53,16.0,3.3,85.0,22.0,0.1,34.3,2.8,26.7,8.17,0.1,16.0,8.5,15.6,49.0,39.3,9.7,2.3,15.0,1.3,0.2,0.8,0.7,0.1,5.1,1.9,4.9,0.0,12.7,19.4,6.3,11.9,6.3,14.5,0.436,0.5,0.9,0.267,6.3,1.2,54.5,12.9,23.7,341.9,112.1,3.82,0.7,229.8,6.67,10.24,1.1,85.0,26.7,54.5,12.0,0.1,1.3,0.7,0.8,1.1
MIA_13_2008,MIA,0,STL,1,6,5,0,10.1,20.7,31.1,0.6824,245.8,8.16,12.28,1.0,0.5,96.97,1.9,9.2,12.2,0.1,0.0,15.1,28.1,119.2,4.07,1.5,7.1,16.9,6.5,1.3,1.5,0.625,27.4,0.1,2.6,2.6,1.0,0.0,12.0,4.6,208.9,45.59,19.7,3.9,76.7,21.18,0.0,29.0,1.6,13.6,6.8,0.0,8.3,13.7,22.5,52.9,42.2,10.7,2.5,12.6,0.8,0.1,1.0,0.8,0.0,5.2,2.3,3.9,0.1,10.6,20.1,7.1,12.2,4.6,12.2,0.372,0.7,0.9,0.5,4.6,0.8,37.7,14.1,22.3,365.0,119.2,4.07,1.5,245.8,8.16,12.28,1.0,76.7,13.6,37.7,10.2,0.8,0.8,0.8,0.5,0.3,2,9,0,18.7,18.1,31.9,0.5682,181.4,5.77,11.65,0.7,1.4,64.17,3.3,23.8,8.3,0.3,0.3,18.3,24.0,93.7,3.76,0.5,5.3,16.3,6.6,1.8,2.2,0.6917,37.2,0.0,1.2,1.2,0.8,0.0,7.8,5.1,250.9,49.12,16.9,5.6,122.0,21.81,0.0,34.1,1.9,15.6,9.33,0.0,13.3,21.1,30.6,55.6,46.7,8.9,2.1,14.4,0.6,0.0,1.0,0.9,0.1,3.6,3.0,7.3,0.0,21.8,14.4,5.3,8.3,4.3,13.3,0.325,0.5,1.2,0.375,6.6,0.8,51.8,22.1,14.4,275.1,93.7,3.76,0.5,181.4,5.77,11.65,0.7,122.0,15.6,51.8,17.4,-0.7,0.6,0.9,1.4,0.8
SF_13_2008,SF,0,BUF,1,3,8,0,14.3,18.4,31.6,0.5903,215.4,6.99,13.01,1.5,1.3,81.22,3.6,23.5,10.7,0.9,0.3,15.1,24.5,101.3,3.99,0.7,5.3,13.6,8.1,1.9,2.2,0.705,32.5,0.0,2.4,2.4,0.9,0.0,13.6,4.2,194.1,45.59,12.0,5.7,139.3,24.49,0.1,41.7,1.6,19.9,12.24,0.0,14.3,20.1,28.7,57.4,42.4,15.0,1.6,7.7,1.0,0.1,0.9,0.4,0.0,4.8,2.7,6.6,0.0,15.1,17.9,5.3,10.7,4.1,12.2,0.314,0.3,0.8,0.3,7.6,1.9,58.3,13.6,23.9,316.7,101.3,3.99,0.7,215.4,6.99,13.01,1.5,139.3,19.9,58.3,15.2,-0.8,1.0,0.4,1.3,0.9,6,5,0,14.8,20.0,29.4,0.6814,211.3,7.16,11.3,1.0,1.1,84.18,2.4,15.8,10.9,0.5,0.4,14.5,27.4,106.1,3.76,1.1,6.8,12.5,8.7,2.1,2.5,0.8417,41.5,0.0,2.4,2.4,1.0,0.0,14.6,3.2,142.8,44.45,13.0,5.2,131.5,26.09,0.1,47.1,1.6,19.8,7.18,0.0,13.2,15.5,23.9,53.7,42.6,11.1,1.3,10.5,0.6,0.3,1.0,0.9,0.0,4.8,3.1,6.7,0.0,13.8,18.5,6.8,10.9,5.0,12.1,0.423,0.3,0.7,0.15,5.0,0.8,37.7,14.1,23.9,317.4,106.1,3.76,1.1,211.3,7.16,11.3,1.0,131.5,19.8,37.7,17.2,-0.7,0.6,0.9,1.1,1.1
BAL_13_2008,BAL,0,CIN,1,7,4,0,20.8,17.0,27.5,0.6184,172.4,6.41,11.72,1.1,0.9,81.18,2.1,20.0,9.4,0.4,0.1,11.2,36.3,134.9,3.69,1.2,8.7,16.1,7.1,1.5,2.0,0.7167,37.0,0.1,2.6,2.6,0.9,0.0,13.2,5.0,225.1,45.17,14.9,3.3,68.8,21.28,0.0,26.5,2.5,17.7,7.13,0.0,13.5,10.8,17.7,51.2,39.3,11.9,2.0,15.2,1.8,0.4,0.6,0.2,0.0,6.4,3.0,6.1,0.3,13.0,19.5,8.7,9.4,5.8,14.0,0.407,0.5,0.7,0.317,7.2,1.4,54.8,13.3,24.1,307.3,134.9,3.69,1.2,172.4,6.41,11.72,1.1,68.8,17.7,54.8,11.0,0.6,1.8,0.2,0.9,0.5,1,9,1,21.2,22.1,35.6,0.6198,167.0,4.67,8.36,0.9,1.0,68.59,3.7,19.6,10.5,0.7,0.4,20.7,23.8,81.0,3.41,0.4,4.5,18.6,5.4,1.4,1.6,0.6667,25.2,0.0,1.2,1.2,0.8,0.0,21.5,6.4,246.6,39.7,13.9,4.6,107.0,23.48,0.0,34.1,1.9,17.4,9.38,0.0,13.2,16.9,25.9,61.5,41.1,20.4,1.1,8.1,0.8,0.0,0.7,0.6,0.1,5.6,2.2,4.9,0.0,19.3,16.2,4.5,10.5,5.4,15.0,0.364,0.6,0.9,0.3,5.2,1.2,40.9,22.7,13.8,248.0,81.0,3.41,0.4,167.0,4.67,8.36,0.9,107.0,17.4,40.9,14.6,-0.4,0.8,0.6,1.0,0.8
CAR_13_2008,CAR,0,GB,1,8,3,0,17.9,15.5,27.1,0.5731,189.5,6.99,12.64,1.1,0.9,83.34,1.5,10.8,9.6,0.3,0.2,11.0,30.4,132.9,4.27,1.4,6.2,15.7,7.2,1.6,1.7,0.95,37.7,0.0,2.4,2.4,0.9,0.0,18.1,5.5,234.1,42.82,15.9,3.2,73.9,25.52,0.0,29.3,2.7,31.7,7.9,0.0,17.1,10.8,17.6,52.8,44.4,8.4,2.1,14.0,0.9,0.0,1.3,0.9,0.0,5.2,2.4,6.0,0.0,17.7,16.8,6.2,9.6,4.4,12.7,0.326,0.2,0.6,0.15,7.0,1.0,49.1,14.5,22.4,322.4,132.9,4.27,1.4,189.5,6.99,12.64,1.1,73.9,31.7,49.1,10.8,0.4,0.9,0.9,0.9,0.5,5,6,0,13.0,21.2,34.2,0.6264,227.6,6.57,11.34,1.6,0.9,86.68,2.3,15.1,10.9,0.4,0.3,15.3,27.7,105.3,3.76,0.8,6.3,11.5,8.5,1.8,2.1,0.6834,34.7,0.0,3.1,3.1,1.0,0.0,18.4,3.9,162.0,41.97,19.1,4.4,87.7,18.76,0.0,28.0,2.2,25.7,10.32,0.1,17.9,15.8,24.1,55.9,41.6,14.3,1.7,9.7,1.6,0.6,0.8,0.2,0.1,6.1,1.7,3.3,0.0,12.8,18.5,6.3,10.9,6.3,14.3,0.426,0.5,1.2,0.333,6.9,1.3,61.2,11.4,27.9,332.9,105.3,3.76,0.8,227.6,6.57,11.34,1.6,87.7,25.7,61.2,11.7,0.4,1.6,0.2,0.9,0.5
