,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,9,27,48,0.563,263,5.5,9.9,1,3,52.7,1,5,15,0,0,27,18,45,2.5,1,4,17,5,1,2,0.5,24,0,2,2,1.0,0,11,4,184,46.0,9,2,46,23.0,0,23,1,0,0.0,0,0,28,35,56,46,10,1,7,1,1,0,0,0,6,4,9,0,4,24,4,15,6,15,0.4,1,1,1.0,6,5,55,10,23,308,45,2.5,1,263,5.5,9.9,1,46,0,55,28,-3,1,0,3,1
ATL,4,21,30,0.7,308,10.3,15.3,1,0,114.3,2,13,12,0,0,19,23,64,2.8,1,4,5,11,3,3,1.0,48,0,2,2,1.0,0,1,3,178,59.3,20,1,11,11.0,0,11,2,24,12.0,0,15,9,17,51,43,8,4,37,0,0,1,0,0,4,1,3,0,20,18,4,12,5,11,0.45,0,0,0.0,8,2,73,10,23,372,64,2.8,1,308,10.3,15.3,1,11,24,73,10,0,0,0,0,0
BAL,29,9,17,0.529,111,6.5,13.4,1,1,68.5,1,10,5,0,0,3,42,157,3.7,1,8,13,8,2,2,1.0,25,0,2,2,1.0,0,24,6,250,41.7,24,0,0,0.0,0,0,3,23,7.7,0,15,1,0,49,37,12,5,26,4,0,1,1,0,8,2,9,0,21,17,8,5,6,14,0.43,0,0,0.0,11,4,85,16,20,268,157,3.7,1,111,6.5,13.4,1,0,23,85,1,4,4,1,1,0
BUF,15,16,28,0.571,218,7.8,14.0,2,1,91.1,2,6,11,0,0,1,42,190,4.5,1,10,23,3,0,1,0.0,0,0,3,3,1.0,0,21,6,257,42.8,9,1,23,23.0,0,23,4,35,8.8,0,19,7,12,51,37,14,1,11,2,0,0,0,0,6,0,0,0,5,23,10,11,8,17,0.47,0,0,0.0,6,2,50,13,21,408,190,4.5,1,218,7.8,14.0,2,23,35,50,6,1,2,0,1,0
CAR,23,14,25,0.56,171,6.8,12.2,2,1,87.3,0,0,8,0,0,10,38,116,3.1,0,9,5,11,3,3,1.0,39,0,2,2,1.0,0,4,3,155,51.7,24,0,0,0.0,0,0,3,7,2.3,0,4,2,3,47,40,7,4,27,1,0,1,1,0,3,1,5,0,12,20,9,8,7,13,0.54,0,0,0.0,5,3,40,10,23,287,116,3.1,0,171,6.8,12.2,2,0,7,40,10,0,1,1,1,1
CHI,21,26,40,0.65,176,4.4,8.2,1,0,82.9,4,37,11,1,0,8,19,125,6.6,1,6,17,5,1,1,1.0,54,0,2,2,1.0,0,7,5,244,48.8,8,3,70,23.3,0,27,3,45,15.0,0,17,19,23,46,36,10,2,13,0,0,0,0,0,4,2,2,0,12,20,6,11,5,13,0.38,1,2,0.5,4,3,40,20,17,301,125,6.6,1,176,4.4,8.2,1,70,45,40,10,0,0,0,0,0
CIN,26,16,31,0.516,144,4.6,10.6,0,4,24.9,5,26,8,1,1,17,22,77,3.5,0,3,30,0,0,0,0.0,0,0,0,0,0.0,0,23,5,212,42.4,20,1,11,11.0,0,11,3,14,4.7,0,12,15,20,65,35,30,1,10,1,0,0,0,0,4,5,9,0,25,14,3,8,4,13,0.31,0,1,0.0,9,3,66,30,0,221,77,3.5,0,144,4.6,10.6,0,11,14,66,29,-4,1,0,4,1
CLE,20,20,30,0.667,180,6.0,11.1,1,1,79.9,7,42,12,0,0,25,25,57,2.3,1,3,22,4,1,1,1.0,24,0,1,1,1.0,0,27,6,242,40.3,19,1,14,14.0,0,14,3,34,11.3,0,25,16,21,46,26,20,1,8,1,0,1,0,0,6,0,0,0,12,20,3,12,3,12,0.25,2,2,1.0,4,5,61,19,18,237,57,2.3,1,180,6.0,11.1,1,14,34,61,10,0,1,0,1,0
DAL,9,24,39,0.615,263,6.7,11.2,1,0,90.0,1,5,12,0,0,6,31,129,4.2,0,9,3,13,4,4,1.0,48,0,1,1,1.0,0,30,4,139,34.8,13,2,42,21.0,0,25,1,0,0.0,0,0,2,3,50,36,14,3,22,1,0,1,0,0,1,1,2,0,8,22,9,12,8,15,0.53,0,0,0.0,5,1,50,17,19,392,129,4.2,0,263,6.7,11.2,1,42,0,50,6,1,1,0,0,0
DEN,19,17,28,0.607,181,6.5,12.9,2,1,88.5,4,38,14,0,0,5,36,140,3.9,1,7,14,6,1,2,0.5,20,0,3,3,1.0,0,8,3,144,48.0,2,1,36,36.0,0,36,3,48,16.0,0,31,16,21,49,34,15,1,7,1,0,0,0,0,3,2,4,0,8,22,7,14,8,15,0.53,0,0,0.0,3,1,62,9,24,321,140,3.9,1,181,6.5,12.9,2,36,48,62,22,-1,1,0,1,1
DET,7,29,41,0.707,285,7.0,10.1,4,1,112.3,1,7,15,0,0,16,27,82,3.0,0,3,17,5,1,1,1.0,58,0,2,2,1.0,0,29,5,189,37.8,17,3,49,16.3,0,18,3,48,16.0,0,24,19,23,48,39,9,1,5,3,1,2,1,0,11,1,2,0,15,19,3,15,8,16,0.5,0,1,0.0,10,1,100,3,35,367,82,3.0,0,285,7.0,10.1,4,49,48,100,3,3,3,1,1,0
GB,6,28,42,0.667,286,6.8,11.1,1,1,84.0,4,25,16,0,0,15,28,84,3.0,1,8,17,5,1,1,1.0,40,0,2,2,1.0,0,16,5,219,43.8,24,0,0,0.0,0,0,2,0,0.0,0,0,5,9,46,34,12,3,23,0,0,1,1,0,5,4,9,0,1,26,8,16,9,16,0.56,0,0,0.0,8,2,70,20,17,370,84,3.0,1,286,6.8,11.1,1,0,0,70,10,0,0,1,1,0
HOU,30,19,36,0.528,110,3.1,8.6,1,1,56.5,10,54,11,3,3,13,23,93,4.0,0,4,29,1,0,0,0.0,0,0,1,1,1.0,0,20,5,216,43.2,6,1,24,24.0,0,24,1,21,21.0,0,21,25,29,64,33,31,0,0,0,0,1,0,0,4,3,3,0,5,23,4,11,5,12,0.42,0,1,0.0,9,8,94,27,7,203,93,4.0,0,110,3.1,8.6,1,24,21,94,29,-4,0,0,1,3
IND,25,11,21,0.524,150,7.1,16.3,0,2,35.9,4,29,6,1,0,18,24,75,3.1,1,3,23,3,1,2,0.5,20,0,0,1,0.0,0,5,6,302,50.3,24,0,0,0.0,0,0,3,0,0.0,0,0,30,46,54,46,8,1,8,0,0,1,1,0,0,3,13,0,30,10,3,6,0,10,0.0,0,1,0.0,4,1,20,25,9,225,75,3.1,1,150,7.1,16.3,0,0,0,20,26,-2,0,1,2,1
JAX,28,11,21,0.524,125,6.0,11.4,1,0,86.4,0,0,8,0,0,4,39,155,4.0,1,7,5,11,3,4,0.75,42,0,2,3,0.667,0,10,4,187,46.8,24,0,0,0.0,0,0,1,7,7.0,0,7,4,7,64,41,23,10,54,1,0,3,3,1,9,3,4,0,15,19,7,8,3,12,0.25,1,1,1.0,10,4,89,5,29,280,155,4.0,1,125,6.0,11.4,1,0,7,89,1,4,1,3,0,0
