,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,5,27,38,0.711,285,7.5,10.9,2,1,99.1,2,9,15,1,0,21,32,75,2.3,0,2,7,9,2,3,0.667,32,0,3,3,1.0,0,8,8,386,48.3,24,4,76,19.0,0,27,9,55,6.1,0,15,14,21,36,33,3,4,24,1,1,1,0,0,6,5,8,0,15,19,2,15,7,17,0.41,0,0,0.0,9,2,82,8,27,360,75,2.3,0,285,7.5,10.9,2,76,55,82,12,0,1,0,1,0
ATL,30,16,26,0.615,127,4.9,10.1,2,0,99.4,4,34,10,0,0,10,36,154,4.3,1,8,18,6,1,2,0.5,31,1,3,3,1.0,0,11,7,314,44.9,18,5,104,20.8,0,27,1,8,8.0,0,8,23,27,75,64,11,2,15,2,0,0,1,0,5,0,0,0,15,19,8,10,4,13,0.31,1,1,1.0,7,1,85,11,24,281,154,4.3,1,127,4.9,10.1,2,104,8,85,2,2,2,1,0,1
BAL,6,24,34,0.706,279,8.2,12.0,3,1,112.3,2,10,17,0,0,18,32,88,2.8,0,3,2,12,3,3,1.0,38,0,3,3,1.0,0,3,2,103,51.5,29,5,84,16.8,0,21,0,0,0.0,0,0,17,23,48,37,11,3,28,0,0,1,1,0,4,4,9,0,6,23,3,17,10,15,0.67,1,1,1.0,7,3,35,6,30,367,88,2.8,0,279,8.2,12.0,3,84,0,35,22,-1,0,1,1,1
BUF,4,24,31,0.774,288,9.3,12.8,1,1,102.6,3,20,14,1,0,24,25,67,2.7,1,4,1,13,3,4,0.75,24,0,4,4,1.0,0,2,1,52,52.0,1,6,256,42.7,1,99,2,38,19.0,0,23,23,27,58,40,18,2,13,2,1,0,0,0,4,2,2,0,15,19,4,14,5,11,0.45,0,1,0.0,6,1,55,3,37,355,67,2.7,1,288,9.3,12.8,1,256,38,55,6,1,2,0,1,0
CAR,13,14,31,0.452,247,8.0,18.6,2,1,81.0,3,13,9,3,1,22,24,71,3.0,0,4,10,8,2,2,1.0,47,0,2,2,1.0,0,10,7,317,45.3,8,4,104,26.0,0,31,2,14,7.0,0,9,18,24,64,51,13,5,29,1,0,1,1,0,3,3,8,0,28,13,4,9,4,14,0.29,0,0,0.0,6,0,49,20,20,318,71,3.0,0,247,8.0,18.6,2,104,14,49,12,0,1,1,1,1
CHI,24,11,23,0.478,157,6.8,15.1,1,1,66.8,1,9,8,0,0,13,33,135,4.1,1,6,18,6,1,1,1.0,45,0,3,3,1.0,0,26,6,244,40.7,30,4,60,15.0,0,21,3,30,10.0,0,15,8,17,61,46,15,2,17,4,1,0,0,0,7,2,6,0,23,16,6,8,5,13,0.38,0,1,0.0,8,2,55,11,24,292,135,4.1,1,157,6.8,15.1,1,60,30,55,1,3,4,0,1,0
CIN,8,27,38,0.711,270,7.1,10.5,2,2,86.5,2,13,14,0,0,15,23,104,4.5,1,8,7,9,2,2,1.0,31,0,3,3,1.0,0,15,2,88,44.0,27,7,125,17.9,0,28,0,0,0.0,0,0,30,37,64,39,25,3,20,1,0,1,0,0,3,2,4,0,6,23,8,14,5,9,0.56,0,0,0.0,3,1,15,8,27,374,104,4.5,1,270,7.1,10.5,2,125,0,15,22,-1,1,0,2,0
CLE,31,20,39,0.513,123,3.2,9.2,0,0,58.0,8,60,8,3,1,26,19,63,3.3,0,4,32,0,0,0,0.0,0,0,0,0,0.0,0,22,8,335,41.9,24,7,133,19.0,0,28,1,8,8.0,0,8,32,41,66,46,20,2,9,0,0,1,1,0,1,3,5,0,29,12,4,8,2,16,0.13,3,5,0.6,4,0,25,32,0,186,63,3.3,0,123,3.2,9.2,0,133,8,25,12,0,0,1,0,1
DAL,20,15,23,0.652,180,7.8,13.9,1,1,85.4,5,29,9,0,0,2,41,214,5.2,2,10,18,6,1,2,0.5,24,1,3,3,1.0,0,7,7,340,48.6,7,5,132,26.4,0,40,4,10,2.5,0,6,9,20,45,37,8,3,13,1,0,3,1,0,8,2,2,0,8,22,10,9,5,14,0.36,0,0,0.0,5,3,44,11,24,394,214,5.2,2,180,7.8,13.9,1,132,10,44,12,0,1,1,1,1
DEN,11,19,29,0.655,259,8.9,14.1,0,1,79.5,2,9,14,0,0,9,40,155,3.9,2,10,6,10,3,4,0.75,34,0,1,1,1.0,0,19,2,85,42.5,5,2,56,28.0,0,31,2,41,20.5,0,32,2,3,41,32,9,1,17,1,0,2,1,0,13,1,1,0,4,24,10,14,8,15,0.53,0,0,0.0,5,0,25,17,22,414,155,3.9,2,259,8.9,14.1,0,56,41,25,6,1,1,1,1,0
DET,18,17,30,0.567,208,6.9,12.4,0,1,64.3,1,2,9,0,0,22,24,71,3.0,0,5,15,7,2,2,1.0,39,0,1,1,1.0,0,9,6,279,46.5,3,5,150,30.0,0,48,1,0,0.0,0,0,5,12,49,41,8,1,7,0,0,2,1,1,3,2,6,0,27,14,5,9,6,14,0.43,1,1,1.0,11,0,65,26,13,279,71,3.0,0,208,6.9,12.4,0,150,0,65,12,0,0,1,1,0
GB,3,30,51,0.588,300,5.9,10.6,0,4,42.9,2,17,15,0,0,25,21,65,3.1,1,5,23,5,1,3,0.333,26,0,2,2,1.0,0,27,3,120,40.0,22,5,97,19.4,0,25,3,90,30.0,1,85,18,24,57,35,22,1,9,1,0,0,0,0,5,2,10,0,4,24,5,15,6,15,0.4,0,2,0.0,9,4,69,25,17,365,65,3.1,1,300,5.9,10.6,0,97,90,69,32,-3,1,0,4,0
HOU,10,19,29,0.655,263,9.1,15.5,2,1,103.1,4,32,13,1,0,14,29,107,3.7,0,4,10,8,2,4,0.5,53,0,2,2,1.0,0,30,2,64,32.0,31,4,53,13.3,0,38,1,8,8.0,0,8,31,38,68,47,21,3,16,0,0,2,0,0,8,3,3,0,20,18,4,13,7,13,0.54,0,0,0.0,7,1,40,20,20,370,107,3.7,0,263,9.1,15.5,2,53,8,40,22,-1,0,0,1,0
IND,2,31,43,0.721,344,8.0,11.4,1,0,103.2,2,9,15,1,1,29,23,43,1.9,0,5,15,7,2,3,0.667,32,1,1,1,1.0,0,29,3,115,38.3,15,5,105,21.0,0,24,2,50,25.0,0,29,26,28,54,43,11,2,9,0,0,0,0,0,2,3,6,0,11,20,5,15,6,15,0.4,2,3,0.67,4,0,30,26,13,387,43,1.9,0,344,8.0,11.4,1,105,50,30,22,-1,0,0,0,1
JAX,7,18,31,0.581,276,8.9,16.2,1,0,98.3,3,16,14,2,0,7,33,172,5.2,4,11,10,8,1,2,0.5,26,0,5,5,1.0,0,6,2,98,49.0,12,4,85,21.3,0,32,0,0,0.0,0,0,9,20,58,50,8,4,32,1,0,1,0,0,3,1,1,0,1,30,11,14,5,11,0.45,1,1,1.0,6,5,50,2,38,448,172,5.2,4,276,8.9,16.2,1,85,0,50,6,1,1,0,0,0
KC,19,19,35,0.543,197,5.6,10.9,2,0,89.8,2,10,9,0,0,12,37,144,3.9,1,9,30,2,0,1,0.0,0,0,2,3,0.667,0,31,5,153,30.6,15,2,42,21.0,0,26,4,59,14.8,0,44,3,7,38,37,1,1,8,1,0,0,1,0,3,4,6,0,11,20,9,9,11,19,0.58,1,2,0.5,7,2,48,20,20,341,144,3.9,1,197,5.6,10.9,2,42,59,48,2,2,1,1,0,0
MIA,29,14,30,0.467,130,4.3,10.8,2,1,67.4,3,21,9,1,0,4,38,192,5.1,1,9,18,6,1,1,1.0,25,0,3,3,1.0,0,12,9,400,44.4,8,3,78,26.0,0,29,5,28,5.6,0,14,4,10,59,35,24,4,24,2,0,3,1,0,10,1,2,0,15,19,9,9,6,17,0.35,0,0,0.0,4,1,30,11,24,322,192,5.1,1,130,4.3,10.8,2,78,28,30,6,1,2,1,1,1
MIN,17,25,36,0.694,220,6.1,9.9,2,0,103.9,3,28,13,1,1,31,14,42,3.0,0,2,4,11,3,3,1.0,46,0,2,2,1.0,0,32,4,122,30.5,26,5,94,18.8,0,24,1,16,16.0,0,16,27,30,73,54,19,2,10,1,0,1,1,0,4,2,5,0,20,18,2,13,3,9,0.33,0,0,0.0,6,3,50,16,23,262,42,3.0,0,220,6.1,9.9,2,94,16,50,6,1,1,1,0,1
NE,21,19,30,0.633,170,5.7,9.8,2,1,86.8,3,17,11,0,0,11,50,151,3.0,2,10,15,7,1,1,1.0,26,0,4,4,1.0,0,24,2,82,41.0,32,4,50,12.5,0,23,2,20,10.0,0,13,14,21,38,25,13,4,32,1,0,1,2,0,3,0,0,0,3,26,10,11,9,18,0.5,3,4,0.75,4,5,30,5,31,321,151,3.0,2,170,5.7,9.8,2,50,20,30,2,2,1,2,1,0
NO,15,21,38,0.553,226,5.9,11.1,0,0,72.9,1,7,14,1,0,27,25,47,1.9,0,2,2,12,4,4,1.0,47,0,0,0,0.0,0,27,4,160,40.0,28,3,53,17.7,0,29,4,64,16.0,0,42,6,13,47,40,7,1,2,1,0,0,0,0,5,4,8,0,15,19,2,14,6,14,0.43,0,0,0.0,4,3,17,28,12,273,47,1.9,0,226,5.9,11.1,0,53,64,17,12,0,1,0,0,1
NYG,14,23,42,0.548,233,5.5,10.6,1,1,68.8,1,11,11,0,0,16,19,99,5.2,0,5,10,8,2,3,0.667,47,1,2,2,1.0,0,17,3,130,43.3,6,6,162,27.0,0,41,2,2,1.0,0,1,29,35,62,47,15,1,9,1,1,0,0,0,1,3,4,0,20,18,5,11,4,12,0.33,0,2,0.0,9,2,64,20,20,332,99,5.2,0,233,5.5,10.6,1,162,2,64,12,0,1,0,1,0
NYJ,28,14,26,0.538,131,5.0,11.6,2,1,77.6,4,32,7,1,1,32,10,40,4.0,0,1,27,3,0,0,0.0,0,0,3,3,1.0,0,16,4,174,43.5,17,4,83,20.8,0,39,1,3,3.0,0,3,28,31,96,66,30,3,17,1,1,0,0,0,1,4,8,0,32,10,1,7,4,10,0.4,1,1,1.0,9,2,69,18,21,171,40,4.0,0,131,5.0,11.6,2,83,3,69,28,-2,1,0,1,2
OAK,22,17,41,0.415,161,3.9,10.5,0,1,42.8,1,17,9,1,0,19,17,87,5.1,0,5,27,3,1,1,1.0,43,0,0,0,0.0,0,1,5,295,59.0,10,5,115,23.0,0,33,1,12,12.0,0,12,16,22,69,56,13,2,9,1,0,0,0,0,3,3,12,0,24,15,5,9,6,14,0.43,0,1,0.0,6,1,41,31,3,248,87,5.1,0,161,3.9,10.5,0,115,12,41,22,-1,1,0,1,1
PHI,26,14,36,0.389,146,4.1,12.1,1,1,49.1,4,24,7,1,0,29,17,43,2.5,2,2,27,3,0,0,0.0,0,0,3,3,1.0,0,5,10,499,49.9,2,6,190,31.7,0,49,5,55,11.0,0,27,23,27,70,60,10,2,9,1,0,2,0,0,4,4,12,0,30,11,2,7,2,14,0.14,1,2,0.5,10,2,103,18,21,189,43,2.5,2,146,4.1,12.1,1,190,55,103,12,0,1,0,1,0
PIT,12,14,21,0.667,248,11.8,18.4,2,0,138.6,2,9,12,0,0,3,35,209,6.0,3,8,4,11,2,2,1.0,31,0,5,5,1.0,0,21,3,126,42.0,11,1,22,22.0,0,22,5,52,10.4,0,36,1,0,52,45,7,8,60,0,0,4,1,0,7,3,12,0,11,20,8,12,7,12,0.58,0,0,0.0,3,0,30,1,41,457,209,6.0,3,248,11.8,18.4,2,22,52,30,12,0,0,1,0,1
