,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,3,32,46,0.696,366,8.0,12.0,2,0,107.7,3,19,17,1,1,17,34,97,2.9,0,6,1,19,6,6,1.0,48,0,1,1,1.0,0,14,3,135,45.0,22,1,19,19.0,0,19,5,71,14.2,0,25,10,14,38,28,10,5,43,1,0,5,3,0,3,1,1,0,5,24,6,17,8,19,0.42,0,0,0.0,4,1,37,5,31,463,97,2.9,0,366,8.0,12.0,2,19,71,37,9,1,1,3,0,3
ATL,27,11,22,0.5,83,3.8,8.0,1,0,74.6,1,5,7,0,0,1,41,285,7.0,2,15,5,12,3,3,1.0,39,0,3,3,1.0,0,26,3,105,35.0,2,1,36,36.0,0,36,3,14,4.7,0,10,4,10,48,46,2,9,52,2,0,2,1,0,4,2,5,0,9,22,15,7,8,14,0.57,0,1,0.0,8,0,65,8,30,368,285,7.0,2,83,3.8,8.0,1,36,14,65,3,3,2,1,0,0
BAL,21,15,21,0.714,144,6.9,9.6,0,1,70.3,0,0,8,0,0,13,45,115,2.6,1,8,12,7,2,2,1.0,42,0,1,1,1.0,0,9,5,231,46.2,9,2,52,26.0,0,31,4,56,14.0,0,17,1,3,43,33,10,5,25,0,0,0,0,0,2,2,4,0,18,17,8,8,5,14,0.36,1,1,1.0,3,1,19,20,13,259,115,2.6,1,144,6.9,9.6,0,52,56,19,21,-2,0,0,1,1
BUF,28,10,21,0.476,67,3.2,10.3,0,1,35.2,4,36,5,2,1,7,23,141,6.1,1,6,26,1,0,1,0.0,0,0,1,1,1.0,0,2,5,267,53.4,2,6,216,36.0,0,82,1,8,8.0,0,8,15,19,70,51,19,1,6,0,0,0,0,0,7,4,9,0,24,13,6,5,4,11,0.36,0,1,0.0,12,2,79,26,7,208,141,6.1,1,67,3.2,10.3,0,216,8,79,21,-2,0,0,1,1
CAR,18,17,24,0.708,196,8.2,12.1,2,0,122.9,2,10,9,1,1,19,33,90,2.7,2,6,9,8,2,2,1.0,38,0,2,3,0.667,1,17,5,216,43.2,1,3,112,37.3,0,60,4,17,4.3,0,9,20,29,49,39,10,1,9,1,0,1,1,0,3,2,2,0,18,17,6,9,6,14,0.43,0,0,0.0,8,2,75,4,32,286,90,2.7,2,196,8.2,12.1,2,112,17,75,9,1,1,1,0,1
CIN,7,25,34,0.735,273,8.0,11.0,1,0,106.6,2,3,17,1,0,16,25,98,3.9,0,2,8,10,3,4,0.75,46,0,1,1,1.0,0,6,2,95,47.5,7,2,55,27.5,0,34,2,7,3.5,0,7,4,10,48,40,8,7,46,0,0,1,1,0,2,1,1,0,9,22,2,17,4,10,0.4,0,0,0.0,14,3,117,18,16,371,98,3.9,0,273,8.0,11.0,1,55,7,117,9,1,0,1,0,0
DAL,19,11,27,0.407,187,6.9,19.3,1,1,61.8,4,25,8,0,0,12,32,116,3.6,0,4,12,7,2,2,1.0,30,0,1,1,1.0,0,15,5,224,44.8,17,1,22,22.0,0,22,0,0,0.0,0,0,15,19,55,41,14,3,14,0,0,1,0,0,2,2,3,0,22,16,4,8,6,15,0.4,0,1,0.0,6,4,35,20,13,303,116,3.6,0,187,6.9,19.3,1,22,0,35,15,-1,0,0,1,0
DEN,25,19,26,0.731,118,4.5,7.2,2,0,107.5,3,18,12,0,0,2,44,188,4.3,0,9,9,8,2,4,0.5,42,1,2,2,1.0,0,4,4,194,48.5,17,1,22,22.0,0,22,2,31,15.5,0,18,2,7,31,31,0,2,11,2,0,4,2,0,4,2,8,0,5,24,9,12,5,15,0.33,2,2,1.0,5,3,30,11,20,306,188,4.3,0,118,4.5,7.2,2,22,31,30,2,4,2,2,0,0
DET,22,15,27,0.556,135,5.0,9.1,0,0,69.2,2,2,7,0,0,18,25,91,3.6,1,4,12,7,2,2,1.0,44,0,1,1,1.0,0,18,6,257,42.8,28,3,33,11.0,0,15,3,25,8.3,0,14,12,17,53,45,8,3,18,3,0,1,1,0,7,3,10,0,26,11,4,7,2,12,0.17,1,2,0.5,8,0,55,20,13,226,91,3.6,1,135,5.0,9.1,0,33,25,55,3,3,3,1,0,1
GB,4,28,47,0.596,294,6.3,10.8,4,1,97.3,1,9,15,1,1,23,19,58,3.1,0,4,26,1,0,0,0.0,0,0,1,1,1.0,0,12,5,227,45.4,24,7,123,17.6,0,27,4,29,7.3,0,15,25,32,55,44,11,2,10,0,0,1,1,0,2,3,7,0,9,22,4,15,7,14,0.5,0,1,0.0,8,3,86,9,29,352,58,3.1,0,294,6.3,10.8,4,123,29,86,15,-1,0,1,1,1
