,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,5,32,56,0.571,287,5.1,9.9,1,2,62.1,3,29,17,0,0,32,21,31,1.5,0,2,11,7,2,2,1.0,42,0,1,1,1.0,0,11,7,312,44.6,8,7,180,25.7,0,59,1,-5,-5.0,0,-5,32,42,44,32,12,3,18,2,1,0,0,0,4,3,7,0,9,20,2,17,8,19,0.42,0,1,0.0,10,1,53,18,19,318,31,1.5,0,287,5.1,9.9,1,180,-5,53,14,0,2,0,2,0
ATL,31,12,23,0.522,119,5.2,13.0,0,1,49.0,4,37,6,3,2,2,40,200,5.0,2,11,25,2,0,0,0.0,0,0,2,2,1.0,0,25,7,281,40.1,6,2,53,26.5,0,33,2,0,0.0,0,0,8,10,39,36,3,2,7,1,0,1,2,0,4,3,10,0,18,18,11,6,3,15,0.2,1,1,1.0,7,1,88,20,14,319,200,5.0,2,119,5.2,13.0,0,53,0,88,14,0,1,2,1,2
BAL,2,34,54,0.63,324,6.0,10.4,1,3,62.6,3,31,17,1,1,23,21,77,3.7,0,5,28,1,0,3,0.0,0,0,1,1,1.0,0,26,4,159,39.8,21,4,78,19.5,0,27,3,51,17.0,0,28,20,24,54,42,12,0,0,0,0,0,0,0,5,1,2,0,5,22,5,17,8,18,0.44,1,1,1.0,8,0,45,27,7,401,77,3.7,0,324,6.0,10.4,1,78,51,45,29,-4,0,0,3,1
BUF,26,17,28,0.607,164,5.9,10.0,1,0,89.0,1,6,10,0,0,5,36,152,4.2,0,7,1,16,5,5,1.0,42,0,1,1,1.0,0,24,5,203,40.6,27,2,32,16.0,0,16,2,19,9.5,0,13,2,7,48,31,17,5,45,3,0,2,2,0,5,1,3,0,9,20,7,10,3,14,0.21,1,1,1.0,10,3,71,15,22,316,152,4.2,0,164,5.9,10.0,1,32,19,71,1,5,3,2,0,0
CAR,17,19,31,0.613,209,6.7,11.2,1,2,65.1,1,3,10,1,1,9,25,141,5.6,1,5,10,8,2,2,1.0,46,0,2,2,1.0,0,30,1,35,35.0,29,5,76,15.2,0,21,0,0,0.0,0,0,19,23,60,43,17,1,2,0,0,0,2,0,2,3,9,0,9,20,5,10,8,13,0.62,0,0,0.0,11,5,84,16,20,350,141,5.6,1,209,6.7,11.2,1,76,0,84,25,-2,0,2,2,2
CHI,30,15,28,0.536,125,4.5,9.4,0,1,50.4,3,16,9,2,1,29,18,41,2.3,1,2,28,1,0,0,0.0,0,0,1,1,1.0,0,20,7,292,41.7,26,4,70,17.5,0,23,2,-3,-1.5,0,4,7,9,61,51,10,3,16,1,0,4,2,0,3,3,5,0,32,11,2,9,6,13,0.46,0,0,0.0,8,0,86,27,7,166,41,2.3,1,125,4.5,9.4,0,70,-3,86,9,1,1,2,1,1
CIN,8,26,34,0.765,272,8.0,10.8,2,1,106.5,2,8,15,1,1,7,32,148,4.6,1,9,7,9,2,2,1.0,32,0,3,3,1.0,0,3,3,142,47.3,4,4,108,27.0,0,50,2,18,9.0,0,9,10,13,58,42,16,0,0,2,0,2,1,0,6,0,0,0,1,26,9,15,2,8,0.25,0,1,0.0,5,2,40,7,27,420,148,4.6,1,272,8.0,10.8,2,108,18,40,9,1,2,1,1,1
CLE,6,26,43,0.605,278,6.5,10.7,1,2,67.8,0,0,14,0,0,18,18,95,5.3,0,2,11,7,2,2,1.0,34,0,1,1,1.0,0,9,2,91,45.5,13,6,133,22.2,0,35,2,20,10.0,0,13,25,27,81,55,26,2,8,1,0,2,1,0,6,1,1,0,24,16,2,14,5,13,0.38,0,3,0.0,7,0,56,22,13,373,95,5.3,0,278,6.5,10.7,1,133,20,56,20,-1,1,1,2,1
DAL,20,18,24,0.75,192,8.0,12.6,3,0,137.5,4,34,14,1,0,12,33,109,3.3,1,6,20,4,0,0,0.0,0,0,4,4,1.0,0,22,3,124,41.3,21,4,78,19.5,0,21,1,2,2.0,0,2,20,24,51,42,9,2,21,2,0,0,0,0,9,1,1,0,3,23,6,14,7,11,0.64,0,0,0.0,8,3,46,5,28,301,109,3.3,1,192,8.0,12.6,3,78,2,46,9,1,2,0,0,1
DEN,13,22,48,0.458,242,5.0,11.4,1,2,50.9,1,9,15,1,1,25,20,70,3.5,0,3,20,4,1,1,1.0,28,0,1,1,1.0,0,10,7,318,45.4,12,5,118,23.6,0,29,1,13,13.0,0,13,30,34,57,47,10,0,0,1,0,2,2,0,5,6,14,0,13,19,3,15,1,12,0.08,1,3,0.33,7,1,73,24,10,312,70,3.5,0,242,5.0,11.4,1,118,13,73,14,0,1,2,2,1
