,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,11,25,41,0.61,240,5.9,10.2,1,1,75.3,2,15,14,1,1,30,18,62,3.4,0,1,13,7,2,2,1.0,44,0,1,1,1.0,0,9,3,128,42.7,12,4,99,24.8,0,31,4,34,8.5,0,18,14,17,57,50,7,0,0,3,0,1,0,0,4,4,6,0,17,17,1,14,5,13,0.38,0,1,0.0,8,2,65,21,13,302,62,3.4,0,240,5.9,10.2,1,99,34,65,21,-1,3,0,1,3
ATL,6,13,25,0.52,279,11.2,21.5,1,1,88.6,0,0,11,0,0,13,32,127,4.0,3,7,8,10,2,2,1.0,43,0,4,4,1.0,0,3,6,276,46.0,22,5,101,20.2,0,22,4,28,7.0,0,13,14,17,52,50,2,3,12,0,0,1,1,0,3,2,3,1,13,19,7,11,2,11,0.18,0,0,0.0,9,1,74,2,36,406,127,4.0,3,279,11.2,21.5,1,101,28,74,13,0,0,1,1,0
BAL,8,23,40,0.575,251,6.3,10.9,1,2,63.6,2,0,12,1,1,28,23,72,3.1,0,7,22,4,1,1,1.0,29,0,1,1,1.0,0,28,3,107,35.7,1,3,140,46.7,0,87,0,0,0.0,0,0,8,12,58,43,15,2,14,0,0,1,1,0,6,1,2,0,10,20,7,12,6,13,0.46,0,1,0.0,3,1,20,26,10,323,72,3.1,0,251,6.3,10.9,1,140,0,20,29,-3,0,1,2,2
BUF,20,10,27,0.37,169,6.3,18.1,1,3,31.8,2,12,5,0,0,32,12,14,1.2,0,1,32,1,0,1,0.0,0,0,1,1,1.0,0,5,6,262,43.7,11,6,149,24.8,0,33,2,45,22.5,0,43,30,35,89,62,27,1,1,2,0,0,0,0,5,6,13,0,31,8,1,5,2,10,0.2,0,0,0.0,7,2,50,31,7,183,14,1.2,0,169,6.3,18.1,1,149,45,50,21,-1,2,0,3,0
CAR,17,21,33,0.636,194,5.9,10.5,1,1,77.1,2,26,9,1,0,26,20,82,4.1,0,2,22,4,1,2,0.5,39,0,1,1,1.0,0,4,4,181,45.3,24,4,78,19.5,0,24,4,63,15.8,0,44,17,20,63,53,10,1,5,0,0,0,0,0,2,4,8,0,26,14,2,9,2,11,0.18,0,2,0.0,5,3,35,26,10,276,82,4.1,0,194,5.9,10.5,1,78,63,35,21,-1,0,0,1,0
CHI,18,17,35,0.486,185,5.3,12.2,0,0,64.6,3,22,10,0,0,25,18,83,4.6,1,4,28,3,1,1,1.0,29,0,0,1,0.0,0,18,7,279,39.9,30,4,54,13.5,0,19,4,26,6.5,0,9,19,21,78,55,23,0,0,0,0,4,0,0,2,5,6,0,23,15,4,10,3,13,0.23,1,2,0.5,1,1,5,30,9,268,83,4.6,1,185,5.3,12.2,0,54,26,5,13,0,0,0,0,0
CIN,29,13,27,0.481,93,3.4,7.2,1,1,53.5,0,0,6,0,0,2,34,185,5.4,1,10,4,11,3,3,1.0,37,0,2,2,1.0,0,16,3,120,40.0,16,5,114,22.8,0,37,3,22,7.3,0,9,17,20,53,30,23,2,14,1,0,0,0,0,4,2,7,0,15,18,10,6,6,12,0.5,1,1,1.0,6,2,33,10,23,278,185,5.4,1,93,3.4,7.2,1,114,22,33,13,0,1,0,1,0
CLE,25,16,24,0.667,124,5.2,8.6,1,1,75.7,2,14,9,0,0,24,26,84,3.2,1,5,11,8,2,2,1.0,41,0,2,2,1.0,0,12,3,125,41.7,18,5,104,20.8,0,31,3,21,7.0,0,11,21,23,57,35,22,0,0,1,0,1,0,0,6,1,1,0,23,15,5,9,5,12,0.42,0,0,0.0,7,1,45,15,20,208,84,3.2,1,124,5.2,8.6,1,104,21,45,13,0,1,0,1,0
DAL,3,22,34,0.647,316,9.3,15.1,3,0,124.1,4,16,16,1,0,11,28,129,4.6,1,4,13,7,1,1,1.0,34,0,4,4,1.0,0,10,5,212,42.4,10,5,130,26.0,0,28,0,0,0.0,0,0,28,28,48,36,12,2,8,0,0,1,1,0,3,0,0,0,9,21,4,16,9,16,0.56,0,0,0.0,5,1,45,4,31,445,129,4.6,1,316,9.3,15.1,3,130,0,45,7,1,0,1,0,0
DEN,14,19,33,0.576,222,6.7,12.4,1,0,88.2,2,14,13,0,0,20,32,96,3.0,0,4,18,6,2,2,1.0,48,0,0,1,0.0,0,29,5,178,35.6,19,3,62,20.7,0,25,1,14,14.0,0,14,4,10,59,42,17,2,0,2,0,2,2,0,6,2,11,0,17,17,4,13,8,16,0.5,0,1,0.0,4,0,31,25,12,318,96,3.0,0,222,6.7,12.4,1,62,14,31,3,3,2,2,0,1
