,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,10,26,40,0.65,304,7.6,12.6,2,1,94.2,4,23,19,2,1,16,26,86,3.3,0,4,15,6,1,2,0.5,30,0,3,3,1.0,0,13,4,187,46.8,19,2,32,16.0,0,18,1,1,1.0,0,1,20,27,50,50,0,0,0,1,1,2,1,0,6,3,6,0,5,25,4,19,7,14,0.5,0,0,0.0,6,2,68,14,24,390,86,3.3,0,304,7.6,12.6,2,32,1,68,13,0,1,1,1,1
ATL,13,25,38,0.658,279,7.3,12.2,2,1,94.1,3,25,14,0,0,14,14,88,6.3,0,3,19,5,1,1,1.0,23,0,2,2,1.0,0,14,6,281,46.8,23,0,0,0.0,0,0,2,21,10.5,0,13,14,23,63,43,20,2,16,1,0,0,0,0,4,4,9,0,17,18,3,14,3,11,0.27,0,1,0.0,2,1,19,24,17,367,88,6.3,0,279,7.3,12.2,2,0,21,19,21,-1,1,0,1,1
BAL,6,34,62,0.548,335,5.4,10.6,2,2,67.6,4,27,18,1,0,28,21,58,2.8,1,3,10,9,2,2,1.0,30,0,3,3,1.0,0,21,10,456,45.6,23,0,0,0.0,0,0,1,13,13.0,0,13,32,49,49,39,10,3,17,0,0,1,2,0,5,2,3,0,7,24,3,18,8,22,0.36,0,1,0.0,7,3,53,11,27,393,58,2.8,1,335,5.4,10.6,2,0,13,53,13,0,0,2,2,0
BUF,28,18,27,0.667,150,5.6,8.3,2,0,105.5,0,0,6,0,0,4,34,136,4.0,0,7,26,3,0,0,0.0,0,0,3,3,1.0,0,18,9,412,45.8,14,1,19,19.0,0,19,0,0,0.0,0,0,14,23,85,56,29,2,15,1,0,1,2,1,7,3,4,0,28,15,7,6,4,13,0.31,0,0,0.0,10,2,75,20,21,286,136,4.0,0,150,5.6,8.3,2,19,0,75,9,1,1,2,0,2
CAR,30,16,23,0.696,119,5.2,7.8,1,0,96.1,1,6,8,0,0,5,26,134,5.2,0,6,30,1,0,0,0.0,0,0,1,1,1.0,0,11,5,239,47.8,23,0,0,0.0,0,0,2,10,5.0,0,10,5,12,55,39,16,2,20,0,0,1,1,0,2,3,9,0,23,17,6,8,5,11,0.45,0,0,0.0,4,3,46,31,7,253,134,5.2,0,119,5.2,7.8,1,0,10,46,21,-1,0,1,0,2
CHI,19,21,33,0.636,242,7.3,11.5,2,1,93.2,0,0,12,0,0,17,28,81,2.9,1,4,15,6,1,1,1.0,58,0,3,3,1.0,0,16,5,232,46.4,2,1,31,31.0,0,31,2,1,0.5,0,3,11,21,57,29,28,1,5,2,0,2,1,0,5,4,13,0,23,17,4,12,6,14,0.43,1,1,1.0,4,1,59,14,24,323,81,2.9,1,242,7.3,11.5,2,31,1,59,2,2,2,1,1,0
CIN,14,26,33,0.788,277,8.4,10.8,2,2,96.6,1,5,12,0,0,26,21,63,3.0,1,5,26,3,0,0,0.0,0,0,3,3,1.0,0,9,4,193,48.3,23,0,0,0.0,0,0,1,13,13.0,0,13,17,24,48,38,10,0,0,1,0,0,0,0,5,3,5,0,17,18,5,12,7,11,0.64,0,0,0.0,8,1,84,20,21,340,63,3.0,1,277,8.4,10.8,2,0,13,84,25,-2,1,0,2,1
CLE,17,26,53,0.491,244,4.6,11.1,1,3,44.9,6,45,15,1,0,30,13,47,3.6,0,2,22,4,1,1,1.0,39,0,1,1,1.0,0,22,5,225,45.0,8,4,103,25.8,0,33,2,31,15.5,0,31,14,23,53,39,14,4,17,1,0,0,0,0,6,6,10,0,14,20,2,15,1,14,0.07,2,4,0.5,9,3,57,29,10,291,47,3.6,0,244,4.6,11.1,1,103,31,57,25,-2,1,0,3,0
DAL,17,36,49,0.735,244,5.0,7.3,2,1,89.2,2,19,17,0,0,15,23,87,3.8,0,3,2,12,3,3,1.0,45,0,3,3,1.0,0,19,6,275,45.8,23,0,0,0.0,0,0,2,19,9.5,0,14,26,31,45,35,10,3,22,3,1,2,3,1,6,0,0,0,11,22,3,17,5,15,0.33,0,0,0.0,5,2,40,2,36,331,87,3.8,0,244,5.0,7.3,2,0,19,40,1,5,3,3,1,0
DEN,1,27,42,0.643,445,10.6,17.1,7,0,139.4,3,17,20,0,0,24,23,65,2.8,0,2,11,7,0,0,0.0,0,0,7,7,1.0,0,20,7,319,45.6,23,0,0,0.0,0,0,6,63,10.5,0,27,20,27,63,50,13,4,27,2,0,1,0,0,14,4,6,0,7,24,2,20,8,15,0.53,0,0,0.0,8,2,61,1,49,510,65,2.8,0,445,10.6,17.1,7,0,63,61,13,0,2,0,0,2
DET,4,28,43,0.651,357,8.3,12.8,2,1,96.8,0,0,16,0,0,9,34,112,3.3,2,10,6,10,2,2,1.0,42,0,4,4,1.0,0,31,4,152,38.0,23,0,0,0.0,0,0,5,37,7.4,0,11,17,24,47,31,16,3,11,3,0,0,1,0,8,5,15,0,1,28,10,16,5,13,0.38,0,1,0.0,11,2,88,3,34,469,112,3.3,2,357,8.3,12.8,2,0,37,88,2,2,3,1,1,1
GB,8,21,37,0.568,322,8.7,15.9,3,1,101.4,2,11,16,0,0,26,19,63,3.3,1,5,22,4,0,0,0.0,0,0,4,4,1.0,0,17,6,277,46.2,21,3,40,13.3,0,17,2,25,12.5,0,16,29,34,71,56,15,2,8,0,0,0,0,0,4,6,21,0,9,23,5,16,4,10,0.4,0,0,0.0,5,2,44,8,28,385,63,3.3,1,322,8.7,15.9,3,40,25,44,25,-2,0,0,1,1
HOU,7,34,45,0.756,329,7.3,10.2,3,1,108.5,2,17,19,0,0,8,28,120,4.3,0,5,11,7,1,2,0.5,41,0,4,4,1.0,0,22,3,135,45.0,5,4,116,29.0,0,46,3,21,7.0,0,9,23,28,38,32,6,2,12,1,1,0,0,0,7,1,1,0,2,26,5,19,6,13,0.46,1,2,0.5,7,2,73,6,31,449,120,4.3,0,329,7.3,10.2,3,116,21,73,13,0,1,0,1,0
IND,29,18,23,0.783,147,6.4,9.9,2,0,122.3,4,31,9,0,0,6,26,127,4.9,1,7,26,3,0,0,0.0,0,0,3,3,1.0,0,30,3,117,39.0,23,0,0,0.0,0,0,1,23,23.0,0,23,7,17,68,34,34,1,16,2,0,0,0,0,4,1,3,0,17,18,7,9,6,10,0.6,0,1,0.0,3,2,31,20,21,274,127,4.9,1,147,6.4,9.9,2,0,23,31,2,2,2,0,0,0
JAX,32,19,41,0.463,107,2.6,8.3,0,2,32.9,6,50,9,0,0,21,23,71,3.1,0,3,32,0,0,0,0.0,0,0,0,0,0.0,0,4,11,556,50.5,9,2,48,24.0,0,25,1,0,0.0,0,0,23,28,39,39,0,1,2,0,0,0,0,0,3,1,1,1,31,12,3,9,5,19,0.26,0,1,0.0,5,0,30,32,2,178,71,3.1,0,107,2.6,8.3,0,48,0,30,25,-2,0,0,2,0
KC,26,21,34,0.618,171,5.0,8.2,2,0,94.1,1,2,10,0,0,7,27,121,4.5,1,7,22,4,0,0,0.0,0,0,4,4,1.0,0,32,10,363,36.3,23,0,0,0.0,0,0,7,80,11.4,0,36,1,2,46,44,2,6,50,2,1,0,0,0,7,1,1,0,23,17,7,10,5,15,0.33,0,0,0.0,3,0,20,8,28,292,121,4.5,1,171,5.0,8.2,2,0,80,20,2,2,2,0,0,0
