,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ATL,19,20,27,0.741,211,7.8,11.0,1,3,69.1,1,8,10,0,0,20,20,78,3.9,0,2,23,4,1,1,1.0,28,0,1,1,1.0,0,8,5,225,45.0,3,2,59,29.5,0,34,1,16,16.0,0,16,24,34,73,37,36,1,7,2,0,1,0,0,3,3,4,0,26,12,2,10,4,10,0.4,0,0,0.0,7,0,59,26,10,289,78,3.9,0,211,7.8,11.0,1,59,16,59,20,-2,2,0,3,1
BAL,17,24,41,0.585,223,5.4,10.4,2,1,79.6,5,27,11,0,0,24,21,55,2.6,0,6,23,4,1,1,1.0,51,0,1,1,1.0,0,16,7,298,42.6,11,2,45,22.5,0,23,4,71,17.8,0,36,12,24,62,42,20,2,18,0,0,1,1,0,4,2,6,0,20,18,6,11,7,16,0.44,1,1,1.0,9,1,80,24,18,278,55,2.6,0,223,5.4,10.4,2,45,71,80,16,-1,0,1,1,1
BUF,15,18,39,0.462,229,5.9,12.7,1,2,52.2,0,0,12,0,0,1,38,241,6.3,0,11,13,7,2,2,1.0,30,0,1,1,1.0,0,25,3,108,36.0,9,1,24,24.0,0,24,3,27,9.0,0,16,10,23,50,39,11,2,9,0,0,1,0,0,3,1,4,0,7,25,11,12,4,13,0.31,0,2,0.0,6,2,48,25,13,470,241,6.3,0,229,5.9,12.7,1,24,27,48,24,-3,0,0,2,1
CAR,13,23,37,0.622,242,6.5,10.8,1,2,67.6,1,7,13,0,0,16,33,131,4.0,2,9,4,10,2,2,1.0,55,0,4,4,1.0,0,15,3,128,42.7,26,0,0,0.0,0,0,1,24,24.0,0,24,1,10,49,27,22,1,8,3,1,1,1,0,5,1,1,0,4,27,9,13,8,14,0.57,1,1,1.0,2,5,15,3,34,373,131,4.0,2,242,6.5,10.8,1,0,24,15,4,2,3,1,2,0
CHI,11,22,41,0.537,271,6.6,12.4,2,0,90.6,1,1,15,0,0,10,33,171,5.2,1,10,5,9,2,2,1.0,27,0,3,3,1.0,0,26,6,210,35.0,11,4,90,22.5,0,29,1,23,23.0,0,23,4,20,54,40,14,5,28,1,0,2,0,0,2,3,5,0,7,25,10,15,6,14,0.43,1,1,1.0,4,0,45,7,27,442,171,5.2,1,271,6.6,12.4,2,90,23,45,8,1,1,0,0,0
CIN,9,32,53,0.604,302,5.7,10.6,0,3,52.6,5,36,17,1,1,12,35,163,4.7,2,10,8,8,2,2,1.0,54,0,2,2,1.0,0,23,4,154,38.5,24,3,45,15.0,0,23,6,49,8.2,0,15,9,22,48,44,4,3,20,0,0,1,1,0,1,2,2,0,3,28,10,17,10,20,0.5,1,1,1.0,3,1,63,20,20,465,163,4.7,2,302,5.7,10.6,0,45,49,63,24,-3,0,1,3,1
CLE,13,24,37,0.649,242,6.5,10.8,3,0,110.4,2,18,11,0,0,21,29,73,2.5,0,4,17,6,1,1,1.0,22,0,3,3,1.0,0,5,7,337,48.1,25,2,27,13.5,0,22,2,14,7.0,0,12,3,18,60,34,26,5,27,1,0,0,1,0,8,5,12,0,19,19,4,11,4,15,0.27,2,2,1.0,6,4,55,12,24,315,73,2.5,0,242,6.5,10.8,3,27,14,55,8,1,1,1,0,1
DAL,8,34,51,0.667,314,6.2,9.9,2,1,88.2,3,23,16,0,0,26,9,36,4.0,0,3,5,9,2,2,1.0,44,0,3,3,1.0,0,11,5,222,44.4,2,2,60,30.0,0,31,1,5,5.0,0,5,10,23,63,49,14,2,12,1,0,2,1,1,6,3,4,0,18,20,3,16,5,14,0.36,0,0,0.0,5,1,45,7,27,350,36,4.0,0,314,6.2,9.9,2,60,5,45,8,1,1,1,1,0
GB,26,12,21,0.571,113,5.4,11.8,0,1,52.3,5,28,6,0,0,5,29,199,6.9,2,9,8,8,2,2,1.0,30,0,2,2,1.0,0,18,6,250,41.7,19,3,62,20.7,0,31,2,12,6.0,0,12,17,27,70,42,28,1,1,0,0,0,0,0,4,2,3,0,21,17,9,6,1,9,0.11,0,0,0.0,0,2,0,20,20,312,199,6.9,2,113,5.4,11.8,0,62,12,0,16,-1,0,0,1,0
HOU,7,20,34,0.588,340,10.0,17.5,3,0,122.2,1,10,16,0,0,15,33,143,4.3,0,6,17,6,1,4,0.25,43,0,3,3,1.0,0,19,4,164,41.0,7,4,104,26.0,0,32,2,15,7.5,0,9,17,27,39,32,7,4,26,0,0,0,0,0,5,2,2,0,13,22,6,16,6,14,0.43,0,1,0.0,5,0,86,12,24,483,143,4.3,0,340,10.0,17.5,3,104,15,86,12,0,0,0,0,0
