,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,21,30,45,0.667,204,4.5,8.6,1,2,65.4,7,54,16,1,0,28,18,30,1.7,1,2,9,10,3,3,1.0,52,0,1,1,1.0,0,5,4,197,49.3,23,3,58,19.3,0,25,0,0,0.0,0,0,27,34,51,45,6,3,26,0,0,3,2,0,4,2,4,0,7,22,2,16,5,15,0.33,1,2,0.5,3,4,22,18,22,234,30,1.7,1,204,4.5,8.6,1,58,0,22,11,0,0,2,2,0
ATL,9,20,26,0.769,273,10.5,13.7,3,0,148.4,0,0,11,0,0,30,18,18,1.0,0,1,17,7,1,1,1.0,23,0,4,4,1.0,0,9,4,192,48.0,19,1,21,21.0,0,21,1,0,0.0,0,0,14,23,63,45,18,3,30,0,0,2,1,1,6,3,4,0,25,15,1,11,3,9,0.33,0,0,0.0,9,3,101,6,31,291,18,1.0,0,273,10.5,13.7,3,21,0,101,11,0,0,1,0,1
BAL,19,24,34,0.706,205,6.0,9.0,1,0,95.8,1,10,10,0,0,18,26,82,3.2,0,7,9,10,3,3,1.0,46,0,1,1,1.0,0,23,3,126,42.0,22,4,81,20.3,0,32,1,12,12.0,0,12,11,19,55,40,15,3,15,0,0,1,1,0,1,1,1,0,15,19,7,10,7,14,0.5,1,1,1.0,9,2,67,24,16,287,82,3.2,0,205,6.0,9.0,1,81,12,67,6,1,0,1,0,0
BUF,26,21,32,0.656,178,5.6,9.6,0,1,66.9,4,24,8,1,0,14,30,90,3.0,1,6,5,11,3,3,1.0,39,0,2,2,1.0,0,15,7,318,45.4,12,2,49,24.5,0,26,2,14,7.0,0,14,12,21,45,39,6,2,21,2,1,1,1,0,6,1,4,0,25,15,6,8,9,19,0.47,0,0,0.0,6,1,53,15,23,268,90,3.0,1,178,5.6,9.6,0,49,14,53,2,2,2,1,1,0
CAR,25,15,17,0.882,180,10.6,13.6,1,0,130.4,2,24,9,0,0,13,38,102,2.7,1,8,3,12,3,3,1.0,50,0,3,3,1.0,0,1,3,154,51.3,10,2,54,27.0,0,28,1,-1,-1.0,0,-1,5,15,56,38,18,4,20,1,1,3,2,0,4,5,11,0,10,21,8,9,2,9,0.22,0,0,0.0,7,4,59,9,30,282,102,2.7,1,180,10.6,13.6,1,54,-1,59,1,3,1,2,0,0
CHI,15,17,28,0.607,219,7.8,13.6,1,1,82.3,2,13,10,0,0,6,22,140,6.4,3,8,5,11,2,3,0.667,49,0,5,5,1.0,0,6,3,147,49.0,28,7,105,15.0,0,28,3,85,28.3,1,81,30,45,77,48,29,1,8,1,0,1,0,0,5,6,23,0,10,21,8,10,2,8,0.25,0,0,0.0,5,3,30,2,41,359,140,6.4,3,219,7.8,13.6,1,105,85,30,11,0,1,0,1,0
CIN,2,24,34,0.706,364,10.7,15.5,3,0,134.9,1,8,16,0,0,27,18,57,3.2,0,1,13,9,2,3,0.667,54,0,3,3,1.0,0,10,4,189,47.3,19,1,21,21.0,0,21,1,8,8.0,0,8,17,24,61,40,21,0,0,0,0,0,0,0,11,2,3,0,20,18,1,16,4,10,0.4,0,0,0.0,6,1,50,11,27,421,57,3.2,0,364,10.7,15.5,3,21,8,50,11,0,0,0,0,0
CLE,30,17,42,0.405,133,3.2,8.8,1,1,47.0,3,16,9,0,0,17,23,83,3.6,0,5,17,7,2,2,1.0,46,0,1,1,1.0,0,18,3,133,44.3,1,4,189,47.3,0,86,1,0,0.0,0,0,23,31,59,45,14,1,7,0,0,1,0,0,1,2,3,0,22,17,5,9,7,18,0.39,2,5,0.4,12,3,106,27,13,216,83,3.6,0,133,3.2,8.8,1,189,0,106,21,-1,0,0,1,0
DAL,5,28,47,0.596,294,6.3,11.3,1,2,67.2,2,23,18,0,0,21,26,74,2.8,1,2,25,5,1,1,1.0,38,0,2,2,1.0,0,27,9,347,38.6,12,2,49,24.5,0,39,5,23,4.6,0,9,1,3,46,36,10,3,15,3,0,0,0,0,6,1,3,0,7,22,2,18,5,16,0.31,0,0,0.0,12,2,75,21,17,368,74,2.8,1,294,6.3,11.3,1,49,23,75,6,1,3,0,2,0
DEN,1,29,49,0.592,365,7.4,13.3,3,1,94.3,4,21,19,1,0,24,20,64,3.2,1,2,13,9,2,2,1.0,47,0,3,3,1.0,0,11,7,331,47.3,5,4,123,30.8,0,56,4,16,4.0,0,12,28,39,64,34,30,2,15,0,0,1,1,0,7,5,9,0,5,23,2,19,5,16,0.31,1,1,1.0,12,2,103,5,33,429,64,3.2,1,365,7.4,13.3,3,123,16,103,26,-2,0,1,1,2
