,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,1,30,42,0.714,402,9.6,14.0,2,0,117.4,3,17,16,0,0,30,24,14,0.6,1,3,11,9,2,2,1.0,32,0,3,3,1.0,0,15,8,358,44.8,26,0,0,0.0,0,0,4,22,5.5,0,10,2,14,43,43,0,2,13,2,0,0,0,0,8,0,0,0,17,19,3,16,5,16,0.31,0,0,0.0,5,0,42,9,27,416,14,0.6,1,402,9.6,14.0,2,0,22,42,5,2,2,0,0,0
ATL,11,24,43,0.558,268,6.2,12.0,2,2,70.7,3,20,10,0,0,6,20,152,7.6,1,7,16,8,2,2,1.0,49,0,2,2,1.0,0,30,2,24,12.0,26,0,0,0.0,0,0,2,16,8.0,0,12,28,41,64,55,9,2,7,0,0,0,0,0,1,2,4,0,2,24,7,10,1,7,0.14,1,2,0.5,7,7,45,7,28,420,152,7.6,1,268,6.2,12.0,2,0,16,45,27,-3,0,0,2,1
BAL,27,17,31,0.548,143,4.6,9.5,1,2,50.9,3,19,10,1,0,3,41,174,4.2,1,9,16,8,2,2,1.0,52,0,2,2,1.0,0,16,4,177,44.3,23,4,47,11.8,0,34,2,7,3.5,0,4,13,23,48,42,6,2,1,0,0,1,0,0,4,3,8,0,8,23,9,10,8,18,0.44,1,2,0.5,5,4,46,19,20,317,174,4.2,1,143,4.6,9.5,1,47,7,46,19,-2,0,0,2,0
BUF,13,20,28,0.714,245,8.8,12.3,2,0,121.9,1,0,9,0,0,26,38,68,1.8,1,5,1,13,3,3,1.0,43,0,4,4,1.0,0,28,6,200,33.3,4,1,26,26.0,0,26,4,17,4.3,0,12,2,14,57,36,21,4,30,3,1,1,1,0,8,2,8,0,24,14,5,9,8,19,0.42,1,1,1.0,8,0,64,4,37,313,68,1.8,1,245,8.8,12.3,2,26,17,64,1,4,3,1,0,0
CAR,25,19,28,0.679,197,7.0,11.0,3,0,123.7,3,12,11,0,0,19,23,103,4.5,0,6,24,6,1,1,1.0,43,0,3,3,1.0,0,18,2,87,43.5,21,3,53,17.7,0,19,0,0,0.0,0,0,7,20,68,38,30,2,13,1,0,1,1,0,3,2,2,0,15,20,6,11,8,11,0.73,0,0,0.0,7,3,47,14,24,300,103,4.5,0,197,7.0,11.0,3,53,0,47,5,2,1,1,0,0
CHI,22,19,31,0.613,215,6.9,11.4,1,0,92.8,2,1,10,0,0,16,26,104,4.0,0,5,4,11,3,3,1.0,46,0,2,2,1.0,0,24,6,232,38.7,25,3,32,10.7,0,28,1,0,0.0,0,0,7,20,64,52,12,3,19,2,1,1,0,0,4,6,12,0,20,18,5,10,5,13,0.38,0,0,0.0,13,3,111,16,23,319,104,4.0,0,215,6.9,11.4,1,32,0,111,5,2,2,0,0,0
CIN,29,14,28,0.5,118,4.2,8.4,3,2,67.3,0,0,5,0,0,15,31,106,3.4,0,4,4,11,2,2,1.0,41,0,5,5,1.0,0,13,9,408,45.3,26,0,0,0.0,0,0,3,39,13.0,0,27,7,20,64,37,27,4,20,3,0,2,1,1,15,1,2,0,30,10,4,5,1,14,0.07,0,0,0.0,8,1,64,1,41,224,106,3.4,0,118,4.2,8.4,3,0,39,64,5,2,3,1,2,0
CLE,19,27,56,0.482,228,4.1,9.2,1,3,42.9,4,20,10,1,0,20,19,102,5.4,0,3,16,8,2,2,1.0,28,0,2,2,1.0,0,29,7,231,33.0,15,2,42,21.0,0,25,3,25,8.3,0,11,28,41,58,20,38,0,0,2,1,0,0,0,4,2,4,0,23,15,3,10,4,18,0.22,1,4,0.25,5,2,40,19,20,330,102,5.4,0,228,4.1,9.2,1,42,25,40,19,-2,2,0,3,1
DEN,5,24,40,0.6,323,8.1,13.5,1,0,94.1,0,0,15,0,0,16,36,104,2.9,2,6,11,9,2,3,0.667,54,0,3,3,1.0,0,12,6,275,45.8,3,1,28,28.0,0,28,3,17,5.7,0,12,6,17,53,35,18,3,30,0,0,1,1,0,10,1,3,0,2,24,6,15,6,16,0.38,0,0,0.0,13,3,82,9,27,427,104,2.9,2,323,8.1,13.5,1,28,17,82,14,0,0,1,0,1
DET,3,19,46,0.413,344,7.5,19.1,2,1,73.1,2,18,14,0,0,13,25,107,4.3,1,6,11,9,2,2,1.0,35,0,3,3,1.0,0,5,3,152,50.7,8,4,92,23.0,0,36,4,17,4.3,0,13,26,37,60,40,20,1,9,0,0,0,0,0,6,6,17,0,13,21,6,14,6,16,0.38,1,4,0.25,8,1,45,9,27,451,107,4.3,1,344,7.5,19.1,2,92,17,45,27,-3,0,0,1,2
GB,4,24,34,0.706,339,10.0,14.1,0,3,65.7,0,0,13,0,0,27,20,55,2.8,1,3,23,7,2,2,1.0,57,0,1,1,1.0,0,14,4,180,45.0,8,3,69,23.0,0,27,3,34,11.3,0,14,18,27,71,51,20,4,23,1,0,0,0,0,4,3,6,0,21,16,3,13,2,8,0.25,0,1,0.0,5,0,38,30,13,394,55,2.8,1,339,10.0,14.1,0,69,34,38,19,-2,1,0,3,0
HOU,6,25,49,0.51,304,6.2,13.0,1,1,68.8,2,21,10,1,0,23,21,90,4.3,0,3,4,11,3,3,1.0,51,0,2,2,1.0,0,9,9,442,49.1,13,3,65,21.7,0,36,7,125,17.9,1,87,23,28,53,40,13,2,21,0,0,0,0,0,3,1,1,0,24,14,3,10,2,16,0.13,0,1,0.0,9,1,50,16,23,394,90,4.3,0,304,6.2,13.0,1,65,125,50,19,-2,0,0,1,1
IND,18,23,36,0.639,229,6.4,10.1,0,0,81.8,1,3,12,0,0,8,32,137,4.3,3,10,3,12,3,3,1.0,50,0,3,3,1.0,0,26,3,111,37.0,20,4,76,19.0,0,27,2,15,7.5,0,16,18,27,48,42,6,2,4,0,0,0,1,0,3,2,3,0,2,24,10,12,6,13,0.46,0,0,0.0,5,2,51,6,30,366,137,4.3,3,229,6.4,10.1,0,76,15,51,13,1,0,1,0,0
JAX,14,27,42,0.643,242,5.8,9.4,1,2,67.8,2,13,9,0,0,29,16,32,2.0,1,3,28,2,0,1,0.0,0,0,2,2,1.0,0,10,8,382,47.8,2,4,144,36.0,0,59,6,48,8.0,0,14,18,27,50,44,6,3,17,0,0,0,0,0,6,4,14,0,24,14,3,9,2,14,0.14,2,3,0.67,6,2,40,28,14,274,32,2.0,1,242,5.8,9.4,1,144,48,40,19,-2,0,0,2,0
KC,24,21,45,0.467,200,4.4,11.0,2,0,74.3,3,30,14,0,0,7,25,144,5.8,0,5,26,5,1,1,1.0,20,0,2,2,1.0,0,4,7,358,51.1,8,1,23,23.0,0,23,5,33,6.6,0,13,18,27,59,53,6,0,0,0,0,0,1,0,4,1,1,0,2,24,5,14,4,13,0.31,0,1,0.0,9,5,53,25,17,344,144,5.8,0,200,4.4,11.0,2,23,33,53,14,0,0,1,0,1
MIA,15,22,35,0.629,239,6.8,12.2,1,1,80.5,4,29,15,0,0,16,19,104,5.5,1,5,16,8,2,2,1.0,37,0,2,2,1.0,0,2,4,209,52.3,6,2,48,24.0,0,25,0,0,0.0,0,0,4,16,52,46,6,3,17,1,0,0,0,0,6,1,5,0,13,21,5,15,2,10,0.2,0,0,0.0,3,1,15,19,20,343,104,5.5,1,239,6.8,12.2,1,48,0,15,14,0,1,0,1,0
MIN,23,18,35,0.514,204,5.8,11.5,2,3,52.6,2,3,10,1,1,10,33,132,4.0,0,6,16,8,2,2,1.0,45,0,2,2,1.0,0,20,3,127,42.3,7,5,117,23.4,0,35,0,0,0.0,0,0,28,41,59,25,34,1,6,0,0,1,0,0,3,4,18,0,17,19,6,10,5,14,0.36,0,1,0.0,4,3,20,19,20,336,132,4.0,0,204,5.8,11.5,2,117,0,20,29,-4,0,0,3,1
NE,8,29,40,0.725,283,7.1,10.2,1,1,89.9,2,13,17,0,0,13,25,107,4.3,1,6,16,8,2,2,1.0,42,0,2,2,1.0,0,27,1,34,34.0,26,0,0,0.0,0,0,1,13,13.0,0,13,16,24,45,35,10,3,12,0,0,0,0,0,4,0,0,0,1,28,6,17,5,10,0.5,1,1,1.0,5,5,50,19,20,390,107,4.3,1,283,7.1,10.2,1,0,13,50,19,-2,0,0,1,1
NO,7,30,43,0.698,295,6.9,10.2,1,1,86.9,1,10,15,1,0,22,23,92,4.0,1,6,4,11,3,3,1.0,42,0,2,2,1.0,0,3,3,154,51.3,1,1,82,82.0,0,82,3,5,1.7,0,5,7,20,48,32,16,3,12,1,0,1,0,0,9,3,10,0,8,23,6,15,6,14,0.43,0,1,0.0,4,2,48,16,23,387,92,4.0,1,295,6.9,10.2,1,82,5,48,19,-2,1,0,1,2
NYG,12,25,35,0.714,256,7.3,11.2,1,1,89.7,4,23,9,0,0,25,24,78,3.3,1,8,11,9,2,2,1.0,40,0,3,3,1.0,0,1,5,265,53.0,22,2,35,17.5,0,23,1,32,32.0,0,32,1,13,59,43,16,0,0,3,1,0,0,0,5,3,3,0,17,19,8,9,4,14,0.29,2,2,1.0,3,2,30,9,27,334,78,3.3,1,256,7.3,11.2,1,35,32,30,5,2,3,0,1,0
NYJ,28,12,29,0.414,133,4.6,13.6,1,3,27.6,4,30,6,1,1,9,23,134,5.8,1,5,28,2,0,1,0.0,0,0,2,2,1.0,0,11,6,284,47.3,8,5,115,23.0,0,35,1,16,16.0,0,16,26,37,85,51,34,1,0,0,0,0,0,0,4,4,13,0,27,12,5,6,2,11,0.18,1,2,0.5,4,1,24,28,14,267,134,5.8,1,133,4.6,13.6,1,115,16,24,29,-4,0,0,3,1
OAK,26,18,32,0.563,176,5.5,10.9,3,0,103.1,2,21,8,0,0,4,31,165,5.3,1,4,27,4,0,1,0.0,0,0,4,4,1.0,0,8,11,540,49.1,5,3,77,25.7,0,29,4,30,7.5,0,12,13,23,54,45,9,2,21,1,0,3,1,0,5,4,8,0,27,12,4,8,5,18,0.28,0,0,0.0,8,0,77,7,28,341,165,5.3,1,176,5.5,10.9,3,77,30,77,5,2,1,1,0,0
PHI,10,17,26,0.654,276,10.6,17.5,0,0,100.8,3,22,11,0,0,11,33,126,3.8,3,8,24,6,1,1,1.0,24,0,3,3,1.0,0,5,6,304,50.7,24,2,23,11.5,0,18,2,6,3.0,0,6,4,16,60,50,10,4,28,1,0,2,1,0,7,5,8,0,11,22,8,11,4,13,0.31,1,2,0.5,9,3,68,14,24,402,126,3.8,3,276,10.6,17.5,0,23,6,68,5,2,1,1,0,0
PIT,2,29,45,0.644,358,8.0,12.7,4,0,118.6,1,9,18,0,0,28,27,40,1.5,0,4,1,13,3,3,1.0,34,0,4,4,1.0,0,17,5,219,43.8,15,1,21,21.0,0,21,2,17,8.5,0,9,18,27,54,38,16,2,18,1,0,2,2,0,11,1,1,0,2,24,4,18,6,16,0.38,1,1,1.0,4,2,23,4,37,398,40,1.5,0,358,8.0,12.7,4,21,17,23,3,3,1,2,0,0
SD,9,22,34,0.647,281,8.3,13.5,1,1,88.0,3,17,14,0,0,5,26,154,5.9,0,7,10,10,3,3,1.0,50,0,1,1,1.0,0,18,4,174,43.5,14,2,43,21.5,0,22,3,46,15.3,0,21,7,20,44,40,4,4,29,1,0,0,0,0,5,1,1,0,11,22,7,14,4,11,0.36,0,0,0.0,10,1,76,26,16,435,154,5.9,0,281,8.3,13.5,1,43,46,76,14,0,1,0,1,0
SEA,17,14,21,0.667,230,11.0,16.9,2,0,135.0,1,6,9,0,0,21,28,93,3.3,2,7,4,11,2,2,1.0,50,0,5,5,1.0,0,22,5,208,41.6,19,5,100,20.0,0,58,3,17,5.7,0,11,7,20,66,36,30,2,3,3,1,1,1,0,7,4,9,0,21,16,7,9,4,11,0.36,0,0,0.0,7,0,96,1,41,323,93,3.3,2,230,11.0,16.9,2,100,17,96,1,4,3,1,0,0
SF,30,17,31,0.548,115,3.7,7.5,2,1,71.3,3,12,8,0,0,24,22,81,3.7,0,3,16,8,2,2,1.0,55,0,2,2,1.0,0,7,7,346,49.4,26,0,0,0.0,0,0,2,23,11.5,0,12,13,23,56,46,10,1,10,1,0,1,2,0,5,1,1,0,27,12,3,8,6,15,0.4,0,0,0.0,5,1,45,19,20,196,81,3.7,0,115,3.7,7.5,2,0,23,45,5,2,1,2,1,0
TB,20,20,25,0.8,224,9.0,11.6,2,0,130.7,2,7,11,0,0,2,38,186,4.9,2,10,4,11,2,3,0.667,46,0,5,5,1.0,0,21,4,168,42.0,18,3,61,20.3,0,26,0,0,0.0,0,0,23,28,60,43,17,3,20,2,1,1,1,0,8,2,6,0,2,24,10,11,3,11,0.27,1,2,0.5,11,3,121,1,41,410,186,4.9,2,224,9.0,11.6,2,61,0,121,3,3,2,1,0,0
TEN,21,22,28,0.786,218,7.8,10.1,1,0,111.0,2,4,10,0,0,12,24,122,5.1,2,7,11,9,2,2,1.0,38,0,3,3,1.0,0,23,3,117,39.0,15,3,63,21.0,0,23,1,4,4.0,0,4,25,30,54,44,10,1,3,0,0,0,0,0,4,1,1,0,15,20,7,10,6,11,0.55,0,0,0.0,4,3,34,9,27,340,122,5.1,2,218,7.8,10.1,1,63,4,34,18,-1,0,0,0,1
WSH,16,17,35,0.486,236,6.7,15.5,2,1,77.8,4,28,10,1,1,1,38,191,5.0,0,11,30,0,0,0,0.0,0,0,0,0,0.0,0,25,6,223,37.2,8,1,23,23.0,0,23,1,0,0.0,0,0,16,24,49,47,2,3,22,0,0,0,0,0,1,6,17,0,8,23,11,10,8,17,0.47,0,1,0.0,4,2,39,26,16,427,191,5.0,0,236,6.7,15.5,2,23,0,39,19,-2,0,0,1,1
