,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,5,25,41,0.61,294,7.2,11.9,2,2,78.7,1,4,10,0,0,20,21,109,5.2,1,6,29,2,0,0,0.0,0,0,2,2,1.0,0,22,5,218,43.6,16,2,42,21.0,0,23,3,18,6.0,0,18,27,32,56,46,10,2,14,1,0,1,1,0,10,4,13,0,23,16,6,10,5,13,0.38,0,1,0.0,6,0,38,15,20,403,109,5.2,1,294,7.2,11.9,2,42,18,38,25,-2,1,1,2,2
BAL,2,20,34,0.588,313,9.2,17.1,2,0,109.1,5,29,11,2,1,30,22,47,2.1,0,2,23,5,1,1,1.0,23,0,2,2,1.0,0,24,9,375,41.7,6,4,102,25.5,0,35,2,38,19.0,0,38,10,19,69,27,42,3,17,1,0,2,1,0,5,3,5,0,26,15,2,11,2,14,0.14,1,2,0.5,6,2,40,22,17,360,47,2.1,0,313,9.2,17.1,2,102,38,40,7,1,1,1,0,1
BUF,24,19,32,0.594,192,6.0,11.4,2,0,97.4,5,24,9,0,0,12,32,130,4.1,1,8,20,6,1,1,1.0,51,0,3,3,1.0,0,7,5,244,48.8,18,5,101,20.2,0,26,2,10,5.0,0,7,20,27,102,62,40,3,19,1,0,0,0,0,5,4,6,0,14,20,8,9,8,17,0.47,1,2,0.5,4,3,27,12,24,322,130,4.1,1,192,6.0,11.4,2,101,10,27,13,0,1,0,0,1
CAR,16,20,26,0.769,236,9.1,12.1,3,0,142.5,1,6,11,0,0,10,39,131,3.4,2,9,23,5,0,0,0.0,0,0,5,5,1.0,0,30,3,99,33.0,23,2,31,15.5,0,16,3,22,7.3,0,11,4,10,51,41,10,3,26,2,0,1,0,0,4,2,7,0,11,22,9,11,7,12,0.58,2,2,1.0,6,2,40,2,35,367,131,3.4,2,236,9.1,12.1,3,31,22,40,3,2,2,0,0,0
CHI,10,24,36,0.667,262,7.3,10.9,2,0,106.5,0,0,17,0,0,19,29,110,3.8,0,7,7,9,2,2,1.0,52,0,3,3,1.0,0,28,3,110,36.7,9,3,73,24.3,0,28,1,0,0.0,0,0,17,21,39,37,2,1,7,3,1,0,0,0,6,3,4,0,2,26,7,17,5,11,0.45,0,1,0.0,5,2,51,9,27,372,110,3.8,0,262,7.3,10.9,2,73,0,51,2,3,3,0,0,0
CIN,1,26,40,0.65,318,8.0,13.0,3,1,104.0,3,19,14,0,0,2,41,165,4.0,0,9,7,9,2,3,0.667,46,0,3,3,1.0,0,25,5,206,41.2,5,4,103,25.8,0,28,3,34,11.3,0,29,18,24,75,49,26,5,24,0,0,1,1,0,5,3,4,0,2,26,9,14,7,18,0.39,1,1,1.0,8,3,78,9,27,483,165,4.0,0,318,8.0,13.0,3,103,34,78,13,0,0,1,1,0
CLE,8,26,43,0.605,269,6.3,11.2,2,2,74.7,2,23,14,1,0,13,21,126,6.0,0,8,23,5,1,1,1.0,40,0,2,2,1.0,0,11,6,284,47.3,16,1,21,21.0,0,21,3,-10,-3.3,0,2,24,31,61,37,24,1,0,1,0,0,0,0,7,2,3,0,10,23,8,14,5,14,0.36,1,1,1.0,9,1,87,22,17,395,126,6.0,0,269,6.3,11.2,2,21,-10,87,19,-1,1,0,2,0
DAL,26,18,30,0.6,165,5.5,9.4,1,1,72.2,1,5,8,0,0,29,19,48,2.5,2,7,14,7,1,1,1.0,30,0,4,4,1.0,0,17,5,226,45.2,1,2,113,56.5,0,90,2,109,54.5,1,86,7,16,66,49,17,3,29,1,0,2,1,0,10,4,10,0,19,18,7,8,5,12,0.42,0,0,0.0,7,3,80,5,31,213,48,2.5,2,165,5.5,9.4,1,113,109,80,7,1,1,1,1,0
DEN,4,28,42,0.667,295,7.0,10.5,2,1,92.9,0,0,14,0,0,17,29,112,3.9,3,8,23,5,0,0,0.0,0,0,5,5,1.0,0,23,3,129,43.0,26,0,0,0.0,0,0,1,1,1.0,0,1,10,19,64,49,15,2,12,2,0,1,0,0,13,5,10,0,2,26,8,14,7,13,0.54,1,1,1.0,4,4,31,2,35,407,112,3.9,3,295,7.0,10.5,2,0,1,31,19,-1,2,0,1,2
DET,14,25,43,0.581,248,5.8,9.9,4,1,95.9,1,0,15,0,0,16,28,118,4.2,0,6,14,7,1,1,1.0,51,0,4,4,1.0,0,15,5,229,45.8,26,0,0,0.0,0,0,5,22,4.4,0,11,8,17,59,35,24,2,23,2,0,1,0,0,4,1,1,0,7,24,6,15,8,14,0.57,0,0,0.0,8,3,65,5,31,366,118,4.2,0,248,5.8,9.9,4,0,22,65,7,1,2,0,1,0
