,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,16,21,38,0.553,240,6.3,11.8,1,2,61.3,1,8,11,0,0,25,20,56,2.8,0,4,17,7,2,2,1.0,42,0,1,1,1.0,0,13,7,320,45.7,24,0,0,0.0,0,0,1,5,5.0,0,5,4,10,61,54,7,2,20,2,0,0,1,0,4,9,24,0,19,17,4,11,1,10,0.1,0,0,0.0,10,2,90,22,13,296,56,2.8,0,240,6.3,11.8,1,0,5,90,10,0,2,1,2,1
ATL,1,34,54,0.63,399,7.4,12.4,2,1,90.0,2,22,20,0,0,24,15,58,3.9,0,3,5,11,3,3,1.0,45,0,2,2,1.0,0,14,3,137,45.7,3,1,29,29.0,0,29,1,6,6.0,0,6,18,30,57,31,26,0,0,0,0,0,0,0,2,3,6,0,5,26,3,20,6,14,0.43,0,2,0.0,6,3,55,13,23,457,58,3.9,0,399,7.4,12.4,2,29,6,55,20,-1,0,0,1,0
BAL,7,25,50,0.5,321,6.4,13.9,2,5,44.3,4,26,13,0,0,27,9,24,2.7,0,0,12,8,2,2,1.0,35,0,2,2,1.0,0,9,7,331,47.3,11,3,73,24.3,0,34,4,31,7.8,0,17,14,23,97,62,35,2,20,2,0,4,1,0,3,4,13,0,24,15,0,13,3,16,0.19,1,1,1.0,8,2,59,17,20,345,24,2.7,0,321,6.4,13.9,2,73,31,59,23,-2,2,1,5,0
BUF,27,10,22,0.455,147,6.7,16.7,1,2,45.1,2,20,7,1,1,2,55,203,3.7,1,10,5,11,3,3,1.0,27,0,2,2,1.0,0,18,8,346,43.3,24,0,0,0.0,0,0,4,34,8.5,0,11,10,20,47,35,12,4,26,5,0,0,0,0,13,0,0,0,14,19,10,7,5,18,0.28,0,0,0.0,11,2,99,13,23,350,203,3.7,1,147,6.7,16.7,1,0,34,99,3,2,5,0,2,1
CHI,10,27,47,0.574,286,6.1,11.7,2,3,62.9,3,31,13,1,1,11,16,131,8.2,1,4,8,10,3,3,1.0,34,0,1,1,1.0,0,24,5,201,40.2,10,6,147,24.5,0,32,2,17,8.5,0,11,27,40,61,42,19,1,14,1,0,4,2,0,3,4,6,0,17,18,4,13,1,13,0.08,2,2,1.0,4,1,30,8,32,417,131,8.2,1,286,6.1,11.7,2,147,17,30,20,-1,1,2,3,1
CIN,21,23,42,0.548,203,4.8,9.0,0,1,57.9,2,3,10,1,1,23,20,63,3.2,0,3,20,6,2,2,1.0,43,0,0,0,0.0,0,26,4,155,38.8,19,3,60,20.0,0,22,2,15,7.5,0,10,8,17,70,32,38,3,22,0,0,0,0,0,1,4,13,0,21,16,3,10,4,14,0.29,1,3,0.33,3,3,25,27,6,266,63,3.2,0,203,4.8,9.0,0,60,15,25,23,-2,0,0,1,1
CLE,14,25,38,0.658,247,6.5,10.8,2,0,101.5,3,22,14,0,0,18,30,89,3.0,0,4,21,5,1,3,0.333,51,1,2,2,1.0,0,19,5,214,42.8,2,2,60,30.0,0,30,1,7,7.0,0,7,2,6,54,36,18,2,3,1,0,1,1,0,10,2,4,0,17,18,4,14,9,18,0.5,0,0,0.0,5,0,80,20,17,336,89,3.0,0,247,6.5,10.8,2,60,7,80,3,2,1,1,0,0
DAL,19,27,37,0.73,227,6.1,9.1,2,0,106.5,3,19,15,0,0,16,16,92,5.8,0,3,25,3,0,1,0.0,0,0,3,3,1.0,0,22,5,203,40.6,5,3,85,28.3,0,33,1,38,38.0,0,38,18,30,76,59,17,1,7,1,1,0,0,0,5,1,4,0,9,21,3,15,3,9,0.33,0,0,0.0,5,3,33,16,21,319,92,5.8,0,227,6.1,9.1,2,85,38,33,10,0,1,0,0,1
DEN,5,30,37,0.811,331,8.9,11.2,4,0,140.0,1,6,19,0,0,9,33,141,4.3,1,11,8,10,1,1,1.0,53,0,7,7,1.0,0,11,2,92,46.0,1,1,105,105.0,1,105,2,0,0.0,0,0,10,20,56,47,9,3,13,0,0,0,0,0,3,3,8,0,1,35,11,19,5,8,0.63,0,0,0.0,2,5,25,1,52,472,141,4.3,1,331,8.9,11.2,4,105,0,25,10,0,0,0,0,0
DET,18,23,35,0.657,228,6.5,10.5,1,1,81.6,1,14,13,1,1,5,30,159,5.3,2,10,1,16,4,4,1.0,43,0,4,4,1.0,0,4,3,150,50.0,18,3,62,20.7,0,22,1,57,57.0,0,57,21,32,51,36,15,3,31,3,0,2,1,1,11,2,4,0,7,23,10,13,2,10,0.2,0,0,0.0,3,0,25,2,40,387,159,5.3,2,228,6.5,10.5,1,62,57,25,7,1,3,1,1,2
