,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,18,23,40,0.575,261,6.5,11.5,1,1,75.1,1,4,13,0,0,22,25,87,3.5,1,7,2,13,4,4,1.0,47,0,1,1,1.0,0,23,5,214,42.8,28,0,0,0.0,0,0,3,10,3.3,0,5,16,21,42,42,0,1,5,0,0,0,1,0,4,5,19,0,6,24,7,13,1,11,0.09,0,0,0.0,7,4,40,10,25,348,87,3.5,1,261,6.5,11.5,1,0,10,40,13,0,0,1,1,0
ATL,4,33,43,0.767,357,8.3,11.3,2,0,116.1,2,17,17,0,0,30,16,36,2.3,1,2,16,7,1,1,1.0,38,0,4,4,1.0,0,2,6,318,53.0,23,1,17,17.0,0,17,2,4,2.0,0,4,19,24,46,46,0,0,0,1,1,0,0,0,6,2,2,0,17,19,2,17,7,13,0.54,0,0,0.0,7,0,53,4,31,393,36,2.3,1,357,8.3,11.3,2,17,4,53,8,1,1,0,0,0
BAL,23,22,33,0.667,197,6.0,9.6,1,0,92.6,2,14,13,0,0,21,36,99,2.8,1,5,29,2,0,2,0.0,0,0,2,2,1.0,0,9,6,291,48.5,28,0,0,0.0,0,0,3,43,14.3,0,22,2,6,64,30,34,5,39,0,0,0,0,0,5,2,6,0,17,19,5,13,8,16,0.5,0,0,0.0,3,1,41,25,14,296,99,2.8,1,197,6.0,9.6,1,0,43,41,21,-1,0,0,0,1
BUF,12,27,39,0.692,287,7.4,11.0,1,1,88.3,1,9,13,1,1,5,33,149,4.5,1,8,9,10,3,4,0.75,55,0,1,1,1.0,0,17,3,134,44.7,28,0,0,0.0,0,0,1,19,19.0,0,19,17,23,78,53,25,6,46,1,0,0,0,0,7,1,1,0,6,24,8,13,6,14,0.43,0,0,0.0,7,3,55,11,24,436,149,4.5,1,287,7.4,11.0,1,0,19,55,21,-1,1,0,1,1
CAR,26,21,38,0.553,183,4.8,10.9,2,1,74.8,6,46,12,0,0,12,32,125,3.9,0,9,6,11,3,3,1.0,39,0,2,2,1.0,0,5,5,257,51.4,20,4,80,20.0,0,36,2,20,10.0,0,12,19,24,84,54,30,1,9,1,0,1,1,0,5,4,16,0,4,25,9,12,7,16,0.44,0,0,0.0,3,4,30,15,23,308,125,3.9,0,183,4.8,10.9,2,80,20,30,8,1,1,1,1,0
CHI,13,27,38,0.711,284,7.5,10.8,3,2,96.8,1,8,15,1,1,9,27,127,4.7,0,8,16,7,1,1,1.0,20,0,4,4,1.0,0,30,3,111,37.0,1,6,263,43.8,0,80,0,0,0.0,0,0,25,30,54,44,10,1,0,1,1,2,2,0,7,2,16,0,6,24,8,15,7,12,0.58,0,0,0.0,4,1,35,4,31,411,127,4.7,0,284,7.5,10.8,3,263,0,35,21,-1,1,2,2,2
CIN,15,25,45,0.556,280,6.2,11.2,1,0,81.7,0,0,12,0,0,9,34,127,3.7,1,8,13,8,2,2,1.0,41,0,2,2,1.0,0,14,7,326,46.6,23,1,17,17.0,0,17,5,27,5.4,0,14,4,10,46,28,18,2,17,1,0,1,1,0,5,1,5,0,12,22,8,12,7,17,0.41,0,1,0.0,9,2,84,18,20,407,127,3.7,1,280,6.2,11.2,1,17,27,84,4,2,1,1,0,0
CLE,24,22,37,0.595,194,5.2,10.6,0,0,73.5,5,39,11,0,0,25,20,65,3.3,0,1,19,6,2,2,1.0,51,0,0,0,0.0,0,24,8,336,42.0,19,2,44,22.0,0,26,4,19,4.8,0,18,7,14,71,39,32,2,14,0,0,1,1,0,3,2,4,0,30,13,1,11,4,15,0.27,0,2,0.0,5,1,33,31,6,259,65,3.3,0,194,5.2,10.6,0,44,19,33,8,1,0,1,0,0
DAL,14,30,42,0.714,281,6.7,9.9,1,0,97.4,3,17,15,1,1,29,16,37,2.3,0,3,9,10,3,3,1.0,53,0,1,1,1.0,0,6,4,200,50.0,4,1,35,35.0,0,35,1,22,22.0,0,22,11,17,51,45,6,4,24,0,0,0,0,0,3,2,3,0,16,20,3,15,3,11,0.27,0,0,0.0,5,2,27,23,16,318,37,2.3,0,281,6.7,9.9,1,35,22,27,26,-2,0,0,0,2
DEN,9,30,43,0.698,307,7.1,10.2,2,0,105.5,0,0,18,0,0,17,29,107,3.7,2,5,6,11,2,2,1.0,47,0,5,5,1.0,0,24,5,210,42.0,23,2,34,17.0,0,22,4,121,30.3,1,81,17,23,62,46,16,1,9,4,0,0,0,0,12,5,13,0,10,23,5,18,8,15,0.53,0,0,0.0,13,0,132,1,41,414,107,3.7,2,307,7.1,10.2,2,34,121,132,3,3,4,0,0,1
DET,17,24,36,0.667,273,7.6,11.6,2,0,107.8,1,5,11,0,0,27,20,49,2.5,0,4,26,3,0,2,0.0,0,1,3,3,1.0,0,3,5,261,52.2,17,1,23,23.0,0,23,3,2,0.7,0,8,23,25,45,41,4,1,4,1,1,0,0,0,7,3,8,0,23,16,4,11,3,11,0.27,0,1,0.0,8,1,101,17,21,322,49,2.5,0,273,7.6,11.6,2,23,2,101,13,0,1,0,0,1
GB,1,34,42,0.81,441,10.5,14.1,4,0,142.2,4,39,18,0,0,6,24,139,5.8,1,10,13,8,1,1,1.0,28,0,5,5,1.0,0,28,3,121,40.3,27,2,24,12.0,0,14,1,11,11.0,0,11,13,20,52,37,15,1,6,1,0,0,0,0,7,2,5,0,2,28,10,18,4,10,0.4,1,1,1.0,4,0,40,2,38,580,139,5.8,1,441,10.5,14.1,4,24,11,40,13,0,1,0,0,1
HOU,15,26,48,0.542,280,5.8,11.5,3,2,75.0,2,18,15,0,0,2,28,172,6.1,1,9,29,2,0,3,0.0,0,0,2,2,1.0,0,10,7,338,48.3,8,4,104,26.0,0,34,5,9,1.8,0,4,19,24,55,49,6,4,19,0,0,0,0,0,6,7,9,1,4,25,9,15,6,17,0.35,0,0,0.0,5,1,40,6,30,452,172,6.1,1,280,5.8,11.5,3,104,9,40,26,-2,0,0,2,0
IND,7,25,43,0.581,315,7.3,12.8,1,1,79.1,3,6,14,1,0,7,26,133,5.1,1,9,13,8,2,3,0.667,38,0,2,2,1.0,0,4,4,206,51.5,6,1,28,28.0,0,28,2,16,8.0,0,9,19,24,65,37,28,5,22,0,0,2,1,0,6,1,1,0,10,23,9,14,7,15,0.47,0,1,0.0,3,0,13,18,20,448,133,5.1,1,315,7.3,12.8,1,28,16,13,13,0,0,1,1,0
JAX,21,25,38,0.658,214,5.6,9.6,1,0,89.1,5,27,12,0,0,31,19,34,1.8,0,3,26,3,1,1,1.0,27,0,0,0,0.0,0,22,8,349,43.6,21,4,79,19.8,0,32,1,5,5.0,0,5,12,19,61,41,20,3,12,0,0,2,1,0,1,5,10,0,25,15,3,12,7,17,0.41,1,1,1.0,10,0,70,30,9,248,34,1.8,0,214,5.6,9.6,1,79,5,70,8,1,0,1,0,0
KC,22,21,36,0.583,199,5.5,10.6,2,0,92.2,4,24,12,0,0,15,25,114,4.6,0,6,23,5,1,2,0.5,40,1,2,2,1.0,0,20,7,307,43.9,26,2,25,12.5,0,25,3,41,13.7,0,20,9,16,50,44,6,3,17,0,0,2,2,0,5,3,6,0,17,19,6,12,4,13,0.31,0,0,0.0,10,1,45,22,17,313,114,4.6,0,199,5.5,10.6,2,25,41,45,4,2,0,2,0,0
