,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,13,19,34,0.559,217,6.4,12.2,3,1,92.4,2,14,12,0,0,14,29,103,3.6,1,6,19,4,0,0,0.0,0,0,4,4,1.0,0,12,8,345,43.1,21,6,100,16.7,0,27,4,36,9.0,0,14,22,31,72,50,22,5,26,0,0,3,2,0,10,2,4,0,12,19,6,12,5,14,0.36,1,1,1.0,8,1,60,8,28,320,103,3.6,1,217,6.4,12.2,3,100,36,60,7,1,0,2,1,0
ATL,20,20,31,0.645,185,6.0,11.0,0,1,67.3,6,35,11,3,2,17,27,94,3.5,1,4,19,4,1,1,1.0,27,0,1,1,1.0,0,7,5,227,45.4,16,3,55,18.3,0,28,4,66,16.5,0,35,8,17,52,45,7,3,20,0,0,0,0,0,1,1,2,0,18,17,4,11,3,14,0.21,2,3,0.67,8,2,74,25,10,279,94,3.5,1,185,6.0,11.0,0,55,66,74,27,-4,0,0,1,3
BAL,26,9,18,0.5,76,4.2,9.0,0,3,21.8,2,5,4,0,0,7,43,156,3.6,0,9,14,5,1,1,1.0,33,0,2,2,1.0,0,18,6,243,40.5,19,3,51,17.0,0,22,5,101,20.2,1,78,1,10,44,39,5,3,28,1,0,1,1,1,5,6,9,0,24,15,9,4,5,15,0.33,0,0,0.0,5,2,53,18,17,232,156,3.6,0,76,4.2,9.0,0,51,101,53,17,-1,1,1,3,0
BUF,21,16,29,0.552,172,5.9,12.3,2,1,81.4,4,25,10,0,0,20,22,80,3.6,0,6,27,2,0,0,0.0,0,0,2,2,1.0,0,25,7,256,36.6,5,3,69,23.0,0,25,1,6,6.0,0,6,7,16,75,54,21,2,6,1,0,2,1,0,3,3,7,0,18,17,6,10,5,13,0.38,0,1,0.0,7,1,83,23,14,252,80,3.6,0,172,5.9,12.3,2,69,6,83,7,1,1,1,1,0
CAR,22,13,20,0.65,163,8.2,13.3,1,0,106.9,1,10,5,0,0,23,26,64,2.5,1,6,14,5,1,2,0.5,53,0,2,2,1.0,0,4,5,241,48.2,22,1,16,16.0,0,16,3,30,10.0,0,18,12,20,64,40,24,1,2,2,0,0,0,0,2,0,0,0,27,12,6,5,5,12,0.42,0,0,0.0,9,1,88,18,17,227,64,2.5,1,163,8.2,13.3,1,16,30,88,5,2,2,0,0,0
CLE,17,16,34,0.471,207,6.1,13.1,1,0,76.5,2,3,7,0,0,16,21,98,4.7,0,8,3,11,3,3,1.0,46,0,2,2,1.0,0,16,5,203,40.6,23,6,91,15.2,0,18,2,12,6.0,0,10,24,34,70,50,20,0,0,1,1,1,0,0,3,3,4,0,18,17,8,7,2,12,0.17,1,2,0.5,8,2,54,14,23,305,98,4.7,0,207,6.1,13.1,1,91,12,54,13,0,1,0,0,1
DAL,24,15,25,0.6,112,4.5,8.4,1,1,67.4,2,14,6,0,0,6,30,166,5.5,0,8,19,4,1,2,0.5,41,0,1,1,1.0,0,24,3,112,37.3,9,7,144,20.6,0,36,2,17,8.5,0,11,17,26,47,41,6,3,6,0,0,2,1,0,6,1,1,0,21,16,8,6,4,11,0.36,0,2,0.0,11,2,74,25,10,278,166,5.5,0,112,4.5,8.4,1,144,17,74,17,-1,0,1,1,1
DEN,12,17,29,0.586,224,7.7,13.3,2,2,77.4,1,2,12,0,0,2,37,210,5.7,0,8,11,8,2,2,1.0,33,0,2,2,1.0,0,3,3,153,51.0,28,2,21,10.5,0,18,2,10,5.0,0,9,8,17,47,31,16,1,10,0,0,0,0,0,4,2,4,0,6,23,8,12,4,10,0.4,0,1,0.0,4,3,37,16,20,434,210,5.7,0,224,7.7,13.3,2,21,10,37,23,-2,0,0,2,0
DET,23,16,24,0.667,126,5.3,9.1,1,0,93.4,3,20,7,0,0,15,33,101,3.1,1,5,14,5,1,2,0.5,23,0,2,2,1.0,0,9,7,308,44.0,19,2,34,17.0,0,22,2,2,1.0,0,3,1,10,48,48,0,6,35,1,0,3,3,0,3,2,2,0,24,15,5,7,3,13,0.23,1,1,1.0,12,3,80,18,17,227,101,3.1,1,126,5.3,9.1,1,34,2,80,2,4,1,3,0,0
GB,1,31,52,0.596,402,7.7,13.0,3,3,79.2,0,0,19,0,0,28,11,35,3.2,0,2,7,9,2,2,1.0,53,0,3,3,1.0,0,27,2,68,34.0,13,9,172,19.1,0,35,2,1,0.5,0,1,28,48,72,51,21,0,0,0,0,1,0,0,2,7,11,0,8,22,2,19,1,8,0.13,2,3,0.67,3,1,15,10,27,437,35,3.2,0,402,7.7,13.0,3,172,1,15,28,-6,0,0,3,3
