,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,28,12,24,0.5,74,3.1,7.5,0,0,56.6,2,16,6,1,0,15,32,104,3.3,2,8,15,5,1,1,1.0,41,0,2,2,1.0,0,6,6,277,46.2,20,3,62,20.7,0,24,5,65,13.0,0,38,5,14,63,51,12,6,32,0,0,0,0,0,6,2,5,0,14,18,8,6,5,13,0.38,0,1,0.0,3,4,15,17,17,178,104,3.3,2,74,3.1,7.5,0,62,65,15,9,0,0,0,0,0
ATL,23,8,16,0.5,120,7.5,18.4,1,1,69.8,5,27,4,0,0,4,39,205,5.3,2,11,13,6,1,1,1.0,33,0,3,3,1.0,0,13,6,250,41.7,8,3,74,24.7,0,31,2,0,0.0,0,0,5,14,53,47,6,7,49,1,0,0,0,0,2,2,3,0,14,18,11,4,3,12,0.25,0,0,0.0,6,3,45,9,24,325,205,5.3,2,120,7.5,18.4,1,74,0,45,9,0,1,0,1,0
BAL,14,19,33,0.576,186,5.6,11.2,2,0,93.8,3,27,12,0,0,21,32,76,2.4,0,3,8,8,2,2,1.0,42,0,2,2,1.0,0,23,7,272,38.9,7,4,101,25.3,0,32,7,45,6.4,0,19,8,17,71,51,20,5,26,1,0,0,0,0,2,1,1,0,14,18,3,12,6,17,0.35,1,2,0.5,5,3,39,14,20,262,76,2.4,0,186,5.6,11.2,2,101,45,39,9,0,1,0,0,1
BUF,26,9,21,0.429,75,3.6,9.0,0,4,13.1,3,6,5,1,1,28,17,50,2.9,0,2,28,0,0,0,0.0,0,0,0,0,0.0,0,2,5,240,48.0,22,7,142,20.3,0,34,2,70,35.0,1,70,23,29,96,60,36,2,13,1,0,0,0,0,2,4,15,0,28,8,2,5,0,7,0.0,0,1,0.0,2,1,48,28,6,125,50,2.9,0,75,3.6,9.0,0,142,70,48,28,-4,1,0,4,1
CAR,5,19,34,0.559,301,8.9,15.9,3,0,115.0,1,2,13,0,0,27,18,57,3.2,1,3,2,13,3,3,1.0,37,0,4,4,1.0,0,14,4,165,41.3,19,6,125,20.8,0,34,1,5,5.0,0,5,21,27,68,55,13,4,37,4,0,2,1,0,8,5,20,0,18,17,3,13,2,9,0.22,0,0,0.0,7,1,49,3,37,358,57,3.2,1,301,8.9,15.9,3,125,5,49,2,3,4,1,0,2
CHI,26,10,28,0.357,75,2.7,11.6,0,2,14.6,5,41,5,2,1,16,34,101,3.0,0,5,15,5,1,2,0.5,29,0,2,2,1.0,0,5,11,509,46.3,16,5,108,21.6,0,27,6,100,16.7,1,75,8,17,72,52,20,3,16,1,1,3,2,0,6,1,3,1,26,10,5,5,2,17,0.12,1,1,1.0,6,0,50,16,19,176,101,3.0,0,75,2.7,11.6,0,108,100,50,9,0,1,2,2,1
CIN,13,24,39,0.615,217,5.6,9.0,1,2,63.7,0,0,13,0,0,17,34,99,2.9,1,4,15,5,1,1,1.0,41,0,2,2,1.0,0,20,6,238,39.7,28,2,29,14.5,0,15,4,8,2.0,0,5,2,10,45,39,6,5,35,3,0,1,0,0,12,0,0,0,12,19,4,13,8,17,0.47,0,1,0.0,5,2,50,17,17,316,99,2.9,1,217,5.6,9.0,1,29,8,50,9,0,3,0,2,1
CLE,20,12,25,0.48,160,6.4,14.5,1,2,48.8,4,14,7,2,1,25,22,68,3.1,0,5,22,4,1,1,1.0,31,0,1,1,1.0,0,25,5,190,38.0,18,5,105,21.0,0,74,1,14,14.0,0,14,19,24,70,53,17,2,14,1,0,0,0,0,3,3,11,0,25,12,5,7,2,10,0.2,1,1,1.0,3,0,11,26,10,228,68,3.1,0,160,6.4,14.5,1,105,14,11,24,-3,1,0,2,2
DAL,9,21,30,0.7,246,8.2,12.1,2,1,102.9,1,8,9,0,0,23,24,71,3.0,1,4,24,3,0,0,0.0,0,0,3,3,1.0,0,9,7,309,44.1,3,7,195,27.9,0,62,5,34,6.8,0,17,27,49,46,32,14,1,9,0,0,0,0,0,3,1,3,0,22,14,4,9,3,12,0.25,0,0,0.0,7,1,50,13,21,317,71,3.0,1,246,8.2,12.1,2,195,34,50,24,-3,0,0,1,2
DET,25,11,33,0.333,109,3.3,11.0,0,1,31.0,2,12,3,0,0,20,19,81,4.3,0,4,15,5,1,2,0.5,21,0,2,2,1.0,0,8,6,265,44.2,1,2,58,29.0,0,35,6,199,33.2,2,83,17,23,73,61,12,3,22,0,0,0,0,0,3,4,7,0,26,10,4,3,2,14,0.14,0,2,0.0,8,3,45,17,17,190,81,4.3,0,109,3.3,11.0,0,58,199,45,21,-1,0,0,1,0
