,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,23,18,31,0.581,149,4.8,9.0,1,0,81.3,1,13,7,0,0,13,27,121,4.5,1,5,16,6,1,1,1.0,29,0,3,3,1.0,0,10,7,311,44.4,17,5,96,19.2,0,24,1,9,9.0,0,9,12,23,54,42,12,3,23,1,1,2,1,0,10,2,9,0,18,17,5,7,3,13,0.23,1,1,1.0,9,5,45,15,24,270,121,4.5,1,149,4.8,9.0,1,96,9,45,7,1,1,1,0,1
BAL,24,17,30,0.567,134,4.5,8.4,0,0,67.9,1,8,8,0,0,16,28,106,3.8,1,5,3,13,4,4,1.0,44,0,1,1,1.0,0,6,5,233,46.6,26,4,61,15.3,0,19,4,33,8.3,0,18,4,13,59,47,12,3,20,1,1,3,1,0,8,4,9,0,19,15,5,8,7,15,0.47,0,0,0.0,3,2,25,10,27,240,106,3.8,1,134,4.5,8.4,0,61,33,25,7,1,1,1,0,1
BUF,18,18,30,0.6,184,6.1,10.2,1,0,88.8,0,0,10,0,0,4,46,157,3.4,1,9,9,8,2,2,1.0,30,0,2,2,1.0,0,16,8,329,41.1,9,5,108,21.6,0,30,2,5,2.5,0,5,6,17,44,32,12,1,13,1,0,1,1,0,1,2,2,1,15,19,9,10,7,18,0.39,1,1,1.0,8,0,66,18,22,341,157,3.4,1,184,6.1,10.2,1,108,5,66,4,2,1,1,0,0
CAR,4,25,45,0.556,267,5.9,12.0,3,0,95.3,2,32,17,1,0,27,18,37,2.1,0,2,16,6,1,1,1.0,38,0,3,3,1.0,0,24,5,174,34.8,25,5,83,16.6,0,24,1,13,13.0,0,13,16,27,55,45,10,2,3,1,0,0,0,0,6,3,9,0,6,24,2,17,10,16,0.63,0,0,0.0,8,5,83,15,24,304,37,2.1,0,267,5.9,12.0,3,83,13,83,7,1,1,0,0,0
CHI,26,8,21,0.381,109,5.2,18.0,1,0,71.3,5,35,6,1,1,12,34,122,3.6,2,4,9,8,2,2,1.0,22,0,2,2,1.0,0,20,10,367,36.7,27,2,27,13.5,0,19,3,43,14.3,0,30,9,21,63,47,16,7,28,2,0,4,3,0,10,5,10,0,24,13,4,6,2,15,0.13,0,0,0.0,11,3,70,8,28,231,122,3.6,2,109,5.2,18.0,1,27,43,70,2,3,2,3,0,2
CIN,15,21,32,0.656,212,6.6,10.1,1,0,94.8,0,0,6,0,0,14,31,116,3.7,1,8,2,14,4,4,1.0,47,0,2,2,1.0,0,18,5,199,39.8,20,2,37,18.5,0,20,2,29,14.5,0,28,1,3,50,39,11,1,5,3,0,2,2,0,5,1,3,0,19,15,8,6,8,17,0.47,0,0,0.0,4,1,20,14,26,328,116,3.7,1,212,6.6,10.1,1,37,29,20,1,5,3,2,0,0
CLE,25,15,26,0.577,126,4.8,9.7,0,1,54.3,3,20,7,2,1,19,28,91,3.3,0,5,12,7,2,2,1.0,50,0,1,1,1.0,0,22,6,216,36.0,1,6,197,32.8,1,93,2,24,12.0,0,15,16,27,58,43,15,1,8,0,0,0,1,0,2,3,5,0,24,13,5,7,5,13,0.38,0,0,0.0,9,1,55,24,13,217,91,3.3,0,126,4.8,9.7,0,197,24,55,16,-1,0,1,1,1
DAL,16,18,30,0.6,202,6.7,11.5,0,3,40.6,1,5,6,1,1,15,27,109,4.0,0,6,24,3,1,1,1.0,24,0,0,0,0.0,0,3,4,192,48.0,13,7,140,20.0,0,25,2,21,10.5,0,11,15,26,52,46,6,0,0,0,0,0,0,0,5,2,2,0,24,13,6,6,3,11,0.27,0,1,0.0,7,1,46,27,3,311,109,4.0,0,202,6.7,11.5,0,140,21,46,28,-5,0,0,3,2
DEN,14,16,24,0.667,225,9.4,14.6,4,0,136.3,1,9,11,0,0,9,36,139,3.9,0,8,12,7,1,1,1.0,52,0,4,4,1.0,0,26,6,207,34.5,23,1,17,17.0,0,17,2,18,9.0,0,9,4,13,61,43,18,4,17,0,0,0,0,0,3,2,2,0,11,21,8,11,6,13,0.46,0,0,0.0,4,2,50,5,31,364,139,3.9,0,225,9.4,14.6,4,17,18,50,14,0,0,0,0,0
DET,7,26,52,0.5,258,5.0,10.3,1,1,62.8,2,11,13,0,0,25,24,64,2.7,0,4,22,4,1,1,1.0,40,0,1,1,1.0,0,25,10,347,34.7,18,3,57,19.0,0,29,5,21,4.2,0,9,6,17,51,44,7,0,0,0,0,0,0,0,6,6,27,0,11,21,4,13,5,18,0.28,2,3,0.67,4,4,40,26,10,322,64,2.7,0,258,5.0,10.3,1,57,21,40,16,-1,0,0,1,0
HOU,12,22,41,0.537,228,5.6,11.1,0,0,70.0,4,17,11,0,0,18,27,103,3.8,2,10,28,1,0,1,0.0,0,0,1,1,1.0,0,5,6,280,46.7,15,3,59,19.7,0,21,3,-6,-2.0,0,2,22,31,58,38,20,1,9,0,0,0,0,0,3,1,1,0,8,22,10,11,5,15,0.33,2,3,0.67,9,1,109,24,13,331,103,3.8,2,228,5.6,11.1,0,59,-6,109,14,0,0,0,0,0
IND,5,23,29,0.793,264,9.1,11.7,4,0,144.2,1,4,18,0,0,8,31,144,4.6,0,6,12,7,1,1,1.0,35,0,4,4,1.0,0,17,3,123,41.0,9,5,108,21.6,0,39,1,-2,-2.0,0,-2,20,28,51,40,11,2,15,0,0,0,1,0,0,1,2,0,3,26,6,18,5,10,0.5,1,1,1.0,8,2,65,5,31,408,144,4.6,0,264,9.1,11.7,4,108,-2,65,7,1,0,1,0,0
KC,1,32,42,0.762,354,8.4,11.5,3,2,104.7,2,15,16,1,0,17,30,105,3.5,1,9,12,7,1,1,1.0,31,0,4,4,1.0,0,11,1,44,44.0,21,5,92,18.4,0,30,2,42,21.0,0,29,25,34,45,35,10,1,8,0,0,0,0,0,3,3,4,0,2,27,9,16,8,13,0.62,0,1,0.0,10,2,97,5,31,459,105,3.5,1,354,8.4,11.5,3,92,42,97,26,-3,0,0,2,1
MIA,10,18,36,0.5,235,6.5,14.3,1,1,68.6,3,23,12,1,1,3,31,168,5.4,1,8,5,9,3,3,1.0,30,0,0,1,0.0,0,7,5,232,46.4,6,4,90,22.5,0,26,4,44,11.0,0,20,13,24,55,31,24,1,13,0,0,2,1,0,9,2,8,0,8,22,8,12,6,15,0.4,1,1,1.0,12,2,99,17,23,403,168,5.4,1,235,6.5,14.3,1,90,44,99,16,-1,0,1,1,1
MIN,22,16,19,0.842,154,8.1,10.6,1,0,118.0,2,15,8,0,0,10,24,138,5.8,1,7,9,8,2,2,1.0,42,0,2,2,1.0,0,21,3,110,36.7,7,6,134,22.3,0,51,2,96,48.0,1,91,22,31,65,49,16,1,4,0,0,0,0,0,3,3,3,0,19,15,7,8,5,10,0.5,1,1,1.0,6,0,53,8,28,292,138,5.8,1,154,8.1,10.6,1,134,96,53,16,-1,0,0,0,1
NE,11,19,32,0.594,229,7.2,12.5,3,0,112.6,2,9,14,1,1,7,32,147,4.6,1,7,1,16,4,4,1.0,45,0,4,4,1.0,0,8,2,91,45.5,12,4,85,21.3,0,24,2,22,11.0,0,15,10,22,46,45,1,5,26,1,0,1,2,0,4,3,12,0,8,22,7,14,7,14,0.5,1,1,1.0,7,1,48,3,40,376,147,4.6,1,229,7.2,12.5,3,85,22,48,4,2,1,2,0,1
NO,21,16,29,0.552,165,5.7,10.8,1,1,68.9,3,8,11,1,1,26,18,55,3.1,1,4,19,5,1,2,0.5,37,0,2,2,1.0,0,2,2,101,50.5,4,7,170,24.3,0,35,0,0,0.0,0,0,28,43,63,50,13,1,7,0,0,1,0,0,4,1,1,0,17,18,4,11,5,10,0.5,0,0,0.0,10,3,117,21,17,220,55,3.1,1,165,5.7,10.8,1,170,0,117,23,-2,0,0,1,1
NYG,20,18,36,0.5,167,4.6,10.8,1,2,49.2,7,28,9,2,2,19,25,91,3.6,2,4,24,3,0,0,0.0,0,0,3,3,1.0,0,19,7,271,38.7,3,5,155,31.0,0,38,3,45,15.0,0,29,20,28,59,41,18,5,35,0,0,1,2,0,7,4,4,0,19,15,4,9,1,14,0.07,0,3,0.0,14,2,109,20,21,258,91,3.6,2,167,4.6,10.8,1,155,45,109,26,-3,0,2,2,3
NYJ,17,9,18,0.5,194,10.8,23.0,2,1,102.5,1,13,9,0,0,21,25,88,3.5,0,2,19,5,1,2,0.5,41,0,2,2,1.0,0,14,4,167,41.8,24,3,50,16.7,0,30,3,34,11.3,0,17,10,22,83,55,28,0,0,0,0,1,0,0,2,7,27,0,27,12,2,9,2,10,0.2,0,0,0.0,7,1,40,21,17,282,88,3.5,0,194,10.8,23.0,2,50,34,40,23,-2,0,0,1,1
OAK,12,20,32,0.625,228,7.1,11.6,0,1,70.8,2,3,12,0,0,24,28,69,2.5,3,7,5,9,2,2,1.0,26,0,3,3,1.0,0,1,3,167,55.7,19,5,93,18.6,0,24,2,8,4.0,0,8,13,24,45,39,6,2,32,0,0,1,0,0,5,1,1,0,11,21,7,12,6,12,0.5,1,1,1.0,8,2,53,10,27,297,69,2.5,3,228,7.1,11.6,0,93,8,53,16,-1,0,0,1,0
PHI,27,15,24,0.625,90,3.8,7.3,0,1,52.4,4,19,6,0,0,28,9,23,2.6,0,1,24,3,1,1,1.0,33,0,0,0,0.0,0,15,6,251,41.8,2,3,95,31.7,0,45,0,0,0.0,0,0,16,27,83,53,30,2,15,1,0,0,1,0,4,1,3,0,28,7,1,6,0,8,0.0,0,1,0.0,5,0,25,27,3,113,23,2.6,0,90,3.8,7.3,0,95,0,25,7,1,1,1,1,0
PIT,19,11,18,0.611,168,9.3,16.6,2,1,105.8,2,15,10,0,0,1,56,252,4.5,1,12,5,9,2,3,0.667,42,0,3,3,1.0,0,28,0,0,0.0,8,1,22,22.0,0,22,6,26,4.3,0,10,1,3,39,24,15,4,19,1,0,0,0,0,4,3,5,0,5,25,12,10,8,15,0.53,2,3,0.67,4,3,20,10,27,420,252,4.5,1,168,9.3,16.6,2,22,26,20,16,-1,1,0,1,1
SD,8,22,37,0.595,250,6.8,11.7,4,0,115.8,1,7,14,0,0,6,35,152,4.3,1,10,4,11,2,2,1.0,40,0,5,5,1.0,0,27,1,31,31.0,16,4,77,19.3,0,22,2,6,3.0,0,6,6,17,60,35,25,3,8,1,0,1,1,0,6,2,25,1,1,28,10,14,12,18,0.67,1,1,1.0,5,4,32,1,43,402,152,4.3,1,250,6.8,11.7,4,77,6,32,4,2,1,1,0,0
SEA,3,17,28,0.607,269,9.6,16.8,3,0,128.4,3,16,12,0,0,2,37,184,5.0,2,13,16,6,0,0,0.0,0,0,6,6,1.0,0,23,5,179,35.8,22,6,105,17.5,0,21,3,21,7.0,0,14,16,27,50,42,8,3,16,1,1,0,0,0,7,2,6,0,3,26,13,12,9,14,0.64,0,0,0.0,7,1,55,2,42,453,184,5.0,2,269,9.6,16.8,3,105,21,55,7,1,1,0,0,0
SF,9,23,35,0.657,243,6.9,11.3,2,1,92.9,3,16,13,0,0,23,21,74,3.5,1,5,5,9,2,2,1.0,30,0,3,3,1.0,0,12,6,255,42.5,14,7,139,19.9,0,35,4,33,8.3,0,27,27,42,58,46,12,3,16,0,0,0,0,0,6,1,1,0,15,19,5,13,3,11,0.27,1,1,1.0,3,1,29,10,27,317,74,3.5,1,243,6.9,11.3,2,139,33,29,16,-1,0,0,1,0
