,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,21,13,19,0.684,162,8.5,13.7,1,0,112.2,2,16,6,0,0,2,40,211,5.3,2,11,3,10,2,2,1.0,33,0,4,4,1.0,0,27,5,169,33.8,12,3,67,22.3,0,29,5,26,5.2,0,8,4,10,44,37,7,1,4,0,0,1,2,1,3,0,0,0,14,19,11,6,3,12,0.25,1,1,1.0,7,2,65,2,34,373,211,5.3,2,162,8.5,13.7,1,67,26,65,6,1,0,2,0,1
ATL,25,10,18,0.556,148,8.2,14.8,0,0,82.6,0,0,6,0,0,6,40,165,4.1,2,8,5,9,2,2,1.0,47,0,3,3,1.0,0,20,5,191,38.2,27,3,43,14.3,0,24,5,59,11.8,0,25,4,10,52,44,8,2,15,2,1,2,1,0,7,3,3,0,12,20,8,6,5,12,0.42,0,0,0.0,11,6,106,6,27,313,165,4.1,2,148,8.2,14.8,0,43,59,106,2,3,2,1,0,0
BAL,27,10,17,0.588,127,7.5,15.4,1,0,101.8,4,27,6,0,0,22,20,80,4.0,1,5,13,6,1,1,1.0,50,0,3,3,1.0,0,15,5,212,42.4,2,6,183,30.5,0,44,2,67,33.5,1,58,22,27,87,62,25,1,3,0,0,0,0,0,2,4,11,0,25,13,5,6,1,8,0.13,0,1,0.0,6,2,54,8,24,207,80,4.0,1,127,7.5,15.4,1,183,67,54,11,0,0,0,0,0
BUF,13,18,30,0.6,214,7.1,13.7,1,1,79.0,6,33,9,0,0,12,27,123,4.6,0,7,16,5,1,1,1.0,33,0,2,2,1.0,0,2,5,256,51.2,1,5,191,38.2,1,98,2,22,11.0,0,13,26,31,50,35,15,0,0,0,0,1,1,0,7,3,7,0,17,18,7,9,2,12,0.17,2,4,0.5,11,2,94,12,17,337,123,4.6,0,214,7.1,13.7,1,191,22,94,19,-1,0,1,1,1
CAR,3,23,38,0.605,293,7.7,13.4,0,2,62.7,2,15,12,1,0,25,21,67,3.2,1,6,22,4,1,1,1.0,26,0,1,1,1.0,0,1,5,262,52.4,25,5,76,15.2,0,23,2,1,0.5,0,2,22,27,60,38,22,0,0,0,0,0,0,0,2,3,16,0,14,19,6,12,4,13,0.31,1,2,0.5,10,1,91,24,10,360,67,3.2,1,293,7.7,13.4,0,76,1,91,26,-3,0,0,2,1
CHI,16,26,43,0.605,192,4.5,8.3,1,0,78.8,4,23,8,0,0,28,13,32,2.5,0,4,25,3,1,1,1.0,25,0,0,0,0.0,0,14,8,349,43.6,5,4,107,26.8,0,33,1,0,0.0,0,0,18,19,68,58,10,3,19,1,0,0,0,0,6,3,6,0,22,14,4,8,4,15,0.27,1,1,1.0,4,2,36,26,9,224,32,2.5,0,192,4.5,8.3,1,107,0,36,11,0,1,0,0,1
CIN,24,20,37,0.541,156,4.2,8.2,1,2,51.2,1,8,13,0,0,11,27,137,5.1,1,7,16,5,1,1,1.0,34,0,2,2,1.0,0,26,6,213,35.5,14,4,87,21.8,0,25,4,28,7.0,0,17,24,28,68,53,15,1,6,0,0,2,2,0,2,3,10,0,8,22,7,13,7,15,0.47,0,0,0.0,5,2,46,12,17,293,137,5.1,1,156,4.2,8.2,1,87,28,46,19,-1,0,2,2,1
CLE,19,14,21,0.667,184,8.8,13.9,1,0,110.0,3,11,8,0,0,20,32,96,3.0,1,4,16,5,1,1,1.0,30,0,2,2,1.0,0,16,7,289,41.3,15,3,65,21.7,0,25,5,74,14.8,0,44,6,13,47,40,7,0,0,0,0,2,2,0,2,3,10,0,22,14,4,8,4,14,0.29,0,1,0.0,8,2,66,12,17,280,96,3.0,1,184,8.8,13.9,1,65,74,66,6,1,0,2,0,1
DEN,26,13,30,0.433,138,4.6,10.6,1,0,68.5,0,0,7,0,0,14,35,111,3.2,0,7,3,10,3,3,1.0,50,0,1,1,1.0,0,21,5,189,37.8,10,2,45,22.5,0,26,2,19,9.5,0,10,6,13,49,39,10,1,3,0,0,1,1,0,2,2,4,0,14,19,7,7,8,17,0.47,0,0,0.0,7,5,50,19,16,249,111,3.2,0,138,4.6,10.6,1,45,19,50,6,1,0,1,0,0
GB,9,20,36,0.556,220,6.1,11.0,1,2,60.0,0,0,10,0,0,21,19,81,4.3,0,2,27,1,0,0,0.0,0,0,1,1,1.0,0,22,6,225,37.5,16,2,41,20.5,0,27,1,1,1.0,0,1,8,14,77,55,22,4,29,1,0,0,0,0,3,2,5,0,21,15,2,10,4,11,0.36,1,1,1.0,7,3,72,28,7,301,81,4.3,0,220,6.1,11.0,1,41,1,72,24,-2,1,0,2,1
