,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,28,13,29,0.448,117,4.0,12.3,0,2,27.5,5,43,7,1,0,29,16,50,3.1,1,2,15,6,2,3,0.667,52,1,0,0,0.0,0,12,4,180,45.0,16,5,108,21.6,0,28,0,0,0.0,0,0,22,23,67,55,12,2,12,2,0,1,1,0,6,3,3,0,24,14,2,7,2,10,0.2,0,1,0.0,6,5,43,25,12,167,50,3.1,1,117,4.0,12.3,0,108,0,43,9,1,2,1,2,0
ATL,23,14,19,0.737,174,9.2,12.8,1,0,119.2,1,5,7,0,0,1,38,242,6.4,2,15,5,10,2,2,1.0,35,0,4,4,1.0,0,10,4,185,46.3,13,4,89,22.3,0,26,3,35,11.7,0,22,16,17,40,38,2,5,35,1,0,1,1,1,3,4,6,0,8,22,15,7,3,9,0.33,1,1,1.0,6,0,51,1,34,416,242,6.4,2,174,9.2,12.8,1,89,35,51,4,2,1,1,0,0
BAL,31,10,18,0.556,87,4.8,9.8,0,0,68.5,2,11,6,0,0,5,41,172,4.2,2,8,1,12,3,3,1.0,35,0,3,3,1.0,0,17,7,294,42.0,26,3,46,15.3,0,20,6,82,13.7,0,33,9,13,51,40,11,4,26,2,1,1,1,0,5,3,3,0,22,15,8,6,5,16,0.31,0,0,0.0,10,1,123,4,30,259,172,4.2,2,87,4.8,9.8,0,46,82,123,3,3,2,1,0,0
BUF,21,14,25,0.56,176,7.0,15.9,1,1,74.8,7,46,8,0,0,25,24,67,2.8,0,4,22,4,1,1,1.0,32,0,1,1,1.0,0,26,5,199,39.8,10,4,90,22.5,0,27,2,9,4.5,0,9,9,13,59,44,15,2,9,0,0,0,0,0,0,3,7,0,24,14,4,8,4,13,0.31,2,3,0.67,7,2,55,27,10,243,67,2.8,0,176,7.0,15.9,1,90,9,55,18,-1,0,0,1,0
CAR,22,16,29,0.552,175,6.0,11.3,3,2,79.0,1,5,15,1,0,2,39,183,4.7,1,7,22,4,0,0,0.0,0,0,4,4,1.0,0,27,6,239,39.8,2,2,61,30.5,0,33,3,18,6.0,0,12,16,17,43,40,3,3,15,1,0,1,1,0,5,3,9,0,6,23,7,15,6,14,0.43,0,0,0.0,6,1,51,6,28,358,183,4.7,1,175,6.0,11.3,3,61,18,51,16,0,1,1,2,0
CHI,26,10,18,0.556,125,6.9,13.2,1,1,72.7,1,7,6,0,0,3,35,182,5.2,1,10,29,3,0,1,0.0,0,0,3,3,1.0,0,15,4,176,44.0,14,3,65,21.7,0,23,1,6,6.0,0,6,4,10,69,52,17,0,0,2,0,1,1,1,6,4,10,0,16,18,10,6,3,8,0.38,0,0,0.0,2,2,15,12,21,307,182,5.2,1,125,6.9,13.2,1,65,6,15,9,1,2,1,1,1
CIN,29,21,38,0.553,116,3.1,7.0,0,1,49.9,5,31,8,0,0,18,29,94,3.2,0,4,5,10,3,4,0.75,48,0,1,1,1.0,0,20,10,418,41.8,21,1,19,19.0,0,19,2,27,13.5,0,21,9,13,52,34,18,2,17,2,1,1,1,0,11,6,18,0,27,12,4,8,5,19,0.26,0,0,0.0,3,0,19,18,16,210,94,3.2,0,116,3.1,7.0,0,19,27,19,4,2,2,1,1,0
CLE,32,8,28,0.286,66,2.4,8.9,0,3,0.0,1,5,5,0,0,9,26,136,5.2,0,5,1,12,4,4,1.0,49,0,0,0,0.0,0,13,4,179,44.8,32,3,21,7.0,0,15,1,11,11.0,0,11,19,19,56,42,14,1,7,3,0,1,1,0,7,0,0,0,27,12,5,5,2,12,0.17,0,0,0.0,6,2,31,25,12,202,136,5.2,0,66,2.4,8.9,0,21,11,31,9,1,3,1,3,0
DAL,2,23,35,0.657,315,9.0,14.0,1,3,68.2,1,7,13,0,0,11,28,126,4.5,1,7,18,5,1,2,0.5,30,0,2,2,1.0,0,28,3,119,39.7,18,3,62,20.7,0,24,3,16,5.3,0,10,7,12,34,32,2,1,5,3,0,1,0,0,8,5,11,1,12,20,7,13,4,13,0.31,2,2,1.0,11,0,120,14,19,441,126,4.5,1,315,9.0,14.0,1,62,16,120,18,-1,3,0,3,1
DEN,7,23,39,0.59,250,6.4,10.9,0,0,77.9,0,0,13,0,0,17,35,106,3.0,0,4,15,6,2,3,0.667,44,0,0,0,0.0,0,22,7,290,41.4,6,2,49,24.5,0,29,3,32,10.7,0,30,3,7,36,26,10,2,11,0,0,1,0,0,3,2,6,0,12,20,4,13,6,17,0.35,0,0,0.0,7,3,57,31,6,356,106,3.0,0,250,6.4,10.9,0,49,32,57,18,-1,0,0,0,1
