,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,27,9,24,0.375,85,3.5,11.2,1,0,62.0,3,16,4,0,0,9,38,128,3.4,1,7,24,2,0,1,0.0,0,0,2,2,1.0,0,27,10,366,36.6,28,6,69,11.5,0,26,2,16,8.0,0,8,24,38,52,33,19,0,0,0,0,0,0,0,2,6,17,0,24,14,7,4,4,16,0.25,1,2,0.5,14,3,101,21,14,213,128,3.4,1,85,3.5,11.2,1,69,16,101,13,0,0,0,0,0
ATL,7,19,25,0.76,272,10.9,14.6,2,0,137.4,1,5,11,0,0,5,36,195,5.4,2,10,1,11,2,3,0.667,43,0,5,5,1.0,0,18,3,121,40.3,4,3,97,32.3,0,39,1,12,12.0,0,12,18,28,51,45,6,0,0,3,1,1,0,0,10,2,4,0,8,22,10,11,6,13,0.46,1,1,1.0,7,1,56,3,41,467,195,5.4,2,272,10.9,14.6,2,97,12,56,4,2,3,0,0,1
BAL,16,24,38,0.632,214,5.6,9.3,1,1,76.0,2,9,10,1,0,13,27,113,4.2,0,5,21,4,1,1,1.0,44,0,1,1,1.0,0,14,7,307,43.9,16,2,42,21.0,0,26,5,27,5.4,0,13,9,15,42,34,8,2,19,0,0,1,1,0,9,1,3,0,15,19,5,10,5,15,0.33,0,2,0.0,6,4,91,27,10,327,113,4.2,0,214,5.6,9.3,1,42,27,91,17,-1,0,1,1,1
BUF,28,8,17,0.471,81,4.8,10.1,2,0,100.4,0,0,5,0,0,9,38,128,3.4,2,5,10,8,1,1,1.0,25,0,5,5,1.0,0,12,7,309,44.1,2,3,115,38.3,1,87,6,89,14.8,0,40,5,14,75,38,37,3,16,0,0,0,0,0,4,4,11,0,27,11,5,5,6,16,0.38,1,1,1.0,7,1,55,5,38,209,128,3.4,2,81,4.8,10.1,2,115,89,55,13,0,0,0,0,0
CAR,9,19,36,0.528,248,6.9,13.1,2,1,81.7,0,0,11,0,0,15,20,94,4.7,0,5,19,5,1,1,1.0,30,0,2,2,1.0,0,15,6,250,41.7,9,6,157,26.2,0,48,0,0,0.0,0,0,15,23,72,59,13,1,5,1,0,2,1,0,4,3,5,0,18,16,5,11,5,12,0.42,0,0,0.0,10,0,79,19,17,342,94,4.7,0,248,6.9,13.1,2,157,0,79,8,1,1,1,1,0
CHI,24,13,25,0.52,134,5.4,12.9,1,1,64.4,5,34,6,1,1,12,33,120,3.6,0,6,1,11,3,4,0.75,52,0,2,2,1.0,0,25,6,222,37.0,1,4,159,39.8,0,73,6,84,14.0,0,24,3,13,48,42,6,3,22,1,1,2,1,0,10,4,8,0,24,14,6,6,3,14,0.21,1,1,1.0,8,2,58,13,23,254,120,3.6,0,134,5.4,12.9,1,159,84,58,17,-1,1,1,1,2
CIN,15,20,36,0.556,217,6.0,12.4,0,1,61.9,4,30,9,1,1,23,17,57,3.4,1,5,10,8,2,2,1.0,50,0,2,2,1.0,0,1,5,266,53.2,24,5,92,18.4,0,30,0,0,0.0,0,0,17,27,78,56,22,2,15,1,1,0,0,0,4,3,7,0,18,16,5,9,5,12,0.42,0,0,0.0,10,2,64,16,20,274,57,3.4,1,217,6.0,12.4,0,92,0,64,17,-1,1,0,1,1
DAL,14,19,24,0.792,230,9.6,12.4,3,3,106.6,1,5,10,0,0,11,41,127,3.1,1,8,15,7,1,1,1.0,40,0,4,4,1.0,0,4,2,100,50.0,6,4,106,26.5,0,52,2,55,27.5,0,55,14,21,35,27,8,1,10,1,0,0,0,0,5,0,0,0,8,22,8,10,9,15,0.6,1,2,0.5,5,4,35,9,31,357,127,3.1,1,230,9.6,12.4,3,106,55,35,22,-2,1,0,3,0
DEN,1,31,55,0.564,499,9.1,16.1,4,3,88.4,0,0,21,0,0,21,19,68,3.6,0,4,21,4,0,0,0.0,0,0,4,4,1.0,0,25,3,111,37.0,19,4,79,19.8,0,25,2,23,11.5,0,12,25,41,64,44,20,1,5,0,0,1,1,0,1,5,12,0,3,27,4,21,4,12,0.33,2,3,0.67,9,2,70,10,28,567,68,3.6,0,499,9.1,16.1,4,79,23,70,22,-2,0,1,3,0
DET,11,19,32,0.594,245,7.7,13.4,2,1,91.3,1,10,9,0,0,24,14,39,2.8,0,4,23,3,0,0,0.0,0,0,3,3,1.0,0,19,5,201,40.2,26,5,86,17.2,0,23,1,25,25.0,0,25,20,31,65,49,16,1,5,3,1,0,0,0,3,3,9,0,21,15,4,9,3,9,0.33,0,1,0.0,10,2,112,15,21,284,39,2.8,0,245,7.7,13.4,2,86,25,112,4,2,3,0,1,0
