,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,16,22,36,0.611,189,5.3,9.6,1,1,72.6,3,23,10,2,1,9,37,127,3.4,1,4,3,11,3,3,1.0,55,0,2,2,1.0,0,9,6,247,41.2,11,5,107,21.4,0,35,2,-2,-1.0,0,0,11,17,31,28,3,1,7,4,0,0,0,0,11,2,13,1,20,16,4,10,8,19,0.42,0,1,0.0,6,2,45,10,25,316,127,3.4,1,189,5.3,9.6,1,107,-2,45,3,2,4,0,1,1
ATL,26,9,25,0.36,103,4.1,14.2,0,2,15.9,4,25,5,0,0,12,21,119,5.7,0,3,22,4,1,1,1.0,19,0,1,1,1.0,0,6,4,171,42.8,3,5,119,23.8,0,27,1,75,75.0,1,75,28,56,64,60,4,0,0,0,0,2,1,0,3,0,0,0,28,9,3,5,1,11,0.09,0,4,0.0,3,1,41,22,10,222,119,5.7,0,103,4.1,14.2,0,119,75,41,20,-1,0,1,2,0
BAL,28,10,19,0.526,60,3.2,8.6,0,0,59.1,4,26,4,1,1,19,33,100,3.0,1,7,7,8,2,3,0.667,24,0,2,2,1.0,0,21,6,227,37.8,14,3,61,20.3,0,25,2,6,3.0,0,4,2,6,64,47,17,4,18,4,1,1,1,0,12,3,4,0,25,12,7,4,4,13,0.31,0,0,0.0,4,1,25,13,20,160,100,3.0,1,60,3.2,8.6,0,61,6,25,1,4,4,1,0,1
BUF,20,20,37,0.541,185,5.0,10.2,0,4,28.4,4,18,11,1,1,21,23,85,3.7,0,3,17,6,2,2,1.0,24,0,0,0,0.0,0,17,4,154,38.5,19,5,90,18.0,0,28,4,21,5.3,0,16,14,20,59,44,15,4,26,0,0,1,1,0,4,4,14,0,22,15,3,11,6,16,0.38,0,1,0.0,5,1,40,26,6,270,85,3.7,0,185,5.0,10.2,0,90,21,40,27,-4,0,1,4,1
CAR,25,17,36,0.472,147,4.1,9.1,0,1,46.9,1,8,9,0,0,14,30,116,3.9,0,7,17,6,2,3,0.667,28,0,0,0,0.0,0,4,4,176,44.0,16,4,75,18.8,0,23,1,0,0.0,0,0,11,17,51,44,7,1,8,0,0,1,1,0,6,5,14,0,10,20,7,9,5,14,0.36,0,2,0.0,8,4,94,26,6,263,116,3.9,0,147,4.1,9.1,0,75,0,94,10,0,0,1,1,0
CHI,27,14,28,0.5,91,3.3,8.3,0,1,42.4,4,25,6,0,0,24,20,76,3.8,1,3,27,1,0,0,0.0,0,0,1,1,1.0,0,10,7,288,41.1,18,5,91,18.2,0,23,1,3,3.0,0,3,13,19,60,46,14,1,8,0,0,2,2,0,2,8,22,0,27,11,3,6,3,13,0.23,0,2,0.0,10,2,78,24,7,167,76,3.8,1,91,3.3,8.3,0,91,3,78,10,0,0,2,1,1
CIN,17,12,21,0.571,188,9.0,16.5,1,1,83.0,1,10,6,0,0,6,33,133,4.0,1,6,3,11,3,3,1.0,53,0,2,2,1.0,0,18,5,191,38.2,12,3,64,21.3,0,25,3,25,8.3,0,17,6,10,64,38,26,3,26,2,0,2,1,0,8,2,3,0,24,13,6,6,3,13,0.23,0,1,0.0,9,1,65,12,23,321,133,4.0,1,188,9.0,16.5,1,64,25,65,3,2,2,1,1,0
CLE,11,21,32,0.656,229,7.2,11.2,1,1,84.0,3,7,12,1,0,3,34,165,4.9,3,12,11,7,1,1,1.0,38,0,4,4,1.0,0,14,5,199,39.8,21,6,103,17.2,0,23,2,34,17.0,0,25,26,34,52,49,3,2,9,1,0,0,0,0,6,3,7,0,2,27,12,12,9,16,0.56,0,0,0.0,10,3,80,4,31,394,165,4.9,3,229,7.2,11.2,1,103,34,80,22,-2,1,0,1,2
DAL,4,23,36,0.639,296,8.2,13.4,1,0,98.8,2,12,12,0,0,26,16,66,4.1,1,4,7,8,2,2,1.0,46,0,2,2,1.0,0,23,5,182,36.4,28,6,68,11.3,0,19,1,9,9.0,0,9,27,41,61,47,14,1,6,0,0,1,0,0,2,1,1,0,18,18,4,12,5,12,0.42,0,0,0.0,6,2,37,13,20,362,66,4.1,1,296,8.2,13.4,1,68,9,37,10,0,0,0,0,0
DEN,15,23,40,0.575,195,4.9,9.6,1,2,57.8,3,26,10,0,0,10,26,123,4.7,0,8,22,4,1,2,0.5,29,0,1,1,1.0,0,11,5,205,41.0,26,5,68,13.6,0,21,1,2,2.0,0,2,17,23,47,35,12,1,10,1,0,1,0,0,4,7,22,0,6,22,8,10,6,15,0.4,0,1,0.0,8,4,88,22,10,318,123,4.7,0,195,4.9,9.6,1,68,2,88,22,-2,1,0,2,1
