,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,9,22,34,0.647,271,8.0,13.0,2,0,108.8,2,16,16,1,1,11,40,131,3.3,2,8,8,7,1,1,1.0,48,0,4,4,1.0,0,1,6,301,50.2,28,2,33,16.5,0,19,5,21,4.2,0,10,3,7,39,32,7,4,26,1,0,3,1,0,6,2,6,0,4,26,8,16,8,17,0.47,1,1,1.0,7,2,67,8,31,402,131,3.3,2,271,8.0,13.0,2,33,21,67,11,1,1,1,0,1
ATL,28,11,28,0.393,125,4.5,14.0,2,2,47.5,4,29,7,2,1,2,38,204,5.4,2,13,4,10,2,3,0.667,38,0,4,4,1.0,0,9,2,86,43.0,4,6,188,31.3,0,49,3,45,15.0,0,34,24,31,56,44,12,4,26,1,0,3,3,0,3,3,8,0,10,22,13,7,7,14,0.5,1,1,1.0,6,2,66,5,34,329,204,5.4,2,125,4.5,14.0,2,188,45,66,15,0,1,3,2,2
BAL,17,19,40,0.475,194,4.9,11.1,1,2,49.4,2,16,12,0,0,8,29,160,5.5,0,6,20,4,1,2,0.5,42,1,1,1,1.0,0,16,5,195,39.0,8,5,129,25.8,0,64,3,27,9.0,0,13,12,20,50,41,9,0,0,0,0,1,0,0,2,3,3,0,15,19,6,12,4,17,0.24,3,5,0.6,7,1,35,28,10,354,160,5.5,0,194,4.9,11.1,1,129,27,35,23,-2,0,0,2,0
BUF,21,15,30,0.5,169,5.6,12.2,1,0,78.3,2,14,9,1,0,31,29,43,1.5,0,3,1,15,4,4,1.0,39,0,3,3,1.0,0,6,5,225,45.0,7,3,81,27.0,0,41,4,4,1.0,0,5,9,17,61,36,25,3,25,2,1,2,2,0,7,2,4,0,29,13,3,9,3,13,0.23,0,1,0.0,4,1,37,6,33,212,43,1.5,0,169,5.6,12.2,1,81,4,37,2,3,2,2,0,1
CAR,6,24,35,0.686,314,9.0,14.2,2,1,103.8,4,26,19,3,2,25,25,61,2.4,1,3,8,7,1,1,1.0,21,0,4,4,1.0,0,4,3,145,48.3,25,5,88,17.6,0,24,2,8,4.0,0,8,28,34,52,46,6,4,29,2,0,3,2,1,8,3,14,0,10,22,3,19,5,12,0.42,0,0,0.0,7,0,50,8,31,375,61,2.4,1,314,9.0,14.2,2,88,8,50,15,0,2,2,1,3
CHI,25,17,35,0.486,149,4.3,9.9,0,2,36.5,2,19,6,1,1,29,26,54,2.1,0,3,24,3,1,2,0.5,43,0,0,0,0.0,0,11,7,295,42.1,24,6,107,17.8,0,29,3,3,1.0,0,2,15,24,50,45,5,2,12,0,0,0,0,0,6,5,13,1,31,11,3,6,3,17,0.18,1,3,0.33,5,2,50,31,5,203,54,2.1,0,149,4.3,9.9,0,107,3,50,32,-4,0,0,2,2
CIN,27,16,32,0.5,126,3.9,9.4,1,2,44.5,3,25,9,1,0,10,31,149,4.8,1,6,14,5,1,1,1.0,24,0,2,2,1.0,0,27,6,204,34.0,23,6,109,18.2,0,25,4,21,5.3,0,10,26,33,51,39,12,2,14,0,0,3,1,0,2,7,39,0,23,16,6,9,6,15,0.4,2,2,1.0,7,1,62,22,17,275,149,4.8,1,126,3.9,9.4,1,109,21,62,25,-3,0,1,2,2
CLE,31,11,28,0.393,105,3.8,9.8,0,1,35.6,1,3,2,0,0,14,29,126,4.3,0,8,31,0,0,1,0.0,0,0,0,0,0.0,0,26,5,177,35.4,29,4,56,14.0,0,21,2,45,22.5,0,38,13,21,68,48,20,1,2,0,0,0,1,0,0,3,8,0,31,11,8,2,2,14,0.14,2,5,0.4,7,1,55,32,0,231,126,4.3,0,105,3.8,9.8,0,56,45,55,15,0,0,1,1,0
DAL,23,16,28,0.571,157,5.6,11.0,1,2,55.2,3,19,10,0,0,23,26,80,3.1,0,4,29,1,0,1,0.0,0,0,1,1,1.0,0,16,6,234,39.0,22,3,55,18.3,0,21,1,15,15.0,0,15,6,12,46,44,2,2,15,2,0,1,1,0,9,2,5,0,28,14,4,10,4,13,0.31,0,0,0.0,6,0,35,29,7,237,80,3.1,0,157,5.6,11.0,1,55,15,35,11,1,2,1,2,0
DEN,8,23,41,0.561,273,6.7,12.7,1,2,64.4,5,19,11,0,0,12,21,129,6.1,1,9,14,5,1,1,1.0,27,0,2,2,1.0,0,20,4,154,38.5,17,8,155,19.4,0,30,1,0,0.0,0,0,32,45,60,51,9,3,18,0,0,2,0,0,1,3,6,0,6,24,9,11,4,11,0.36,0,2,0.0,10,4,100,22,17,402,129,6.1,1,273,6.7,12.7,1,155,0,100,25,-3,0,0,2,1
