,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,4,28,52,0.538,314,6.0,12.3,1,3,54.5,4,29,14,2,1,22,28,85,3.0,0,4,21,4,1,2,0.5,28,0,1,1,1.0,0,28,3,119,39.7,21,6,110,18.3,0,29,3,26,8.7,0,12,29,35,45,31,14,0,0,1,0,0,0,0,6,2,7,0,3,23,4,14,9,19,0.47,0,2,0.0,12,5,105,25,10,399,85,3.0,0,314,6.0,12.3,1,110,26,105,29,-3,1,0,3,1
ATL,29,12,20,0.6,97,4.9,9.6,2,0,105.6,2,18,7,1,0,2,34,201,5.9,0,8,29,2,0,1,0.0,0,0,2,2,1.0,0,30,7,244,34.9,23,3,54,18.0,0,25,3,11,3.7,0,8,4,10,62,42,20,1,4,2,0,0,0,0,9,3,7,0,19,16,8,7,6,13,0.46,0,0,0.0,12,1,94,21,14,298,201,5.9,0,97,4.9,9.6,2,54,11,94,5,2,2,0,0,0
BAL,7,23,35,0.657,228,6.5,10.1,2,0,103.0,1,4,11,0,0,28,21,59,2.8,1,4,10,6,1,1,1.0,50,0,3,3,1.0,0,25,5,200,40.0,31,3,42,14.0,0,22,4,25,6.3,0,18,4,10,68,49,19,2,28,2,1,1,1,0,8,5,10,0,23,15,4,11,5,13,0.38,0,1,0.0,4,0,30,6,30,287,59,2.8,1,228,6.5,10.1,2,42,25,30,7,1,2,1,0,2
BUF,18,15,24,0.625,175,7.3,12.3,3,1,106.8,1,10,8,0,0,12,26,119,4.6,0,5,1,13,3,3,1.0,35,0,4,4,1.0,0,18,4,165,41.3,10,4,93,23.3,0,35,3,148,49.3,1,86,15,17,65,47,18,6,52,3,0,1,1,0,8,6,14,0,19,16,5,8,2,11,0.18,0,0,0.0,15,3,123,2,37,294,119,4.6,0,175,7.3,12.3,3,93,148,123,3,3,3,1,1,0
CAR,20,13,27,0.481,160,5.9,12.3,2,1,76.2,0,0,6,0,0,6,27,157,5.8,3,7,13,5,0,0,0.0,0,0,5,5,1.0,0,4,5,238,47.6,8,2,47,23.5,0,32,1,7,7.0,0,7,4,10,68,58,10,4,29,3,0,3,1,0,14,3,6,0,19,16,7,6,2,9,0.22,0,1,0.0,12,3,85,3,35,317,157,5.8,3,160,5.9,12.3,2,47,7,85,3,3,3,1,1,0
CHI,23,14,24,0.583,145,6.0,12.5,1,2,55.0,4,30,8,2,1,23,26,79,3.0,0,4,21,4,1,1,1.0,51,0,1,1,1.0,0,20,4,163,40.8,16,8,158,19.8,0,31,0,0,0.0,0,0,32,41,62,48,14,0,0,1,0,1,0,0,5,2,5,0,25,14,4,8,4,12,0.33,0,1,0.0,9,2,50,25,10,224,79,3.0,0,145,6.0,12.5,1,158,0,50,31,-4,1,0,2,3
CIN,22,13,25,0.52,147,5.9,12.7,2,1,79.9,3,18,7,0,0,27,16,62,3.9,0,2,29,2,0,0,0.0,0,0,2,2,1.0,0,5,7,327,46.7,16,4,79,19.8,0,23,3,11,3.7,0,9,19,19,70,49,21,7,54,0,0,2,1,0,2,4,5,0,32,10,2,7,2,10,0.2,0,0,0.0,10,1,97,21,14,209,62,3.9,0,147,5.9,12.7,2,79,11,97,10,0,0,1,1,0
CLE,28,14,27,0.519,117,4.3,8.6,1,0,75.7,1,3,8,0,0,18,27,99,3.7,0,3,32,1,0,2,0.0,0,0,1,1,1.0,0,22,9,366,40.7,4,3,77,25.7,0,52,5,81,16.2,0,25,4,10,64,50,14,6,38,1,0,0,0,0,5,4,9,0,28,13,3,8,2,13,0.15,0,0,0.0,7,2,40,30,7,216,99,3.7,0,117,4.3,8.6,1,77,81,40,10,0,1,0,0,1
DAL,25,15,28,0.536,128,4.6,10.4,1,2,47.9,2,28,11,1,1,20,35,94,2.7,0,4,21,4,1,2,0.5,19,0,1,1,1.0,0,15,6,250,41.7,8,6,141,23.5,0,39,2,33,16.5,0,18,27,30,54,41,13,1,4,0,0,2,2,0,4,1,1,0,19,16,4,11,6,15,0.4,0,1,0.0,4,1,20,25,10,222,94,2.7,0,128,4.6,10.4,1,141,33,20,24,-1,0,2,2,1
DEN,9,19,29,0.655,224,7.7,11.8,2,0,111.9,0,0,11,0,0,4,31,165,5.3,1,7,3,10,2,2,1.0,48,0,4,4,1.0,0,19,6,245,40.8,13,4,87,21.8,0,28,3,36,12.0,0,17,9,13,63,49,14,2,15,3,1,1,1,0,10,3,5,0,15,18,7,11,4,12,0.33,0,0,0.0,6,0,82,5,34,389,165,5.3,1,224,7.7,11.8,2,87,36,82,1,4,3,1,0,0
DET,32,12,19,0.632,67,3.5,7.6,1,1,65.0,3,24,5,0,0,10,27,146,5.4,0,8,13,5,1,1,1.0,48,0,2,2,1.0,0,17,6,249,41.5,1,5,170,34.0,1,92,3,12,4.0,0,9,22,22,61,51,10,3,21,1,0,0,0,0,1,4,5,1,28,13,8,5,4,11,0.36,0,0,0.0,9,0,116,12,19,213,146,5.4,0,67,3.5,7.6,1,170,12,116,10,0,1,0,1,0
GB,1,33,50,0.66,383,7.7,11.6,1,2,79.0,0,0,17,0,0,21,21,90,4.3,0,4,3,10,3,4,0.75,46,0,1,1,1.0,0,25,3,120,40.0,29,4,60,15.0,0,21,4,23,5.8,0,20,9,13,51,40,11,2,20,0,0,0,0,0,7,2,10,0,4,22,4,17,8,17,0.47,0,1,0.0,10,1,90,19,16,473,90,4.3,0,383,7.7,11.6,1,60,23,90,27,-2,0,0,2,0
