,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,23,18,29,0.621,157,5.4,10.1,0,0,76.4,2,24,9,0,0,18,23,103,4.5,1,4,23,4,1,1,1.0,22,0,1,1,1.0,0,16,8,342,42.8,4,5,138,27.6,0,71,1,7,7.0,0,7,11,17,55,52,3,0,0,1,0,2,2,0,8,3,6,0,24,14,4,9,5,14,0.36,0,0,0.0,8,1,59,27,10,260,103,4.5,1,157,5.4,10.1,0,138,7,59,2,3,1,2,0,0
ATL,28,13,22,0.591,132,6.0,12.5,1,1,72.5,4,31,8,2,0,19,28,95,3.4,2,4,26,3,0,0,0.0,0,0,3,3,1.0,0,22,8,319,39.9,31,4,49,12.3,0,29,3,19,6.3,0,17,15,19,56,50,6,3,20,1,0,1,1,0,13,4,6,0,24,14,4,8,1,11,0.09,1,1,1.0,7,2,72,12,21,227,95,3.4,2,132,6.0,12.5,1,49,19,72,10,1,1,1,1,0
BAL,21,22,38,0.579,166,4.4,8.7,0,2,46.6,3,25,9,1,1,22,26,88,3.4,0,5,26,3,1,1,1.0,42,0,0,0,0.0,0,26,7,271,38.7,24,4,78,19.5,0,28,6,5,0.8,0,5,16,20,61,44,17,2,15,0,0,0,0,0,0,2,4,0,20,16,5,9,4,15,0.27,0,1,0.0,6,2,46,32,3,254,88,3.4,0,166,4.4,8.7,0,78,5,46,28,-3,0,0,2,1
BUF,25,17,26,0.654,147,5.7,9.0,1,0,92.9,1,6,10,0,0,19,36,95,2.6,0,5,23,4,1,2,0.5,25,0,1,1,1.0,0,11,5,223,44.6,18,2,43,21.5,0,23,1,5,5.0,0,5,7,13,58,35,23,2,5,2,0,0,0,0,5,3,5,0,20,16,5,10,7,14,0.5,0,0,0.0,7,1,78,27,10,242,95,2.6,0,147,5.7,9.0,1,43,5,78,16,0,2,0,0,2
CAR,8,23,40,0.575,262,6.6,12.3,2,1,83.5,2,22,14,0,0,31,13,38,2.9,0,1,29,2,0,0,0.0,0,0,2,2,1.0,0,14,5,217,43.4,27,5,90,18.0,0,25,0,0,0.0,0,0,22,24,71,59,12,2,16,0,0,1,0,0,2,2,5,0,17,17,1,14,3,10,0.3,0,0,0.0,9,2,59,25,14,300,38,2.9,0,262,6.6,12.3,2,90,0,59,24,-2,0,0,1,1
CHI,16,16,35,0.457,214,6.1,14.2,0,2,41.8,3,13,8,1,1,13,32,128,4.0,2,8,29,2,0,1,0.0,0,1,2,2,1.0,0,6,7,322,46.0,17,6,132,22.0,0,37,4,80,20.0,0,56,16,20,56,42,14,2,2,1,0,0,0,0,4,5,10,1,15,18,8,8,6,16,0.38,0,0,0.0,9,2,95,23,16,342,128,4.0,2,214,6.1,14.2,0,132,80,95,28,-3,1,0,2,2
CIN,12,18,27,0.667,238,8.8,13.8,2,1,103.6,1,10,11,0,0,15,28,113,4.0,1,8,14,6,1,1,1.0,22,0,3,3,1.0,0,2,3,151,50.3,8,5,127,25.4,0,32,0,0,0.0,0,0,29,31,61,48,13,1,5,0,0,1,1,0,2,1,2,0,13,19,8,11,8,12,0.67,0,0,0.0,6,0,49,7,24,351,113,4.0,1,238,8.8,13.8,2,127,0,49,18,-1,0,1,1,1
CLE,22,15,24,0.625,165,6.9,12.0,1,0,96.7,2,15,6,0,0,23,29,85,2.9,1,4,6,8,2,2,1.0,37,0,2,2,1.0,0,10,7,316,45.1,2,1,30,30.0,0,30,2,19,9.5,0,12,1,3,64,47,17,3,25,2,0,2,1,0,4,2,2,0,31,10,4,6,5,15,0.33,0,0,0.0,6,0,50,15,20,250,85,2.9,1,165,6.9,12.0,1,30,19,50,2,3,2,1,0,0
DAL,1,29,51,0.569,352,6.9,12.2,1,0,84.8,1,3,18,1,0,28,21,71,3.4,1,7,19,5,1,1,1.0,27,0,2,2,1.0,0,31,3,98,32.7,9,6,152,25.3,0,62,1,12,12.0,0,12,32,35,49,39,10,2,0,0,0,0,0,0,1,3,4,0,2,27,7,18,8,15,0.53,1,2,0.5,9,2,119,19,17,423,71,3.4,1,352,6.9,12.2,1,152,12,119,24,-2,0,0,0,2
DEN,14,18,29,0.621,221,7.6,12.8,2,2,79.8,1,9,11,0,0,3,36,192,5.3,2,12,1,10,2,2,1.0,45,0,4,4,1.0,0,1,2,113,56.5,3,4,113,28.3,0,32,4,55,13.8,0,30,22,24,53,37,16,1,23,1,0,0,0,0,13,1,1,0,4,24,12,11,5,12,0.42,1,1,1.0,4,1,35,2,34,413,192,5.3,2,221,7.6,12.8,2,113,55,35,24,-2,1,0,2,1
