,Team,Home,Opponent,Victory,Wins,Losses,Ties,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost,Opponent Wins,Opponent Losses,Opponent Ties,Opponent Passing Rank,Opponent Completions,Opponent Attempts,Opponent Completion %,Opponent Passing Yards,Opponent Passing Yards / Attempt,Opponent Yards / Reception,Opponent Passing Touchdowns,Opponent Interceptions,Opponent QB Rating,Opponent Sacks,Opponent Passing Yardage Lost to Sacks,Opponent First Downs Passing,Opponent Fumbles,Opponent Fumbles Lost,Opponent Rushing Rank,Opponent Attempts,Opponent Rushing Yards,Opponent Rushing Yards / Attempt,Opponent Rushing Touchdowns,Opponent First Downs Rushing,Opponent Kicking Rank,Opponent Kicking Points,Opponent Field Goals Made,Opponent Field Goals Attempted,Opponent Field Goal %,Opponent Longest Field Goal,Opponent Field Goals Blocked,Opponent Extra Points Made,Opponent Extra Points Attempted,Opponent Extra Point %,Opponent Extra Points Blocked,Opponent Punting Rank,Opponent Punts,Opponent Punt Yards,Opponent Punt Yards Avg,Opponent Returning Rank,Opponent Kickoff Returns,Opponent Kickoff Return Yards,Opponent Kickoff Return Avg,Opponent Kickoff Return Touchdowns,Opponent Kickoff Return Long,Opponent Punt Returns,Opponent Punt Return Yards,Opponent Punt Return Avg,Opponent Punt Return Touchdowns,Opponent Punt Return Long,Opponent Defense Rank,Opponent Points Allowed,Opponent Total Tackles,Opponent Solo Tackles,Opponent Assisted Tackles,Opponent Sacks,Opponent Sack Yards,Opponent Interceptions,Opponent Interception Return Touchdowns,Opponent Forced Fumbles,Opponent Fumbles Opp Recovered,Opponent Fumbles Opp Recovered Touchdowns,Opponent Passes Defended,Opponent Stuffs,Opponent Stuff Yards,Opponent Safeties,Opponent Downs Rank,Opponent First Downs,Opponent First Downs Rushing,Opponent First Downs Passing,Opponent Third Downs Made,Opponent Third Downs Attempted,Opponent Third Down %,Opponent Fourth Downs Made,Opponent Fourth Downs Attempted,Opponent Fourth Down %,Opponent Penalties,Opponent First Downs Penalty,Opponent Penalty Yards,Opponent Yardage Rank,Opponent Points,Opponent Yards,Opponent Rushing Yards,Opponent Rushing Yards / Attempt,Opponent Rushing Touchdowns,Opponent Passing Yards,Opponent Passing Yards / Attempt,Opponent Yards / Reception,Opponent Passing Touchdowns,Opponent Kickoff Return Yards,Opponent Punt Return Yards,Opponent Penalty Yards,Opponent Turnovers Rank,Opponent Turnover +/-,Opponent Interceptions,Opponent Fumbles Opp Recovered,Opponent Interceptions,Opponent Fumbles Lost
DET_8_2004,DET,0,DAL,0,4,2,0,20.8,17.0,26.6,0.653,155.8,6.06,9.92,1.8,0.4,97.12,2.8,14.6,8.8,0.6,0.2,18.8,23.8,84.0,3.52,0.6,4.8,20.2,3.6,0.4,0.8,0.3,14.2,0.0,2.4,2.4,1.0,0.0,11.8,5.6,247.2,43.92,10.6,4.6,125.4,25.9,0.2,54.6,1.4,11.4,5.5,0.0,6.6,14.6,21.4,63.6,45.6,18.0,3.8,21.4,0.6,0.0,2.4,1.4,0.0,5.4,2.4,4.4,0.0,18.6,15.0,4.8,8.8,4.0,11.8,0.352,0.2,0.8,0.2,7.0,1.4,53.8,14.8,19.2,239.8,84.0,3.52,0.6,155.8,6.06,9.92,1.8,125.4,11.4,53.8,7.2,1.4,0.6,1.4,0.4,0.2,2,4,0,10.6,19.8,32.4,0.607,241.6,7.3,12.82,1.2,0.8,85.32,2.2,14.4,10.6,0.4,0.2,17.2,23.2,101.6,4.26,0.8,5.8,14.2,5.6,1.2,1.6,0.6,32.8,0.0,2.0,2.0,1.0,0.0,19.8,4.6,185.6,40.6,20.2,4.8,82.2,17.38,0.0,25.0,3.2,24.8,7.74,0.0,10.4,16.6,24.2,50.4,42.0,8.4,2.6,14.6,0.6,0.0,1.2,0.2,0.0,4.2,1.6,2.8,0.2,16.8,17.6,5.8,10.6,4.8,12.4,0.386,0.4,0.8,0.2,7.6,1.2,60.2,16.0,18.0,343.2,101.6,4.26,0.8,241.6,7.3,12.82,1.2,82.2,24.8,60.2,14.4,-0.6,0.6,0.2,0.8,0.6
JAX_8_2004,JAX,0,HOU,0,5,2,0,11.8333333333,22.3333333333,32.8333333333,0.668,241.5,7.33333333333,11.7,1.33333333333,0.5,98.8,2.5,11.3333333333,12.3333333333,0.166666666667,0.0,15.6666666667,25.0,101.5,4.05,0.666666666667,4.83333333333,19.3333333333,4.83333333333,1.16666666667,1.5,0.291666666667,16.8333333333,0.0,1.33333333333,1.33333333333,0.833333333333,0.0,19.5,4.33333333333,180.833333333,39.4666666667,20.1666666667,3.66666666667,62.1666666667,17.25,0.0,22.5,2.16666666667,26.5,10.4333333333,0.0,17.6666666667,13.0,19.3333333333,55.3333333333,44.8333333333,10.5,1.83333333333,10.8333333333,0.5,0.0,0.833333333333,0.5,0.0,3.0,2.0,3.33333333333,0.0,13.1666666667,18.8333333333,4.83333333333,12.3333333333,5.0,12.3333333333,0.385,0.666666666667,1.5,0.333333333333,6.66666666667,1.66666666667,54.5,15.5,18.1666666667,343.0,101.5,4.05,0.666666666667,241.5,7.33333333333,11.7,1.33333333333,62.1666666667,26.5,54.5,11.3333333333,0.0,0.5,0.5,0.5,0.5,3,3,0,8.0,18.6,30.2,0.6074,265.4,8.88,15.64,1.6,0.6,97.42,2.8,17.0,12.4,0.4,0.2,17.2,30.6,99.2,3.2,0.6,5.6,10.6,7.6,1.8,2.0,0.75,35.8,0.0,2.2,2.2,1.0,0.0,17.4,4.2,175.0,41.0,14.6,4.0,83.4,20.64,0.0,27.2,3.2,32.2,10.54,0.0,14.8,15.4,22.0,59.4,44.6,14.8,2.0,11.8,1.8,0.2,0.2,0.4,0.2,8.0,2.8,5.6,0.0,11.0,20.0,5.6,12.4,5.0,12.8,0.384,0.8,1.2,0.5,7.0,2.0,53.2,10.8,23.6,364.6,99.2,3.2,0.6,265.4,8.88,15.64,1.6,83.4,32.2,53.2,10.4,0.8,1.8,0.4,0.6,0.8
IND_8_2004,IND,0,KC,0,4,2,0,8.0,23.0,33.6,0.6814,280.8,8.2,12.32,3.0,0.4,116.2,0.6,5.8,14.8,0.0,0.0,14.8,26.4,108.6,4.2,1.0,6.2,12.8,6.6,0.8,1.0,0.8,30.6,0.0,4.2,4.2,1.0,0.0,5.4,3.2,152.4,47.96,12.6,4.0,82.0,21.88,0.0,27.6,1.0,6.8,3.7,0.0,5.2,15.8,21.2,67.6,50.8,16.8,2.4,20.0,1.2,0.2,1.4,0.8,0.0,3.6,2.2,4.2,0.0,3.0,24.8,6.2,14.8,4.4,9.2,0.47,0.0,0.0,0.0,5.6,3.8,39.8,5.0,31.8,389.4,108.6,4.2,1.0,280.8,8.2,12.32,3.0,82.0,6.8,39.8,7.8,1.0,1.2,0.8,0.4,0.6,2,4,0,12.8,20.4,31.2,0.6576,226.4,7.34,11.92,1.2,0.6,92.54,2.6,17.6,12.6,0.8,0.2,9.6,35.0,160.6,4.5,2.2,10.2,13.8,5.8,0.8,1.2,0.4,21.2,0.0,3.4,3.6,0.9,0.0,16.6,4.6,188.2,40.94,19.8,3.6,69.8,18.62,0.0,26.0,1.4,9.4,6.7,0.0,10.2,17.4,21.6,46.6,39.4,7.2,3.2,18.2,1.0,0.2,0.6,0.0,0.0,4.2,4.0,7.4,0.0,7.4,24.4,10.2,12.6,6.2,12.8,0.486,0.2,0.6,0.1,7.4,1.6,64.4,11.2,27.4,387.0,160.6,4.5,2.2,226.4,7.34,11.92,1.2,69.8,9.4,64.4,12.4,0.0,1.0,0.0,0.6,0.4
NYG_8_2004,NYG,0,MIN,1,4,2,0,14.6,20.4,30.6,0.6722,221.6,7.3,11.76,0.8,0.4,91.42,3.4,16.8,10.2,1.0,0.2,15.2,29.4,124.6,4.1,1.0,7.8,11.4,8.0,2.0,3.0,0.7,31.4,0.2,2.0,2.0,1.0,0.0,18.6,3.8,155.0,40.76,10.8,2.8,62.8,22.7,0.0,30.0,2.4,15.8,7.06,0.0,11.8,8.4,13.8,56.0,43.2,12.8,2.6,14.6,1.6,0.0,1.6,1.4,0.2,5.2,2.2,7.0,0.0,10.6,20.4,7.8,10.2,3.6,12.2,0.298,0.2,1.0,0.066,7.4,2.4,54.0,14.4,20.0,346.2,124.6,4.1,1.0,221.6,7.3,11.76,0.8,62.8,15.8,54.0,7.2,2.0,1.6,1.4,0.4,0.6,5,1,0,6.2,28.4,39.2,0.7208,329.6,8.52,12.62,2.8,0.6,113.28,3.2,11.8,17.4,0.6,0.0,11.6,24.6,126.6,5.02,0.4,5.2,8.8,7.8,1.6,2.0,0.6834,30.4,0.0,3.0,3.0,1.0,0.0,23.2,3.0,119.2,29.84,18.0,4.8,92.6,19.28,0.0,26.8,1.4,12.6,6.5,0.0,9.4,16.8,22.2,52.8,37.0,15.8,2.6,15.0,0.8,0.0,1.2,0.6,0.0,5.4,1.2,3.4,0.0,4.6,25.0,5.2,17.4,6.0,12.4,0.476,0.6,1.0,0.3,8.8,2.4,63.2,8.4,27.0,456.2,126.6,5.02,0.4,329.6,8.52,12.62,2.8,92.6,12.6,63.2,15.0,0.0,0.8,0.6,0.6,0.8
BAL_8_2004,BAL,0,PHI,0,4,2,0,27.4,10.0,18.0,0.5562,95.2,5.34,10.86,0.4,0.6,70.38,2.8,13.8,4.8,0.4,0.4,10.8,34.2,152.4,4.46,1.2,7.8,10.6,7.2,1.6,1.8,0.9334,32.6,0.0,2.4,2.4,1.0,0.0,19.0,6.0,241.4,40.24,16.6,3.6,79.2,20.28,0.0,27.8,3.8,68.0,18.28,0.4,47.2,7.8,13.0,60.8,47.4,13.4,3.2,20.4,2.0,0.4,0.8,0.8,0.2,7.0,3.8,6.0,0.0,23.8,13.8,7.8,4.8,4.0,13.0,0.292,0.0,0.2,0.0,6.8,1.2,65.2,10.8,22.8,247.6,152.4,4.46,1.2,95.2,5.34,10.86,0.4,79.2,68.0,65.2,7.2,1.6,2.0,0.8,0.6,0.6,6,0,0,9.4,22.8,35.4,0.638,271.2,7.66,12.68,1.8,0.6,95.7,2.0,13.4,11.8,0.2,0.2,17.6,22.2,102.0,4.56,0.8,5.6,3.8,11.2,2.8,3.2,0.9334,48.6,0.0,2.8,2.8,1.0,0.0,10.2,3.4,150.4,44.48,10.8,3.6,92.2,31.16,0.0,36.4,2.2,9.6,2.66,0.0,6.0,9.6,15.4,56.8,47.0,9.8,3.6,16.0,1.2,0.2,1.4,1.0,0.0,6.2,2.6,5.6,0.0,11.8,19.0,5.6,11.8,3.8,11.0,0.356,0.0,0.2,0.0,7.0,1.6,58.2,6.6,28.0,373.2,102.0,4.56,0.8,271.2,7.66,12.68,1.8,92.2,9.6,58.2,6.8,1.2,1.2,1.0,0.6,0.4
GB_8_2004,GB,0,WSH,1,3,4,0,5.16666666667,26.5,41.5,0.645,299.333333333,7.21666666667,11.3166666667,2.5,1.33333333333,93.3666666667,0.333333333333,2.5,14.6666666667,0.0,0.0,14.3333333333,25.0,119.833333333,4.56666666667,0.5,6.5,12.6666666667,6.66666666667,1.16666666667,1.5,0.666666666667,34.3333333333,0.0,3.16666666667,3.16666666667,1.0,0.0,15.6666666667,3.83333333333,158.166666667,40.7,14.3333333333,4.83333333333,105.166666667,20.6666666667,0.0,34.6666666667,1.83333333333,13.6666666667,5.08333333333,0.0,6.66666666667,17.0,26.3333333333,56.0,42.6666666667,13.3333333333,1.33333333333,9.5,0.5,0.166666666667,0.666666666667,0.166666666667,0.0,3.5,3.0,7.5,0.0,7.83333333333,22.5,6.5,14.6666666667,6.33333333333,12.8333333333,0.463333333333,0.833333333333,1.16666666667,0.528333333333,6.0,1.33333333333,46.0,11.8333333333,25.6666666667,419.166666667,119.833333333,4.56666666667,0.5,299.333333333,7.21666666667,11.3166666667,2.5,105.166666667,13.6666666667,46.0,18.5,-1.66666666667,0.5,0.166666666667,1.33333333333,1.0,2,4,0,18.8,16.4,32.4,0.4904,168.8,4.94,10.98,1.2,1.2,62.12,2.6,17.0,9.6,1.0,0.4,16.2,30.0,109.0,3.46,0.2,5.4,18.0,4.8,1.2,1.4,0.8,23.4,0.0,1.2,1.2,1.0,0.0,14.2,7.4,318.4,43.04,17.4,3.4,67.2,19.26,0.0,29.6,2.6,16.6,6.14,0.0,10.0,11.2,17.0,52.8,42.6,10.2,2.4,13.4,0.8,0.0,0.6,0.4,0.0,3.8,3.8,7.4,0.0,18.8,16.2,5.4,9.6,4.8,15.2,0.296,0.2,0.4,0.2,5.6,1.2,51.2,21.4,13.6,277.8,109.0,3.46,0.2,168.8,4.94,10.98,1.2,67.2,16.6,51.2,16.2,-1.2,0.8,0.4,1.2,1.2
ARZ_8_2004,ARZ,0,BUF,0,2,4,0,19.2,18.4,30.0,0.6166,172.8,5.96,11.46,1.0,0.8,78.94,3.6,31.0,8.8,1.0,0.6,15.2,29.6,110.4,3.54,1.0,5.2,12.4,6.8,1.6,1.8,0.7334,34.0,0.2,2.0,2.0,0.6,0.0,14.8,5.8,239.2,41.12,16.2,4.4,87.6,20.14,0.0,27.6,2.8,13.2,3.04,0.0,5.0,12.6,17.4,51.8,42.2,9.6,3.0,15.0,1.4,0.0,1.6,1.6,0.2,6.8,1.8,4.8,0.2,19.0,16.2,5.2,8.8,5.0,14.2,0.334,0.4,0.8,0.4,7.0,2.2,55.8,14.2,20.4,283.2,110.4,3.54,1.0,172.8,5.96,11.46,1.0,87.6,13.2,55.8,7.0,1.0,1.4,1.6,0.8,1.2,1,5,0,18.4,16.6,29.8,0.5578,190.2,6.46,13.24,1.0,1.4,70.52,4.4,26.0,10.0,0.2,0.2,17.6,25.4,98.4,3.82,0.0,4.8,17.4,5.0,1.2,1.4,0.7334,26.4,0.0,1.4,1.4,0.8,0.0,14.2,4.8,204.8,43.82,10.6,4.2,102.6,24.0,0.2,41.6,2.0,13.0,6.76,0.0,10.2,12.4,18.6,60.6,42.8,17.8,2.6,15.2,0.4,0.2,1.4,0.6,0.0,4.0,3.0,7.8,0.0,19.6,16.4,4.8,10.0,4.4,13.4,0.324,1.0,2.0,0.434,7.4,1.6,66.4,20.4,13.4,288.6,98.4,3.82,0.0,190.2,6.46,13.24,1.0,102.6,13.0,66.4,15.6,-0.8,0.4,0.6,1.4,0.4
CIN_8_2004,CIN,0,TEN,0,2,4,0,20.6,19.6,36.8,0.5404,176.0,5.1,10.34,0.6,1.6,57.32,2.8,18.6,10.4,0.2,0.2,14.6,26.6,106.2,3.94,0.4,4.6,9.6,8.0,2.2,2.6,0.85,42.8,0.0,1.4,1.4,0.8,0.0,19.8,6.8,272.6,39.72,15.8,2.8,58.8,20.68,0.0,25.2,2.4,18.2,7.76,0.0,13.2,16.4,21.6,62.8,43.8,19.0,1.8,9.8,1.2,0.2,1.8,1.6,0.2,5.2,4.4,11.4,0.0,17.0,16.8,4.6,10.4,4.4,15.0,0.288,0.2,0.8,0.1,6.4,1.8,46.0,17.0,16.4,282.2,106.2,3.94,0.4,176.0,5.1,10.34,0.6,58.8,18.2,46.0,10.2,0.8,1.2,1.6,1.6,0.4,2,5,0,13.3333333333,22.6666666667,39.1666666667,0.5745,208.0,5.53333333333,10.3833333333,1.0,1.5,66.6,2.0,15.1666666667,12.0,0.5,0.333333333333,14.0,25.6666666667,120.666666667,4.55,1.0,6.0,15.5,5.83333333333,1.33333333333,1.5,0.9445,36.8333333333,0.166666666667,1.83333333333,1.83333333333,0.666666666667,0.0,10.5,4.5,196.5,44.5666666667,21.6666666667,4.83333333333,79.3333333333,15.9,0.0,25.3333333333,2.16666666667,10.0,4.71666666667,0.0,6.83333333333,18.6666666667,25.1666666667,54.8333333333,40.5,14.3333333333,1.5,11.0,0.666666666667,0.0,1.0,0.833333333333,0.0,4.16666666667,2.83333333333,7.5,0.0,12.3333333333,19.5,6.0,12.0,4.83333333333,13.5,0.361666666667,1.0,2.16666666667,0.361666666667,7.66666666667,1.5,62.8333333333,17.0,17.8333333333,328.666666667,120.666666667,4.55,1.0,208.0,5.53333333333,10.3833333333,1.0,79.3333333333,10.0,62.8333333333,16.6666666667,-0.333333333333,0.666666666667,0.833333333333,1.5,0.333333333333
CAR_8_2004,CAR,0,SEA,0,1,5,0,18.6,18.6,33.0,0.57,192.8,6.08,11.12,1.0,1.8,66.4,1.4,11.4,10.6,0.4,0.0,13.8,29.4,117.6,3.88,0.6,7.0,20.6,3.8,0.8,1.2,0.4334,21.4,0.0,1.4,1.4,0.6,0.0,12.4,5.2,225.8,43.92,16.4,3.4,64.0,19.78,0.0,24.2,2.0,9.8,3.3,0.0,6.4,16.6,22.2,50.4,38.4,12.0,1.2,6.4,0.8,0.0,0.4,0.4,0.0,4.2,3.0,10.0,0.0,12.8,19.0,7.0,10.6,5.2,14.0,0.374,0.6,1.2,0.3,8.2,1.4,73.8,20.2,13.8,310.4,117.6,3.88,0.6,192.8,6.08,11.12,1.0,64.0,9.8,73.8,16.8,-0.8,0.8,0.4,1.8,0.2,3,3,0,16.0,19.0,36.8,0.5204,221.2,5.96,12.28,1.2,1.4,68.02,2.2,11.2,12.0,0.2,0.0,15.8,24.8,108.2,4.48,0.8,4.6,11.0,8.0,2.0,2.2,0.9334,44.2,0.0,2.0,2.0,0.8,0.0,20.8,6.0,242.4,39.24,11.6,4.2,93.2,21.5,0.0,25.4,1.8,7.6,3.22,0.0,3.8,13.2,18.8,65.6,49.0,16.6,2.8,18.8,1.8,0.2,1.2,1.0,0.0,5.2,2.2,5.4,0.0,15.8,17.6,4.6,12.0,4.0,13.8,0.28,0.4,0.4,0.4,5.0,1.0,40.6,14.0,21.6,329.4,108.2,4.48,0.8,221.2,5.96,12.28,1.2,93.2,7.6,40.6,8.6,1.4,1.8,1.0,1.4,0.0
ATL_8_2004,ATL,0,DEN,1,5,2,0,23.0,12.5,22.3333333333,0.5615,150.833333333,6.96666666667,13.75,0.5,0.833333333333,71.5,3.33333333333,17.1666666667,7.16666666667,0.833333333333,0.666666666667,10.0,30.0,151.166666667,5.01666666667,1.0,6.5,14.8333333333,6.0,1.33333333333,1.33333333333,0.833333333333,25.5,0.0,2.0,2.0,0.833333333333,0.0,11.6666666667,4.66666666667,201.833333333,43.35,15.0,3.5,71.0,20.7,0.0,27.0,2.66666666667,46.6666666667,24.3333333333,0.166666666667,34.0,11.5,20.5,53.0,48.5,4.5,2.83333333333,22.1666666667,0.666666666667,0.166666666667,1.66666666667,1.16666666667,0.166666666667,3.16666666667,2.5,3.66666666667,0.0,17.6666666667,16.3333333333,6.5,7.16666666667,2.66666666667,10.6666666667,0.25,0.666666666667,1.5,0.445,5.83333333333,2.66666666667,52.1666666667,15.1666666667,18.0,302.0,151.166666667,5.01666666667,1.0,150.833333333,6.96666666667,13.75,0.5,71.0,46.6666666667,52.1666666667,13.3333333333,-0.166666666667,0.666666666667,1.16666666667,0.833333333333,1.16666666667,5,2,0,14.6666666667,18.6666666667,32.3333333333,0.571333333333,214.666666667,6.86666666667,12.25,1.5,0.833333333333,83.35,0.833333333333,5.16666666667,10.6666666667,0.0,0.0,12.0,34.1666666667,140.166666667,3.9,0.166666666667,7.16666666667,11.0,7.66666666667,2.0,2.33333333333,0.861166666667,38.6666666667,0.0,1.66666666667,1.66666666667,0.833333333333,0.0,14.1666666667,4.33333333333,185.5,42.7,14.6666666667,2.66666666667,56.5,20.7333333333,0.0,26.8333333333,2.0,20.3333333333,7.0,0.0,12.0,7.16666666667,12.6666666667,46.6666666667,35.3333333333,11.3333333333,2.16666666667,14.3333333333,0.333333333333,0.0,1.0,0.5,0.0,4.33333333333,3.33333333333,8.83333333333,0.0,9.33333333333,21.1666666667,7.16666666667,10.6666666667,5.33333333333,13.5,0.391666666667,0.166666666667,0.833333333333,0.166666666667,6.33333333333,3.33333333333,57.0,17.1666666667,17.6666666667,354.833333333,140.166666667,3.9,0.166666666667,214.666666667,6.86666666667,12.25,1.5,56.5,20.3333333333,57.0,14.3333333333,-0.5,0.333333333333,0.5,0.833333333333,0.5
