,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,14,26,50,0.52,260,5.2,11.0,0,4,33.8,5,27,17,2,0,22,22,88,4.0,2,5,25,4,1,1,1.0,60,0,1,1,1.0,0,32,6,212,35.3,2,3,86,28.7,0,51,1,12,12.0,0,12,27,33,57,44,13,4,30,1,0,2,0,0,3,4,9,1,5,25,5,17,5,15,0.33,0,1,0.0,8,3,50,22,18,348,88,4.0,2,260,5.2,11.0,0,86,12,50,31,-4,1,0,4,1
ATL,17,20,30,0.667,225,7.5,12.0,2,0,111.1,2,15,13,0,0,1,31,217,7.0,3,11,8,9,1,1,1.0,21,0,6,6,1.0,0,20,2,90,45.0,4,2,54,27.0,0,42,0,0,0.0,0,0,25,32,62,50,12,2,17,1,1,0,1,0,7,0,0,0,4,26,11,13,5,11,0.45,2,2,1.0,4,2,35,1,45,442,217,7.0,3,225,7.5,12.0,2,54,0,35,5,2,1,1,0,0
BAL,23,29,40,0.725,199,5.0,7.4,0,2,62.4,2,15,11,1,0,23,22,84,3.8,1,3,2,13,4,4,1.0,54,0,1,1,1.0,0,7,5,243,48.6,29,0,0,0.0,0,0,1,0,0.0,0,0,6,17,50,42,8,4,26,3,0,0,0,0,11,4,6,0,18,18,3,11,3,13,0.23,1,1,1.0,8,4,58,21,19,283,84,3.8,1,199,5.0,7.4,0,0,0,58,15,0,3,0,2,1
BUF,32,14,25,0.56,89,3.6,8.5,0,1,46.9,4,30,5,0,0,2,32,208,6.5,3,11,8,9,2,2,1.0,45,0,3,4,0.75,0,31,5,178,35.6,26,3,38,12.7,0,20,2,39,19.5,0,31,10,18,60,45,15,5,27,4,0,1,1,1,11,2,4,0,27,16,11,5,4,13,0.31,0,0,0.0,9,0,75,6,33,297,208,6.5,3,89,3.6,8.5,0,38,39,75,2,4,4,1,1,0
CAR,21,22,36,0.611,201,5.6,12.0,0,3,41.6,8,64,10,0,0,19,28,105,3.8,1,6,25,4,1,2,0.5,48,0,1,1,1.0,0,13,4,189,47.3,14,2,44,22.0,0,0,2,0,0.0,0,0,13,22,54,28,26,2,18,0,0,1,0,0,4,4,8,0,18,18,6,10,6,16,0.38,0,2,0.0,10,2,65,28,10,306,105,3.8,1,201,5.6,12.0,0,44,0,65,29,-3,0,0,3,0
CHI,8,30,49,0.612,312,6.4,10.6,2,0,93.2,1,5,18,1,1,25,14,78,5.6,0,3,20,5,1,1,1.0,34,0,2,2,1.0,0,30,4,159,39.8,14,1,22,22.0,0,22,2,17,8.5,0,9,24,31,71,44,27,0,0,0,0,1,1,0,3,2,3,0,11,21,3,18,2,10,0.2,1,1,1.0,6,0,45,24,17,390,78,5.6,0,312,6.4,10.6,2,22,17,45,19,-1,0,1,0,2
CIN,24,21,31,0.677,189,6.1,9.8,0,1,70.5,4,17,12,0,0,7,29,143,4.9,2,7,20,5,1,1,1.0,34,0,2,2,1.0,0,16,5,231,46.2,16,2,40,20.0,0,21,2,4,2.0,0,4,21,29,53,33,20,2,9,0,0,1,1,0,5,2,2,0,14,20,7,12,5,12,0.42,0,1,0.0,9,1,69,24,17,332,143,4.9,2,189,6.1,9.8,0,40,4,69,19,-1,0,1,1,1
CLE,13,24,38,0.632,261,6.9,11.6,0,0,83.3,4,18,10,1,1,6,32,169,5.3,1,8,4,10,3,6,0.5,48,0,1,1,1.0,0,21,5,223,44.6,20,3,51,17.0,0,21,1,0,0.0,0,0,23,30,50,44,6,1,8,2,1,1,1,0,4,1,1,0,11,21,8,10,4,15,0.27,0,0,0.0,13,3,91,17,24,430,169,5.3,1,261,6.9,11.6,0,51,0,91,5,2,2,1,0,1
DAL,15,19,24,0.792,248,10.3,13.1,1,0,123.6,0,0,10,0,0,3,41,199,4.9,3,14,14,7,1,2,0.5,49,0,4,4,1.0,0,14,3,140,46.7,7,1,25,25.0,0,25,1,3,3.0,0,3,6,17,53,37,16,1,5,0,0,2,2,0,4,4,8,0,5,25,14,10,5,11,0.45,1,1,1.0,4,1,45,9,31,447,199,4.9,3,248,10.3,13.1,1,25,3,45,10,1,0,2,0,1
DEN,10,23,35,0.657,303,8.7,13.6,4,0,131.0,2,9,13,0,0,28,23,52,2.3,0,3,20,5,1,1,1.0,20,0,2,3,0.667,1,16,5,231,46.2,3,3,83,27.7,0,46,1,11,11.0,0,11,6,17,58,43,15,4,17,1,0,1,1,0,4,2,5,0,11,21,3,13,6,12,0.5,0,0,0.0,5,5,41,11,29,355,52,2.3,0,303,8.7,13.6,4,83,11,41,10,1,1,1,0,1
