,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ATL,4,25,34,0.735,325,9.6,13.8,4,0,142.4,2,19,20,1,1,9,34,136,4.0,1,9,1,13,3,3,1.0,50,0,4,4,1.0,0,26,0,0,0.0,7,2,54,27.0,0,29,2,1,0.5,0,1,17,28,63,51,12,2,10,0,0,2,2,0,4,2,4,0,1,31,9,20,6,10,0.6,0,0,0.0,6,2,34,1,43,461,136,4.0,1,325,9.6,13.8,4,54,1,34,6,1,0,2,0,1
BAL,19,19,31,0.613,224,7.2,13.2,1,1,80.6,3,26,7,1,0,22,29,50,1.7,0,2,13,7,2,2,1.0,49,0,1,1,1.0,0,18,9,380,42.2,6,1,28,28.0,0,28,3,15,5.0,0,14,4,14,45,35,10,2,23,1,0,0,0,0,8,1,4,0,23,13,2,7,4,17,0.24,0,0,0.0,10,4,94,18,21,274,50,1.7,0,224,7.2,13.2,1,28,15,94,11,0,1,0,1,0
BUF,12,27,39,0.692,263,6.7,10.7,1,1,85.7,5,26,16,0,0,6,38,162,4.3,2,11,17,5,1,2,0.5,31,0,2,2,1.0,0,25,3,98,32.7,21,1,13,13.0,0,13,2,13,6.5,0,13,20,31,40,20,20,4,37,0,0,0,0,0,1,1,2,0,3,30,11,16,12,17,0.71,0,1,0.0,11,3,115,13,25,425,162,4.3,2,263,6.7,10.7,1,13,13,115,17,-1,0,0,1,0
CAR,22,20,32,0.625,185,5.8,11.3,1,0,88.7,5,40,11,0,0,19,25,59,2.4,0,3,13,7,2,3,0.667,38,0,1,1,1.0,0,8,6,282,47.0,22,1,8,8.0,0,8,0,0,0.0,0,0,1,10,50,42,8,4,16,1,0,1,0,0,8,1,1,0,20,16,3,11,6,15,0.4,0,0,0.0,5,2,35,24,13,244,59,2.4,0,185,5.8,11.3,1,8,0,35,6,1,1,0,0,0
CLE,24,19,27,0.704,177,6.6,10.7,1,0,100.4,4,26,9,0,0,23,13,45,3.5,0,3,20,4,1,2,0.5,31,0,1,1,1.0,0,14,5,220,44.0,16,3,53,17.7,0,19,1,2,2.0,0,2,22,35,69,41,28,0,0,0,0,1,0,0,1,3,8,0,23,13,3,9,1,9,0.11,1,1,1.0,5,1,33,25,10,222,45,3.5,0,177,6.6,10.7,1,53,2,33,11,0,0,0,0,0
DAL,14,22,28,0.786,255,9.1,11.6,3,0,140.3,0,0,15,0,0,5,42,168,4.0,2,13,17,5,0,0,0.0,0,0,5,5,1.0,0,22,2,75,37.5,23,0,0,0.0,0,0,3,18,6.0,0,15,1,10,39,27,12,4,26,0,0,0,0,0,1,3,8,0,5,29,13,15,8,12,0.67,2,2,1.0,4,1,38,4,35,423,168,4.0,2,255,9.1,11.6,3,0,18,38,11,0,0,0,0,0
DEN,11,18,37,0.486,266,7.2,15.7,2,1,79.3,2,17,9,1,1,25,12,33,2.8,0,1,11,8,2,2,1.0,55,0,2,2,1.0,0,13,6,267,44.5,14,4,79,19.8,0,26,1,12,12.0,0,12,19,30,68,56,12,2,5,0,0,0,0,0,1,1,3,0,23,13,1,9,3,11,0.27,0,1,0.0,12,3,104,19,20,299,33,2.8,0,266,7.2,15.7,2,79,12,104,22,-2,0,0,1,1
DET,20,23,36,0.639,214,5.9,9.5,2,1,87.0,1,5,12,0,0,11,25,97,3.9,0,3,9,10,3,3,1.0,58,0,1,1,1.0,0,3,5,262,52.4,17,3,50,16.7,0,26,0,0,0.0,0,0,6,16,62,50,12,2,14,0,0,0,0,0,2,2,7,0,17,18,3,12,7,14,0.5,0,0,0.0,6,3,57,17,22,311,97,3.9,0,214,5.9,9.5,2,50,0,57,17,-1,0,0,1,0
GB,7,26,43,0.605,289,6.7,11.4,3,1,94.0,3,8,16,0,0,10,19,116,6.1,0,7,11,8,2,3,0.667,34,0,2,2,1.0,0,6,4,193,48.3,12,3,64,21.3,0,26,1,8,8.0,0,8,20,31,56,40,16,2,11,2,0,0,0,0,5,2,6,0,7,25,7,16,4,12,0.33,0,0,0.0,4,2,25,12,26,405,116,6.1,0,289,6.7,11.4,3,64,8,25,6,1,2,0,1,0
IND,9,23,36,0.639,270,7.5,12.2,1,2,72.7,2,11,14,0,0,14,28,85,3.0,2,7,13,7,1,1,1.0,28,0,4,4,1.0,0,1,4,222,55.5,1,2,160,80.0,1,99,2,3,1.5,0,3,15,26,51,41,10,3,8,1,0,0,0,0,3,0,0,0,11,22,7,14,7,14,0.5,0,0,0.0,4,1,35,6,31,355,85,3.0,2,270,7.5,12.2,1,160,3,35,17,-1,1,0,2,0
