,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,10,25,45,0.556,274,6.1,11.6,2,1,79.3,2,15,17,0,0,29,14,58,4.1,0,3,11,7,2,2,1.0,54,0,1,1,1.0,0,29,4,166,41.5,29,0,0,0.0,0,0,2,12,6.0,0,6,31,38,52,47,5,3,25,1,0,0,0,0,3,6,13,0,9,23,3,17,4,11,0.36,1,2,0.5,8,3,60,21,19,332,58,4.1,0,274,6.1,11.6,2,0,12,60,13,0,1,0,1,0
ATL,14,26,34,0.765,244,7.2,10.3,2,1,103.1,3,25,15,0,0,12,30,116,3.9,3,8,8,8,1,1,1.0,45,0,5,5,1.0,0,1,2,116,58.0,11,1,23,23.0,0,23,2,6,3.0,0,5,11,19,46,32,14,2,15,1,0,0,0,0,9,2,2,0,1,28,8,15,4,9,0.44,1,1,1.0,4,5,23,2,38,360,116,3.9,3,244,7.2,10.3,2,23,6,23,13,0,1,0,1,0
BAL,22,25,36,0.694,219,6.1,9.4,1,1,83.0,2,15,12,0,0,18,30,92,3.1,0,4,1,13,4,4,1.0,57,0,1,1,1.0,0,21,5,222,44.4,14,3,63,21.0,0,28,3,49,16.3,0,28,7,14,56,40,16,3,22,0,0,3,2,0,9,2,3,0,26,16,4,12,5,16,0.31,1,2,0.5,8,0,69,21,19,311,92,3.1,0,219,6.1,9.4,1,63,49,69,7,1,0,2,1,0
BUF,30,12,18,0.667,151,8.4,13.8,1,0,111.1,5,15,7,0,0,5,29,153,5.3,3,6,29,2,0,0,0.0,0,0,2,3,0.667,0,24,6,264,44.0,8,1,25,25.0,0,25,2,43,21.5,0,43,13,21,69,40,29,2,8,0,0,0,0,0,4,3,6,0,30,15,6,7,5,12,0.42,1,1,1.0,6,2,31,8,28,304,153,5.3,3,151,8.4,13.8,1,25,43,31,13,0,0,0,0,0
CAR,17,14,29,0.483,229,7.9,17.6,2,1,83.8,2,17,8,1,1,8,25,129,5.2,3,7,29,2,0,0,0.0,0,0,2,3,0.667,1,12,6,280,46.7,26,2,29,14.5,0,18,1,0,0.0,0,0,30,35,64,49,15,1,5,1,0,1,1,0,4,5,15,0,18,19,7,8,3,10,0.3,0,1,0.0,7,4,67,4,32,358,129,5.2,3,229,7.9,17.6,2,29,0,67,13,0,1,1,1,1
CHI,4,28,54,0.519,316,5.9,11.3,3,2,72.8,0,0,20,0,0,15,22,95,4.3,0,3,23,3,0,0,0.0,0,0,3,3,1.0,0,15,4,182,45.5,19,2,39,19.5,0,22,1,4,4.0,0,4,20,27,44,37,7,0,0,0,0,1,0,0,2,4,5,0,4,25,3,20,9,17,0.53,1,3,0.33,7,2,48,17,21,411,95,4.3,0,316,5.9,11.3,3,39,4,48,27,-2,0,0,2,0
CIN,13,26,48,0.542,261,5.4,10.9,1,0,76.8,3,22,15,3,1,27,20,64,3.2,0,3,19,6,2,2,1.0,36,0,0,1,0.0,0,10,6,283,47.2,6,4,102,25.5,0,30,1,11,11.0,0,11,11,19,62,48,14,2,15,1,0,0,0,0,4,5,9,1,11,22,3,15,5,16,0.31,1,1,1.0,2,4,15,25,14,325,64,3.2,0,261,5.4,10.9,1,102,11,15,21,-1,1,0,0,2
CLE,8,25,44,0.568,285,6.5,12.9,1,0,84.0,7,37,14,2,2,29,21,58,2.8,0,4,11,7,2,2,1.0,25,0,1,1,1.0,0,17,8,362,45.3,13,2,45,22.5,0,24,3,5,1.7,0,9,20,27,52,24,28,1,2,0,0,0,1,0,5,3,5,0,14,21,4,14,3,14,0.21,1,2,0.5,5,3,35,27,13,343,58,2.8,0,285,6.5,12.9,1,45,5,35,27,-2,0,1,0,3
DAL,27,17,24,0.708,190,7.9,11.5,1,0,108.0,1,5,11,0,0,4,30,163,5.4,3,12,11,7,1,1,1.0,46,0,4,4,1.0,0,24,2,88,44.0,28,1,0,0.0,0,0,0,0,0.0,0,0,19,26,65,48,17,0,0,0,0,0,0,0,6,4,8,0,8,24,12,11,4,8,0.5,0,0,0.0,3,1,25,5,31,353,163,5.4,3,190,7.9,11.5,1,0,0,25,13,0,0,0,0,0
DEN,3,20,34,0.588,340,10.0,18.4,3,0,122.2,5,28,12,1,0,10,38,124,3.3,0,6,4,9,2,3,0.667,44,0,3,3,1.0,0,18,6,271,45.2,29,0,0,0.0,0,0,5,14,2.8,0,9,26,30,63,47,16,6,30,0,0,0,0,0,6,0,0,0,14,21,6,12,9,20,0.45,1,1,1.0,15,3,97,10,27,464,124,3.3,0,340,10.0,18.4,3,0,14,97,21,-1,0,0,0,1
