,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,2,22,32,0.688,346,10.8,16.2,1,0,114.8,1,10,13,0,0,22,22,98,4.5,1,6,14,8,2,2,1.0,28,0,2,2,1.0,0,5,4,196,49.0,27,4,71,17.8,0,21,1,0,0.0,0,0,22,27,63,51,12,3,17,1,0,0,0,0,2,2,2,0,15,19,6,13,5,11,0.45,0,0,0.0,9,0,93,23,20,444,98,4.5,1,346,10.8,16.2,1,71,0,93,14,0,1,0,0,1
ATL,15,23,35,0.657,219,6.3,11.1,2,1,90.1,5,37,13,0,0,8,34,159,4.7,0,6,21,5,1,1,1.0,45,0,2,2,1.0,0,30,5,172,34.4,28,4,69,17.3,0,22,2,4,2.0,0,4,19,24,45,34,11,0,0,0,0,1,1,0,3,2,5,0,10,21,6,13,7,17,0.41,0,2,0.0,9,2,99,25,17,378,159,4.7,0,219,6.3,11.1,2,69,4,99,14,0,0,1,1,0
BAL,17,23,36,0.639,216,6.0,9.4,0,1,68.8,0,0,14,0,0,19,30,111,3.7,0,3,4,13,4,4,1.0,39,0,1,1,1.0,0,28,4,153,38.3,25,2,39,19.5,0,26,3,13,4.3,0,6,3,7,40,35,5,3,23,2,1,1,1,0,11,1,3,0,22,18,3,14,6,14,0.43,0,0,0.0,5,1,24,24,19,327,111,3.7,0,216,6.0,9.4,0,39,13,24,5,2,2,1,1,0
BUF,18,20,35,0.571,214,6.1,11.9,1,2,60.9,3,23,8,0,0,32,14,39,2.8,0,2,30,1,0,0,0.0,0,0,1,1,1.0,0,18,7,301,43.0,20,6,130,21.7,0,30,1,0,0.0,0,0,9,19,76,49,27,0,0,1,0,1,0,0,4,2,5,0,32,10,2,8,5,13,0.38,1,1,1.0,3,0,19,28,7,253,39,2.8,0,214,6.1,11.9,1,130,0,19,21,-2,1,0,2,1
CAR,22,23,27,0.852,207,7.7,9.0,2,0,123.3,0,0,12,0,0,21,33,106,3.2,1,8,16,7,1,1,1.0,19,0,4,4,1.0,0,4,5,249,49.8,22,4,84,21.0,0,31,2,11,5.5,0,11,11,21,46,37,9,5,18,1,1,3,1,0,4,0,0,0,13,20,8,12,4,12,0.33,1,1,1.0,2,0,19,6,31,313,106,3.2,1,207,7.7,9.0,2,84,11,19,5,2,1,1,0,0
CHI,25,8,28,0.286,181,6.5,24.3,1,5,26.3,2,13,5,0,0,10,24,135,5.6,0,6,30,1,0,0,0.0,0,0,1,1,1.0,0,22,5,208,41.6,21,6,129,21.5,0,29,3,8,2.7,0,7,20,26,68,54,14,2,9,1,0,2,0,0,5,2,7,0,28,13,6,5,2,13,0.15,1,1,1.0,6,2,44,28,7,316,135,5.6,0,181,6.5,24.3,1,129,8,44,32,-5,1,0,5,1
CIN,10,20,38,0.526,251,6.6,12.6,2,0,91.0,0,0,9,0,0,30,16,44,2.8,0,3,21,5,1,2,0.5,34,0,2,2,1.0,0,3,6,302,50.3,19,4,88,22.0,0,33,3,5,1.7,0,3,14,23,73,48,25,1,5,1,0,1,1,0,5,2,8,0,26,15,3,9,5,13,0.38,0,0,0.0,6,3,40,25,17,295,44,2.8,0,251,6.6,12.6,2,88,5,40,5,2,1,1,0,0
CLE,26,25,35,0.714,179,5.1,7.5,0,1,71.0,1,8,9,1,1,14,28,127,4.5,0,8,18,6,2,3,0.667,43,0,0,0,0.0,0,24,3,122,40.7,13,3,69,23.0,0,25,2,13,6.5,0,8,6,14,39,33,6,1,3,1,0,0,0,0,5,1,7,0,15,19,8,9,5,12,0.42,0,1,0.0,5,2,57,31,6,306,127,4.5,0,179,5.1,7.5,0,69,13,57,21,-2,1,0,1,2
DAL,3,23,32,0.719,307,9.6,14.0,2,1,109.8,4,14,14,3,2,29,21,58,2.8,1,4,16,7,1,1,1.0,39,0,4,4,1.0,0,2,2,103,51.5,15,7,160,22.9,0,35,2,56,28.0,1,56,30,39,54,44,10,5,29,1,0,0,0,0,5,3,6,0,15,19,4,14,6,10,0.6,0,1,0.0,4,1,45,6,31,365,58,2.8,1,307,9.6,14.0,2,160,56,45,29,-3,1,0,1,3
DEN,21,21,34,0.618,210,6.2,11.0,1,2,64.6,3,20,12,0,0,17,27,115,4.3,0,3,5,11,3,3,1.0,22,0,2,2,1.0,0,21,6,252,42.0,2,4,130,32.5,0,46,3,54,18.0,0,34,20,26,74,53,21,4,23,1,1,3,0,0,4,1,4,0,15,19,3,12,3,13,0.23,0,0,0.0,8,4,49,15,23,325,115,4.3,0,210,6.2,11.0,1,130,54,49,21,-2,1,0,2,1
