,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,12,19,29,0.655,228,7.9,12.3,1,0,100.9,1,5,11,0,0,17,29,110,3.8,1,7,16,5,1,1,1.0,36,0,2,2,1.0,0,26,5,197,39.4,14,2,43,21.5,0,26,1,0,0.0,0,0,4,10,48,45,3,4,35,1,0,0,0,0,7,4,11,0,11,20,7,11,5,12,0.42,0,0,0.0,4,2,34,17,17,338,110,3.8,1,228,7.9,12.3,1,43,0,34,7,1,1,0,0,0
ATL,30,11,21,0.524,82,3.9,11.5,1,0,77.9,5,45,4,0,0,19,25,104,4.2,0,7,21,4,1,1,1.0,21,0,1,1,1.0,0,24,6,242,40.3,11,5,109,21.8,0,30,2,46,23.0,0,36,23,24,75,50,25,2,11,0,0,0,1,0,2,3,10,0,29,12,7,4,2,11,0.18,0,2,0.0,4,1,47,26,10,186,104,4.2,0,82,3.9,11.5,1,109,46,47,7,1,0,1,0,0
BAL,13,24,34,0.706,225,6.6,9.8,0,0,88.5,2,11,8,0,0,20,31,103,3.3,3,10,12,6,1,2,0.5,29,0,3,3,1.0,0,31,4,146,36.5,4,3,91,30.3,0,59,3,121,40.3,0,65,4,10,48,39,9,5,45,0,0,0,0,0,2,5,12,0,11,20,10,8,8,16,0.5,2,2,1.0,7,2,56,7,24,328,103,3.3,3,225,6.6,9.8,0,91,121,56,18,-1,0,0,0,1
BUF,2,26,38,0.684,333,8.8,13.1,3,1,111.0,2,7,12,0,0,25,21,70,3.3,0,4,12,6,1,1,1.0,40,0,3,3,1.0,0,6,7,328,46.9,21,4,80,20.0,0,25,2,12,6.0,0,10,21,21,64,49,15,3,17,1,0,2,1,0,4,2,6,0,20,17,4,12,4,14,0.29,1,1,1.0,3,1,17,7,24,403,70,3.3,0,333,8.8,13.1,3,80,12,17,7,1,1,1,1,0
CAR,23,13,26,0.5,169,6.5,14.7,1,2,51.6,3,22,7,1,0,2,43,242,5.6,0,13,7,7,2,2,1.0,40,0,1,1,1.0,0,1,5,275,55.0,31,2,10,5.0,0,7,4,11,2.8,0,9,1,0,37,31,6,7,62,1,0,1,1,0,7,0,0,1,11,20,13,7,6,15,0.4,0,0,0.0,9,0,80,21,15,411,242,5.6,0,169,6.5,14.7,1,10,11,80,18,-1,1,1,2,1
CHI,27,11,22,0.5,111,5.0,10.8,1,0,79.9,1,8,4,0,0,7,35,173,4.9,0,7,21,4,1,1,1.0,20,0,1,1,1.0,0,15,8,343,42.9,32,0,0,0.0,0,0,1,7,7.0,0,7,1,0,78,49,29,2,6,2,0,0,0,0,3,7,19,0,29,12,7,4,4,14,0.29,1,1,1.0,10,1,65,26,10,284,173,4.9,0,111,5.0,10.8,1,0,7,65,3,2,2,0,0,0
CIN,4,14,22,0.636,266,12.1,19.6,3,1,126.1,1,9,10,0,0,14,31,119,3.8,0,5,7,7,1,1,1.0,21,0,4,4,1.0,0,19,6,248,41.3,30,4,47,11.8,0,19,3,17,5.7,0,6,13,16,73,59,14,2,6,3,1,2,1,0,8,1,1,0,21,15,5,10,4,11,0.36,0,0,0.0,2,0,10,3,31,385,119,3.8,0,266,12.1,19.6,3,47,17,10,2,3,3,1,1,0
CLE,19,17,27,0.63,203,7.5,13.2,0,0,85.9,5,21,10,1,1,21,29,99,3.4,0,5,3,8,2,3,0.667,35,0,2,2,1.0,0,20,3,123,41.0,2,5,162,32.4,1,92,1,6,6.0,0,6,23,24,56,44,12,2,11,3,1,0,0,0,8,0,0,0,21,15,5,10,7,15,0.47,1,1,1.0,7,0,57,13,20,302,99,3.4,0,203,7.5,13.2,0,162,6,57,7,1,3,0,0,2
DAL,13,19,23,0.826,225,9.8,11.9,0,1,89.3,1,1,12,1,1,15,36,117,3.3,2,9,26,3,0,2,0.0,0,0,3,3,1.0,0,7,3,140,46.7,22,3,59,19.7,0,31,1,0,0.0,0,0,10,14,45,37,8,2,7,2,1,3,2,0,6,4,11,0,3,24,9,12,4,11,0.36,1,1,1.0,7,3,53,11,21,342,117,3.3,2,225,9.8,11.9,0,59,0,53,3,2,2,2,1,1
DEN,24,13,28,0.464,168,6.0,14.1,0,1,50.9,2,15,9,1,0,9,35,158,4.5,2,9,2,9,2,2,1.0,42,0,3,3,1.0,0,5,4,191,47.8,6,3,78,26.0,0,53,0,0,0.0,0,0,31,35,56,36,20,1,5,2,1,0,0,0,8,2,2,0,11,20,9,9,6,15,0.4,2,3,0.67,6,2,60,5,27,326,158,4.5,2,168,6.0,14.1,0,78,0,60,7,1,2,0,1,0
