,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,21,15,24,0.625,179,7.5,12.4,1,0,99.1,1,7,10,0,0,12,37,137,3.7,3,8,5,10,2,2,1.0,23,0,4,4,1.0,0,2,3,155,51.7,22,3,56,18.7,0,32,1,11,11.0,0,11,11,20,56,53,3,4,27,3,0,1,0,0,8,0,0,0,5,24,8,10,7,13,0.54,0,1,0.0,11,6,107,2,34,316,137,3.7,3,179,7.5,12.4,1,56,11,107,2,3,3,0,0,0
ATL,30,8,16,0.5,113,7.1,15.3,2,0,112.8,1,9,6,0,0,1,41,256,6.2,1,10,18,6,1,1,1.0,34,0,3,3,1.0,0,31,5,156,31.2,10,3,75,25.0,0,27,0,0,0.0,0,0,8,14,63,49,14,1,13,2,0,0,0,0,7,5,12,0,22,16,10,6,5,12,0.42,0,1,0.0,6,0,60,8,24,369,256,6.2,1,113,7.1,15.3,2,75,0,60,6,2,2,0,0,0
BAL,13,26,43,0.605,227,5.3,8.7,1,0,82.2,0,0,11,0,0,24,20,89,4.5,0,3,32,1,0,1,0.0,0,0,1,1,1.0,0,5,7,330,47.1,19,4,82,20.5,0,27,3,7,2.3,0,7,6,13,47,35,12,2,7,0,0,0,0,0,4,0,0,0,25,15,3,11,5,16,0.31,2,3,0.67,9,1,64,31,7,316,89,4.5,0,227,5.3,8.7,1,82,7,64,20,-1,0,0,0,1
BUF,22,21,37,0.568,167,4.5,8.8,2,2,63.7,3,17,11,1,1,31,24,63,2.6,1,5,27,3,0,0,0.0,0,0,3,3,1.0,0,20,7,279,39.9,20,5,99,19.8,0,37,2,38,19.0,0,32,22,24,67,42,25,3,22,0,0,1,2,0,8,1,2,0,22,16,5,11,8,17,0.47,0,0,0.0,2,0,10,16,21,230,63,2.6,1,167,4.5,8.8,2,99,38,10,24,-2,0,2,2,2
CAR,9,22,37,0.595,269,7.3,12.2,3,2,86.4,0,0,10,0,0,19,23,108,4.7,0,6,18,6,1,1,1.0,45,0,3,3,1.0,0,6,7,329,47.0,8,6,154,25.7,0,33,3,13,4.3,0,6,26,27,50,38,12,1,8,0,0,1,0,0,5,2,5,0,18,18,6,10,4,13,0.31,0,0,0.0,7,2,67,8,24,377,108,4.7,0,269,7.3,12.2,3,154,13,67,24,-2,0,0,2,0
CHI,31,6,19,0.316,24,1.3,5.7,0,3,1.3,1,10,1,0,0,25,25,83,3.3,1,5,27,3,0,0,0.0,0,0,3,3,1.0,0,12,7,302,43.1,17,4,85,21.3,0,27,3,70,23.3,1,45,6,13,69,59,10,5,22,4,1,2,1,0,7,1,2,1,32,6,5,1,2,11,0.18,1,1,1.0,9,0,65,12,23,107,83,3.3,1,24,1.3,5.7,0,85,70,65,14,0,4,1,3,2
CIN,13,21,32,0.656,227,7.1,11.1,1,0,96.7,2,7,13,0,0,30,23,67,2.9,0,1,15,7,2,3,0.667,27,0,1,1,1.0,0,7,6,277,46.2,12,1,24,24.0,0,24,5,51,10.2,0,38,2,7,60,32,28,0,0,0,0,0,1,0,6,3,5,0,26,14,1,13,4,13,0.31,0,0,0.0,5,0,35,26,13,294,67,2.9,0,227,7.1,11.1,1,24,51,35,10,1,0,1,0,0
CLE,4,23,34,0.676,288,8.5,12.7,3,1,110.9,1,5,17,0,0,9,29,150,5.2,1,9,15,7,1,1,1.0,33,0,4,4,1.0,0,25,3,114,38.0,16,5,107,21.4,0,30,3,10,3.3,0,5,27,28,75,52,23,2,4,1,0,1,1,0,3,6,9,0,2,26,9,17,7,11,0.64,1,1,1.0,3,0,15,4,31,438,150,5.2,1,288,8.5,12.7,3,107,10,15,14,0,1,1,1,1
DAL,11,20,34,0.588,255,7.5,12.9,0,2,57.8,1,2,15,1,0,17,24,110,4.6,2,4,2,11,3,4,0.75,46,0,2,2,1.0,0,8,2,92,46.0,7,5,132,26.4,0,33,1,0,0.0,0,0,11,20,61,49,12,0,0,0,0,1,1,0,3,3,5,0,12,21,4,15,6,11,0.55,0,0,0.0,7,2,58,12,23,365,110,4.6,2,255,7.5,12.9,0,132,0,58,20,-1,0,1,2,0
DEN,29,10,21,0.476,121,5.8,14.3,2,2,57.9,3,22,6,0,0,6,34,181,5.3,0,7,8,8,2,2,1.0,41,0,2,2,1.0,0,11,7,307,43.9,9,5,127,25.4,0,36,2,6,3.0,0,6,18,23,60,41,19,1,6,1,0,0,0,0,6,3,7,0,26,14,7,6,4,14,0.29,1,1,1.0,3,1,25,18,20,302,181,5.3,0,121,5.8,14.3,2,127,6,25,32,-4,1,0,2,3
