,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,11,21,34,0.618,232,6.8,11.0,2,1,89.3,0,0,11,0,0,22,33,113,3.4,1,8,5,9,2,3,0.667,40,0,3,3,1.0,0,12,4,169,42.3,13,3,69,23.0,0,25,3,58,19.3,0,37,17,21,55,47,8,3,15,0,0,4,3,0,3,3,14,0,13,20,8,11,6,13,0.46,0,0,0.0,9,1,77,8,27,345,113,3.4,1,232,6.8,11.0,2,69,58,77,5,2,0,3,1,0
ATL,28,14,23,0.609,141,6.1,11.1,0,1,60.2,2,14,8,0,0,12,34,139,4.1,1,7,22,5,1,1,1.0,23,0,2,2,1.0,0,25,4,151,37.8,31,3,44,14.7,0,21,2,7,3.5,0,9,2,6,73,51,22,1,12,0,0,2,2,1,5,3,3,0,23,15,7,8,6,15,0.4,1,2,0.5,2,0,10,23,17,280,139,4.1,1,141,6.1,11.1,0,44,7,10,11,1,0,2,1,0
BAL,6,21,27,0.778,283,10.5,13.5,1,0,122.7,0,0,8,0,0,26,34,93,2.7,1,8,8,8,2,2,1.0,41,0,2,2,1.0,0,21,4,162,40.5,11,2,51,25.5,0,28,2,-2,-1.0,0,0,4,10,53,47,6,5,37,2,0,1,1,0,6,2,4,0,19,18,8,8,6,13,0.46,0,0,0.0,6,2,75,17,20,376,93,2.7,1,283,10.5,13.5,1,51,-2,75,5,2,2,1,0,1
BUF,26,10,15,0.667,144,9.6,15.7,2,0,137.2,3,13,7,0,0,5,34,174,5.1,1,7,13,7,1,1,1.0,34,0,4,4,1.0,0,21,6,243,40.5,23,4,74,18.5,0,27,3,17,5.7,0,11,6,13,76,55,21,5,39,2,1,2,1,0,6,4,8,0,27,14,7,7,4,11,0.36,0,0,0.0,2,0,10,5,31,318,174,5.1,1,144,9.6,15.7,2,74,17,10,5,2,2,1,0,1
CAR,1,34,61,0.557,418,6.9,12.4,1,3,62.1,2,5,18,1,0,28,15,45,3.0,0,3,13,7,2,2,1.0,45,0,1,1,1.0,0,9,6,272,45.3,30,4,62,15.5,0,21,3,11,3.7,0,9,21,27,55,45,10,1,0,0,0,2,0,0,4,6,11,0,7,22,3,18,5,16,0.31,0,2,0.0,7,1,37,26,13,463,45,3.0,0,418,6.9,12.4,1,62,11,37,29,-3,0,0,3,0
CHI,16,13,23,0.565,200,8.7,15.4,2,0,114.4,0,0,10,0,0,6,34,172,5.1,2,7,18,6,0,2,0.0,0,0,6,6,1.0,0,27,3,104,34.7,2,5,228,45.6,2,96,1,21,21.0,0,21,21,27,61,55,6,3,24,1,0,1,0,0,6,2,10,0,7,22,7,10,6,12,0.5,0,0,0.0,11,5,86,3,42,372,172,5.1,2,200,8.7,15.4,2,228,21,86,11,1,1,0,0,0
CIN,5,21,29,0.724,303,10.4,14.4,2,3,89.4,0,0,16,0,0,14,39,136,3.5,2,8,27,3,0,0,0.0,0,0,3,4,0.75,0,32,0,0,0.0,12,3,70,23.3,0,32,2,10,5.0,0,6,4,10,49,36,13,4,21,1,0,1,1,0,8,1,3,0,1,28,8,16,7,11,0.64,0,0,0.0,5,4,40,8,27,439,136,3.5,2,303,10.4,14.4,2,70,10,40,23,-2,1,1,3,1
CLE,9,21,37,0.568,276,7.5,13.1,1,1,78.2,0,0,10,0,0,31,11,18,1.6,0,0,31,1,0,1,0.0,0,0,1,1,1.0,0,24,6,229,38.2,29,6,95,15.8,0,27,2,7,3.5,0,7,21,27,84,52,32,0,0,0,0,2,1,0,1,2,7,0,32,11,0,10,3,12,0.25,1,1,1.0,5,1,60,30,7,294,18,1.6,0,276,7.5,13.1,1,95,7,60,19,-1,0,1,1,1
DAL,12,16,33,0.485,231,7.0,15.6,1,2,56.5,2,18,11,0,0,21,16,116,7.3,1,3,22,5,1,2,0.5,24,0,2,2,1.0,0,20,4,163,40.8,4,5,148,29.6,0,37,3,21,7.0,0,14,29,42,57,43,14,1,7,0,0,1,0,0,4,0,0,0,21,16,3,11,1,8,0.13,1,2,0.5,6,2,43,23,17,347,116,7.3,1,231,7.0,15.6,1,148,21,43,23,-2,0,0,2,0
DEN,23,17,30,0.567,166,5.5,11.1,2,0,94.6,4,22,9,2,1,8,28,162,5.8,0,7,8,8,2,2,1.0,34,0,2,2,1.0,0,23,4,159,39.8,21,7,136,19.4,0,24,1,-3,-3.0,0,-3,32,48,59,46,13,1,3,0,0,1,1,0,2,5,11,0,16,19,7,9,2,10,0.2,0,2,0.0,2,3,10,17,20,328,162,5.8,0,166,5.5,11.1,2,136,-3,10,15,0,0,1,0,1
