,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,20,17,29,0.586,161,5.6,10.7,0,2,45.3,4,21,8,2,1,28,24,26,1.1,0,3,22,4,1,1,1.0,29,0,1,1,1.0,0,22,5,203,40.6,27,8,125,15.6,0,20,1,22,22.0,0,22,21,32,53,47,6,2,10,1,1,0,0,0,2,2,4,0,21,14,3,8,4,12,0.33,1,1,1.0,4,3,19,25,10,187,26,1.1,0,161,5.6,10.7,0,125,22,19,25,-3,1,0,2,2
ATL,25,13,22,0.591,143,6.5,11.8,0,1,59.5,2,10,5,0,0,1,40,262,6.6,1,12,1,20,6,6,1.0,51,0,2,2,1.0,0,8,2,93,46.5,21,3,60,20.0,0,27,1,41,41.0,0,41,4,10,51,42,9,4,21,2,1,3,2,0,4,8,23,0,16,19,12,5,4,14,0.29,1,1,1.0,5,2,40,8,32,405,262,6.6,1,143,6.5,11.8,0,60,41,40,2,3,2,2,1,0
BAL,24,17,30,0.567,150,5.0,9.3,2,2,64.6,2,8,11,1,0,26,21,56,2.7,0,2,27,2,0,0,0.0,0,0,2,2,1.0,0,6,7,336,48.0,12,4,97,24.3,0,29,1,17,17.0,0,17,6,13,72,51,21,1,11,1,0,2,0,0,3,5,15,1,21,14,2,11,4,11,0.36,0,0,0.0,4,1,30,19,16,206,56,2.7,0,150,5.0,9.3,2,97,17,30,19,-2,1,0,2,1
BUF,14,23,32,0.719,203,6.3,9.7,1,0,98.8,3,21,11,0,0,16,33,95,2.9,1,7,20,5,1,2,0.5,28,0,2,2,1.0,0,25,7,264,37.7,28,3,36,12.0,0,24,1,0,0.0,0,0,5,12,52,38,14,0,0,2,0,1,0,0,9,3,5,0,13,20,7,11,5,14,0.36,0,0,0.0,15,2,104,17,17,298,95,2.9,1,203,6.3,9.7,1,36,0,104,5,2,2,0,0,0
CAR,21,19,29,0.655,157,5.4,8.9,2,0,102.2,1,12,10,0,0,5,29,167,5.8,1,9,25,3,0,0,0.0,0,0,3,3,1.0,0,2,6,304,50.7,23,3,56,18.7,0,27,2,3,1.5,0,3,13,18,57,45,12,1,5,0,0,2,1,0,7,2,2,0,13,20,9,10,4,10,0.4,0,0,0.0,7,1,48,14,21,324,167,5.8,1,157,5.4,8.9,2,56,3,48,11,1,0,1,0,0
CHI,8,17,31,0.548,219,7.1,13.6,2,0,98.7,1,13,9,0,0,9,38,143,3.8,2,11,3,13,3,3,1.0,41,0,4,4,1.0,0,19,5,211,42.2,8,3,77,25.7,0,32,5,45,9.0,0,26,2,6,48,41,7,5,49,2,0,0,0,0,6,2,5,0,10,21,11,9,6,15,0.4,1,1,1.0,5,1,60,5,37,362,143,3.8,2,219,7.1,13.6,2,77,45,60,5,2,2,0,0,0
CIN,12,20,35,0.571,208,5.9,12.3,0,0,74.5,4,37,10,2,2,21,17,71,4.2,1,5,12,7,2,2,1.0,45,0,1,1,1.0,0,14,6,267,44.5,11,3,73,24.3,0,29,1,7,7.0,0,7,25,38,68,32,36,0,0,1,0,0,0,0,5,2,9,0,18,17,5,10,2,11,0.18,0,0,0.0,9,2,74,22,13,279,71,4.2,1,208,5.9,12.3,0,73,7,74,16,-1,1,0,0,2
CLE,18,22,32,0.688,179,5.6,8.7,3,2,87.9,2,13,12,0,0,14,35,104,3.0,0,6,16,6,1,2,0.5,28,0,3,3,1.0,0,24,2,79,39.5,1,4,144,36.0,0,65,3,73,24.3,0,58,14,21,39,35,4,4,22,1,0,0,0,0,5,4,9,0,10,21,6,12,8,15,0.53,2,2,1.0,4,3,37,13,24,283,104,3.0,0,179,5.6,8.7,3,144,73,37,19,-2,1,0,2,1
DAL,18,13,20,0.65,179,9.0,13.8,2,1,106.0,0,0,10,0,0,3,41,217,5.3,3,11,8,9,1,2,0.5,43,0,6,6,1.0,0,23,1,40,40.0,17,2,43,21.5,0,27,2,21,10.5,0,20,8,14,61,41,20,2,4,2,1,4,1,0,8,2,11,0,3,23,11,10,5,10,0.5,1,1,1.0,5,2,61,1,45,396,217,5.3,3,179,9.0,13.8,2,43,21,61,5,2,2,1,1,0
DET,4,29,43,0.674,277,6.4,9.7,2,2,81.3,2,3,16,0,0,17,21,93,4.4,2,3,7,10,2,2,1.0,29,0,4,4,1.0,0,20,3,126,42.0,4,7,237,33.9,0,65,1,2,2.0,0,2,26,41,56,50,6,1,7,0,0,0,0,0,5,1,1,0,10,21,3,16,5,12,0.42,0,1,0.0,4,2,70,7,34,370,93,4.4,2,277,6.4,9.7,2,237,2,70,25,-3,0,0,2,1
