,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,14,19,28,0.679,260,9.3,14.2,2,1,106.3,2,9,13,0,0,10,26,121,4.7,1,5,5,8,1,1,1.0,19,0,5,5,1.0,0,21,4,172,43.0,24,1,15,15.0,0,15,2,9,4.5,0,9,3,8,57,44,13,9,78,1,0,4,3,2,3,2,9,0,17,19,5,13,5,10,0.5,0,0,0.0,10,1,119,2,38,381,121,4.7,1,260,9.3,14.2,2,15,9,119,6,2,1,3,1,1
ATL,5,23,30,0.767,296,9.9,13.3,1,0,118.2,2,10,13,0,0,25,30,77,2.6,1,6,5,8,2,3,0.667,54,0,2,2,1.0,0,32,1,25,25.0,4,1,29,29.0,0,29,0,0,0.0,0,0,5,13,45,32,13,2,29,0,0,1,1,0,6,1,2,0,10,21,6,13,9,15,0.6,0,0,0.0,3,2,20,14,20,373,77,2.6,1,296,9.9,13.3,1,29,0,20,11,0,0,1,0,1
BAL,13,28,41,0.683,265,6.5,9.8,1,0,94.1,1,9,16,0,0,10,31,121,3.9,1,6,5,8,2,2,1.0,50,0,2,2,1.0,0,28,6,234,39.0,8,3,73,24.3,0,29,1,-1,-1.0,0,-1,8,17,56,34,22,3,22,2,0,1,1,0,7,2,5,0,6,22,6,16,9,18,0.5,0,0,0.0,12,0,121,14,20,386,121,3.9,1,265,6.5,9.8,1,73,-1,121,1,3,2,1,0,0
BUF,24,13,18,0.722,172,9.6,13.8,0,1,78.9,3,7,7,0,0,1,40,236,5.9,2,11,27,4,1,1,1.0,32,0,1,2,0.5,0,9,3,143,47.7,21,2,36,18.0,0,25,0,0,0.0,0,0,1,6,48,36,12,0,0,1,0,1,1,0,7,2,5,0,17,19,11,7,6,14,0.43,0,1,0.0,7,1,62,26,16,408,236,5.9,2,172,9.6,13.8,0,36,0,62,11,0,1,1,1,1
CAR,30,17,30,0.567,113,3.8,8.4,0,0,65.0,2,29,7,1,1,5,20,155,7.8,1,11,13,7,2,2,1.0,47,0,1,1,1.0,0,20,3,130,43.3,28,0,0,0.0,0,0,0,0,0.0,0,0,15,20,55,46,9,2,10,0,0,0,1,0,1,5,14,0,22,18,11,7,4,10,0.4,0,1,0.0,4,0,40,27,13,268,155,7.8,1,113,3.8,8.4,0,0,0,40,11,0,0,1,0,1
CHI,26,20,27,0.741,153,5.7,7.8,1,0,99.8,1,3,7,0,0,4,39,174,4.5,1,12,2,14,4,4,1.0,50,0,2,2,1.0,0,30,5,177,35.4,28,0,0,0.0,0,0,1,5,5.0,0,5,20,21,45,31,14,1,10,1,0,2,2,0,7,4,8,0,10,21,12,7,6,15,0.4,0,0,0.0,3,2,25,8,26,327,174,4.5,1,153,5.7,7.8,1,0,5,25,1,3,1,2,0,0
CIN,21,22,35,0.629,186,5.3,9.1,1,0,86.1,2,14,14,0,0,16,33,108,3.3,1,6,20,5,1,2,0.5,52,0,2,2,1.0,0,10,5,237,47.4,23,2,34,17.0,0,29,4,8,2.0,0,7,15,20,52,44,8,3,22,0,0,1,1,0,5,0,0,0,6,22,6,14,10,17,0.59,0,0,0.0,6,2,45,20,17,294,108,3.3,1,186,5.3,9.1,1,34,8,45,11,0,0,1,0,1
CLE,28,13,32,0.406,136,4.3,10.5,0,1,40.6,0,0,8,0,0,2,36,232,6.4,1,13,13,7,2,3,0.667,45,1,1,1,1.0,0,13,3,135,45.0,14,4,76,19.0,0,25,2,17,8.5,0,16,8,17,42,36,6,1,3,1,0,0,0,0,3,1,1,0,10,21,13,8,6,15,0.4,3,4,0.75,8,0,83,27,13,368,232,6.4,1,136,4.3,10.5,0,76,17,83,11,0,1,0,1,0
DAL,21,13,31,0.419,186,6.0,14.3,0,1,48.6,0,0,10,0,0,10,25,121,4.8,0,3,16,6,2,3,0.667,46,0,0,0,0.0,0,31,4,138,34.5,24,1,15,15.0,0,15,2,32,16.0,0,28,7,16,69,48,21,3,7,1,0,1,1,0,3,2,5,0,29,14,3,10,7,14,0.5,0,0,0.0,8,1,65,31,6,307,121,4.8,0,186,6.0,14.3,0,15,32,65,11,0,1,1,1,1
DEN,10,27,39,0.692,277,7.1,11.1,1,0,97.9,3,22,13,0,0,14,21,113,5.4,1,5,5,8,2,3,0.667,37,0,2,2,1.0,0,18,5,217,43.4,10,3,68,22.7,0,25,2,20,10.0,0,14,8,17,56,45,11,2,14,0,0,0,1,0,2,2,4,0,6,22,5,13,4,11,0.36,0,0,0.0,5,4,40,14,20,390,113,5.4,1,277,7.1,11.1,1,68,20,40,11,0,0,1,0,1
