,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,15,24,40,0.6,267,6.7,11.3,0,0,79.9,1,4,14,0,0,21,29,70,2.4,2,5,12,7,2,2,1.0,41,0,1,2,0.5,0,15,4,183,45.8,11,2,47,23.5,0,24,1,15,15.0,0,15,5,13,49,39,10,2,17,1,0,1,1,0,4,3,12,0,2,26,5,14,7,14,0.5,0,1,0.0,7,7,47,22,19,337,70,2.4,2,267,6.7,11.3,0,47,15,47,4,2,1,1,0,0
ATL,24,22,31,0.71,210,6.8,10.5,1,2,73.3,2,20,14,1,0,11,24,116,4.8,0,2,25,4,1,1,1.0,31,0,1,1,1.0,0,3,2,98,49.0,1,1,44,44.0,0,44,2,17,8.5,0,10,12,20,72,43,29,0,0,1,0,0,0,0,2,1,1,0,12,22,2,14,5,11,0.45,0,1,0.0,6,6,78,30,10,326,116,4.8,0,210,6.8,10.5,1,44,17,78,23,-2,1,0,2,1
BAL,21,20,34,0.588,232,6.8,11.6,2,2,74.6,0,0,10,0,0,14,23,104,4.5,0,6,6,9,2,2,1.0,49,0,3,3,1.0,0,21,4,171,42.8,22,3,45,15.0,0,22,4,112,28.0,1,82,22,27,49,41,8,2,14,0,0,0,0,0,5,1,2,0,28,16,6,10,2,11,0.18,2,2,1.0,7,0,50,4,33,336,104,4.5,0,232,6.8,11.6,2,45,112,50,23,-2,0,0,2,0
BUF,12,21,38,0.553,286,7.5,13.9,3,0,105.8,1,5,13,1,1,9,28,129,4.6,0,9,25,4,1,1,1.0,27,0,1,2,0.5,0,29,3,119,39.7,12,7,164,23.4,0,31,1,5,5.0,0,5,23,30,44,42,2,1,0,0,0,0,0,0,3,2,2,0,4,25,9,13,5,12,0.42,0,1,0.0,9,3,91,17,22,415,129,4.6,0,286,7.5,13.9,3,164,5,91,23,-2,0,0,0,2
CAR,31,16,27,0.593,165,6.1,11.4,0,0,76.9,1,18,8,0,0,9,37,129,3.5,1,9,1,15,4,5,0.8,50,1,3,3,1.0,0,28,2,80,40.0,25,1,3,3.0,0,3,1,0,0.0,0,0,7,14,47,33,14,2,20,3,2,0,0,0,5,3,10,0,23,18,9,8,8,16,0.5,0,0,0.0,8,1,53,4,33,294,129,3.5,1,165,6.1,11.4,0,3,0,53,2,3,3,0,0,0
CHI,27,19,31,0.613,189,6.1,10.5,1,0,89.3,1,11,12,0,0,16,31,101,3.3,1,4,24,5,1,1,1.0,21,0,2,2,1.0,0,27,8,323,40.4,3,1,37,37.0,0,37,2,7,3.5,0,7,5,13,62,47,15,2,14,1,0,1,1,0,6,0,0,0,25,17,4,12,5,14,0.36,0,0,0.0,12,1,95,23,17,290,101,3.3,1,189,6.1,10.5,1,37,7,95,4,2,1,1,0,0
CIN,20,21,28,0.75,236,8.4,11.2,3,1,120.5,0,0,12,0,0,6,31,140,4.5,0,6,12,7,1,1,1.0,21,0,4,4,1.0,0,4,4,193,48.3,26,0,0,0.0,0,0,2,16,8.0,0,13,2,7,61,43,18,1,8,3,1,0,0,0,9,4,11,0,20,19,6,12,3,10,0.3,0,1,0.0,3,1,35,6,31,376,140,4.5,0,236,8.4,11.2,3,0,16,35,4,2,3,0,1,0
CLE,13,28,48,0.583,275,5.7,10.3,2,0,88.5,2,14,15,0,0,24,18,63,3.5,0,4,6,9,2,3,0.667,31,1,3,3,1.0,0,10,6,283,47.2,2,2,78,39.0,0,40,1,12,12.0,0,12,28,33,45,37,8,0,0,2,1,0,0,0,2,2,2,0,14,21,4,15,4,15,0.27,2,2,1.0,2,2,15,11,27,338,63,3.5,0,275,5.7,10.3,2,78,12,15,4,2,2,0,0,0
DAL,29,24,40,0.6,179,4.5,8.3,1,3,47.8,2,20,10,0,0,30,14,31,2.2,0,3,17,6,2,2,1.0,48,0,0,0,0.0,0,11,3,141,47.0,26,0,0,0.0,0,0,1,8,8.0,0,8,28,33,67,41,26,1,18,0,0,0,0,0,5,4,12,0,30,14,3,10,6,13,0.46,0,1,0.0,5,1,40,24,14,210,31,2.2,0,179,4.5,8.3,1,0,8,40,30,-3,0,0,3,0
DEN,18,23,42,0.548,254,6.0,11.7,1,1,70.9,3,16,12,0,0,2,32,179,5.6,3,9,17,6,1,2,0.5,21,0,3,3,1.0,0,20,8,347,43.4,13,2,46,23.0,0,27,4,24,6.0,0,14,17,24,43,33,10,3,18,0,0,0,1,0,6,1,1,0,8,23,9,12,4,16,0.25,1,1,1.0,6,2,46,8,30,433,179,5.6,3,254,6.0,11.7,1,46,24,46,14,0,0,1,1,0
