,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,26,12,18,0.667,158,8.8,14.3,3,0,133.8,2,13,7,0,0,3,25,187,7.5,3,7,16,6,0,0,0.0,0,0,6,6,1.0,0,27,6,227,37.8,3,1,35,35.0,0,35,2,16,8.0,0,10,7,17,67,51,16,1,0,4,0,3,2,0,8,3,4,0,24,15,7,7,1,8,0.13,0,0,0.0,9,1,70,1,42,345,187,7.5,3,158,8.8,14.3,3,35,16,70,1,6,4,2,0,0
ATL,13,24,42,0.571,242,5.8,10.6,0,2,53.9,3,12,14,1,1,7,32,176,5.5,1,12,12,7,2,4,0.5,42,0,1,1,1.0,0,4,1,51,51.0,23,0,0,0.0,0,0,2,14,7.0,0,8,11,19,46,43,3,1,0,2,1,1,0,0,3,2,7,0,3,29,12,14,6,15,0.4,3,3,1.0,4,3,62,12,25,418,176,5.5,1,242,5.8,10.6,0,0,14,62,17,-1,2,0,2,1
BAL,20,19,35,0.543,196,5.6,11.1,1,0,80.2,1,14,9,0,0,6,31,181,5.8,3,10,16,6,1,2,0.5,23,0,3,3,1.0,0,10,6,297,49.5,12,6,143,23.8,0,46,3,30,10.0,0,17,25,33,71,51,20,4,35,0,0,0,0,0,3,3,6,0,9,22,10,9,5,14,0.36,0,0,0.0,12,3,98,6,30,377,181,5.8,3,196,5.6,11.1,1,143,30,98,13,0,0,0,0,0
BUF,28,11,18,0.611,82,4.6,10.3,1,0,90.5,4,31,6,0,0,9,28,127,4.5,1,5,28,2,0,0,0.0,0,0,2,2,1.0,0,4,7,357,51.0,11,1,24,24.0,0,24,3,40,13.3,0,27,4,13,60,40,20,2,8,1,0,0,0,0,5,3,3,0,28,13,5,6,4,12,0.33,0,0,0.0,7,2,62,24,14,209,127,4.5,1,82,4.6,10.3,1,24,40,62,13,0,1,0,0,1
CHI,14,26,45,0.578,241,5.4,9.7,2,0,87.4,2,11,14,2,1,18,26,87,3.3,0,5,16,6,2,2,1.0,44,0,0,0,0.0,0,15,5,235,47.0,23,0,0,0.0,0,0,3,20,6.7,0,13,7,17,42,36,6,3,11,0,0,0,0,0,3,1,2,0,12,21,5,14,6,14,0.43,0,1,0.0,6,2,49,19,18,328,87,3.3,0,241,5.4,9.7,2,0,20,49,17,-1,0,0,0,1
CIN,7,30,44,0.682,310,7.0,11.0,2,1,93.9,4,21,18,0,0,13,31,109,3.5,1,6,7,9,2,2,1.0,42,0,3,3,1.0,0,12,6,293,48.8,15,4,87,21.8,0,26,5,93,18.6,0,35,14,24,60,32,28,4,16,1,0,0,0,0,5,1,1,0,5,27,6,18,6,15,0.4,0,0,0.0,7,3,50,9,27,419,109,3.5,1,310,7.0,11.0,2,87,93,50,17,-1,1,0,1,1
CLE,2,36,51,0.706,422,8.3,12.7,2,0,108.5,4,35,18,0,0,21,25,83,3.3,1,4,2,13,4,4,1.0,43,0,1,1,1.0,0,20,5,217,43.4,20,1,15,15.0,0,15,2,2,1.0,0,5,21,30,62,32,30,1,14,0,0,0,0,0,4,5,13,0,6,25,4,18,12,19,0.63,0,0,0.0,9,3,74,4,33,505,83,3.3,1,422,8.3,12.7,2,15,2,74,13,0,0,0,0,0
DAL,25,26,39,0.667,164,4.2,7.2,0,1,64.5,3,24,10,0,0,15,24,100,4.2,0,5,16,6,2,2,1.0,51,0,0,0,0.0,0,9,6,298,49.7,17,1,21,21.0,0,21,2,6,3.0,0,8,21,30,52,34,18,5,28,0,0,1,0,0,3,2,2,0,18,18,5,10,4,14,0.29,1,2,0.5,7,3,50,28,6,264,100,4.2,0,164,4.2,7.2,0,21,6,50,24,-2,0,0,1,1
DEN,11,22,35,0.629,254,7.3,12.1,0,2,60.9,2,12,11,0,0,28,18,43,2.4,0,2,6,10,3,3,1.0,52,0,1,1,1.0,0,22,6,252,42.0,8,2,54,27.0,0,31,1,4,4.0,0,4,2,10,65,47,18,4,26,1,1,3,2,0,6,2,2,0,24,15,2,11,2,13,0.15,0,0,0.0,6,2,103,23,16,297,43,2.4,0,254,7.3,12.1,0,54,4,103,6,1,1,2,2,0
DET,3,41,70,0.586,379,5.4,9.2,2,4,59.2,1,0,22,0,0,24,18,56,3.1,0,3,23,5,1,1,1.0,40,0,2,2,1.0,0,21,4,172,43.0,4,3,94,31.3,0,41,2,2,1.0,0,2,28,42,34,24,10,2,13,0,0,0,0,0,1,3,3,0,3,29,3,22,8,17,0.47,0,1,0.0,9,4,85,20,17,435,56,3.1,0,379,5.4,9.2,2,94,2,85,28,-6,0,0,4,2
GB,15,19,30,0.633,236,7.9,12.7,2,2,82.1,2,5,9,1,1,19,27,86,3.2,0,4,16,6,1,1,1.0,35,0,3,3,1.0,0,13,4,191,47.8,23,0,0,0.0,0,0,2,9,4.5,0,9,2,10,56,46,10,3,18,4,1,1,0,0,9,1,3,0,26,14,4,9,4,13,0.31,0,1,0.0,7,1,67,13,24,322,86,3.2,0,236,7.9,12.7,2,0,9,67,6,1,4,0,2,1
HOU,4,31,41,0.756,362,8.8,11.7,2,2,97.8,1,0,17,0,0,22,28,82,2.9,0,5,10,8,2,2,1.0,49,0,2,2,1.0,0,24,3,123,41.0,23,0,0,0.0,0,0,2,11,5.5,0,11,18,27,57,34,23,0,0,0,0,0,0,0,4,2,5,0,7,24,5,17,8,16,0.5,1,1,1.0,13,2,125,16,20,444,82,2.9,0,362,8.8,11.7,2,0,11,125,24,-2,0,0,2,0
IND,18,18,29,0.621,213,7.3,11.8,2,0,107.4,0,0,10,0,0,12,30,110,3.7,1,6,7,9,2,2,1.0,48,0,3,3,1.0,0,11,3,147,49.0,2,2,74,37.0,0,50,2,16,8.0,0,13,12,20,66,51,15,1,0,2,0,0,0,0,2,4,7,0,9,22,6,10,3,11,0.27,1,1,1.0,7,6,65,9,27,323,110,3.7,1,213,7.3,11.8,2,74,16,65,2,2,2,0,0,0
JAX,9,23,33,0.697,270,8.2,13.2,4,1,121.2,6,33,15,0,0,25,17,55,3.2,0,3,12,7,1,1,1.0,31,0,4,4,1.0,0,1,4,221,55.3,5,3,93,31.0,0,42,2,8,4.0,0,8,26,38,60,47,13,2,23,0,0,0,0,0,4,5,10,0,12,21,3,15,2,8,0.25,1,1,1.0,3,3,12,5,31,325,55,3.2,0,270,8.2,13.2,4,93,8,12,24,-2,0,0,1,1
