,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,5,29,46,0.63,334,7.3,12.1,1,1,83.1,4,18,17,1,0,14,21,113,5.4,0,7,2,16,5,5,1.0,42,0,1,1,1.0,0,18,1,44,44.0,23,1,19,19.0,0,19,5,32,6.4,0,12,22,24,44,37,7,1,7,0,0,1,0,0,4,6,19,0,2,26,7,17,2,11,0.18,1,2,0.5,3,2,20,14,22,447,113,5.4,0,334,7.3,12.1,1,19,32,20,28,-3,0,0,1,2
ATL,14,19,27,0.704,243,9.0,13.5,1,0,110.6,2,13,10,0,0,9,35,135,3.9,4,8,19,6,0,0,0.0,0,0,6,6,1.0,0,10,6,286,47.7,5,1,29,29.0,0,29,2,29,14.5,0,18,14,21,47,39,8,1,8,1,0,2,3,2,10,1,1,0,10,22,8,10,9,16,0.56,1,1,1.0,10,4,80,1,48,378,135,3.9,4,243,9.0,13.5,1,29,29,80,1,4,1,3,0,0
BAL,26,21,34,0.618,165,4.9,8.9,1,1,71.3,5,21,10,1,1,2,39,191,4.9,1,10,6,11,3,3,1.0,52,0,2,2,1.0,0,3,4,204,51.0,11,1,24,24.0,0,24,1,14,14.0,0,14,9,20,59,47,12,4,28,0,0,0,0,0,1,3,5,0,12,21,10,10,6,17,0.35,1,4,0.25,4,1,30,10,23,356,191,4.9,1,165,4.9,8.9,1,24,14,30,25,-2,0,0,1,1
BUF,13,28,42,0.667,258,6.1,9.8,1,1,81.3,2,16,11,0,0,28,24,55,2.3,0,2,23,4,1,2,0.5,51,0,1,1,1.0,0,2,7,363,51.9,25,4,68,17.0,0,20,5,20,4.0,0,9,22,24,61,44,17,1,1,1,0,0,0,0,6,4,6,0,26,14,2,11,3,16,0.19,1,3,0.33,17,1,135,28,10,313,55,2.3,0,258,6.1,9.8,1,68,20,135,17,-1,1,0,1,1
CAR,29,11,22,0.5,111,5.0,11.3,2,0,95.1,2,13,7,0,0,10,33,133,4.0,0,8,3,13,3,3,1.0,27,0,4,4,1.0,0,28,4,154,38.5,8,1,26,26.0,0,26,2,5,2.5,0,5,18,23,68,51,17,2,17,4,1,0,1,0,8,1,2,0,22,17,8,7,3,11,0.27,0,0,0.0,5,2,45,2,37,244,133,4.0,0,111,5.0,11.3,2,26,5,45,1,4,4,1,0,1
CHI,10,28,43,0.651,273,6.3,10.0,2,1,88.6,3,8,17,0,0,20,29,98,3.4,0,4,9,10,3,3,1.0,54,0,1,2,0.5,1,15,3,136,45.3,19,1,21,21.0,0,21,2,17,8.5,0,15,9,20,44,38,6,2,23,1,0,0,1,0,3,2,2,0,7,23,4,17,10,17,0.59,1,1,1.0,7,2,48,14,22,371,98,3.4,0,273,6.3,10.0,2,21,17,48,17,-1,1,1,1,2
CIN,7,17,24,0.708,321,13.4,18.9,1,0,127.1,0,0,10,0,0,12,26,124,4.8,4,8,23,4,0,1,0.0,0,0,4,4,1.0,0,10,3,143,47.7,24,3,53,17.7,0,25,1,7,7.0,0,7,14,21,72,47,25,5,38,0,0,1,1,0,4,2,9,0,18,18,8,10,6,10,0.6,0,0,0.0,11,0,84,3,36,445,124,4.8,4,321,13.4,18.9,1,53,7,84,7,1,0,1,0,0
CLE,6,32,41,0.78,332,8.1,11.1,2,0,116.7,4,24,16,1,1,19,21,100,4.8,0,2,3,13,4,4,1.0,40,0,1,1,1.0,0,7,4,192,48.0,1,3,110,36.7,0,38,2,41,20.5,0,31,27,30,51,42,9,2,11,0,0,0,0,0,6,3,8,0,15,20,2,16,4,13,0.31,0,0,0.0,12,2,91,5,27,432,100,4.8,0,332,8.1,11.1,2,110,41,91,17,-1,0,0,0,1
DAL,17,16,26,0.615,220,8.5,15.4,1,0,101.4,3,26,11,0,0,13,28,115,4.1,1,4,12,8,2,2,1.0,38,0,2,2,1.0,0,21,5,209,41.8,20,2,40,20.0,0,23,0,0,0.0,0,0,24,26,66,48,18,3,24,0,0,0,0,0,2,3,5,0,12,21,4,11,3,12,0.25,1,1,1.0,6,6,30,18,20,335,115,4.1,1,220,8.5,15.4,1,40,0,30,15,0,0,0,0,0
DEN,22,17,27,0.63,200,7.4,12.5,1,2,66.9,2,13,11,0,0,6,24,144,6.0,1,4,6,11,3,3,1.0,47,0,2,2,1.0,0,12,3,141,47.0,6,2,55,27.5,0,29,1,2,2.0,0,2,9,20,62,45,17,7,57,0,0,3,1,0,3,4,5,0,18,18,4,11,2,9,0.22,1,1,1.0,8,3,40,10,23,344,144,6.0,1,200,7.4,12.5,1,55,2,40,17,-1,0,1,2,0
