,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,12,20,33,0.606,263,8.0,13.7,1,0,95.9,2,11,15,0,0,2,39,230,5.9,3,12,6,10,2,2,1.0,38,0,4,5,0.8,0,29,4,156,39.0,19,3,62,20.7,0,24,1,6,6.0,0,6,9,17,51,43,8,2,11,2,1,2,2,0,6,1,3,0,2,28,12,15,8,14,0.57,0,0,0.0,1,1,10,1,40,493,230,5.9,3,263,8.0,13.7,1,62,6,10,1,4,2,2,0,0
ATL,17,22,35,0.629,245,7.0,11.2,1,1,81.3,1,1,13,0,0,23,33,83,2.5,1,6,4,11,3,3,1.0,46,0,2,2,1.0,0,18,5,216,43.2,11,1,24,24.0,0,24,4,21,5.3,0,10,9,17,43,37,6,2,12,1,0,2,0,0,5,2,14,0,10,22,6,13,7,14,0.5,0,0,0.0,5,3,43,18,23,328,83,2.5,1,245,7.0,11.2,1,24,21,43,13,0,1,0,1,0
BAL,11,26,45,0.578,273,6.1,10.8,2,2,71.8,2,8,13,0,0,20,20,93,4.7,0,4,30,2,0,0,0.0,0,0,2,2,1.0,0,16,5,218,43.6,9,6,153,25.5,0,39,2,27,13.5,0,17,25,34,59,37,22,3,7,0,0,0,0,0,1,5,7,0,20,19,4,13,4,13,0.31,1,3,0.33,7,2,63,28,14,366,93,4.7,0,273,6.1,10.8,2,153,27,63,29,-3,0,0,2,1
BUF,23,16,27,0.593,212,7.9,14.7,2,0,108.9,5,23,10,1,0,1,31,240,7.7,1,11,20,5,1,1,1.0,32,0,2,2,1.0,0,32,4,140,35.0,27,3,51,17.0,0,23,1,0,0.0,0,0,27,35,60,28,32,1,11,0,0,0,1,0,3,3,12,0,11,21,11,10,5,13,0.38,1,3,0.33,8,0,56,16,25,452,240,7.7,1,212,7.9,14.7,2,51,0,56,8,1,0,1,0,0
CAR,5,25,45,0.556,309,6.9,13.6,5,0,114.0,3,31,20,0,0,4,29,171,5.9,0,7,12,8,1,2,0.5,43,1,5,5,1.0,0,12,7,318,45.4,29,5,82,16.4,0,27,3,44,14.7,0,36,27,35,74,51,23,0,0,1,0,2,1,0,4,0,0,0,2,28,7,20,9,17,0.53,0,0,0.0,7,1,88,2,38,480,171,5.9,0,309,6.9,13.6,5,82,44,88,8,1,1,1,0,1
CHI,24,26,37,0.703,199,5.4,8.9,2,1,89.8,5,32,13,1,1,18,20,94,4.7,0,7,20,5,1,1,1.0,51,0,2,2,1.0,0,28,4,161,40.3,4,5,153,30.6,0,49,0,0,0.0,0,0,30,38,59,49,10,1,10,0,0,0,0,0,1,4,8,0,11,21,7,13,5,12,0.42,1,1,1.0,6,1,39,22,17,293,94,4.7,0,199,5.4,8.9,2,153,0,39,26,-2,0,0,1,1
CIN,28,15,21,0.714,174,8.3,12.8,1,0,112.0,4,18,7,0,0,27,36,68,1.9,2,5,18,6,1,1,1.0,22,0,3,3,1.0,0,4,8,413,51.6,14,2,46,23.0,0,24,3,-1,-0.3,0,4,3,14,56,45,11,4,32,3,0,1,1,0,7,1,4,0,30,14,5,7,4,14,0.29,0,1,0.0,6,2,45,17,24,242,68,1.9,2,174,8.3,12.8,1,46,-1,45,2,3,3,1,0,1
CLE,32,19,32,0.594,136,4.3,8.5,1,1,66.7,3,25,9,1,0,18,17,94,5.5,0,5,15,7,2,2,1.0,37,0,1,1,1.0,0,19,3,129,43.0,3,5,159,31.8,0,53,0,0,0.0,0,0,20,30,71,37,34,2,8,0,0,0,0,0,2,1,2,0,26,15,5,9,6,12,0.5,0,0,0.0,4,1,40,31,13,230,94,5.5,0,136,4.3,8.5,1,159,0,40,21,-1,0,0,1,0
DAL,27,18,33,0.545,176,5.3,10.8,1,4,40.3,2,19,9,0,0,10,21,133,6.3,0,5,6,10,3,3,1.0,50,0,1,1,1.0,0,6,4,198,49.5,8,5,131,26.2,0,31,3,23,7.7,0,15,12,19,61,40,21,2,0,1,0,0,0,0,2,5,6,0,26,15,5,9,2,11,0.18,1,1,1.0,6,1,54,25,16,309,133,6.3,0,176,5.3,10.8,1,131,23,54,29,-3,1,0,4,0
DEN,10,21,44,0.477,281,6.4,14.1,3,1,81.7,2,15,14,1,0,15,25,104,4.2,1,4,29,3,0,0,0.0,0,0,3,4,0.75,0,19,6,258,43.0,26,4,74,18.5,0,27,1,4,4.0,0,4,25,34,59,47,12,3,26,2,0,0,0,0,6,1,2,0,15,20,4,14,9,17,0.53,0,2,0.0,12,2,127,14,27,385,104,4.2,1,281,6.4,14.1,3,74,4,127,13,0,2,0,1,1
