,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,4,29,48,0.604,334,7.0,12.5,3,1,93.6,3,29,20,2,2,8,33,117,3.5,1,5,4,13,3,3,1.0,43,0,4,4,1.0,0,14,3,134,44.7,14,5,101,20.2,0,24,3,29,9.7,0,24,25,32,40,22,18,2,12,1,0,1,0,0,7,1,1,1,1,30,5,20,8,17,0.47,0,0,0.0,9,5,66,2,39,451,117,3.5,1,334,7.0,12.5,3,101,29,66,22,-2,1,0,1,2
BAL,8,34,45,0.756,308,6.8,9.3,3,2,97.3,1,8,15,1,1,14,21,89,4.2,0,7,25,2,0,1,0.0,0,0,2,2,1.0,0,26,5,202,40.4,3,1,50,50.0,0,50,4,54,13.5,0,42,17,22,51,37,14,3,20,1,0,0,0,0,12,3,5,0,6,22,7,15,8,14,0.57,0,1,0.0,9,0,121,13,20,397,89,4.2,0,308,6.8,9.3,3,50,54,121,26,-3,1,0,2,2
BUF,27,17,27,0.63,132,4.9,9.3,1,0,87.3,4,26,6,0,0,5,33,148,4.5,0,7,7,10,3,3,1.0,47,0,1,2,0.5,0,16,8,347,43.4,9,1,22,22.0,0,22,3,13,4.3,0,12,12,17,46,30,16,1,3,2,0,2,2,1,8,2,5,0,24,13,7,6,5,16,0.31,0,1,0.0,5,0,44,11,22,280,148,4.5,0,132,4.9,9.3,1,22,13,44,2,4,2,2,0,0
CAR,20,21,26,0.808,184,7.1,10.3,1,0,109.0,5,33,13,0,0,7,34,119,3.5,2,10,10,9,2,2,1.0,48,0,3,3,1.0,0,8,4,189,47.3,9,1,22,22.0,0,22,4,61,15.3,0,23,4,10,43,29,14,1,7,1,0,1,1,0,2,6,8,0,3,24,10,13,7,13,0.54,0,0,0.0,5,1,45,8,27,303,119,3.5,2,184,7.1,10.3,1,22,61,45,4,2,1,1,0,0
CHI,12,19,24,0.792,244,10.2,13.6,3,0,148.6,2,14,8,0,0,4,37,153,4.1,1,8,4,13,3,3,1.0,37,0,4,4,1.0,0,10,4,187,46.8,21,2,31,15.5,0,19,3,9,3.0,0,6,7,13,41,35,6,1,9,1,0,1,1,0,5,1,1,0,17,17,8,8,3,12,0.25,1,1,1.0,4,1,44,3,37,397,153,4.1,1,244,10.2,13.6,3,31,9,44,14,0,1,1,0,2
CIN,21,22,38,0.579,182,4.8,9.0,0,1,59.3,4,15,9,0,0,21,20,74,3.7,0,5,15,6,2,2,1.0,42,0,0,0,0.0,0,23,7,288,41.1,19,3,51,17.0,0,22,5,43,8.6,0,13,4,10,60,24,36,3,18,1,0,0,0,0,8,5,10,0,18,16,5,9,4,14,0.29,0,1,0.0,9,2,70,27,6,256,74,3.7,0,182,4.8,9.0,0,51,43,70,16,-1,1,0,1,1
CLE,6,33,45,0.733,327,7.3,11.3,1,1,91.6,6,45,16,1,1,28,14,15,1.1,0,2,24,3,1,1,1.0,23,0,0,1,0.0,0,27,4,160,40.0,7,4,100,25.0,0,30,0,0,0.0,0,0,23,30,50,39,11,1,3,1,0,2,1,0,5,4,11,0,13,20,2,16,5,13,0.38,1,3,0.33,12,2,188,26,9,342,15,1.1,0,327,7.3,11.3,1,100,0,188,16,-1,1,1,1,2
DAL,23,19,29,0.655,174,6.0,9.8,0,1,67.3,3,12,9,0,0,27,21,42,2.0,0,2,15,6,2,3,0.667,53,0,0,0,0.0,0,18,6,255,42.5,17,2,35,17.5,0,26,3,23,7.7,0,22,4,10,62,48,14,2,18,2,0,0,0,0,8,3,4,0,26,12,2,9,4,13,0.31,0,0,0.0,6,1,65,27,6,216,42,2.0,0,174,6.0,9.8,0,35,23,65,8,1,2,0,1,0
DEN,26,19,44,0.432,152,3.5,9.5,1,5,20.5,5,29,11,1,0,22,16,69,4.3,1,4,28,1,0,0,0.0,0,0,1,1,1.0,0,12,6,277,46.2,25,0,0,0.0,0,0,1,11,11.0,0,11,22,29,52,40,12,2,7,0,0,0,0,0,3,0,0,0,15,18,4,11,3,14,0.21,2,3,0.67,5,3,55,21,13,221,69,4.3,1,152,3.5,9.5,1,0,11,55,28,-5,0,0,5,0
DET,13,24,38,0.632,242,6.4,10.1,2,1,87.8,0,0,13,0,0,26,26,45,1.7,0,2,15,6,2,2,1.0,51,0,0,2,0.0,0,19,7,297,42.4,1,2,134,67.0,0,104,4,39,9.8,0,23,11,16,58,50,8,3,8,0,0,1,0,0,4,1,3,0,18,16,2,13,5,16,0.31,1,1,1.0,3,1,35,16,18,287,45,1.7,0,242,6.4,10.1,2,134,39,35,16,-1,0,0,1,0
