,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,21,20,43,0.465,205,4.8,10.7,1,3,39.4,2,8,13,0,0,32,13,27,2.1,0,0,32,0,0,1,0.0,0,0,0,1,0.0,0,15,6,284,47.3,17,1,17,17.0,0,17,1,-2,-2.0,0,-2,31,36,57,51,6,1,16,0,0,0,0,0,3,3,12,0,23,16,0,13,5,12,0.42,0,1,0.0,6,3,43,31,6,232,27,2.1,0,205,4.8,10.7,1,17,-2,43,28,-3,0,0,3,0
ATL,5,24,36,0.667,327,9.1,13.9,2,1,102.4,1,7,18,0,0,21,26,87,3.3,0,5,24,5,1,2,0.5,51,1,2,2,1.0,0,29,2,74,37.0,9,3,73,24.3,0,26,0,0,0.0,0,0,13,20,56,40,16,0,0,0,0,1,1,0,5,2,6,0,3,25,5,18,8,12,0.67,0,0,0.0,4,2,32,22,17,414,87,3.3,0,327,9.1,13.9,2,73,0,32,20,-1,0,1,1,1
BAL,12,30,56,0.536,282,5.0,9.7,1,2,58.8,1,10,18,0,0,28,21,59,2.8,0,2,7,10,3,3,1.0,50,0,1,1,1.0,0,22,4,170,42.5,10,5,121,24.2,0,35,6,15,2.5,0,8,21,24,58,26,32,3,13,0,0,1,0,0,2,2,2,0,9,22,2,18,12,20,0.6,0,2,0.0,4,2,38,25,16,341,59,2.8,0,282,5.0,9.7,1,121,15,38,26,-2,0,0,2,0
BUF,24,18,28,0.643,182,6.5,10.1,0,0,82.7,2,0,10,0,0,14,43,113,2.6,2,5,7,10,3,3,1.0,42,0,1,2,0.5,0,10,5,243,48.6,6,2,52,26.0,0,32,1,16,16.0,0,16,9,17,41,31,10,1,3,3,0,0,0,0,9,1,2,0,21,18,5,10,9,20,0.45,2,2,1.0,4,3,45,15,22,295,113,2.6,2,182,6.5,10.1,0,52,16,45,6,2,3,0,0,1
CAR,15,21,26,0.808,255,9.8,14.0,2,0,133.2,4,38,12,0,0,15,32,111,3.5,3,10,12,8,1,1,1.0,49,0,5,5,1.0,0,28,2,76,38.0,8,2,51,25.5,0,27,2,5,2.5,0,3,3,10,64,38,26,2,16,2,0,1,1,0,6,4,14,0,6,23,10,12,7,10,0.7,0,0,0.0,7,1,33,1,38,366,111,3.5,3,255,9.8,14.0,2,51,5,33,8,1,2,1,0,2
CHI,17,17,23,0.739,231,10.0,14.4,2,3,94.9,5,14,10,0,0,15,24,111,4.6,0,6,12,8,2,2,1.0,49,0,2,2,1.0,0,5,2,102,51.0,5,4,116,29.0,0,47,2,9,4.5,0,7,21,24,45,43,2,4,16,0,0,0,0,0,2,0,0,0,23,16,6,10,7,12,0.58,0,0,0.0,1,0,15,16,20,342,111,4.6,0,231,10.0,14.4,2,116,9,15,28,-3,0,0,3,0
CIN,29,17,27,0.63,147,5.4,9.4,2,0,101.9,3,13,11,0,0,7,27,145,5.4,1,5,20,6,1,1,1.0,52,0,3,3,1.0,0,20,7,303,43.3,21,1,12,12.0,0,12,0,0,0.0,0,0,7,16,62,40,22,1,10,2,0,0,0,0,7,2,6,0,22,17,5,11,0,9,0.0,1,1,1.0,11,1,72,10,24,292,145,5.4,1,147,5.4,9.4,2,12,0,72,6,2,2,0,0,0
CLE,26,24,46,0.522,177,3.8,10.0,0,2,43.5,7,63,12,1,1,22,23,86,3.7,0,5,2,12,4,4,1.0,39,0,0,0,0.0,0,12,3,143,47.7,11,5,120,24.0,0,30,1,12,12.0,0,12,25,28,41,33,8,0,0,2,0,1,1,0,4,2,4,0,9,22,5,12,4,16,0.25,1,4,0.25,8,5,47,28,12,263,86,3.7,0,177,3.8,10.0,0,120,12,47,20,-1,2,1,2,2
DAL,1,33,48,0.688,412,8.6,13.2,3,2,98.6,4,23,22,0,0,19,16,100,6.3,0,5,30,3,0,0,0.0,0,0,3,3,1.0,0,16,5,231,46.2,12,3,70,23.3,0,25,2,6,3.0,0,4,29,34,64,40,24,1,13,0,0,2,0,0,2,3,4,1,2,27,5,22,2,10,0.2,1,1,1.0,4,0,44,13,23,512,100,6.3,0,412,8.6,13.2,3,70,6,44,31,-4,0,0,2,2
DEN,10,19,31,0.613,293,9.5,15.8,1,2,76.4,2,8,10,1,1,1,32,210,6.6,2,11,11,9,2,2,1.0,48,0,3,3,1.0,0,18,3,134,44.7,24,0,0,0.0,0,0,3,33,11.0,0,12,13,20,54,48,6,3,21,1,0,1,0,0,7,3,4,0,13,21,11,10,5,11,0.45,0,0,0.0,6,0,35,9,27,503,210,6.6,2,293,9.5,15.8,1,0,33,35,31,-4,1,0,2,3
DET,12,28,39,0.718,282,7.2,10.6,3,0,117.7,4,16,18,0,0,26,21,67,3.2,0,4,20,6,1,2,0.5,59,0,3,3,1.0,0,12,3,143,47.7,19,4,64,16.0,0,28,0,0,0.0,0,0,13,20,47,41,6,5,14,3,0,0,0,0,5,1,1,0,9,22,4,18,4,10,0.4,0,1,0.0,4,0,21,10,24,349,67,3.2,0,282,7.2,10.6,3,64,0,21,3,3,3,0,0,0
GB,14,28,44,0.636,274,6.2,10.4,1,1,79.2,5,17,13,1,1,24,26,76,2.9,0,5,19,7,2,2,1.0,43,0,1,1,1.0,0,19,4,178,44.5,6,1,26,26.0,0,26,2,15,7.5,0,10,13,20,49,33,16,3,8,1,0,1,1,0,2,2,3,0,19,19,5,13,2,15,0.13,3,6,0.5,7,1,54,27,13,350,76,2.9,0,274,6.2,10.4,1,26,15,54,14,0,1,1,1,1
HOU,16,25,41,0.61,242,5.9,10.0,1,1,75.5,2,7,13,1,0,4,31,160,5.2,1,9,2,12,3,4,0.75,51,0,3,3,1.0,0,14,4,190,47.5,24,0,0,0.0,0,0,4,18,4.5,0,11,1,6,50,35,15,8,56,2,1,3,2,0,13,2,5,0,3,25,9,13,8,17,0.47,0,1,0.0,9,3,55,5,30,402,160,5.2,1,242,5.9,10.0,1,0,18,55,3,3,2,2,1,0
IND,22,21,38,0.553,200,5.3,9.9,2,1,76.6,1,7,11,0,0,11,32,127,4.0,0,8,2,12,3,3,1.0,52,0,3,3,1.0,0,21,5,216,43.2,4,1,35,35.0,0,35,4,18,4.5,0,17,21,24,52,32,20,4,43,1,1,0,0,0,5,1,1,0,17,20,8,11,7,17,0.41,0,0,0.0,6,1,71,5,30,327,127,4.0,0,200,5.3,9.9,2,35,18,71,14,0,1,0,1,0
JAX,23,17,32,0.531,183,5.7,14.1,0,2,44.1,8,56,9,2,1,30,14,32,2.3,0,1,20,6,2,2,1.0,43,0,0,0,0.0,0,7,5,251,50.2,14,5,104,20.8,0,36,4,50,12.5,0,20,26,30,81,39,42,2,7,1,0,1,0,0,3,2,5,0,32,11,1,9,1,12,0.08,1,2,0.5,7,1,53,31,6,215,32,2.3,0,183,5.7,14.1,0,104,50,53,28,-3,1,0,2,2
KC,28,15,25,0.6,150,6.0,10.6,2,2,70.4,1,9,9,0,0,3,39,189,4.8,1,12,30,3,0,0,0.0,0,0,3,3,1.0,0,32,5,178,35.6,23,3,30,10.0,0,14,3,22,7.3,0,9,9,17,46,36,10,6,37,1,0,2,0,0,4,2,2,1,6,23,12,9,6,13,0.46,1,2,0.5,5,2,55,13,23,339,189,4.8,1,150,6.0,10.6,2,30,22,55,20,-1,1,0,2,0
MIA,4,25,38,0.658,342,9.0,14.0,2,0,112.0,1,8,16,0,0,20,34,96,2.8,0,4,12,8,2,3,0.667,38,0,2,2,1.0,0,10,5,243,48.6,24,0,0,0.0,0,0,3,43,14.3,0,23,3,10,47,35,12,2,14,0,0,1,0,0,5,2,2,0,17,20,4,16,8,17,0.47,0,1,0.0,10,0,93,16,20,438,96,2.8,0,342,9.0,14.0,2,0,43,93,14,0,0,0,0,0
MIN,32,10,19,0.526,91,4.8,9.9,0,1,44.0,3,8,5,0,0,5,27,151,5.6,1,6,12,8,2,2,1.0,39,0,2,2,1.0,0,25,5,195,39.0,1,2,94,47.0,0,70,3,21,7.0,0,11,6,13,72,49,23,5,17,1,0,1,1,1,3,4,9,0,28,14,6,5,2,11,0.18,1,1,1.0,5,3,37,16,20,242,151,5.6,1,91,4.8,9.9,0,94,21,37,14,0,1,1,1,1
NE,30,13,25,0.52,126,5.0,10.8,0,0,66.4,2,14,3,1,0,25,27,70,2.6,1,4,28,4,1,2,0.5,34,0,1,1,1.0,0,4,7,361,51.6,24,0,0,0.0,0,0,2,27,13.5,0,17,13,20,62,46,16,1,8,0,0,0,0,0,3,5,10,0,31,12,4,3,4,14,0.29,0,1,0.0,7,5,41,29,10,196,70,2.6,1,126,5.0,10.8,0,0,27,41,14,0,0,0,0,0
NO,6,32,43,0.744,323,7.5,10.1,1,0,103.1,0,0,16,0,0,26,22,67,3.0,1,6,12,8,2,2,1.0,41,0,2,2,1.0,0,1,2,105,52.5,2,2,75,37.5,0,38,0,0,0.0,0,0,9,17,55,42,13,1,7,1,0,1,1,0,2,3,7,0,5,24,6,16,6,10,0.6,0,1,0.0,4,2,45,16,20,390,67,3.0,1,323,7.5,10.1,1,75,0,45,8,1,1,1,0,1
NYG,9,24,43,0.558,294,6.8,12.6,2,0,92.6,2,8,18,1,1,2,36,208,5.8,1,11,2,12,3,3,1.0,48,0,3,3,1.0,0,31,3,107,35.7,24,0,0,0.0,0,0,1,5,5.0,0,5,30,35,70,51,19,1,5,1,0,1,1,0,4,4,7,0,1,30,11,18,7,15,0.47,1,2,0.5,2,1,10,5,30,502,208,5.8,1,294,6.8,12.6,2,0,5,10,8,1,1,1,0,1
NYJ,25,16,37,0.432,178,4.8,11.3,2,3,42.4,1,3,10,0,0,12,17,122,7.2,0,4,24,5,1,2,0.5,39,0,2,2,1.0,0,24,4,161,40.3,20,2,30,15.0,0,24,4,21,5.3,0,6,18,22,74,50,24,2,0,0,0,2,1,0,5,6,12,0,26,15,4,10,3,11,0.27,0,0,0.0,6,1,41,22,17,300,122,7.2,0,178,4.8,11.3,2,30,21,41,26,-2,0,1,3,0
OAK,27,21,33,0.636,157,4.8,9.2,1,1,72.4,6,37,9,2,0,29,16,48,3.0,0,2,24,5,1,1,1.0,29,0,2,2,1.0,0,27,7,271,38.7,3,4,147,36.8,0,70,0,0,0.0,0,0,19,23,56,44,12,1,9,2,1,0,0,0,2,5,11,0,28,14,2,9,3,14,0.21,1,1,1.0,7,3,59,22,17,205,48,3.0,0,157,4.8,9.2,1,147,0,59,8,1,2,0,1,0
