,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,2,29,45,0.644,414,9.2,14.5,1,2,83.0,1,7,18,0,0,27,20,55,2.8,0,2,17,7,2,3,0.667,39,0,1,1,1.0,0,18,3,129,43.0,11,6,123,20.5,0,32,2,23,11.5,0,17,14,25,50,37,13,1,5,0,0,0,0,0,2,7,17,0,17,21,2,18,5,12,0.42,0,1,0.0,9,1,111,25,13,469,55,2.8,0,414,9.2,14.5,1,123,23,111,26,-3,0,0,2,1
ATL,15,30,44,0.682,263,6.0,9.8,2,0,99.0,5,32,15,2,1,6,21,150,7.1,1,8,23,3,0,0,0.0,0,0,3,3,1.0,0,27,4,124,31.0,16,1,19,19.0,0,19,2,21,10.5,0,11,21,31,68,50,18,1,8,0,0,0,0,0,1,2,9,0,12,23,8,15,3,12,0.25,3,4,0.75,7,0,41,18,21,413,150,7.1,1,263,6.0,9.8,2,19,21,41,26,-3,0,0,0,3
BAL,5,33,53,0.623,343,6.5,10.4,2,2,77.8,0,0,16,0,0,22,22,77,3.5,0,9,13,8,2,3,0.667,36,0,2,2,1.0,0,3,3,159,53.0,1,1,41,41.0,0,41,1,9,9.0,0,9,14,25,51,40,11,3,14,0,0,1,0,0,4,3,7,0,5,25,9,16,4,13,0.31,1,1,1.0,3,0,15,20,20,420,77,3.5,0,343,6.5,10.4,2,41,9,15,22,-2,0,0,2,0
BUF,16,28,42,0.667,256,6.1,9.4,1,1,81.1,2,7,13,0,0,13,23,112,4.9,2,9,23,3,0,0,0.0,0,0,3,3,1.0,0,5,5,243,48.6,20,4,72,18.0,0,20,0,0,0.0,0,0,23,34,59,41,18,0,0,0,0,0,0,0,3,1,4,0,13,22,9,13,5,13,0.38,1,2,0.5,8,0,93,18,21,368,112,4.9,2,256,6.1,9.4,1,72,0,93,16,-1,0,0,1,0
CAR,19,20,36,0.556,248,6.9,13.5,1,2,63.2,3,21,14,0,0,8,33,135,4.1,3,10,23,3,0,0,0.0,0,0,3,4,0.75,0,5,5,243,48.6,26,0,0,0.0,0,0,2,18,9.0,0,11,12,23,64,28,36,4,22,0,0,0,0,0,4,3,8,0,5,25,10,14,4,11,0.36,0,1,0.0,5,1,25,9,27,383,135,4.1,3,248,6.9,13.5,1,0,18,25,22,-2,0,0,2,0
CHI,4,26,41,0.634,353,8.6,13.6,1,1,88.8,1,0,13,0,0,17,31,91,2.9,2,7,1,14,4,4,1.0,38,0,2,2,1.0,0,15,5,222,44.4,5,2,50,25.0,0,38,4,27,6.8,0,15,27,37,65,52,13,2,14,1,0,1,2,0,2,2,11,0,8,24,7,13,6,14,0.43,0,0,0.0,9,4,76,3,34,444,91,2.9,2,353,8.6,13.6,1,50,27,76,4,2,1,2,1,0
CIN,20,22,33,0.667,243,7.4,11.0,3,0,118.6,0,0,15,0,0,13,28,112,4.0,1,5,7,10,2,2,1.0,47,0,4,4,1.0,0,23,3,121,40.3,10,4,84,21.0,0,49,4,37,9.3,0,18,10,21,67,44,23,2,7,1,0,0,0,0,5,2,5,0,17,21,5,15,7,12,0.58,0,0,0.0,3,1,20,3,34,355,112,4.0,1,243,7.4,11.0,3,84,37,20,8,1,1,0,0,0
CLE,26,20,39,0.513,189,4.8,10.7,2,2,60.7,4,24,10,1,1,15,33,109,3.3,0,8,20,5,1,1,1.0,26,0,2,2,1.0,0,12,7,322,46.0,9,4,85,21.3,0,30,3,34,11.3,0,20,16,26,67,49,18,0,0,3,1,0,0,0,5,2,3,0,20,20,8,10,6,15,0.4,0,1,0.0,6,2,30,16,23,298,109,3.3,0,189,4.8,10.7,2,85,34,30,14,0,3,0,2,1
DEN,10,26,48,0.542,290,6.0,11.2,1,3,53.3,0,0,15,0,0,5,33,152,4.6,0,6,1,14,4,5,0.8,39,0,2,2,1.0,0,13,7,319,45.6,18,6,110,18.3,0,27,3,19,6.3,0,11,12,23,64,44,20,4,24,2,1,1,1,0,6,5,9,0,17,21,6,15,4,18,0.22,1,1,1.0,8,0,81,13,26,442,152,4.6,0,290,6.0,11.2,1,110,19,81,14,0,2,1,3,0
DET,3,27,42,0.643,391,9.3,15.0,4,1,116.3,2,14,17,0,0,4,32,155,4.8,0,6,3,13,3,3,1.0,39,0,4,4,1.0,0,1,4,221,55.3,6,3,69,23.0,0,26,3,0,0.0,0,0,23,34,63,50,13,1,0,1,0,1,0,0,9,3,4,0,2,26,6,17,9,17,0.53,1,1,1.0,10,3,98,2,37,546,155,4.8,0,391,9.3,15.0,4,69,0,98,22,-2,1,0,1,2
