,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,9,28,46,0.609,289,6.3,11.2,1,1,77.2,4,24,16,0,0,28,24,74,3.1,1,5,10,8,2,2,1.0,33,0,2,2,1.0,0,16,7,312,44.6,11,4,98,24.5,0,37,3,33,11.0,0,32,11,17,56,40,16,2,13,0,0,1,1,0,3,2,2,0,6,24,5,16,8,16,0.5,0,0,0.0,2,3,13,16,20,363,74,3.1,1,289,6.3,11.2,1,98,33,13,11,0,0,1,1,0
ATL,10,24,32,0.75,276,8.6,11.7,3,0,131.8,1,4,13,0,0,22,35,97,2.8,1,6,3,11,2,2,1.0,33,0,5,5,1.0,0,21,5,204,40.8,8,2,53,26.5,0,29,4,28,7.0,0,10,6,14,39,31,8,5,50,1,0,2,3,1,4,2,2,0,13,20,6,13,6,15,0.4,0,1,0.0,4,1,31,3,41,373,97,2.8,1,276,8.6,11.7,3,53,28,31,1,4,1,3,0,0
BAL,20,24,35,0.686,201,5.7,10.2,2,2,78.4,7,43,12,0,0,26,14,89,6.4,0,6,28,2,0,1,0.0,0,0,2,2,1.0,0,1,2,112,56.0,7,5,134,26.8,0,47,0,0,0.0,0,0,27,34,69,51,18,0,0,0,0,1,0,0,2,1,5,0,17,19,6,12,7,12,0.58,0,0,0.0,3,1,25,24,14,290,89,6.4,0,201,5.7,10.2,2,134,0,25,26,-2,0,0,2,0
BUF,8,31,47,0.66,291,6.2,10.2,2,3,70.4,3,25,14,0,0,17,19,113,5.9,1,6,21,5,1,2,0.5,34,0,2,2,1.0,0,10,8,384,48.0,2,4,134,33.5,0,54,2,6,3.0,0,8,25,30,60,40,20,2,23,0,0,3,3,0,6,4,11,0,11,21,6,14,0,11,0.0,1,1,1.0,11,1,92,13,23,404,113,5.9,1,291,6.2,10.2,2,134,6,92,11,0,0,3,3,0
CAR,25,14,24,0.583,150,6.3,11.4,2,0,104.5,2,10,8,0,0,4,34,166,4.9,2,11,24,4,0,0,0.0,0,0,4,4,1.0,0,6,5,252,50.4,16,1,21,21.0,0,21,1,1,1.0,0,1,3,13,54,44,10,2,4,2,0,1,1,0,4,2,2,0,13,20,11,8,9,14,0.64,0,0,0.0,7,1,40,9,28,316,166,4.9,2,150,6.3,11.4,2,21,1,40,4,3,2,1,0,0
CHI,31,11,25,0.44,89,3.6,11.2,1,4,27.3,4,34,6,0,0,12,31,132,4.3,0,7,28,2,0,0,0.0,0,0,2,2,1.0,0,26,6,238,39.7,24,5,81,16.2,0,25,1,7,7.0,0,7,28,38,57,43,14,1,1,0,0,1,1,1,0,7,17,0,27,13,7,6,3,10,0.3,0,0,0.0,5,0,45,24,14,221,132,4.3,0,89,3.6,11.2,1,81,7,45,30,-4,0,1,4,1
CIN,24,15,26,0.577,173,6.7,11.9,0,1,61.9,1,6,7,0,0,18,34,110,3.2,2,7,10,8,2,2,1.0,41,0,2,2,1.0,0,29,5,169,33.8,10,4,101,25.3,0,37,2,71,35.5,0,56,3,13,54,50,4,3,19,0,0,1,0,0,3,4,5,0,17,19,7,7,3,11,0.27,0,1,0.0,11,5,101,16,20,283,110,3.2,2,173,6.7,11.9,0,101,71,101,23,-1,0,0,1,0
CLE,16,18,31,0.581,213,6.9,12.6,1,0,89.9,2,13,7,1,1,15,29,120,4.1,1,9,21,5,1,1,1.0,44,0,2,2,1.0,0,25,7,278,39.7,6,3,83,27.7,0,32,3,40,13.3,0,24,14,20,62,50,12,4,24,1,0,0,0,0,6,4,7,0,25,16,9,7,5,14,0.36,0,0,0.0,9,0,74,22,17,333,120,4.1,1,213,6.9,12.6,1,83,40,74,11,0,1,0,0,1
DAL,13,23,30,0.767,239,8.0,10.8,3,0,132.5,2,10,16,1,1,6,37,160,4.3,1,10,15,7,1,1,1.0,30,0,4,4,1.0,0,20,3,123,41.0,29,0,0,0.0,0,0,4,15,3.8,0,8,10,15,33,30,3,3,16,0,0,1,1,0,1,0,0,0,2,28,10,16,7,13,0.54,1,1,1.0,2,2,15,7,31,399,160,4.3,1,239,8.0,10.8,3,0,15,15,11,0,0,1,0,1
DEN,27,11,23,0.478,141,6.1,17.6,0,0,67.5,4,53,9,0,0,2,31,252,8.1,3,13,21,5,1,1,1.0,26,0,2,2,1.0,0,2,3,165,55.0,18,4,71,17.8,0,26,2,4,2.0,0,4,29,41,63,47,16,2,10,0,0,0,0,0,1,1,2,0,7,23,13,9,4,10,0.4,0,2,0.0,7,1,39,13,23,393,252,8.1,3,141,6.1,17.6,0,71,4,39,28,-3,0,0,0,3
DET,2,29,52,0.558,375,7.2,13.5,4,0,104.2,2,16,18,1,1,32,19,57,3.0,0,3,24,4,0,0,0.0,0,0,4,4,1.0,0,19,6,257,42.8,20,2,35,17.5,0,24,3,33,11.0,0,15,21,27,59,49,10,3,22,0,0,1,1,0,0,1,3,0,5,25,3,18,8,17,0.47,1,2,0.5,9,4,72,9,28,432,57,3.0,0,375,7.2,13.5,4,35,33,72,11,0,0,1,0,1
GB,16,17,35,0.486,213,6.1,13.8,1,0,77.4,4,22,10,1,0,20,18,102,5.7,1,5,28,2,0,1,0.0,0,0,2,2,1.0,0,3,5,267,53.4,13,3,68,22.7,0,27,1,0,0.0,0,0,12,19,61,51,10,0,0,0,0,0,0,0,3,4,7,0,25,16,5,10,6,14,0.43,0,1,0.0,5,1,37,24,14,315,102,5.7,1,213,6.1,13.8,1,68,0,37,11,0,0,0,0,0
HOU,19,19,30,0.633,208,6.9,11.2,0,2,56.0,2,4,11,0,0,8,25,150,6.0,1,7,15,7,2,3,0.667,34,0,1,1,1.0,0,31,2,59,29.5,1,2,84,42.0,0,50,5,63,12.6,0,42,23,28,60,42,18,2,10,0,0,0,0,0,3,3,4,0,20,18,7,11,2,9,0.22,0,0,0.0,6,0,60,28,13,358,150,6.0,1,208,6.9,11.2,0,84,63,60,28,-3,0,0,2,1
IND,32,11,17,0.647,82,4.8,7.5,1,0,95.7,0,0,2,0,0,3,34,205,6.0,1,8,7,9,2,2,1.0,47,0,3,3,1.0,0,15,7,321,45.9,29,0,0,0.0,0,0,6,14,2.3,0,10,3,13,74,36,38,1,9,2,1,1,1,0,5,4,9,0,31,10,8,2,3,12,0.25,0,0,0.0,4,0,25,11,27,287,205,6.0,1,82,4.8,7.5,1,0,14,25,6,2,2,1,0,1
JAX,30,12,22,0.545,91,4.1,11.8,1,1,61.0,5,50,8,2,2,16,19,116,6.1,0,4,28,2,0,0,0.0,0,0,2,2,1.0,0,17,7,304,43.4,12,6,143,23.8,0,35,1,0,0.0,0,0,29,41,71,38,33,1,4,0,0,0,0,0,2,7,12,0,29,12,4,8,3,10,0.3,0,0,0.0,5,0,40,24,14,207,116,6.1,0,91,4.1,11.8,1,143,0,40,30,-4,0,0,1,3
KC,7,23,31,0.742,299,9.6,13.0,0,0,104.1,0,0,18,0,0,11,39,139,3.6,1,5,1,13,4,4,1.0,46,0,1,1,1.0,0,7,2,99,49.5,15,1,22,22.0,0,22,3,36,12.0,0,17,6,14,41,35,6,4,22,0,0,2,0,0,5,0,0,0,7,23,5,18,4,12,0.33,0,1,0.0,7,0,55,20,19,438,139,3.6,1,299,9.6,13.0,0,22,36,55,11,0,0,0,0,0
MIA,21,10,20,0.5,194,9.7,21.7,2,0,117.5,2,23,6,1,1,1,38,254,6.7,1,8,2,12,3,3,1.0,26,0,3,3,1.0,0,14,6,278,46.3,19,3,53,17.7,0,30,6,101,16.8,0,25,18,23,61,46,15,3,25,3,0,1,0,0,9,0,0,0,23,17,8,6,3,13,0.23,0,1,0.0,5,3,62,8,30,448,254,6.7,1,194,9.7,21.7,2,53,101,62,11,0,3,0,0,3
MIN,29,14,32,0.438,102,3.2,8.6,2,1,59.6,4,18,7,0,0,19,18,105,5.8,0,4,10,8,2,2,1.0,49,0,2,2,1.0,0,9,7,337,48.1,5,1,28,28.0,0,28,0,0,0.0,0,0,31,42,76,46,30,0,0,0,0,1,2,0,2,3,4,0,29,12,4,7,4,14,0.29,0,1,0.0,8,1,84,16,20,207,105,5.8,0,102,3.2,8.6,2,28,0,84,8,1,0,2,1,0
NE,5,23,34,0.676,310,9.1,13.9,2,0,116.1,2,10,15,0,0,10,36,141,3.9,3,8,3,11,2,2,1.0,34,0,5,5,1.0,0,22,4,162,40.5,29,0,0,0.0,0,0,3,23,7.7,0,14,18,23,47,38,9,4,53,0,0,2,3,0,1,3,9,0,3,26,8,15,5,12,0.42,1,2,0.5,4,3,30,3,41,451,141,3.9,3,310,9.1,13.9,2,0,23,30,4,3,0,3,0,0
NO,1,32,41,0.78,412,10.0,12.9,5,0,148.1,0,0,23,0,0,5,38,161,4.2,1,9,20,6,0,1,0.0,0,0,6,6,1.0,0,4,1,51,51.0,14,4,90,22.5,0,26,3,45,15.0,0,24,14,20,34,28,6,4,18,1,0,0,0,0,5,4,15,0,1,36,9,23,8,11,0.73,0,1,0.0,6,4,65,2,42,573,161,4.2,1,412,10.0,12.9,5,90,45,65,23,-1,1,0,0,2
NYG,14,23,40,0.575,233,5.8,11.2,0,3,43.0,3,24,15,0,0,25,18,91,5.1,1,6,24,4,1,2,0.5,40,0,1,1,1.0,0,8,4,196,49.0,9,4,104,26.0,0,29,0,0,0.0,0,0,18,23,75,53,22,1,8,2,0,1,0,0,4,3,7,0,10,22,6,15,3,9,0.33,0,1,0.0,8,1,75,31,10,324,91,5.1,1,233,5.8,11.2,0,104,0,75,23,-1,2,0,3,0
NYJ,26,16,29,0.552,147,5.1,11.1,2,2,63.4,4,30,8,0,0,24,27,94,3.5,0,2,15,7,2,2,1.0,39,0,1,1,1.0,0,23,6,242,40.3,3,6,174,29.0,0,42,2,16,8.0,0,8,32,45,45,43,2,3,14,1,0,3,3,0,1,2,2,0,27,13,2,8,3,13,0.23,0,1,0.0,11,3,93,20,19,241,94,3.5,0,147,5.1,11.1,2,174,16,93,11,0,1,3,2,2
OAK,3,32,40,0.8,345,8.6,11.5,1,0,110.9,3,22,15,0,0,12,22,132,6.0,1,7,7,9,2,3,0.667,51,1,3,3,1.0,0,12,5,235,47.0,23,5,84,16.8,0,26,2,17,8.5,0,17,23,28,49,41,8,2,16,0,0,1,1,1,5,2,2,0,3,26,7,15,1,9,0.11,0,1,0.0,10,4,86,11,27,477,132,6.0,1,345,8.6,11.5,1,84,17,86,11,0,0,1,0,1
PHI,12,15,22,0.682,260,11.8,18.3,1,1,104.4,3,14,10,1,0,6,33,160,4.8,4,9,7,9,1,1,1.0,28,0,6,6,1.0,0,28,4,136,34.0,22,4,68,17.0,0,21,3,15,5.0,0,10,12,19,48,42,6,4,30,2,0,2,2,1,5,2,3,0,13,20,9,10,5,10,0.5,0,0,0.0,7,1,62,1,45,420,160,4.8,4,260,11.8,18.3,1,68,15,62,11,0,2,2,1,3
PIT,6,25,44,0.568,305,6.9,13.2,0,3,49.9,3,25,15,1,1,27,19,84,4.4,0,4,27,3,1,2,0.5,51,0,0,0,0.0,0,27,4,154,38.5,4,3,85,28.3,0,36,2,-10,-5.0,0,0,14,20,46,42,4,0,0,0,0,0,0,0,4,2,7,0,13,20,4,15,8,14,0.57,0,0,0.0,9,1,72,32,3,389,84,4.4,0,305,6.9,13.2,0,85,-10,72,30,-4,0,0,3,1
SD,11,17,23,0.739,270,11.7,15.9,1,0,127.1,0,0,14,0,0,9,37,145,3.9,3,8,6,10,2,3,0.667,45,0,4,4,1.0,0,32,0,0,0.0,29,0,0,0.0,0,0,0,0,0.0,0,0,6,14,59,44,15,7,43,2,0,1,0,0,4,1,2,0,7,23,8,14,6,10,0.6,0,1,0.0,3,1,35,6,34,415,145,3.9,3,270,11.7,15.9,1,0,0,35,6,2,2,0,0,0
