,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,8,20,29,0.69,270,9.3,14.2,3,2,104.1,2,14,10,1,0,30,23,55,2.4,0,1,27,3,0,0,0.0,0,0,3,3,1.0,0,12,7,326,46.6,31,0,0,0.0,0,0,5,44,8.8,0,19,13,19,51,36,15,5,32,0,0,0,0,0,4,5,15,0,28,12,1,10,3,14,0.21,0,0,0.0,4,1,45,17,21,325,55,2.4,0,270,9.3,14.2,3,0,44,45,29,-3,0,0,2,1
ATL,5,22,38,0.579,308,8.1,14.5,4,0,119.2,3,12,14,1,0,25,28,86,3.1,0,4,12,7,1,2,0.5,30,0,4,4,1.0,0,10,6,287,47.8,14,1,23,23.0,0,23,2,14,7.0,0,12,18,23,46,36,10,2,17,2,0,0,0,0,6,2,2,0,20,18,4,14,8,17,0.47,0,0,0.0,5,0,50,9,31,394,86,3.1,0,308,8.1,14.5,4,23,14,50,5,2,2,0,0,0
BAL,17,23,31,0.742,212,6.8,9.9,2,1,100.5,2,15,13,0,0,8,37,146,3.9,1,11,16,6,1,1,1.0,36,0,3,3,1.0,0,8,3,145,48.3,4,1,30,30.0,0,30,4,59,14.8,0,27,2,10,42,38,4,4,19,1,0,3,0,0,9,3,7,0,5,24,11,13,7,13,0.54,0,1,0.0,5,0,40,14,24,358,146,3.9,1,212,6.8,9.9,2,30,59,40,21,-1,1,0,1,1
BUF,22,15,37,0.405,185,5.0,13.0,0,3,22.9,1,10,10,0,0,23,20,96,4.8,0,5,21,4,1,2,0.5,37,0,1,1,1.0,0,31,2,71,35.5,12,4,96,24.0,0,33,0,0,0.0,0,0,28,37,69,51,18,2,24,0,0,0,1,1,3,1,1,0,22,17,5,10,4,11,0.36,0,2,0.0,1,2,5,27,10,281,96,4.8,0,185,5.0,13.0,0,96,0,5,26,-2,0,1,3,0
CAR,11,19,39,0.487,259,6.6,14.5,2,2,66.1,2,17,13,0,0,5,23,157,6.8,1,5,27,3,0,1,0.0,0,0,3,3,1.0,0,21,6,256,42.7,24,5,89,17.8,0,26,4,11,2.8,0,7,24,31,57,37,20,3,12,0,0,1,0,0,6,5,5,1,17,19,5,13,5,13,0.38,0,1,0.0,5,1,50,15,23,416,157,6.8,1,259,6.6,14.5,2,89,11,50,26,-2,0,0,2,0
CHI,32,12,19,0.632,86,4.5,9.6,0,0,73.6,4,29,5,0,0,3,38,159,4.2,1,7,21,4,1,1,1.0,57,0,1,1,1.0,0,9,11,526,47.8,8,1,25,25.0,0,25,2,36,18.0,0,26,7,13,59,52,7,5,15,1,0,2,1,0,2,3,6,0,28,12,7,5,2,15,0.13,0,0,0.0,8,0,69,27,10,245,159,4.2,1,86,4.5,9.6,0,25,36,69,8,1,1,1,0,1
CIN,23,16,28,0.571,184,6.6,11.8,1,0,89.0,1,5,8,1,1,21,29,101,3.5,0,6,2,13,4,4,1.0,49,0,1,1,1.0,0,13,4,186,46.5,25,3,47,15.7,0,26,0,0,0.0,0,0,15,20,69,45,24,5,32,1,0,4,3,0,7,5,11,0,24,16,6,8,5,13,0.38,1,1,1.0,3,2,27,19,19,285,101,3.5,0,184,6.6,11.8,1,47,0,27,5,2,1,3,0,2
CLE,20,19,36,0.528,206,5.7,11.7,0,2,46.8,3,16,12,1,0,22,30,98,3.3,0,4,27,3,1,1,1.0,20,0,0,0,0.0,0,32,6,205,34.2,19,2,39,19.5,0,22,3,29,9.7,0,14,9,14,61,39,22,2,11,1,0,2,2,0,3,2,2,0,17,19,4,12,7,16,0.44,0,1,0.0,6,3,54,32,3,304,98,3.3,0,206,5.7,11.7,0,39,29,54,8,1,1,2,2,0
DAL,6,21,31,0.677,305,9.8,15.3,4,0,139.1,3,16,12,0,0,11,24,139,5.8,0,8,5,10,2,3,0.667,49,1,4,4,1.0,0,20,3,131,43.7,8,1,25,25.0,0,25,1,10,10.0,0,10,28,37,64,38,26,0,0,1,0,0,0,0,5,2,4,0,8,23,8,12,5,10,0.5,0,0,0.0,10,3,51,6,34,444,139,5.8,0,305,9.8,15.3,4,25,10,51,13,0,1,0,0,1
DEN,14,21,40,0.525,221,5.5,11.2,1,1,66.8,5,15,13,1,1,13,34,124,3.6,0,5,12,7,2,3,0.667,59,1,1,1,1.0,0,14,8,363,45.4,31,0,0,0.0,0,0,8,73,9.1,0,14,2,10,54,49,5,4,29,0,0,1,1,0,1,4,8,0,15,20,5,13,5,17,0.29,0,0,0.0,4,2,28,25,13,345,124,3.6,0,221,5.5,11.2,1,0,73,28,21,-1,0,1,1,1
