,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,31,12,23,0.522,106,4.6,9.5,0,2,28.5,3,8,4,0,0,1,38,268,7.1,1,11,3,11,3,3,1.0,37,0,2,2,1.0,0,10,5,230,46.0,20,4,97,24.3,0,31,4,95,23.8,1,80,14,20,41,39,2,2,17,0,0,2,2,0,1,2,4,0,23,16,11,4,4,12,0.33,0,0,0.0,4,1,30,10,23,374,268,7.1,1,106,4.6,9.5,0,97,95,30,20,-1,0,2,2,1
ATL,12,27,34,0.794,246,7.2,9.7,3,0,126.2,2,16,15,1,0,21,29,89,3.1,0,6,23,6,1,1,1.0,37,0,3,3,1.0,0,4,5,252,50.4,15,2,52,26.0,0,26,5,54,10.8,0,42,6,14,53,29,24,4,24,0,0,0,0,0,3,1,2,0,6,22,6,15,7,14,0.5,0,0,0.0,4,1,30,7,24,335,89,3.1,0,246,7.2,9.7,3,52,54,30,20,-1,0,0,0,1
BAL,23,15,23,0.652,161,7.0,10.7,1,0,100.1,0,0,12,0,0,19,35,92,2.6,0,3,6,10,3,3,1.0,39,0,1,1,1.0,0,20,4,170,42.5,30,1,16,16.0,0,16,5,48,9.6,0,18,1,6,55,43,12,9,44,1,0,1,0,0,4,2,2,0,23,16,3,12,7,15,0.47,0,0,0.0,3,1,20,24,16,253,92,2.6,0,161,7.0,10.7,1,16,48,20,6,1,1,0,0,0
BUF,11,26,39,0.667,250,6.4,10.2,3,0,110.0,3,14,15,0,0,24,28,86,3.1,0,5,23,6,1,1,1.0,53,0,3,3,1.0,0,14,7,313,44.7,21,3,71,23.7,0,28,1,9,9.0,0,9,30,28,38,34,4,0,0,1,0,0,1,0,6,0,0,0,9,21,5,15,6,15,0.4,0,1,0.0,9,1,85,7,24,336,86,3.1,0,250,6.4,10.2,3,71,9,85,2,2,1,1,0,0
CAR,20,20,27,0.741,176,6.5,10.4,0,0,91.0,3,32,9,0,0,5,35,201,5.7,3,13,8,9,2,3,0.667,41,1,3,3,1.0,0,12,4,181,45.3,2,2,100,50.0,0,76,4,23,5.8,0,17,12,19,54,24,30,2,8,2,0,1,0,0,4,3,9,0,6,22,13,9,6,12,0.5,0,0,0.0,6,0,92,4,27,377,201,5.7,3,176,6.5,10.4,0,100,23,92,6,1,2,0,0,1
CHI,13,18,36,0.5,229,6.4,14.1,2,3,54.1,4,25,10,0,0,7,27,172,6.4,0,8,11,8,2,2,1.0,53,0,2,2,1.0,0,13,5,225,45.0,16,7,181,25.9,0,56,2,7,3.5,0,7,27,25,53,47,6,4,33,1,0,0,0,0,6,4,6,0,13,18,8,10,6,14,0.43,0,0,0.0,7,0,61,14,20,401,172,6.4,0,229,6.4,14.1,2,181,7,61,28,-2,1,0,3,0
CIN,10,21,31,0.677,257,8.3,12.9,1,0,103.8,2,13,13,1,1,11,32,132,4.1,1,4,3,11,3,3,1.0,40,0,2,2,1.0,0,7,4,191,47.8,24,5,100,20.0,0,28,2,-5,-2.5,0,-2,14,20,58,28,30,2,11,1,0,0,0,0,8,2,7,0,13,18,4,13,6,14,0.43,0,1,0.0,5,1,35,10,23,389,132,4.1,1,257,8.3,12.9,1,100,-5,35,14,0,1,0,0,1
CLE,28,16,34,0.471,140,4.1,9.4,2,1,65.8,2,11,7,0,0,10,30,134,4.5,0,9,11,8,2,3,0.667,54,0,2,2,1.0,0,19,5,215,43.0,22,5,109,21.8,0,29,3,18,6.0,0,10,20,23,61,41,20,2,13,0,0,1,1,0,3,5,17,0,20,17,9,7,6,15,0.4,0,1,0.0,3,1,15,14,20,274,134,4.5,0,140,4.1,9.4,2,109,18,15,14,0,0,1,1,0
DAL,14,22,34,0.647,218,6.4,10.3,2,2,77.8,1,8,13,0,0,26,23,85,3.7,0,5,11,8,2,2,1.0,32,0,2,2,1.0,0,26,5,205,41.0,28,4,74,18.5,0,24,2,41,20.5,0,21,12,19,52,37,15,4,25,0,0,0,1,0,4,3,7,0,12,19,5,13,2,9,0.22,0,0,0.0,11,1,69,14,20,303,85,3.7,0,218,6.4,10.3,2,74,41,69,20,-1,0,1,2,0
DEN,27,9,18,0.5,141,7.8,15.9,1,0,94.9,1,2,7,0,0,2,51,208,4.1,0,10,6,10,3,3,1.0,41,0,1,1,1.0,0,18,9,391,43.4,13,4,106,26.5,0,36,4,60,15.0,0,31,3,13,73,57,16,3,29,0,0,0,0,0,4,2,5,0,13,18,10,7,5,16,0.31,0,0,0.0,9,1,63,24,16,349,208,4.1,0,141,7.8,15.9,1,106,60,63,14,0,0,0,0,0
