,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,22,20,35,0.571,192,5.5,11.1,1,0,82.1,3,30,10,1,0,24,17,70,4.1,0,5,15,7,2,2,1.0,38,0,1,1,1.0,0,12,6,278,46.3,8,3,73,24.3,0,29,4,127,31.8,1,99,6,13,70,55,15,4,22,1,0,0,0,0,5,4,7,0,24,16,5,10,2,10,0.2,0,0,0.0,6,1,45,18,19,262,70,4.1,0,192,5.5,11.1,1,73,127,45,6,1,1,0,0,0
ATL,8,14,24,0.583,269,11.2,19.6,3,1,119.6,1,6,10,0,0,5,41,163,4.0,1,11,15,7,1,1,1.0,20,0,4,4,1.0,0,13,7,321,45.9,27,0,0,0.0,0,0,3,19,6.3,0,11,2,7,51,29,22,2,15,1,0,1,1,0,3,3,3,0,9,21,11,10,6,14,0.43,0,0,0.0,1,0,10,4,31,432,163,4.0,1,269,11.2,19.6,3,0,19,10,6,1,1,1,1,0
BAL,5,28,47,0.596,289,6.1,10.7,1,0,84.4,3,11,18,1,1,26,27,67,2.5,1,2,4,11,3,4,0.75,51,0,2,2,1.0,0,16,2,90,45.0,2,4,129,32.3,0,45,1,3,3.0,0,3,12,20,49,36,13,1,8,1,0,0,1,0,7,2,4,0,4,23,2,18,14,21,0.67,1,1,1.0,3,3,20,14,23,356,67,2.5,1,289,6.1,10.7,1,129,3,20,6,1,1,1,0,1
BUF,23,15,31,0.484,191,6.2,12.7,1,2,51.9,0,0,7,0,0,19,22,96,4.4,0,5,25,3,1,1,1.0,24,0,0,0,0.0,0,10,4,190,47.5,20,4,76,19.0,0,22,0,0,0.0,0,0,20,27,75,49,26,1,8,1,0,2,1,0,4,3,7,0,26,14,5,7,3,11,0.27,1,3,0.33,6,2,84,25,11,287,96,4.4,0,191,6.2,12.7,1,76,0,84,17,-1,1,1,2,1
CHI,21,18,32,0.563,208,6.5,11.6,2,0,96.9,0,0,11,0,0,4,34,164,4.8,1,7,2,12,3,3,1.0,51,0,3,3,1.0,0,27,3,103,34.3,26,5,51,10.2,0,18,1,19,19.0,0,19,16,24,44,38,6,1,2,1,0,1,1,0,8,4,14,0,8,22,7,11,7,14,0.5,0,0,0.0,6,4,53,6,30,372,164,4.8,1,208,6.5,11.6,2,51,19,53,13,0,1,1,0,2
CIN,20,22,39,0.564,210,5.4,9.9,3,0,97.2,1,7,11,0,0,15,30,109,3.6,0,7,19,6,1,1,1.0,36,0,3,3,1.0,0,20,7,308,44.0,21,3,51,17.0,0,21,5,9,1.8,0,5,9,17,50,40,10,2,22,0,0,2,1,0,3,1,3,0,13,20,7,11,8,16,0.5,0,0,0.0,9,2,87,10,24,319,109,3.6,0,210,5.4,9.9,3,51,9,87,6,1,0,1,0,0
CLE,25,14,22,0.636,128,5.8,10.4,1,1,75.6,4,18,7,0,0,28,21,44,2.1,0,2,19,6,2,2,1.0,51,0,0,0,0.0,0,21,4,175,43.8,9,6,144,24.0,0,63,1,3,3.0,0,3,22,30,59,48,11,0,0,1,0,0,0,0,3,3,5,0,27,10,2,7,4,12,0.33,2,2,1.0,4,1,35,24,12,172,44,2.1,0,128,5.8,10.4,1,144,3,35,17,-1,1,0,1,1
DAL,7,19,31,0.613,279,9.0,14.7,2,0,112.2,0,0,8,0,0,5,29,163,5.6,0,8,4,11,3,3,1.0,42,0,2,2,1.0,0,23,4,172,43.0,18,2,39,19.5,0,20,2,8,4.0,0,12,6,13,51,42,9,1,2,3,0,0,0,0,6,2,2,0,19,18,8,8,6,14,0.43,0,0,0.0,7,2,82,14,23,442,163,5.6,0,279,9.0,14.7,2,39,8,82,3,2,3,0,0,1
DEN,27,10,22,0.455,113,5.1,12.4,2,0,91.7,1,11,4,0,0,1,39,299,7.7,2,12,11,8,1,2,0.5,43,0,5,5,1.0,0,9,5,238,47.6,10,4,95,23.8,0,41,4,108,27.0,1,85,16,24,53,38,15,2,16,3,0,1,0,0,8,2,2,0,13,20,12,4,3,12,0.25,0,1,0.0,11,4,93,2,38,412,299,7.7,2,113,5.1,12.4,2,95,108,93,1,3,3,0,0,0
GB,15,21,26,0.808,232,8.9,11.8,4,0,143.4,4,15,10,0,0,10,26,136,5.2,0,8,7,9,1,1,1.0,47,0,6,6,1.0,0,3,2,108,54.0,12,6,137,22.8,0,30,1,11,11.0,0,11,26,38,51,43,8,2,10,3,2,1,0,0,8,1,1,0,9,21,8,10,6,10,0.6,0,1,0.0,5,3,33,1,45,368,136,5.2,0,232,8.9,11.8,4,137,11,33,1,3,3,0,0,0
HOU,26,14,23,0.609,119,5.2,8.5,0,1,56.3,0,0,7,0,0,2,40,261,6.5,3,14,2,12,3,3,1.0,50,0,3,3,1.0,0,10,2,95,47.5,13,3,67,22.3,0,26,2,56,28.0,0,50,5,12,45,37,8,4,18,1,0,1,1,0,4,2,4,0,9,21,14,7,9,14,0.64,1,1,1.0,2,0,15,6,30,380,261,6.5,3,119,5.2,8.5,0,67,56,15,6,1,1,1,1,0
IND,28,17,33,0.515,103,3.1,6.9,0,1,45.4,2,15,6,0,0,22,21,83,4.0,0,4,28,1,0,0,0.0,0,0,1,1,1.0,0,6,9,451,50.1,25,3,45,15.0,0,19,3,-1,-0.3,0,1,24,31,68,36,32,1,6,1,1,0,0,0,4,4,11,0,27,10,4,6,4,14,0.29,0,0,0.0,6,0,32,27,7,186,83,4.0,0,103,3.1,6.9,0,45,-1,32,17,-1,1,0,1,1
KC,16,20,39,0.513,227,5.8,12.7,0,0,69.1,5,26,11,0,0,13,34,116,3.4,0,5,25,3,1,1,1.0,43,0,0,0,0.0,0,14,5,229,45.8,23,4,65,16.3,0,21,2,30,15.0,0,22,24,31,38,30,8,0,0,0,0,0,0,0,3,1,2,0,13,20,5,11,8,20,0.4,2,6,0.33,8,4,70,28,3,343,116,3.4,0,227,5.8,12.7,0,65,30,70,13,0,0,0,0,0
MIA,13,17,23,0.739,244,10.6,14.4,3,0,147.5,0,0,12,0,0,16,24,107,4.5,1,3,15,7,1,1,1.0,42,0,4,4,1.0,0,19,5,221,44.2,27,0,0,0.0,0,0,4,51,12.8,0,15,1,3,60,54,6,5,26,0,0,1,0,0,3,7,10,0,22,17,3,12,3,10,0.3,0,0,0.0,7,2,49,4,31,351,107,4.5,1,244,10.6,14.4,3,0,51,49,13,0,0,0,0,0
