,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,14,16,25,0.64,224,9.0,15.4,1,0,106.1,5,23,10,0,0,17,25,103,4.1,1,5,13,7,2,2,1.0,48,0,1,1,1.0,0,6,7,351,50.1,20,3,66,22.0,0,26,1,1,1.0,0,1,7,13,54,49,5,5,38,0,0,1,0,0,6,2,6,0,23,16,5,10,4,13,0.31,0,0,0.0,6,1,41,17,19,327,103,4.1,1,224,9.0,15.4,1,66,1,41,15,0,0,0,0,0
ATL,10,20,47,0.426,267,5.7,13.4,1,2,50.6,0,0,13,0,0,29,18,70,3.9,0,3,24,4,1,1,1.0,19,0,1,1,1.0,0,5,4,202,50.5,14,2,47,23.5,0,30,2,22,11.0,0,11,11,17,67,54,13,3,13,0,0,1,1,0,5,4,9,0,16,18,3,13,6,14,0.43,0,2,0.0,7,2,43,27,10,337,70,3.9,0,267,5.7,13.4,1,47,22,43,19,-1,0,1,2,0
BAL,26,10,23,0.435,158,6.9,15.8,0,0,66.9,1,0,7,1,1,1,55,290,5.3,2,16,18,6,1,3,0.333,21,0,3,3,1.0,0,32,3,108,36.0,26,2,34,17.0,0,26,2,72,36.0,1,68,4,10,43,29,14,3,22,1,0,0,0,0,10,0,0,0,6,24,16,7,9,19,0.47,1,2,0.5,4,1,18,14,24,448,290,5.3,2,158,6.9,15.8,0,34,72,18,15,0,1,0,0,1
BUF,9,29,46,0.63,282,6.1,9.9,1,0,87.4,1,6,12,0,0,15,23,104,4.5,1,6,20,5,1,1,1.0,27,0,2,2,1.0,0,8,4,194,48.5,31,1,12,12.0,0,12,2,10,5.0,0,6,17,23,57,40,17,1,10,0,0,1,0,0,4,4,11,0,16,18,6,12,7,16,0.44,2,4,0.5,2,0,15,20,17,386,104,4.5,1,282,6.1,9.9,1,12,10,15,26,-2,0,0,0,2
CAR,15,13,22,0.591,222,10.1,17.8,1,0,108.5,2,9,10,0,0,5,39,163,4.2,4,12,10,8,1,1,1.0,43,0,5,5,1.0,0,30,3,114,38.0,26,1,17,17.0,0,17,1,12,12.0,0,12,14,19,52,44,8,2,22,1,0,0,0,0,4,5,22,0,3,26,12,10,6,11,0.55,1,1,1.0,2,4,20,1,38,385,163,4.2,4,222,10.1,17.8,1,17,12,20,8,1,1,0,0,0
CHI,32,11,24,0.458,88,3.7,12.1,0,3,16.0,7,45,8,1,0,23,24,93,3.9,0,3,27,3,1,2,0.5,32,0,0,0,0.0,0,22,7,304,43.4,17,1,23,23.0,0,23,3,39,13.0,0,44,4,10,58,52,6,2,18,0,0,1,1,0,3,7,20,0,31,11,3,8,0,11,0.0,0,2,0.0,5,0,35,31,3,181,93,3.9,0,88,3.7,12.1,0,23,39,35,26,-2,0,1,3,0
CIN,30,14,30,0.467,128,4.3,10.9,1,1,56.0,3,24,7,0,0,15,22,104,4.7,0,6,31,1,0,1,0.0,0,1,1,1,1.0,0,15,7,317,45.3,7,4,103,25.8,0,30,5,54,10.8,0,17,27,35,61,41,20,3,17,0,0,0,0,0,3,4,9,0,27,13,6,7,2,11,0.18,1,1,1.0,10,0,109,30,7,232,104,4.7,0,128,4.3,10.9,1,103,54,109,26,-2,0,0,1,1
CLE,22,18,36,0.5,174,4.8,10.9,1,1,61.6,3,22,9,0,0,30,17,59,3.5,0,2,24,4,1,1,1.0,21,0,1,1,1.0,0,27,8,317,39.6,13,4,95,23.8,0,28,1,9,9.0,0,9,18,24,77,45,32,1,0,0,0,1,1,0,5,3,8,0,27,13,2,9,3,14,0.21,1,1,1.0,3,2,37,27,10,233,59,3.5,0,174,4.8,10.9,1,95,9,37,15,0,0,1,1,0
DAL,11,28,42,0.667,261,6.2,10.7,1,0,91.5,5,38,14,0,0,27,20,75,3.8,0,6,13,7,2,4,0.5,50,0,1,1,1.0,0,29,5,191,38.2,2,3,112,37.3,0,69,3,18,6.0,0,14,14,19,47,39,8,5,23,0,0,0,0,0,2,2,2,0,12,20,6,14,4,12,0.33,0,0,0.0,7,0,49,26,13,336,75,3.8,0,261,6.2,10.7,1,112,18,49,15,0,0,0,0,0
DEN,19,10,15,0.667,186,12.4,20.2,2,0,148.9,2,16,7,1,1,7,32,150,4.7,1,6,8,9,2,2,1.0,46,0,3,3,1.0,0,4,6,307,51.2,4,4,132,33.0,0,63,3,12,4.0,0,6,24,32,67,44,23,3,29,2,1,1,1,0,6,4,12,0,27,13,6,7,3,11,0.27,0,0,0.0,8,0,73,4,35,336,150,4.7,1,186,12.4,20.2,2,132,12,73,8,1,2,1,0,2
