,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,6,18,34,0.529,257,7.6,15.1,2,1,85.0,2,15,15,0,0,21,19,73,3.8,1,5,21,2,0,0,0.0,0,0,2,2,1.0,0,12,4,191,47.8,15,5,107,21.4,0,31,0,0,0.0,0,0,21,32,56,47,9,2,7,0,0,0,0,0,5,4,10,0,7,23,5,15,3,8,0.38,1,1,1.0,9,3,74,13,20,330,73,3.8,1,257,7.6,15.1,2,107,0,74,16,-1,0,0,1,0
ATL,11,20,35,0.571,199,5.7,10.9,1,2,59.1,3,19,11,0,0,14,31,129,4.2,1,4,6,11,3,3,1.0,47,0,2,2,1.0,0,26,5,177,35.4,4,3,82,27.3,0,37,4,62,15.5,0,37,10,16,44,30,14,3,24,0,0,1,1,0,7,1,1,0,8,22,4,11,7,17,0.41,0,0,0.0,11,7,80,11,23,328,129,4.2,1,199,5.7,10.9,1,82,62,80,16,-1,0,1,2,0
BAL,22,21,38,0.553,112,2.9,6.5,1,1,58.4,3,25,8,1,0,25,12,34,2.8,0,1,22,1,0,1,0.0,0,0,1,1,1.0,0,4,9,470,52.2,5,2,53,26.5,0,33,2,6,3.0,0,4,8,12,66,40,26,4,20,0,0,3,1,0,3,2,2,0,23,11,1,8,2,12,0.17,0,0,0.0,10,2,85,20,7,146,34,2.8,0,112,2.9,6.5,1,53,6,85,16,-1,0,1,1,1
CAR,8,18,23,0.783,232,10.1,14.2,1,0,123.2,4,24,10,0,0,7,37,175,4.7,2,10,1,15,4,4,1.0,45,0,3,3,1.0,0,21,3,116,38.7,19,1,15,15.0,0,15,0,0,0.0,0,0,13,20,51,42,9,3,18,1,0,2,2,0,9,2,8,0,12,20,10,10,5,12,0.42,0,0,0.0,13,0,105,4,33,407,175,4.7,2,232,10.1,14.2,1,15,0,105,2,3,1,2,0,0
CHI,9,17,32,0.531,218,6.8,13.3,1,2,59.1,2,8,9,0,0,5,33,177,5.4,2,8,14,6,1,2,0.5,25,0,3,3,1.0,0,23,6,228,38.0,14,2,43,21.5,0,29,5,33,6.6,0,18,11,18,43,37,6,1,14,4,0,0,0,0,10,4,6,0,14,19,8,9,4,13,0.31,0,0,0.0,7,2,54,10,24,395,177,5.4,2,218,6.8,13.3,1,43,33,54,4,2,4,0,2,0
CLE,17,20,35,0.571,159,4.5,8.9,0,1,56.7,4,19,12,0,0,11,45,139,3.1,0,5,14,6,2,4,0.5,53,2,0,0,0.0,0,22,5,193,38.6,11,1,23,23.0,0,23,4,14,3.5,0,8,2,3,35,27,8,4,28,1,0,1,1,0,5,0,0,0,12,20,5,12,12,24,0.5,0,0,0.0,7,3,48,24,6,298,139,3.1,0,159,4.5,8.9,0,23,14,48,6,1,1,1,1,0
DAL,20,14,24,0.583,151,6.3,11.9,2,0,104.7,2,15,10,0,0,1,34,294,8.6,2,12,8,10,2,2,1.0,51,0,4,4,1.0,0,8,3,145,48.3,23,0,0,0.0,0,0,1,7,7.0,0,7,4,7,49,36,13,1,1,1,0,2,1,0,6,4,10,0,6,24,12,10,3,8,0.38,0,0,0.0,6,2,30,3,34,445,294,8.6,2,151,6.3,11.9,2,0,7,30,6,1,1,1,0,1
DEN,21,13,27,0.481,131,4.9,12.4,2,0,87.1,6,30,8,0,0,5,40,177,4.4,0,9,16,4,1,3,0.333,52,0,1,1,1.0,0,8,9,435,48.3,23,0,0,0.0,0,0,4,45,11.3,0,22,9,15,62,46,16,4,24,0,0,1,1,0,2,1,2,0,15,18,9,8,4,16,0.25,0,0,0.0,5,1,30,15,18,308,177,4.4,0,131,4.9,12.4,2,0,45,30,12,0,0,1,0,1
DET,17,15,32,0.469,159,5.0,12.2,1,0,72.3,3,24,8,0,0,16,20,104,5.2,0,4,8,10,3,3,1.0,43,0,1,1,1.0,0,17,6,263,43.8,1,5,141,28.2,0,32,1,0,0.0,0,0,16,23,63,41,22,3,19,2,0,0,0,0,6,3,6,0,20,13,4,8,1,12,0.08,1,2,0.5,10,1,84,17,16,263,104,5.2,0,159,5.0,12.2,1,141,0,84,6,1,2,0,0,1
GB,3,24,30,0.8,307,10.2,14.0,3,0,142.6,4,28,16,0,0,15,26,114,4.4,0,6,1,15,4,4,1.0,58,0,3,3,1.0,0,1,3,178,59.3,9,3,71,23.7,0,31,2,42,21.0,0,42,18,27,47,35,12,2,2,2,0,0,0,0,8,3,7,0,4,25,6,16,2,8,0.25,0,0,0.0,6,3,44,4,33,421,114,4.4,0,307,10.2,14.0,3,71,42,44,6,1,2,0,0,1
