,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,24,14,35,0.4,149,4.3,11.6,1,3,27.0,2,14,7,1,0,22,11,80,7.3,0,1,27,1,0,0,0.0,0,0,1,1,1.0,0,11,6,279,46.5,12,3,74,24.7,0,27,2,22,11.0,0,12,14,23,67,62,5,0,0,1,0,0,0,0,7,4,5,0,27,11,1,7,1,9,0.11,0,2,0.0,6,3,75,26,7,229,80,7.3,0,149,4.3,11.6,1,74,22,75,27,-4,1,0,3,2
ATL,4,22,32,0.688,316,9.9,14.4,1,0,110.9,0,0,13,0,0,14,36,116,3.2,1,7,1,11,3,3,1.0,33,0,2,2,1.0,0,28,2,66,33.0,27,0,0,0.0,0,0,2,27,13.5,0,16,9,17,38,28,10,1,7,1,0,0,0,0,9,3,8,0,2,25,7,13,4,12,0.33,1,1,1.0,5,5,55,14,23,432,116,3.2,1,316,9.9,14.4,1,0,27,55,14,0,1,0,0,1
BAL,10,17,27,0.63,268,9.9,15.9,2,1,105.2,1,2,9,0,0,16,28,105,3.8,2,4,9,7,1,1,1.0,22,0,4,4,1.0,0,5,8,391,48.9,9,1,26,26.0,0,26,3,6,2.0,0,4,16,24,64,51,13,2,9,3,0,0,0,0,11,2,6,0,24,13,4,9,5,14,0.36,0,0,0.0,6,0,69,6,31,373,105,3.8,2,268,9.9,15.9,2,26,6,69,3,2,3,0,1,0
BUF,19,21,44,0.477,204,4.6,10.2,0,2,42.2,2,11,10,1,0,26,19,41,2.2,0,2,13,6,2,2,1.0,56,0,0,0,0.0,0,19,7,295,42.1,20,7,141,20.1,0,28,4,60,15.0,0,45,25,35,48,42,6,1,13,0,0,0,0,0,2,4,11,1,23,14,2,10,0,12,0.0,0,2,0.0,3,2,27,25,8,245,41,2.2,0,204,4.6,10.2,0,141,60,27,22,-2,0,0,2,0
CAR,9,22,38,0.579,272,7.2,12.7,1,4,49.3,1,8,12,0,0,6,26,137,5.3,2,7,4,9,2,2,1.0,31,0,3,3,1.0,0,21,3,122,40.7,1,3,140,46.7,1,101,2,25,12.5,0,14,28,49,61,39,22,2,9,2,0,1,1,0,6,2,3,0,4,24,7,12,3,10,0.3,0,0,0.0,7,5,70,2,35,409,137,5.3,2,272,7.2,12.7,1,140,25,70,16,-1,2,1,4,0
CHI,6,18,32,0.563,286,8.9,15.9,2,1,94.0,0,0,15,0,0,18,32,92,2.9,2,7,9,7,1,1,1.0,42,0,4,4,1.0,0,12,3,137,45.7,13,5,122,24.4,0,53,2,59,29.5,0,37,12,20,41,33,8,0,0,2,0,2,1,0,2,4,9,0,6,23,7,15,8,14,0.57,0,1,0.0,6,1,61,6,31,378,92,2.9,2,286,8.9,15.9,2,122,59,61,3,2,2,1,1,0
CIN,1,24,46,0.522,364,7.9,15.5,1,3,58.6,2,9,13,0,0,13,30,119,4.0,2,8,13,6,1,1,1.0,27,0,3,3,1.0,0,25,7,270,38.6,27,0,0,0.0,0,0,4,24,6.0,0,12,22,31,48,38,10,1,2,1,0,1,0,0,3,1,5,0,6,23,8,13,5,15,0.33,0,1,0.0,6,2,43,11,24,483,119,4.0,2,364,7.9,15.5,1,0,24,43,22,-2,1,0,3,0
CLE,22,17,24,0.708,186,7.8,11.7,1,1,89.9,2,13,10,0,0,5,28,148,5.3,1,6,26,2,0,1,0.0,0,0,2,2,1.0,0,27,3,108,36.0,4,2,63,31.5,0,37,1,0,0.0,0,0,5,10,63,39,24,1,15,0,0,1,0,0,5,2,3,0,12,20,6,10,4,10,0.4,0,0,0.0,9,4,70,21,14,334,148,5.3,1,186,7.8,11.7,1,63,0,70,16,-1,0,0,1,0
DAL,12,23,37,0.622,264,7.1,12.7,3,0,110.6,4,28,13,0,0,20,32,89,2.8,0,6,4,9,2,2,1.0,39,0,3,3,1.0,0,20,7,286,40.9,21,3,56,18.7,0,23,3,22,7.3,0,14,16,24,65,40,25,3,13,1,0,2,1,0,4,8,12,0,12,20,6,13,8,17,0.47,1,1,1.0,9,1,48,8,27,353,89,2.8,0,264,7.1,12.7,3,56,22,48,3,2,1,1,0,0
DEN,28,9,21,0.429,104,5.0,11.6,0,0,58.4,1,0,4,0,0,9,34,125,3.7,1,7,17,5,1,1,1.0,37,0,2,2,1.0,0,17,8,350,43.8,3,3,99,33.0,0,67,2,12,6.0,0,7,7,13,58,46,12,3,17,1,1,2,1,0,4,3,5,0,27,11,7,4,3,13,0.23,0,1,0.0,6,0,51,18,17,229,125,3.7,1,104,5.0,11.6,0,99,12,51,8,1,1,1,0,1
