,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ATL,24,14,22,0.636,159,7.2,11.6,1,0,100.4,1,4,8,0,0,4,35,166,4.7,3,13,11,7,1,1,1.0,24,0,4,4,1.0,0,18,3,129,43.0,12,1,22,22.0,0,22,1,8,8.0,0,8,8,17,53,35,18,1,8,3,0,2,0,0,7,1,3,0,2,24,13,8,7,11,0.64,0,0,0.0,4,3,57,2,31,325,166,4.7,3,159,7.2,11.6,1,22,8,57,2,3,3,0,0,0
BAL,7,20,33,0.606,289,8.8,15.3,0,1,76.5,2,16,15,1,1,14,30,113,3.8,2,6,1,17,5,5,1.0,48,0,2,2,1.0,0,12,2,90,45.0,11,3,67,22.3,0,27,1,13,13.0,0,13,6,14,63,50,13,4,20,0,0,2,0,0,8,0,0,0,2,24,6,15,3,11,0.27,0,0,0.0,5,3,25,3,29,402,113,3.8,2,289,8.8,15.3,0,67,13,25,18,-2,0,0,1,1
BUF,16,21,30,0.7,219,7.3,11.6,2,2,85.3,3,25,10,1,0,5,23,155,6.7,1,4,15,6,1,1,1.0,49,0,3,3,1.0,0,10,3,136,45.3,16,1,21,21.0,0,21,2,11,5.5,0,7,22,27,68,49,19,0,0,0,0,0,0,0,3,2,6,0,18,17,4,10,5,11,0.45,1,2,0.5,7,3,75,8,24,374,155,6.7,1,219,7.3,11.6,2,21,11,75,18,-2,0,0,2,0
CAR,15,21,35,0.6,229,6.5,11.3,0,3,43.6,1,8,12,0,0,7,26,139,5.3,2,10,20,5,1,1,1.0,42,0,2,2,1.0,0,23,2,81,40.5,12,4,88,22.0,0,23,1,0,0.0,0,0,25,31,54,38,16,1,4,0,0,0,0,0,1,3,7,0,2,24,10,12,8,12,0.67,1,1,1.0,7,2,85,16,17,368,139,5.3,2,229,6.5,11.3,0,88,0,85,24,-3,0,0,3,0
CHI,10,21,31,0.677,258,8.3,12.7,2,0,114.7,1,9,11,1,1,10,28,119,4.3,1,9,3,13,3,3,1.0,51,0,4,4,1.0,0,24,3,115,38.3,3,4,131,32.8,1,98,1,27,27.0,0,27,3,10,53,45,8,5,43,0,0,0,0,0,1,2,4,1,6,22,9,11,4,11,0.36,0,0,0.0,3,2,15,1,39,377,119,4.3,1,258,8.3,12.7,2,131,27,15,17,-1,0,0,0,1
CIN,9,25,32,0.781,264,8.3,10.6,1,0,111.5,0,0,12,0,0,17,31,94,3.0,1,4,6,9,2,3,0.667,43,0,3,3,1.0,0,14,5,221,44.2,6,2,55,27.5,0,31,2,35,17.5,0,33,8,17,56,34,22,1,9,1,0,2,2,1,7,1,4,0,18,17,4,12,6,14,0.43,0,0,0.0,11,1,111,4,27,358,94,3.0,1,264,8.3,10.6,1,55,35,111,2,3,1,2,0,0
CLE,17,21,45,0.467,203,4.5,10.2,2,0,74.6,2,12,16,0,0,24,21,65,3.1,0,2,20,5,1,1,1.0,47,0,2,2,1.0,0,11,6,271,45.2,17,4,83,20.8,0,30,2,30,15.0,0,31,16,24,55,49,6,2,9,0,0,1,1,0,1,4,11,0,14,18,2,16,8,16,0.5,0,1,0.0,5,0,34,16,17,268,65,3.1,0,203,4.5,10.2,2,83,30,34,11,0,0,1,0,1
DAL,5,27,41,0.659,300,7.3,11.7,1,1,85.4,2,17,15,0,0,21,24,77,3.2,0,6,5,10,3,3,1.0,48,0,1,1,1.0,0,4,4,207,51.8,19,2,40,20.0,0,22,2,3,1.5,0,4,13,20,71,43,28,3,19,2,0,2,2,0,4,4,7,0,9,21,6,15,4,12,0.33,0,0,0.0,10,0,77,20,16,377,77,3.2,0,300,7.3,11.7,1,40,3,77,4,2,2,2,1,1
DET,12,28,50,0.56,244,4.9,10.5,2,0,82.4,5,49,14,1,0,23,18,66,3.7,0,3,11,7,2,3,0.667,25,0,1,1,1.0,0,15,8,350,43.8,25,0,0,0.0,0,0,3,41,13.7,0,16,20,25,54,35,19,2,14,1,0,1,1,0,4,3,8,0,9,21,3,14,2,15,0.13,1,2,0.5,6,4,54,15,19,310,66,3.7,0,244,4.9,10.5,2,0,41,54,4,2,1,1,0,0
GB,2,18,29,0.621,309,10.7,17.6,3,1,118.3,1,7,12,0,0,20,31,90,2.9,0,7,15,6,1,1,1.0,32,0,3,3,1.0,0,13,5,222,44.4,22,2,27,13.5,0,16,0,0,0.0,0,0,1,3,72,50,22,3,22,1,0,1,0,0,5,1,1,0,12,20,7,12,4,13,0.31,1,1,1.0,3,1,16,8,24,399,90,2.9,0,309,10.7,17.6,3,27,0,16,11,0,1,0,1,0
