,Team,Wins,Losses,Ties,Home,Opponent,Points,Victory
TB,TB,6,8,0,0,STL,23,0
NYJ,NYJ,9,5,0,0,DAL,19,1
CHI,CHI,5,9,0,0,MIN,17,0
KC,KC,9,5,0,0,BAL,34,1
CAR,CAR,14,0,0,0,NYG,38,1
BUF,BUF,6,8,0,0,WSH,25,0
ATL,ATL,7,7,0,0,JAX,23,1
HOU,HOU,7,7,0,0,IND,16,1
TEN,TEN,3,11,0,0,NE,16,0
CLE,CLE,3,11,0,0,SEA,13,0
GB,GB,10,4,0,0,OAK,30,1
CIN,CIN,11,3,0,0,SF,24,1
MIA,MIA,5,9,0,0,SD,14,0
DEN,DEN,10,4,0,0,PIT,27,0
ARZ,ARZ,12,2,0,0,PHI,40,1
DET,DET,5,9,0,0,NO,35,1
STL,STL,6,8,0,1,TB,31,1
DAL,DAL,4,10,0,1,NYJ,16,0
MIN,MIN,9,5,0,1,CHI,38,1
BAL,BAL,4,10,0,1,KC,14,0
NYG,NYG,6,8,0,1,CAR,35,0
WSH,WSH,7,7,0,1,BUF,35,1
JAX,JAX,5,9,0,1,ATL,17,0
IND,IND,6,8,0,1,HOU,10,0
NE,NE,12,2,0,1,TEN,33,1
SEA,SEA,9,5,0,1,CLE,30,1
OAK,OAK,6,8,0,1,GB,20,0
SF,SF,4,10,0,1,CIN,14,0
SD,SD,4,10,0,1,MIA,30,1
PIT,PIT,9,5,0,1,DEN,34,1
PHI,PHI,6,8,0,1,ARZ,17,0
NO,NO,5,9,0,1,DET,27,0
