,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,1,36,51,0.706,375,7.4,10.9,2,1,96.4,2,16,20,1,0,25,14,50,3.6,1,3,20,5,1,1,1.0,21,0,2,2,1.0,0,1,3,167,55.7,17,5,103,20.6,0,25,2,0,0.0,0,3,20,27,52,39,13,1,10,0,0,2,1,0,3,5,11,0,2,25,3,20,6,11,0.55,0,1,0.0,7,2,60,13,23,425,50,3.6,1,375,7.4,10.9,2,103,0,60,16,-1,0,1,1,1
ATL,11,23,44,0.523,258,5.9,12.0,2,2,66.3,2,19,13,0,0,20,24,77,3.2,0,3,27,2,0,0,0.0,0,0,2,2,1.0,0,25,7,264,37.7,26,5,85,17.0,0,21,4,22,5.5,0,16,20,27,46,45,1,2,13,0,0,1,1,0,3,4,7,0,13,19,3,13,6,16,0.38,1,2,0.5,6,3,51,22,14,335,77,3.2,0,258,5.9,12.0,2,85,22,51,21,-2,0,1,2,1
BAL,25,13,25,0.52,183,7.3,14.1,1,0,89.3,0,0,6,0,0,1,46,192,4.2,2,12,11,9,2,2,1.0,38,0,3,3,1.0,0,23,6,242,40.3,12,3,70,23.3,0,28,4,63,15.8,0,46,3,10,47,37,10,4,41,1,0,0,0,0,7,2,4,1,17,18,12,6,10,18,0.56,0,0,0.0,8,0,52,6,29,375,192,4.2,2,183,7.3,14.1,1,70,63,52,14,0,1,0,0,1
BUF,19,21,35,0.6,220,6.3,10.8,0,1,66.4,2,7,9,1,0,6,27,119,4.4,1,8,8,10,3,3,1.0,47,0,1,1,1.0,0,9,3,142,47.3,19,6,121,20.2,0,31,1,0,0.0,0,0,18,25,46,42,4,1,8,0,0,2,1,0,2,5,16,0,13,19,8,9,4,14,0.29,0,0,0.0,7,2,64,20,16,339,119,4.4,1,220,6.3,10.8,0,121,0,64,25,-3,0,1,1,3
CAR,15,20,28,0.714,238,8.5,12.4,2,0,120.8,1,10,11,1,1,7,29,113,3.9,1,7,11,9,2,2,1.0,50,0,3,3,1.0,0,13,3,133,44.3,4,3,86,28.7,0,32,0,0,0.0,0,0,14,23,55,45,10,2,16,1,0,2,1,0,7,3,7,0,8,22,7,11,7,12,0.58,0,0,0.0,3,4,25,8,27,351,113,3.9,1,238,8.5,12.4,2,86,0,25,9,1,1,1,0,1
CIN,27,20,32,0.625,148,4.6,7.8,0,2,47.4,2,7,10,1,1,11,22,105,4.8,0,5,18,6,2,2,1.0,43,0,0,0,0.0,0,15,3,127,42.3,18,5,102,20.4,0,30,1,15,15.0,0,15,27,35,70,45,25,1,5,0,0,0,0,0,3,1,4,0,20,16,5,10,8,14,0.57,0,0,0.0,7,1,51,28,6,253,105,4.8,0,148,4.6,7.8,0,102,15,51,25,-3,0,0,2,1
CLE,16,14,27,0.519,236,8.7,17.6,1,0,94.1,1,10,9,1,0,15,24,91,3.8,1,6,4,11,3,3,1.0,42,0,2,2,1.0,0,17,5,207,41.4,6,3,78,26.0,0,38,1,5,5.0,0,5,10,17,56,52,4,3,16,0,0,1,1,0,4,0,0,0,22,15,6,9,3,12,0.25,1,1,1.0,1,0,15,13,23,327,91,3.8,1,236,8.7,17.6,1,78,5,15,9,1,0,1,0,0
DAL,28,19,33,0.576,102,3.1,6.4,1,0,73.0,3,20,6,0,0,21,26,70,2.7,0,7,15,7,2,2,1.0,45,0,1,1,1.0,0,11,7,313,44.7,23,4,75,18.8,0,20,1,5,5.0,0,5,2,9,55,41,14,2,14,0,0,1,1,0,3,2,3,0,18,17,7,6,3,15,0.2,2,2,1.0,5,4,35,24,13,172,70,2.7,0,102,3.1,6.4,1,75,5,35,9,1,0,1,0,0
DET,20,21,35,0.6,217,6.2,10.6,1,0,87.4,1,6,10,0,0,23,15,57,3.8,1,2,20,5,1,1,1.0,43,0,2,2,1.0,0,14,6,263,43.8,13,5,115,23.0,0,26,0,0,0.0,0,0,18,25,64,51,13,3,24,0,0,2,1,0,3,5,10,0,26,13,2,10,2,12,0.17,2,3,0.67,7,1,51,18,17,274,57,3.8,1,217,6.2,10.6,1,115,0,51,9,1,0,1,0,0
HOU,7,24,28,0.857,275,9.8,11.7,3,0,143.3,1,5,17,0,0,10,31,109,3.5,1,5,20,5,0,0,0.0,0,0,5,5,1.0,0,28,2,59,29.5,21,3,58,19.3,0,30,1,73,73.0,1,73,1,6,61,40,21,2,7,2,0,1,1,0,7,0,0,0,4,23,5,17,10,13,0.77,0,0,0.0,7,1,55,2,35,384,109,3.5,1,275,9.8,11.7,3,58,73,55,2,3,2,1,0,0
