,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,2,32,52,0.615,348,6.7,11.0,1,1,79.6,1,3,21,1,1,31,15,23,1.5,2,2,6,11,3,4,0.75,44,0,2,2,1.0,0,20,3,126,42.0,6,8,232,29.0,0,55,2,-5,-2.5,0,-1,27,37,55,48,7,1,6,0,0,0,0,0,5,2,2,0,3,27,2,21,8,14,0.57,0,0,0.0,3,4,29,13,29,371,23,1.5,2,348,6.7,11.0,1,232,-5,29,25,-2,0,0,1,1
ATL,13,17,27,0.63,259,9.6,15.2,0,0,94.5,1,0,10,0,0,9,33,133,4.0,5,10,12,9,1,1,1.0,23,0,6,6,1.0,0,15,3,129,43.0,32,4,52,13.0,0,25,4,95,23.8,1,61,17,28,60,46,14,3,21,0,0,0,0,0,5,2,5,0,10,21,10,10,6,13,0.46,2,2,1.0,3,1,25,4,45,392,133,4.0,5,259,9.6,15.2,0,52,95,25,20,-1,0,0,0,1
BAL,27,12,26,0.462,138,5.3,15.3,2,0,88.3,3,45,8,1,0,17,40,110,2.8,1,6,8,10,2,3,0.667,44,0,4,4,1.0,0,12,8,362,45.3,20,2,39,19.5,0,21,4,30,7.5,0,18,3,7,48,40,8,2,12,4,1,1,1,0,9,2,6,1,27,14,6,8,5,17,0.29,0,0,0.0,5,0,30,7,36,248,110,2.8,1,138,5.3,15.3,2,39,30,30,1,5,4,1,0,0
BUF,11,24,32,0.75,273,8.5,11.4,2,0,121.0,0,0,12,0,0,4,38,171,4.5,3,13,1,18,4,4,1.0,39,0,6,6,1.0,0,22,2,83,41.5,30,6,102,17.0,0,46,0,0,0.0,0,0,22,31,32,32,0,3,13,2,1,3,3,0,6,2,4,0,3,27,13,12,4,14,0.29,2,4,0.5,6,2,45,1,54,444,171,4.5,3,273,8.5,11.4,2,102,0,45,1,5,2,3,0,0
CAR,9,21,35,0.6,274,7.8,14.0,1,0,94.2,3,21,15,0,0,8,26,134,5.2,2,7,16,8,2,2,1.0,23,0,2,2,1.0,0,11,6,277,46.2,29,5,86,17.2,0,24,1,0,0.0,0,0,29,45,48,44,4,1,0,0,0,1,1,0,1,2,5,0,8,22,7,15,5,14,0.36,1,1,1.0,8,0,48,15,28,408,134,5.2,2,274,7.8,14.0,1,86,0,48,9,1,0,1,0,0
CHI,28,17,28,0.607,126,4.5,7.8,1,0,83.3,1,6,6,0,0,1,33,208,6.3,2,12,12,9,2,2,1.0,43,0,3,3,1.0,0,13,5,221,44.2,2,2,76,38.0,0,50,4,26,6.5,0,14,1,3,44,42,2,5,43,4,0,0,0,0,10,7,23,0,17,18,12,6,4,12,0.33,0,0,0.0,3,0,14,17,27,334,208,6.3,2,126,4.5,7.8,1,76,26,14,5,2,4,0,0,2
CIN,23,20,37,0.541,165,4.5,8.4,1,1,63.5,1,3,8,0,0,28,20,43,2.2,0,3,26,4,1,1,1.0,26,0,1,1,1.0,0,29,8,293,36.6,28,6,106,17.7,0,24,0,0,0.0,0,0,15,27,69,42,27,0,0,0,0,0,1,0,5,3,5,0,31,11,3,8,4,15,0.27,0,1,0.0,2,0,15,28,10,208,43,2.2,0,165,4.5,8.4,1,106,0,15,14,0,0,1,1,0
CLE,25,13,32,0.406,145,4.5,11.2,0,3,15.8,0,0,6,0,0,21,20,95,4.8,0,6,24,6,2,3,0.667,32,0,0,0,0.0,0,3,2,104,52.0,10,4,104,26.0,0,34,2,10,5.0,0,7,8,16,75,60,15,1,4,2,0,1,0,0,3,3,4,0,24,15,6,6,2,9,0.22,1,1,1.0,5,3,40,31,6,240,95,4.8,0,145,4.5,11.2,0,104,10,40,29,-3,2,0,3,2
DAL,3,23,39,0.59,334,8.6,14.8,3,0,112.6,1,7,13,0,0,25,29,74,2.6,0,3,2,15,4,4,1.0,48,0,3,3,1.0,0,8,4,193,48.3,26,5,93,18.6,0,25,2,16,8.0,0,12,13,22,39,33,6,4,25,1,0,1,1,0,3,3,4,1,21,16,3,13,9,18,0.5,0,0,0.0,8,0,65,8,35,408,74,2.6,0,334,8.6,14.8,3,93,16,65,9,1,1,1,0,1
DEN,20,16,37,0.432,204,5.5,12.8,0,1,49.8,0,0,12,0,0,15,28,115,4.1,1,6,26,4,1,3,0.333,44,0,1,1,1.0,0,2,2,112,56.0,24,3,56,18.7,0,26,1,1,1.0,0,1,22,31,52,45,7,0,0,0,0,0,0,0,1,3,3,0,6,23,6,12,9,16,0.56,1,2,0.5,4,5,39,28,10,319,115,4.1,1,204,5.5,12.8,0,56,1,39,25,-2,0,0,1,1
