,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,2,24,38,0.632,346,9.1,14.4,4,1,116.8,1,0,14,1,1,21,19,111,5.8,0,4,5,10,2,2,1.0,32,0,4,4,1.0,0,19,3,128,42.7,9,2,50,25.0,0,26,2,21,10.5,0,21,12,21,57,48,9,1,7,2,0,2,1,0,9,4,9,0,14,19,4,14,6,12,0.5,0,0,0.0,10,1,100,3,34,457,111,5.8,0,346,9.1,14.4,4,50,21,100,7,1,2,1,1,1
ATL,24,10,21,0.476,154,7.3,16.0,1,2,48.6,1,6,7,0,0,2,32,263,8.2,3,9,12,7,1,1,1.0,39,0,4,4,1.0,0,30,4,147,36.8,1,5,192,38.4,0,92,2,3,1.5,0,6,20,27,70,55,15,3,24,0,0,0,0,0,6,3,9,0,21,17,9,7,2,10,0.2,0,0,0.0,3,1,14,5,31,417,263,8.2,3,154,7.3,16.0,1,192,3,14,29,-3,0,0,2,1
BAL,5,18,25,0.72,304,12.2,17.9,0,0,112.8,3,18,11,0,0,13,34,127,3.7,3,8,8,9,2,3,0.667,41,0,3,3,1.0,0,26,4,153,38.3,12,2,48,24.0,0,26,1,0,0.0,0,0,6,7,51,42,9,1,0,2,0,3,2,0,5,5,10,0,11,20,8,11,6,14,0.43,0,0,0.0,7,1,55,11,27,431,127,3.7,3,304,12.2,17.9,0,48,0,55,1,4,2,2,0,0
BUF,29,14,25,0.56,115,4.6,9.1,0,0,67.9,2,13,5,1,1,10,35,161,4.6,0,9,29,0,0,1,0.0,0,0,0,0,0.0,0,31,3,93,31.0,29,3,34,11.3,0,19,1,30,30.0,0,30,7,13,73,51,22,1,5,0,0,0,0,0,1,4,5,0,25,15,9,5,9,17,0.53,0,2,0.0,3,1,20,30,0,276,161,4.6,0,115,4.6,9.1,0,34,30,20,21,-1,0,0,0,1
CAR,10,14,20,0.7,244,12.2,17.9,1,0,127.9,1,6,10,0,0,3,42,234,5.6,1,12,1,15,4,5,0.8,45,0,3,3,1.0,0,32,2,48,24.0,16,5,112,22.4,0,27,2,13,6.5,0,10,23,31,42,38,4,2,19,1,0,1,1,1,7,1,2,0,5,23,12,10,6,12,0.5,0,0,0.0,5,1,30,4,33,478,234,5.6,1,244,12.2,17.9,1,112,13,30,5,2,1,1,0,0
CHI,13,22,37,0.595,225,6.1,11.1,2,0,95.0,2,19,14,0,0,30,18,69,3.8,1,6,19,6,1,1,1.0,37,0,3,3,1.0,0,28,6,226,37.7,4,6,187,31.2,0,49,1,0,0.0,0,0,23,31,66,52,14,0,0,0,0,1,1,0,3,4,6,0,9,21,6,14,2,10,0.2,1,1,1.0,2,1,10,14,24,294,69,3.8,1,225,6.1,11.1,2,187,0,10,13,0,0,1,0,1
CIN,28,18,30,0.6,125,4.2,7.2,0,0,69.4,1,4,7,0,0,5,39,204,5.2,1,13,5,10,3,3,1.0,43,0,1,1,1.0,0,15,3,133,44.3,31,2,18,9.0,0,17,3,16,5.3,0,12,4,6,42,24,18,1,2,0,0,0,1,0,6,4,9,0,5,23,13,7,7,16,0.44,0,1,0.0,4,3,43,25,16,329,204,5.2,1,125,4.2,7.2,0,18,16,43,7,1,0,1,0,0
CLE,32,6,18,0.333,20,1.1,4.3,0,2,2.8,3,6,2,0,0,23,29,106,3.7,0,6,29,0,0,1,0.0,0,0,0,0,0.0,0,5,6,288,48.0,28,4,60,15.0,0,22,1,6,6.0,0,6,23,31,72,39,33,0,0,1,0,0,0,0,2,4,8,0,31,8,6,2,3,13,0.23,1,2,0.5,6,0,47,30,0,126,106,3.7,0,20,1.1,4.3,0,60,6,47,21,-1,1,0,2,0
DAL,17,23,41,0.561,211,5.1,10.1,0,1,60.1,4,22,7,2,2,26,19,87,4.6,0,8,19,6,2,2,1.0,42,0,0,0,0.0,0,22,6,254,42.3,20,7,143,20.4,0,37,2,4,2.0,0,4,31,44,48,37,11,1,9,0,0,1,1,0,3,4,8,0,25,15,8,7,5,14,0.36,1,1,1.0,4,0,41,28,6,298,87,4.6,0,211,5.1,10.1,0,143,4,41,31,-4,0,1,1,4
DEN,4,33,49,0.673,316,6.4,9.6,1,2,74.9,0,0,20,0,0,25,10,90,9.0,2,3,27,1,0,0,0.0,0,0,1,2,0.5,0,23,2,84,42.0,24,9,171,19.0,0,24,0,0,0.0,0,0,32,52,66,52,14,2,5,0,0,0,0,0,0,1,2,0,2,25,3,20,3,8,0.38,1,3,0.33,4,2,79,19,21,406,90,9.0,2,316,6.4,9.6,1,171,0,79,27,-2,0,0,2,0
DET,15,22,42,0.524,220,5.2,10.2,2,2,63.6,1,5,13,0,0,24,29,96,3.3,1,4,24,3,0,0,0.0,0,0,3,3,1.0,0,17,7,303,43.3,26,4,68,17.0,0,23,0,0,0.0,0,0,23,31,54,46,8,4,35,0,0,2,1,0,2,1,1,0,14,19,4,13,5,17,0.29,4,5,0.8,5,2,60,19,21,316,96,3.3,1,220,5.2,10.2,2,68,0,60,21,-1,0,1,2,0
GB,6,21,31,0.677,273,8.8,14.7,3,0,127.5,4,35,11,1,0,4,27,211,7.8,1,8,12,7,1,2,0.5,36,0,4,4,1.0,0,28,3,113,37.7,15,4,91,22.8,0,45,3,20,6.7,0,14,12,21,56,49,7,1,5,2,0,0,0,0,7,4,7,0,11,20,8,11,5,12,0.42,0,2,0.0,6,1,60,5,31,484,211,7.8,1,273,8.8,14.7,3,91,20,60,7,1,2,0,0,1
HOU,3,27,36,0.75,328,9.1,12.1,2,0,121.1,0,0,16,0,0,13,36,127,3.5,2,8,12,7,1,1,1.0,22,0,4,4,1.0,0,24,4,166,41.5,10,4,99,24.8,0,39,2,16,8.0,0,12,16,24,44,37,7,2,19,0,0,2,1,0,8,1,1,0,2,25,8,16,4,10,0.4,1,1,1.0,7,1,70,5,31,455,127,3.5,2,328,9.1,12.1,2,99,16,70,13,0,0,1,0,1
IND,7,29,37,0.784,269,7.3,9.4,1,0,106.0,1,4,14,0,0,18,27,121,4.5,0,7,4,11,3,3,1.0,38,0,2,2,1.0,0,27,2,76,38.0,17,1,22,22.0,0,22,1,10,10.0,0,10,1,0,43,32,11,3,20,0,0,1,0,0,1,1,1,0,9,21,7,14,8,14,0.57,0,0,0.0,3,0,20,18,23,390,121,4.5,0,269,7.3,9.4,1,22,10,20,13,0,0,0,0,0
JAX,27,14,25,0.56,127,5.1,9.1,1,2,49.9,1,0,6,0,0,20,27,118,4.4,0,6,27,1,0,0,0.0,0,0,1,1,1.0,0,11,4,186,46.5,23,5,97,19.4,0,27,1,11,11.0,0,11,20,27,67,52,15,3,18,0,0,0,0,0,5,2,7,0,29,14,6,6,6,12,0.5,0,1,0.0,7,2,28,27,7,245,118,4.4,0,127,5.1,9.1,1,97,11,28,31,-4,0,0,2,2
KC,22,19,36,0.528,189,5.3,10.1,1,0,77.2,1,2,10,0,0,32,15,31,2.1,0,1,29,0,0,0,0.0,0,0,0,0,0.0,0,10,6,283,47.2,27,5,80,16.0,0,20,2,15,7.5,0,13,8,16,71,42,29,1,4,0,0,1,0,0,6,2,3,0,29,14,1,10,4,13,0.31,0,1,0.0,6,3,73,28,6,220,31,2.1,0,189,5.3,10.1,1,80,15,73,21,-1,0,0,0,1
MIA,20,22,31,0.71,193,6.2,9.1,2,0,108.7,1,7,9,1,1,15,29,126,4.3,0,8,19,6,1,1,1.0,48,0,3,3,1.0,0,16,5,218,43.6,18,2,43,21.5,0,27,2,25,12.5,0,16,9,17,49,38,11,0,0,3,1,1,1,0,8,2,7,0,19,18,8,9,6,14,0.43,1,2,0.5,6,1,30,14,24,319,126,4.3,0,193,6.2,9.1,2,43,25,30,3,3,3,1,0,1
MIN,16,16,26,0.615,218,8.4,14.9,1,1,85.1,2,21,10,0,0,22,27,110,4.1,1,4,11,8,2,2,1.0,50,0,2,2,1.0,0,9,4,190,47.5,7,5,132,26.4,0,38,1,10,10.0,0,10,10,19,62,42,20,2,7,0,0,0,0,0,2,5,10,0,25,15,4,10,7,13,0.54,0,1,0.0,2,1,20,22,20,328,110,4.1,1,218,8.4,14.9,1,132,10,20,21,-1,0,0,1,0
NE,30,6,8,0.75,73,9.1,13.0,0,0,102.6,1,5,6,0,0,9,47,168,3.6,1,10,12,7,2,3,0.667,33,0,1,1,1.0,0,5,4,192,48.0,32,0,0,0.0,0,0,0,0,0.0,0,0,1,0,65,47,18,2,13,0,0,1,1,0,1,1,2,0,22,16,10,6,2,10,0.2,3,3,1.0,2,0,10,26,13,241,168,3.6,1,73,9.1,13.0,0,0,0,10,7,1,0,1,0,0
NO,1,30,49,0.612,367,7.5,12.9,4,1,103.0,2,19,18,0,0,31,11,50,4.5,0,4,12,7,1,1,1.0,21,0,4,4,1.0,0,1,3,164,54.7,11,3,73,24.3,0,42,0,0,0.0,0,0,29,33,70,55,15,1,6,0,0,0,0,0,4,2,4,0,7,22,4,18,7,13,0.54,1,1,1.0,7,0,48,5,31,417,50,4.5,0,367,7.5,12.9,4,73,0,48,27,-2,0,0,1,1
NYG,14,19,30,0.633,222,7.4,12.1,1,0,96.8,2,7,12,0,0,12,30,135,4.5,0,7,3,13,4,5,0.8,51,0,1,1,1.0,0,4,4,193,48.3,3,3,101,33.7,0,58,3,11,3.7,0,8,11,20,54,36,18,2,21,1,0,1,0,0,3,7,16,0,14,19,7,12,4,12,0.33,0,0,0.0,7,0,49,23,19,357,135,4.5,0,222,7.4,12.1,1,101,11,49,7,1,1,0,0,0
