,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
BAL,11,17,23,0.739,218,9.5,13.6,1,0,117.7,2,14,10,0,0,10,36,139,3.9,1,10,10,9,2,2,1.0,47,0,3,3,1.0,0,1,3,177,59.0,7,4,101,25.3,0,30,2,12,6.0,0,6,7,13,51,44,7,1,7,1,1,0,0,0,3,4,8,0,6,22,10,10,6,13,0.46,1,1,1.0,7,2,67,11,27,357,139,3.9,1,218,9.5,13.6,1,101,12,67,13,0,1,0,0,1
BUF,5,25,30,0.833,261,8.7,10.4,1,0,114.0,0,0,15,0,0,16,32,109,3.4,1,7,3,11,3,4,0.75,44,0,2,2,1.0,0,4,2,105,52.5,17,3,58,19.3,0,21,1,5,5.0,0,5,9,14,49,35,14,2,17,1,0,1,2,0,2,2,3,0,6,22,7,15,6,13,0.46,0,0,0.0,5,0,35,12,23,370,109,3.4,1,261,8.7,10.4,1,58,5,35,4,3,1,2,0,0
CAR,15,14,22,0.636,193,8.8,13.9,2,0,122.0,1,2,10,0,0,9,37,143,3.9,1,7,1,12,3,3,1.0,48,0,3,3,1.0,0,10,5,237,47.4,8,2,48,24.0,0,26,2,26,13.0,0,24,1,7,45,41,4,1,3,1,0,1,1,0,8,2,3,0,16,18,7,10,7,15,0.47,0,0,0.0,3,1,29,8,30,336,143,3.9,1,193,8.8,13.9,2,48,26,29,7,2,1,1,0,0
CHI,4,21,32,0.656,274,8.6,13.5,2,0,113.3,2,9,13,1,1,27,22,53,2.4,1,5,1,12,2,3,0.667,48,1,6,6,1.0,0,8,4,191,47.8,19,7,124,17.7,0,20,0,0,0.0,0,0,26,41,59,53,6,2,14,4,0,0,1,1,9,3,10,0,11,20,5,13,2,9,0.22,0,0,0.0,5,2,45,1,48,327,53,2.4,1,274,8.6,13.5,2,124,0,45,2,4,4,1,0,1
CIN,26,24,39,0.615,128,3.3,7.3,1,0,75.6,7,47,11,1,1,21,22,84,3.8,0,5,18,4,1,1,1.0,26,0,1,1,1.0,0,24,8,303,37.9,13,6,129,21.5,0,36,3,6,2.0,0,7,25,38,53,30,23,0,0,0,0,1,0,0,4,2,7,0,22,16,5,11,4,16,0.25,2,2,1.0,4,0,55,24,10,212,84,3.8,0,128,3.3,7.3,1,129,6,55,17,-1,0,0,0,1
CLE,25,14,37,0.378,134,3.6,9.7,1,0,57.7,1,2,7,0,0,19,28,102,3.6,0,7,22,3,1,2,0.5,37,0,0,0,0.0,0,14,8,353,44.1,2,3,89,29.7,0,43,5,48,9.6,0,17,9,14,71,45,26,1,6,0,0,2,1,0,3,2,4,0,22,16,7,7,4,16,0.25,1,2,0.5,4,2,25,23,11,236,102,3.6,0,134,3.6,9.7,1,89,48,25,9,1,0,1,0,0
DAL,13,17,34,0.5,217,6.4,13.8,1,3,43.4,3,17,8,0,0,12,22,124,5.6,1,7,23,2,0,1,0.0,0,0,2,2,1.0,0,19,5,210,42.0,6,4,105,26.3,0,29,2,41,20.5,0,33,22,34,48,47,1,5,28,0,0,0,0,0,0,2,2,0,18,17,7,8,5,13,0.38,0,0,0.0,8,2,56,17,14,341,124,5.6,1,217,6.4,13.8,1,105,41,56,26,-4,0,0,3,1
DEN,20,19,29,0.655,169,5.8,9.8,1,2,63.7,3,18,12,1,1,17,26,106,4.1,0,4,27,1,0,0,0.0,0,0,1,1,1.0,0,7,5,243,48.6,14,7,148,21.1,0,26,1,8,8.0,0,8,26,41,78,49,29,6,38,0,0,0,0,0,2,2,3,0,14,19,4,12,6,13,0.46,0,0,0.0,8,3,87,27,7,275,106,4.1,0,169,5.8,9.8,1,148,8,87,28,-5,0,0,2,3
DET,8,12,25,0.48,249,10.0,22.1,1,0,96.9,2,16,9,0,0,22,19,77,4.1,1,4,14,7,2,2,1.0,54,0,1,1,1.0,0,12,4,189,47.3,15,4,82,20.5,0,26,0,0,0.0,0,0,19,28,83,57,26,3,13,0,0,1,1,0,1,2,3,0,24,15,4,9,5,11,0.45,0,0,0.0,4,2,31,13,21,326,77,4.1,1,249,10.0,22.1,1,82,0,31,9,1,0,1,0,0
GB,18,21,28,0.75,186,6.6,8.9,1,0,104.2,0,0,12,0,0,13,35,116,3.3,1,7,6,10,2,3,0.667,31,0,4,4,1.0,0,2,2,111,55.5,28,1,-2,-2.0,0,-2,3,26,8.7,0,14,9,14,52,38,14,0,0,2,2,1,0,0,9,3,4,0,4,24,7,12,5,12,0.42,1,1,1.0,9,5,70,5,34,302,116,3.3,1,186,6.6,8.9,1,-2,26,70,7,2,2,0,0,0
HOU,6,26,31,0.839,254,8.2,10.3,2,0,122.3,3,13,16,1,1,8,34,150,4.4,2,12,18,4,0,0,0.0,0,0,4,4,1.0,0,6,4,195,48.8,16,5,102,20.4,0,25,2,-12,-6.0,0,1,16,21,36,28,8,2,16,0,0,0,0,0,6,2,6,0,1,29,12,16,6,11,0.55,1,1,1.0,5,1,41,10,28,404,150,4.4,2,254,8.2,10.3,2,102,-12,41,17,-1,0,0,0,1
IND,9,21,42,0.5,229,5.5,10.9,0,2,46.6,0,0,9,0,0,23,23,73,3.2,2,6,23,2,0,1,0.0,0,1,2,2,1.0,0,13,4,186,46.5,20,4,70,17.5,0,23,0,0,0.0,0,0,22,34,66,52,14,0,0,0,0,2,0,0,3,3,10,0,9,21,6,9,5,15,0.33,3,3,1.0,12,6,110,17,14,302,73,3.2,2,229,5.5,10.9,0,70,0,110,21,-2,0,0,2,0
KC,14,23,37,0.622,214,5.8,10.2,0,0,78.0,3,21,8,0,0,26,17,58,3.4,1,4,18,4,1,3,0.333,26,0,1,1,1.0,0,9,7,333,47.6,4,7,192,27.4,0,59,1,2,2.0,0,2,22,34,51,45,6,0,0,0,0,0,0,0,2,3,12,0,26,13,4,8,4,14,0.29,0,0,0.0,8,1,60,24,10,272,58,3.4,1,214,5.8,10.2,0,192,2,60,13,0,0,0,0,0
MIA,2,24,35,0.686,288,8.2,12.3,1,1,91.1,1,7,15,0,0,25,22,71,3.2,0,4,14,7,2,2,1.0,26,0,1,1,1.0,0,3,3,163,54.3,21,6,104,17.3,0,31,2,10,5.0,0,6,18,27,61,50,11,2,14,0,0,1,1,0,2,2,3,0,9,21,4,15,5,13,0.38,0,1,0.0,6,2,28,21,13,359,71,3.2,0,288,8.2,12.3,1,104,10,28,13,0,0,1,1,0
MIN,3,25,40,0.625,284,7.1,11.9,2,4,60.8,2,14,16,0,0,6,32,155,4.8,3,10,3,11,2,2,1.0,42,0,5,5,1.0,0,28,1,0,0.0,11,7,153,21.9,0,31,2,3,1.5,0,3,28,48,45,41,4,2,9,0,0,2,1,0,6,2,4,0,2,28,10,16,4,12,0.33,3,4,0.75,8,2,50,2,41,439,155,4.8,3,284,7.1,11.9,2,153,3,50,26,-4,0,1,4,1
