,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,14,17,31,0.548,197,6.4,12.4,2,1,82.3,2,13,11,0,0,15,23,116,5.0,0,6,26,5,1,1,1.0,26,0,2,2,1.0,0,27,4,167,41.8,19,5,103,20.6,0,34,2,3,1.5,0,3,17,24,64,50,14,2,17,0,0,0,0,0,3,1,2,0,17,19,6,11,5,11,0.45,0,0,0.0,6,2,42,22,17,313,116,5.0,0,197,6.4,12.4,2,103,3,42,26,-2,0,0,1,1
ATL,16,12,18,0.667,192,10.7,16.0,1,0,120.6,0,0,7,0,0,5,36,186,5.2,3,9,12,8,1,1,1.0,27,0,5,5,1.0,0,22,6,259,43.2,31,3,44,14.7,0,36,6,37,6.2,0,18,8,14,56,47,9,2,11,3,1,2,0,0,9,3,4,0,24,16,9,7,6,13,0.46,0,0,0.0,4,0,22,2,38,378,186,5.2,3,192,10.7,16.0,1,44,37,22,2,2,3,0,0,1
BAL,30,13,19,0.684,122,6.4,9.9,0,2,46.3,1,7,7,0,0,10,44,151,3.4,3,13,28,4,0,1,0.0,0,0,4,4,1.0,0,9,3,146,48.7,7,3,78,26.0,0,30,1,21,21.0,0,21,2,10,42,32,10,4,26,3,1,1,0,0,13,1,3,0,11,21,13,7,3,11,0.27,2,3,0.67,5,1,40,10,28,273,151,3.4,3,122,6.4,9.9,0,78,21,40,8,1,3,0,2,0
BUF,6,24,39,0.615,262,6.7,11.6,1,1,79.2,3,17,16,1,1,15,30,116,3.9,2,8,21,6,1,2,0.5,38,0,3,3,1.0,0,12,5,238,47.6,8,6,150,25.0,0,56,2,9,4.5,0,9,14,23,49,37,12,1,7,0,0,1,1,0,2,4,7,0,3,25,8,16,5,12,0.42,1,1,1.0,4,1,25,14,24,378,116,3.9,2,262,6.7,11.6,1,150,9,25,26,-2,0,1,1,2
CAR,25,17,29,0.586,157,5.4,11.2,0,0,73.5,5,34,9,2,1,29,20,47,2.4,1,3,28,4,1,1,1.0,43,0,1,1,1.0,0,30,5,199,39.8,4,5,146,29.2,0,38,5,50,10.0,0,19,12,20,58,42,16,3,18,1,0,0,0,0,5,3,4,0,26,14,3,9,3,11,0.27,0,1,0.0,12,2,67,30,10,204,47,2.4,1,157,5.4,11.2,0,146,50,67,19,-1,1,0,0,2
CHI,9,22,34,0.647,247,7.3,12.2,2,2,81.4,3,21,14,0,0,8,37,158,4.3,0,7,7,10,3,4,0.75,43,0,1,1,1.0,0,16,6,275,45.8,6,4,108,27.0,0,46,3,25,8.3,0,15,21,27,59,53,6,0,0,3,0,1,1,0,15,4,11,0,11,21,7,14,4,15,0.27,1,1,1.0,8,0,64,14,24,405,158,4.3,0,247,7.3,12.2,2,108,25,64,2,2,3,1,2,0
CIN,10,27,39,0.692,245,6.3,10.6,1,0,94.5,6,41,16,1,0,21,27,102,3.8,1,7,4,11,3,3,1.0,30,0,2,2,1.0,0,15,5,233,46.6,24,6,114,19.0,0,27,2,31,15.5,0,21,20,26,67,48,19,0,0,0,0,0,0,0,6,3,6,0,6,24,7,16,10,17,0.59,0,0,0.0,8,1,57,17,23,347,102,3.8,1,245,6.3,10.6,1,114,31,57,15,0,0,0,0,0
CLE,32,14,37,0.378,99,2.7,8.9,1,3,21.3,4,26,7,1,0,26,16,70,4.4,0,3,28,4,1,1,1.0,38,0,1,1,1.0,0,23,7,301,43.0,32,5,73,14.6,0,24,2,24,12.0,0,12,23,28,71,52,19,1,7,2,0,0,0,0,3,3,3,0,31,11,3,7,3,13,0.23,0,0,0.0,9,1,65,30,10,169,70,4.4,0,99,2.7,8.9,1,73,24,65,19,-1,2,0,3,0
DAL,12,17,31,0.548,236,7.6,15.3,1,1,76.8,3,24,9,1,0,3,35,217,6.2,2,13,10,9,2,2,1.0,39,0,3,3,1.0,0,14,3,142,47.3,23,3,58,19.3,0,21,3,13,4.3,0,7,10,16,58,42,16,5,40,0,0,1,1,0,3,0,0,0,10,22,13,9,7,14,0.5,0,1,0.0,7,0,54,11,27,453,217,6.2,2,236,7.6,15.3,1,58,13,54,19,-1,0,1,1,1
DEN,5,21,34,0.618,264,7.8,12.6,2,1,93.3,0,0,11,0,0,20,24,105,4.4,1,7,7,10,2,2,1.0,34,0,4,4,1.0,0,5,2,105,52.5,11,4,97,24.3,0,28,1,22,22.0,0,22,27,32,69,51,18,1,7,0,0,1,1,1,2,3,5,0,15,20,7,11,6,10,0.6,0,0,0.0,3,2,20,5,34,369,105,4.4,1,264,7.8,12.6,2,97,22,20,19,-1,0,1,1,1
