,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,11,21,39,0.538,235,6.0,11.2,3,3,65.7,0,0,10,0,0,31,10,25,2.5,0,0,30,2,0,0,0.0,0,0,2,2,1.0,0,30,4,145,36.3,22,9,175,19.4,0,29,2,9,4.5,0,7,32,48,54,47,7,1,8,0,0,0,1,0,2,1,1,0,26,12,0,10,3,10,0.3,0,2,0.0,1,2,2,14,20,260,25,2.5,0,235,6.0,11.2,3,175,9,2,30,-3,0,1,3,1
ATL,13,17,23,0.739,207,9.0,12.2,2,0,130.2,0,0,10,0,0,12,43,141,3.3,0,9,15,8,2,2,1.0,40,0,2,2,1.0,0,1,2,106,53.0,29,5,87,17.4,0,23,2,32,16.0,0,32,13,16,50,39,11,3,18,0,0,1,0,0,5,2,6,1,8,20,9,10,8,16,0.5,1,2,0.5,2,1,20,13,22,348,141,3.3,0,207,9.0,12.2,2,87,32,20,30,-3,0,0,0,3
BAL,3,20,30,0.667,304,10.1,15.6,3,0,133.2,2,8,14,0,0,8,43,147,3.4,0,6,9,10,2,2,1.0,27,0,4,4,1.0,0,10,7,331,47.3,15,1,21,21.0,0,21,3,5,1.7,0,5,1,3,38,22,16,4,26,1,1,0,0,0,5,2,5,0,8,20,6,14,8,17,0.47,0,0,0.0,3,0,30,4,34,451,147,3.4,0,304,10.1,15.6,3,21,5,30,9,1,1,0,0,0
BUF,16,21,38,0.553,194,5.1,9.8,0,0,69.4,3,11,11,0,0,5,25,156,6.2,0,7,28,3,1,3,0.333,22,0,0,0,0.0,0,32,3,78,26.0,5,2,55,27.5,0,37,4,49,12.3,0,26,6,10,51,40,11,3,28,0,0,2,1,0,2,3,9,0,15,18,7,11,7,15,0.47,0,2,0.0,6,0,43,31,3,350,156,6.2,0,194,5.1,9.8,0,55,49,43,16,0,0,1,0,1
CAR,19,12,17,0.706,170,10.0,14.8,0,0,102.6,2,7,4,0,0,15,27,128,4.7,5,9,20,5,0,0,0.0,0,0,5,5,1.0,0,11,6,277,46.2,2,5,163,32.6,0,51,4,46,11.5,0,13,24,31,67,53,14,2,5,1,0,0,1,0,3,2,3,0,21,16,9,4,4,10,0.4,0,0,0.0,2,3,12,3,35,298,128,4.7,5,170,10.0,14.8,0,163,46,12,9,1,1,1,0,1
CHI,28,11,29,0.379,125,4.3,13.9,2,3,35.1,3,28,4,0,0,22,26,103,4.0,0,5,30,2,0,0,0.0,0,0,2,2,1.0,0,25,9,360,40.0,6,7,186,26.6,0,43,4,29,7.3,0,17,26,34,65,48,17,2,10,1,0,1,0,0,5,6,11,0,30,10,5,4,3,14,0.21,0,1,0.0,5,1,50,21,14,228,103,4.0,0,125,4.3,13.9,2,186,29,50,25,-2,1,0,3,0
CIN,31,12,33,0.364,98,3.0,10.3,0,1,32.3,4,26,4,2,0,29,16,57,3.6,0,2,28,3,1,1,1.0,21,0,0,0,0.0,0,15,11,480,43.6,11,7,156,22.3,0,43,2,17,8.5,0,14,26,34,80,43,37,2,8,0,0,1,0,0,1,4,7,0,31,6,2,4,2,15,0.13,0,1,0.0,3,0,15,31,3,155,57,3.6,0,98,3.0,10.3,0,156,17,15,18,-1,0,0,1,0
CLE,32,16,29,0.552,92,3.2,6.9,0,1,46.9,3,18,8,1,1,23,32,101,3.2,0,5,19,6,2,3,0.667,34,0,0,0,0.0,0,3,4,202,50.5,17,3,61,20.3,0,22,0,0,0.0,0,0,6,10,50,42,8,0,0,2,0,2,1,0,3,1,1,0,25,13,5,8,11,20,0.55,0,1,0.0,4,0,25,30,6,193,101,3.2,0,92,3.2,6.9,0,61,0,25,9,1,2,1,1,1
DAL,2,22,34,0.647,331,9.7,15.0,3,1,113.7,0,0,17,0,0,20,24,116,4.8,1,5,9,10,2,2,1.0,42,0,4,4,1.0,0,20,5,213,42.6,1,2,83,41.5,0,58,2,15,7.5,0,9,5,9,56,48,8,7,45,1,0,2,1,0,8,3,4,0,3,24,5,17,2,9,0.22,0,0,0.0,5,2,38,4,34,447,116,4.8,1,331,9.7,15.0,3,83,15,38,9,1,1,1,1,0
DEN,1,27,43,0.628,357,8.3,13.2,2,1,94.8,0,0,14,0,0,16,25,127,5.1,1,9,9,10,2,2,1.0,35,0,4,4,1.0,0,19,5,214,42.8,32,3,32,10.7,0,17,1,0,0.0,0,0,15,17,59,42,17,2,6,1,0,1,1,1,8,1,2,0,4,23,9,14,3,11,0.27,0,0,0.0,6,0,64,4,34,484,127,5.1,1,357,8.3,13.2,2,32,0,64,9,1,1,1,1,0
DET,26,14,28,0.5,131,4.7,11.0,1,1,60.3,4,23,5,2,0,32,14,23,1.6,0,1,23,4,1,1,1.0,53,0,1,1,1.0,0,6,9,431,47.9,14,7,148,21.1,0,32,2,-1,-0.5,0,0,31,47,65,41,24,1,17,0,0,1,1,0,4,5,12,0,31,6,1,5,0,11,0.0,0,0,0.0,5,0,38,24,10,154,23,1.6,0,131,4.7,11.0,1,148,-1,38,25,-2,0,1,1,2
GB,5,29,45,0.644,293,6.5,10.3,3,1,95.9,2,5,18,0,0,9,29,145,5.0,0,6,6,11,3,3,1.0,44,0,2,2,1.0,0,14,4,175,43.8,26,5,92,18.4,0,25,3,23,7.7,0,14,30,35,50,35,15,2,7,0,0,2,1,0,1,1,2,0,2,25,6,18,8,16,0.5,1,1,1.0,8,1,49,9,31,438,145,5.0,0,293,6.5,10.3,3,92,23,49,18,-1,0,1,1,1
HOU,14,14,25,0.56,200,8.0,14.3,1,1,78.8,0,0,8,1,0,17,26,126,4.8,2,8,3,12,3,3,1.0,50,0,3,3,1.0,0,31,3,108,36.0,28,2,35,17.5,0,35,1,28,28.0,0,28,15,17,61,51,10,3,25,1,0,2,2,0,4,3,4,0,15,18,8,8,1,8,0.13,0,1,0.0,5,2,30,10,30,326,126,4.8,2,200,8.0,14.3,1,35,28,30,4,2,1,2,1,0
IND,28,15,21,0.714,125,6.0,8.3,0,2,46.8,0,0,9,0,0,25,29,90,3.1,0,5,23,4,1,2,0.5,30,0,1,1,1.0,0,28,2,76,38.0,8,3,73,24.3,0,36,2,0,0.0,0,2,3,6,61,51,10,3,18,1,0,1,1,1,3,0,0,0,23,14,5,9,5,10,0.5,0,1,0.0,2,0,10,24,10,215,90,3.1,0,125,6.0,8.3,0,73,0,10,18,-1,1,1,2,1
JAX,7,25,35,0.714,262,7.5,11.5,1,1,90.4,3,25,15,1,1,17,26,126,4.8,1,6,20,5,1,2,0.5,29,0,2,2,1.0,0,24,3,121,40.3,30,7,122,17.4,0,32,0,0,0.0,0,0,23,30,39,32,7,0,0,1,0,0,0,0,4,5,16,0,7,21,6,15,4,11,0.36,1,2,0.5,8,0,60,17,17,388,126,4.8,1,262,7.5,11.5,1,122,0,60,25,-2,1,0,1,2
KC,21,15,22,0.682,156,7.1,10.8,0,1,69.5,1,6,10,0,0,9,37,145,3.9,1,7,15,8,2,2,1.0,38,0,2,2,1.0,0,23,5,202,40.4,21,2,39,19.5,0,20,1,2,2.0,0,2,11,13,47,34,13,0,0,0,0,2,2,1,3,1,2,0,18,17,7,10,8,16,0.5,0,0,0.0,6,0,57,14,20,301,145,3.9,1,156,7.1,10.8,0,39,2,57,9,1,0,2,1,0
MIA,17,14,24,0.583,188,7.8,13.4,0,0,83.3,0,0,7,0,0,6,35,149,4.3,1,8,9,10,3,3,1.0,47,0,1,1,1.0,0,21,5,208,41.6,19,5,99,19.8,0,23,1,17,17.0,0,17,10,12,47,46,1,0,0,3,0,0,0,0,5,1,2,0,21,16,8,7,4,12,0.33,0,0,0.0,10,1,94,19,16,337,149,4.3,1,188,7.8,13.4,0,99,17,94,4,2,3,0,0,1
MIN,14,16,25,0.64,200,8.0,13.1,1,1,85.4,2,10,8,0,0,3,39,178,4.6,3,8,9,10,2,2,1.0,27,0,4,4,1.0,0,8,9,427,47.4,4,2,62,31.0,0,49,2,-3,-1.5,0,-1,12,14,52,35,17,3,28,3,0,0,0,0,8,4,12,0,18,17,8,8,5,17,0.29,0,0,0.0,4,1,30,4,34,378,178,4.6,3,200,8.0,13.1,1,62,-3,30,4,2,3,0,1,0
NE,23,19,39,0.487,145,3.7,8.9,0,2,36.8,5,24,7,2,2,19,20,122,6.1,1,7,23,4,1,2,0.5,29,0,1,1,1.0,0,17,4,173,43.3,20,8,157,19.6,0,40,2,0,0.0,0,1,25,33,77,46,31,1,7,1,0,1,0,0,4,3,7,0,10,19,7,7,1,13,0.08,2,2,1.0,6,5,45,24,10,267,122,6.1,1,145,3.7,8.9,0,157,0,45,32,-4,1,0,2,3
NO,6,25,47,0.532,288,6.1,11.8,2,3,59.5,1,8,14,0,0,30,18,44,2.4,0,3,15,8,2,2,1.0,47,0,2,2,1.0,0,5,5,247,49.4,31,5,80,16.0,0,24,2,-16,-8.0,0,-4,21,23,55,42,13,4,14,0,0,2,1,0,6,1,1,0,15,18,3,14,5,13,0.38,0,1,0.0,5,1,45,14,20,332,44,2.4,0,288,6.1,11.8,2,80,-16,45,25,-2,0,1,3,0
NYG,4,21,34,0.618,296,8.7,14.5,1,1,87.4,2,9,15,0,0,21,35,108,3.1,1,6,6,11,3,3,1.0,39,0,2,2,1.0,0,26,4,158,39.5,25,2,37,18.5,0,22,1,9,9.0,0,9,4,7,58,44,14,4,21,1,0,2,1,0,9,1,2,0,4,23,6,15,7,16,0.44,0,1,0.0,3,2,19,11,23,404,108,3.1,1,296,8.7,14.5,1,37,9,19,9,1,1,1,1,0
NYJ,10,23,43,0.535,241,5.6,10.7,0,1,60.3,2,6,14,1,0,11,19,142,7.5,2,4,20,5,1,1,1.0,30,0,2,2,1.0,0,22,4,164,41.0,27,6,110,18.3,0,31,2,7,3.5,0,5,26,34,71,47,24,0,0,1,0,0,0,0,9,2,2,0,6,22,4,14,3,11,0.27,0,3,0.0,4,4,25,17,17,383,142,7.5,2,241,5.6,10.7,0,110,7,25,18,-1,1,0,1,1
