,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,2,20,26,0.769,364,14.0,18.8,3,0,156.7,2,12,13,0,0,19,31,81,2.6,1,5,17,7,1,1,1.0,45,0,4,4,1.0,0,25,2,77,38.5,7,1,27,27.0,0,27,2,18,9.0,0,16,5,10,47,43,4,2,15,0,0,1,0,0,4,3,14,0,5,22,5,13,7,13,0.54,0,0,0.0,8,4,45,8,31,445,81,2.6,1,364,14.0,18.8,3,27,18,45,12,0,0,0,0,0
ATL,25,13,33,0.394,129,3.9,12.2,0,2,25.9,4,29,8,0,0,13,28,105,3.8,0,2,14,9,3,3,1.0,32,0,0,0,0.0,0,26,5,181,36.2,22,4,84,21.0,0,24,3,43,14.3,0,37,17,24,57,42,15,2,13,0,0,1,1,0,1,3,7,0,24,14,2,8,7,19,0.37,0,1,0.0,8,4,60,27,9,234,105,3.8,0,129,3.9,12.2,0,84,43,60,20,-1,0,1,2,0
BUF,12,20,25,0.8,210,8.4,12.0,1,0,115.0,3,29,11,1,1,22,26,75,2.9,1,6,15,8,2,2,1.0,45,0,2,2,1.0,0,11,3,143,47.7,27,4,78,19.5,0,22,3,38,12.7,0,27,10,16,45,41,4,2,20,1,0,0,0,0,5,3,6,0,12,18,6,11,6,11,0.55,0,0,0.0,4,1,40,16,20,285,75,2.9,1,210,8.4,12.0,1,78,38,40,12,0,1,0,0,1
CAR,29,12,21,0.571,102,4.9,10.7,0,1,50.1,3,26,4,0,0,12,31,114,3.7,2,8,15,8,2,2,1.0,45,0,2,2,1.0,0,21,8,338,42.3,28,2,36,18.0,0,18,3,34,11.3,0,31,11,17,52,44,8,1,8,0,0,2,2,0,4,2,3,0,27,12,8,4,2,13,0.15,0,0,0.0,10,0,65,16,20,216,114,3.7,2,102,4.9,10.7,0,36,34,65,5,1,0,2,1,0
CHI,22,19,32,0.594,141,4.4,7.8,0,0,69.9,1,8,6,0,0,11,29,115,4.0,1,6,24,5,1,1,1.0,26,0,2,2,1.0,0,23,7,281,40.1,11,4,101,25.3,0,36,5,30,6.0,0,18,14,20,46,38,8,3,26,1,0,0,0,0,3,3,6,0,27,12,6,6,6,15,0.4,0,1,0.0,12,0,86,20,17,256,115,4.0,1,141,4.4,7.8,0,101,30,86,20,-1,1,0,0,2
CIN,26,16,27,0.593,127,4.7,8.4,0,2,40.2,1,7,7,1,0,18,28,88,3.1,1,3,29,1,0,1,0.0,0,0,1,1,1.0,0,29,7,216,30.9,5,3,92,30.7,0,38,2,42,21.0,0,34,17,24,71,37,34,1,10,0,0,1,1,0,2,3,4,0,30,11,3,7,3,13,0.23,2,2,1.0,5,1,35,29,7,215,88,3.1,1,127,4.7,8.4,0,92,42,35,20,-1,0,1,2,0
CLE,18,18,32,0.563,155,4.8,9.2,0,2,43.1,2,11,9,0,0,28,25,53,2.1,0,5,20,6,2,2,1.0,38,0,0,0,0.0,0,3,5,265,53.0,20,1,22,22.0,0,22,5,44,8.8,0,12,5,10,60,44,16,2,15,0,0,0,0,0,2,2,7,0,15,17,5,9,7,15,0.47,0,0,0.0,10,3,65,30,6,208,53,2.1,0,155,4.8,9.2,0,22,44,65,27,-2,0,0,2,0
DAL,5,21,30,0.7,312,10.4,14.9,3,1,123.2,0,0,12,0,0,24,24,68,2.8,1,6,8,11,2,2,1.0,51,0,5,5,1.0,0,13,3,140,46.7,2,7,252,36.0,1,98,3,11,3.7,0,6,25,37,53,38,15,4,22,0,0,0,1,0,3,2,3,0,7,20,6,12,6,10,0.6,0,0,0.0,10,2,108,2,41,380,68,2.8,1,312,10.4,14.9,3,252,11,108,20,-1,0,1,1,1
DEN,3,36,50,0.72,341,6.8,9.7,4,1,108.8,1,9,20,1,0,8,24,145,6.0,1,9,17,7,1,1,1.0,52,0,4,4,1.0,0,2,3,161,53.7,13,2,48,24.0,0,26,1,6,6.0,0,6,26,38,40,34,6,1,1,1,0,1,0,0,3,3,5,0,1,34,9,20,4,10,0.4,1,1,1.0,7,5,67,4,39,486,145,6.0,1,341,6.8,9.7,4,48,6,67,12,0,1,0,1,0
DET,9,23,45,0.511,262,5.8,12.3,2,3,56.0,5,20,10,0,0,29,12,49,4.1,0,4,8,11,3,3,1.0,53,0,2,2,1.0,0,27,6,208,34.7,21,7,150,21.4,0,28,3,28,9.3,0,20,30,48,57,38,19,1,4,0,0,1,1,0,4,4,8,1,21,15,4,10,2,12,0.17,0,1,0.0,5,1,40,11,25,311,49,4.1,0,262,5.8,12.3,2,150,28,40,27,-2,0,1,3,0
