,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,18,19,30,0.633,176,5.9,10.4,1,0,90.4,3,21,10,0,0,16,39,109,2.8,1,7,2,11,3,4,0.75,31,0,2,2,1.0,0,14,4,180,45.0,29,3,39,13.0,0,19,1,17,17.0,0,17,8,13,41,31,10,4,12,1,0,3,4,0,1,0,0,0,13,18,7,10,5,16,0.31,2,3,0.67,4,1,40,12,23,285,109,2.8,1,176,5.9,10.4,1,39,17,40,1,5,1,4,0,0
ATL,24,9,13,0.692,156,12.0,17.9,1,0,135.4,1,5,5,0,0,1,42,318,7.6,3,17,4,10,2,2,1.0,50,0,4,4,1.0,0,28,3,115,38.3,8,3,75,25.0,0,34,5,15,3.0,0,10,20,21,50,44,6,3,16,1,0,0,0,0,2,5,12,0,4,23,17,5,3,9,0.33,0,0,0.0,7,1,68,4,34,474,318,7.6,3,156,12.0,17.9,1,75,15,68,4,1,1,0,0,0
BAL,28,15,29,0.517,129,4.4,8.6,0,0,63.7,0,0,8,0,0,2,46,229,5.0,2,12,17,5,1,2,0.5,21,0,2,2,1.0,0,6,5,241,48.2,30,2,25,12.5,0,14,4,56,14.0,0,35,3,10,42,34,8,2,10,1,0,1,1,0,5,4,9,0,6,21,12,8,9,17,0.53,0,1,0.0,8,1,58,17,17,358,229,5.0,2,129,4.4,8.6,0,25,56,58,12,0,1,1,0,2
BUF,8,20,31,0.645,232,7.5,11.7,2,0,108.5,1,2,9,0,0,19,29,106,3.7,1,3,4,10,2,3,0.667,38,1,4,4,1.0,0,9,9,419,46.6,5,1,27,27.0,0,27,6,120,20.0,1,63,3,10,57,38,19,5,23,1,0,2,1,0,10,4,16,0,26,13,3,9,4,16,0.25,1,1,1.0,1,1,14,4,34,338,106,3.7,1,232,7.5,11.7,2,27,120,14,2,2,1,1,0,0
CAR,5,23,41,0.561,246,6.0,10.7,1,0,82.0,1,1,12,0,0,10,29,142,4.9,0,7,1,14,4,4,1.0,49,0,2,2,1.0,0,7,3,144,48.0,17,5,99,19.8,0,27,3,16,5.3,0,10,22,24,52,41,11,1,6,0,0,1,1,1,4,0,0,0,11,20,7,12,5,15,0.33,1,2,0.5,6,1,29,8,26,388,142,4.9,0,246,6.0,10.7,1,99,16,29,12,0,0,1,0,1
CHI,26,13,21,0.619,136,6.5,11.5,0,0,80.7,2,14,7,1,0,4,39,183,4.7,2,9,7,9,2,2,1.0,41,0,3,3,1.0,0,32,5,178,35.6,20,5,90,18.0,0,28,1,25,25.0,0,25,8,13,48,42,6,2,17,0,0,1,1,1,5,4,11,1,17,17,9,7,10,16,0.63,0,0,0.0,7,1,60,6,29,319,183,4.7,2,136,6.5,11.5,0,90,25,60,4,1,0,1,0,0
CIN,32,9,24,0.375,84,3.5,10.4,0,1,30.6,2,10,5,0,0,27,24,70,2.9,0,1,21,4,1,1,1.0,43,0,1,1,1.0,0,13,7,316,45.1,3,4,118,29.5,0,44,4,11,2.8,0,11,13,17,78,57,21,0,0,0,0,2,2,1,9,4,20,0,31,8,1,5,2,13,0.15,0,2,0.0,5,2,40,26,10,154,70,2.9,0,84,3.5,10.4,0,118,11,40,12,0,0,2,1,1
CLE,31,11,24,0.458,114,4.8,10.4,1,0,74.0,1,0,7,1,0,23,18,91,5.1,0,2,21,4,1,1,1.0,34,0,1,1,1.0,0,25,5,203,40.6,20,5,90,18.0,0,29,2,23,11.5,0,14,26,28,60,50,10,0,0,1,0,0,0,0,3,0,0,0,29,11,2,7,3,9,0.33,0,0,0.0,9,2,55,26,10,205,91,5.1,0,114,4.8,10.4,1,90,23,55,4,1,1,0,0,0
DAL,3,24,32,0.75,320,10.0,13.3,1,1,103.6,0,0,16,0,0,6,31,167,5.4,3,11,21,4,0,0,0.0,0,0,4,4,1.0,0,4,2,97,48.5,18,2,39,19.5,0,20,2,8,4.0,0,8,3,10,35,30,5,1,0,0,0,1,0,0,3,2,4,0,1,30,11,16,8,11,0.73,1,1,1.0,11,3,82,7,28,487,167,5.4,3,320,10.0,13.3,1,39,8,82,22,-1,0,0,1,0
DEN,4,16,25,0.64,300,12.0,18.8,2,0,132.1,0,0,10,0,0,11,34,141,4.1,3,10,2,11,2,2,1.0,43,0,5,5,1.0,0,26,2,80,40.0,27,2,28,14.0,0,17,2,19,9.5,0,11,10,14,53,42,11,3,23,0,0,0,1,0,2,2,6,0,3,24,10,10,5,10,0.5,0,0,0.0,3,4,15,1,41,441,141,4.1,3,300,12.0,18.8,2,28,19,15,4,1,0,1,0,0
DET,5,24,33,0.727,246,7.5,10.9,2,1,101.3,3,16,14,0,0,27,21,70,3.3,1,4,27,3,0,0,0.0,0,0,3,3,1.0,0,23,6,255,42.5,13,6,123,20.5,0,27,0,0,0.0,0,0,28,34,50,42,8,1,5,0,0,0,0,0,2,2,2,0,6,21,4,14,2,9,0.22,0,0,0.0,5,3,30,13,21,316,70,3.3,1,246,7.5,10.9,2,123,0,30,22,-1,0,0,1,0
GB,17,18,22,0.818,178,8.1,9.9,1,0,115.5,0,0,6,0,0,12,27,139,5.1,1,8,14,6,1,2,0.5,42,1,3,3,1.0,0,12,5,226,45.2,11,4,92,23.0,0,24,3,78,26.0,1,76,17,19,57,46,11,1,10,1,0,0,0,0,6,0,0,0,21,15,8,6,4,10,0.4,0,0,0.0,12,1,118,9,24,317,139,5.1,1,178,8.1,9.9,1,92,78,118,4,1,1,0,0,0
HOU,22,25,33,0.758,159,4.8,8.1,1,2,70.1,5,43,13,1,1,26,20,75,3.8,1,5,17,5,1,1,1.0,34,0,2,2,1.0,0,19,4,173,43.3,19,6,112,18.7,0,28,2,5,2.5,0,5,30,38,61,44,17,2,15,0,0,2,1,0,2,2,5,0,11,20,5,13,3,10,0.3,0,1,0.0,5,2,43,17,17,234,75,3.8,1,159,4.8,8.1,1,112,5,43,30,-2,0,1,2,1
IND,7,30,49,0.612,240,4.9,8.6,1,0,80.3,2,17,15,0,0,29,15,53,3.5,0,5,11,7,2,2,1.0,39,0,1,1,1.0,0,3,2,98,49.0,14,5,101,20.2,0,25,1,8,8.0,0,8,27,29,73,52,21,2,14,0,0,1,0,0,1,1,4,0,4,23,5,15,5,11,0.45,0,2,0.0,6,3,40,24,13,293,53,3.5,0,240,4.9,8.6,1,101,8,40,22,-1,0,0,0,1
JAX,24,23,35,0.657,156,4.5,9.3,1,2,61.1,7,59,11,1,1,32,17,33,1.9,0,1,21,4,1,2,0.5,27,0,1,1,1.0,0,30,6,222,37.0,1,4,138,34.5,0,51,2,45,22.5,0,29,13,17,58,45,13,1,3,2,0,1,0,0,2,3,5,0,26,13,1,11,5,14,0.36,1,1,1.0,6,1,50,26,10,189,33,1.9,0,156,4.5,9.3,1,138,45,50,22,-1,2,0,2,1
KC,15,19,31,0.613,182,5.9,10.8,1,1,74.9,4,24,9,0,0,21,27,102,3.8,0,5,21,4,1,1,1.0,40,0,1,1,1.0,0,20,6,259,43.2,9,4,98,24.5,0,31,1,7,7.0,0,7,13,17,61,45,16,2,16,0,0,1,2,0,2,3,8,0,24,14,5,9,8,16,0.5,0,1,0.0,2,0,15,26,10,284,102,3.8,0,182,5.9,10.8,1,98,7,15,4,1,0,2,1,0
