,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,14,22,30,0.733,226,7.5,10.7,2,1,102.9,1,10,11,0,0,26,19,50,2.6,0,3,14,6,1,1,1.0,41,0,3,3,1.0,0,13,5,215,43.0,2,3,101,33.7,1,93,5,48,9.6,0,15,15,24,54,47,7,3,20,0,0,3,1,0,3,1,2,0,20,14,3,11,5,12,0.42,0,0,0.0,12,0,70,5,30,276,50,2.6,0,226,7.5,10.7,2,101,48,70,19,-2,0,1,1,2
ATL,5,22,30,0.733,301,10.0,13.7,1,0,116.1,0,0,14,0,0,23,30,75,2.5,0,4,1,16,5,6,0.833,48,0,1,1,1.0,0,20,2,82,41.0,1,5,188,37.6,0,85,1,6,6.0,0,6,13,20,54,47,7,1,4,0,0,0,1,0,5,2,3,0,13,18,4,14,6,14,0.43,0,0,0.0,6,0,46,15,22,376,75,2.5,0,301,10.0,13.7,1,188,6,46,13,0,0,1,0,1
BAL,15,28,38,0.737,209,5.5,8.6,0,3,53.5,4,32,11,1,0,25,19,51,2.7,0,4,24,3,1,1,1.0,37,0,0,0,0.0,0,3,5,245,49.0,23,3,53,17.7,0,19,2,8,4.0,0,7,25,31,57,45,12,2,13,0,0,1,0,0,1,6,9,0,18,16,4,11,3,11,0.27,1,1,1.0,4,1,33,26,3,260,51,2.7,0,209,5.5,8.6,0,53,8,33,28,-5,0,0,3,2
CAR,13,20,39,0.513,242,6.2,12.1,0,3,38.6,0,0,12,0,0,28,20,40,2.0,0,2,24,3,1,1,1.0,20,0,0,0,0.0,0,23,5,197,39.4,20,5,105,21.0,0,28,1,9,9.0,0,9,19,27,64,47,17,0,0,0,0,0,0,0,2,3,6,0,20,14,2,12,3,12,0.25,0,2,0.0,4,0,16,26,3,282,40,2.0,0,242,6.2,12.1,0,105,9,16,25,-3,0,0,3,0
CHI,7,26,43,0.605,282,6.6,11.0,1,0,87.5,1,4,17,0,0,20,23,79,3.4,1,4,11,8,2,2,1.0,36,0,2,2,1.0,0,12,3,130,43.3,22,6,121,20.2,0,33,0,0,0.0,0,0,14,22,59,51,8,0,0,0,0,1,1,0,3,7,26,0,5,22,4,17,9,16,0.56,1,2,0.5,6,1,57,16,20,361,79,3.4,1,282,6.6,11.0,1,121,0,57,13,0,0,1,0,1
CIN,25,20,33,0.606,128,3.9,7.6,0,0,68.8,5,24,10,2,1,27,21,43,2.0,1,3,27,2,0,0,0.0,0,0,2,2,1.0,0,19,7,292,41.7,9,5,121,24.2,0,41,1,10,10.0,0,10,17,26,65,50,15,2,23,2,0,1,1,1,7,1,1,0,24,13,3,10,5,15,0.33,2,2,1.0,4,0,23,21,14,171,43,2.0,1,128,3.9,7.6,0,121,10,23,5,2,2,1,0,1
CLE,3,18,29,0.621,310,10.7,17.2,2,0,121.3,0,0,11,0,0,4,30,144,4.8,1,9,8,9,2,3,0.667,28,0,3,3,1.0,0,28,0,0,0.0,24,2,34,17.0,0,22,1,3,3.0,0,3,7,14,49,41,8,1,4,3,1,0,0,0,6,1,2,0,8,20,9,11,9,13,0.69,0,0,0.0,10,0,55,2,35,454,144,4.8,1,310,10.7,17.2,2,34,3,55,2,3,3,0,0,0
DAL,5,24,38,0.632,301,7.9,13.4,3,0,114.0,3,20,11,2,1,24,22,73,3.3,0,4,14,6,1,2,0.5,52,0,3,3,1.0,0,17,8,335,41.9,16,5,108,21.6,0,32,3,19,6.3,0,11,23,30,48,38,10,1,10,1,0,0,2,0,3,2,3,0,19,15,4,11,6,15,0.4,0,0,0.0,12,0,93,13,24,374,73,3.3,0,301,7.9,13.4,3,108,19,93,5,2,1,2,0,1
DEN,18,21,37,0.568,192,5.2,9.1,2,1,77.8,0,0,10,0,0,7,23,131,5.7,0,7,17,5,1,1,1.0,39,0,2,2,1.0,0,5,4,192,48.0,7,2,50,25.0,0,26,3,47,15.7,0,27,15,24,65,43,22,2,15,0,0,3,2,0,5,1,7,0,10,19,7,10,6,13,0.46,0,1,0.0,4,2,52,18,17,323,131,5.7,0,192,5.2,9.1,2,50,47,52,17,-1,0,2,1,2
DET,27,12,21,0.571,112,5.3,12.5,1,0,87.8,6,38,5,0,0,15,24,100,4.2,0,2,20,4,1,1,1.0,40,0,1,1,1.0,0,10,9,412,45.8,27,3,50,16.7,0,19,4,25,6.3,0,13,6,12,69,50,19,5,39,1,0,4,2,0,4,2,5,0,27,8,2,5,2,13,0.15,0,0,0.0,5,1,96,24,10,212,100,4.2,0,112,5.3,12.5,1,50,25,96,5,2,1,2,0,1
