,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,15,29,48,0.604,269,5.6,11.2,3,2,79.3,8,55,18,0,0,30,15,28,1.9,0,0,18,6,1,1,1.0,46,0,3,3,1.0,0,6,9,435,48.3,6,3,90,30.0,0,41,4,18,4.5,0,8,14,21,64,53,11,4,37,2,0,2,2,0,9,4,19,0,18,19,0,18,4,16,0.25,2,2,1.0,6,1,62,13,24,297,28,1.9,0,269,5.6,11.2,3,90,18,62,6,2,2,2,2,0
ATL,12,25,40,0.625,305,7.6,14.8,3,1,100.5,7,64,14,0,0,11,19,121,6.4,0,6,5,12,3,3,1.0,41,0,3,3,1.0,0,8,5,235,47.0,11,1,27,27.0,0,27,2,17,8.5,0,18,21,28,52,46,6,3,10,0,0,3,1,0,0,3,4,0,9,24,6,14,5,13,0.38,0,0,0.0,2,4,15,7,30,426,121,6.4,0,305,7.6,14.8,3,27,17,15,14,0,0,1,1,0
BAL,6,28,46,0.609,337,7.3,12.7,1,1,81.5,4,19,16,0,0,15,27,101,3.7,1,5,21,5,1,2,0.5,45,0,2,2,1.0,0,12,7,322,46.0,19,3,68,22.7,0,25,1,0,0.0,0,0,7,16,52,41,11,1,6,1,1,1,1,0,11,3,5,0,10,23,5,16,5,15,0.33,0,1,0.0,11,2,100,15,23,438,101,3.7,1,337,7.3,12.7,1,68,0,100,9,1,1,1,1,0
BUF,4,22,39,0.564,340,8.7,15.9,4,4,80.0,3,10,15,1,0,16,27,98,3.6,0,4,23,4,0,0,0.0,0,0,4,4,1.0,0,20,5,209,41.8,13,1,26,26.0,0,26,0,0,0.0,0,0,30,52,82,51,31,1,7,0,0,3,2,0,7,3,4,0,18,19,4,15,8,15,0.53,0,0,0.0,3,0,17,8,28,438,98,3.6,0,340,8.7,15.9,4,26,0,17,27,-4,0,2,4,2
CAR,21,15,25,0.6,205,8.2,14.3,2,0,112.9,3,10,10,1,0,3,35,199,5.7,2,11,23,4,0,0,0.0,0,0,4,4,1.0,0,15,6,271,45.2,9,2,55,27.5,0,28,3,23,7.7,0,20,24,30,55,37,18,7,64,1,0,0,0,0,7,0,0,0,13,21,11,10,4,11,0.36,0,0,0.0,9,0,64,8,28,404,199,5.7,2,205,8.2,14.3,2,55,23,64,14,0,1,0,0,1
CHI,16,18,24,0.75,267,11.1,15.3,2,0,138.7,2,8,14,1,1,18,28,93,3.3,0,3,6,10,2,2,1.0,43,0,4,4,1.0,0,23,3,120,40.0,23,3,50,16.7,0,29,1,8,8.0,0,8,9,18,58,50,8,1,7,5,2,1,0,0,5,4,7,0,22,18,3,14,7,12,0.58,0,0,0.0,4,1,25,5,34,360,93,3.3,0,267,11.1,15.3,2,50,8,25,2,4,5,0,0,1
CIN,17,20,31,0.645,244,7.9,12.2,2,1,96.7,0,0,12,0,0,9,34,138,4.1,1,6,11,9,2,2,1.0,35,0,3,3,1.0,0,7,3,143,47.7,28,0,0,0.0,0,0,3,33,11.0,0,19,3,10,45,41,4,6,43,1,0,0,1,0,4,1,3,0,15,20,6,12,2,11,0.18,1,1,1.0,6,2,50,11,27,382,138,4.1,1,244,7.9,12.2,2,0,33,50,14,0,1,1,1,1
CLE,10,25,52,0.481,314,6.0,12.8,0,1,59.3,1,6,17,0,0,28,17,43,2.5,1,1,6,10,3,3,1.0,52,0,1,1,1.0,0,21,7,290,41.4,16,2,47,23.5,0,24,2,54,27.0,0,40,16,23,73,54,19,4,19,1,0,0,0,0,5,2,4,0,15,20,1,17,3,15,0.2,0,1,0.0,7,2,66,24,16,357,43,2.5,1,314,6.0,12.8,0,47,54,66,18,-1,1,0,1,1
DAL,3,40,53,0.755,389,7.3,9.9,2,5,68.8,1,7,24,0,0,29,14,41,2.9,0,2,23,4,1,1,1.0,39,0,1,1,1.0,0,28,3,111,37.0,15,2,48,24.0,0,26,0,0,0.0,0,0,25,34,52,39,13,2,8,0,0,1,1,0,1,1,1,0,4,26,2,24,3,9,0.33,1,1,1.0,2,0,10,22,18,430,41,2.9,0,389,7.3,9.9,2,48,0,10,27,-4,0,1,5,0
DEN,5,30,39,0.769,338,8.7,11.3,3,0,127.9,0,0,14,0,0,6,38,165,4.3,1,11,1,13,3,3,1.0,53,0,4,4,1.0,0,30,0,0,0.0,25,1,16,16.0,0,16,5,42,8.4,0,16,2,6,47,32,15,3,21,0,0,1,0,0,2,2,5,0,4,26,11,14,10,16,0.63,1,2,0.5,4,1,30,3,37,503,165,4.3,1,338,8.7,11.3,3,16,42,30,18,-1,0,0,0,1
DET,14,30,51,0.588,286,5.6,10.6,0,0,74.5,5,33,17,0,0,25,20,55,2.8,1,2,15,7,2,2,1.0,40,0,1,1,1.0,0,25,5,198,39.6,28,0,0,0.0,0,0,3,35,11.7,0,27,12,20,56,41,15,2,11,0,0,0,0,0,3,5,7,0,10,23,2,17,6,16,0.38,1,3,0.33,5,4,72,26,13,341,55,2.8,1,286,5.6,10.6,0,0,35,72,18,-1,0,0,0,1
