,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,30,14,21,0.667,97,4.6,7.4,0,1,57.0,1,7,4,0,0,18,29,99,3.4,3,6,13,8,1,1,1.0,51,0,5,5,1.0,0,16,9,398,44.2,6,2,53,26.5,0,30,6,54,9.0,0,16,6,10,53,45,8,2,18,3,2,0,1,0,9,4,5,0,25,12,6,4,2,12,0.17,0,0,0.0,6,2,50,4,38,196,99,3.4,3,97,4.6,7.4,0,53,54,50,3,3,3,1,1,0
ATL,9,23,28,0.821,265,9.5,11.7,3,0,141.8,1,5,16,0,0,13,38,129,3.4,1,6,7,10,2,2,1.0,38,0,4,4,1.0,0,26,2,80,40.0,31,0,0,0.0,0,0,2,10,5.0,0,6,1,0,43,27,16,1,2,2,0,1,1,0,5,1,1,0,9,22,6,16,9,13,0.69,0,0,0.0,3,0,30,7,34,394,129,3.4,1,265,9.5,11.7,3,0,10,30,3,3,2,1,0,0
BAL,13,20,40,0.5,222,5.6,12.7,2,1,73.1,3,32,8,0,0,30,19,56,2.9,0,2,19,5,1,1,1.0,45,0,2,2,1.0,0,7,7,353,50.4,15,6,144,24.0,0,50,5,52,10.4,0,40,23,34,77,58,19,2,17,0,0,1,0,0,5,4,8,0,25,12,2,8,1,12,0.08,0,2,0.0,6,2,61,19,17,278,56,2.9,0,222,5.6,12.7,2,144,52,61,24,-2,0,0,1,1
BUF,15,24,43,0.558,215,5.0,10.3,1,2,57.8,3,32,14,1,1,16,21,118,5.6,1,7,19,5,1,1,1.0,41,0,2,2,1.0,0,9,4,194,48.5,3,5,139,27.8,0,39,0,0,0.0,0,0,32,50,57,42,15,2,9,0,0,0,0,0,1,0,0,0,11,21,7,14,5,13,0.38,0,1,0.0,4,0,20,19,17,333,118,5.6,1,215,5.0,10.3,1,139,0,20,27,-3,0,0,2,1
CAR,14,19,33,0.576,217,6.6,12.2,2,0,97.7,2,14,12,0,0,10,39,155,4.0,2,13,15,7,1,1,1.0,33,0,4,4,1.0,0,28,4,158,39.5,7,2,52,26.0,0,26,2,32,16.0,0,16,5,7,48,37,11,6,27,0,0,3,2,0,1,1,3,0,2,29,13,12,7,14,0.5,1,1,1.0,6,4,48,11,31,372,155,4.0,2,217,6.6,12.2,2,52,32,48,10,1,0,2,0,1
CHI,28,12,21,0.571,107,5.1,11.3,1,1,67.0,4,28,6,1,0,25,23,83,3.6,0,3,15,7,2,2,1.0,34,0,1,1,1.0,0,27,6,239,39.8,1,2,63,31.5,0,40,3,42,14.0,0,24,15,21,64,44,20,3,13,0,0,1,2,0,4,1,3,0,25,12,3,6,0,9,0.0,0,1,0.0,10,3,91,24,13,190,83,3.6,0,107,5.1,11.3,1,63,42,91,10,1,0,2,1,0
CIN,32,13,27,0.481,92,3.4,9.8,1,0,68.8,6,35,6,2,2,9,41,157,3.8,2,11,7,10,2,2,1.0,32,0,4,4,1.0,0,31,5,194,38.8,29,4,69,17.3,0,33,4,42,10.5,0,17,8,13,31,31,0,1,3,1,0,2,4,1,4,4,6,0,20,18,11,6,7,18,0.39,0,1,0.0,11,1,94,7,34,249,157,3.8,2,92,3.4,9.8,1,69,42,94,3,3,1,4,0,2
CLE,11,21,35,0.6,233,6.7,11.6,1,2,65.5,2,11,8,1,0,29,15,58,3.9,2,5,24,3,0,0,0.0,0,0,3,3,1.0,0,22,6,252,42.0,5,7,191,27.3,0,32,2,15,7.5,0,10,28,38,70,48,22,2,21,1,0,2,0,0,3,2,2,0,23,13,5,8,4,12,0.33,0,2,0.0,5,0,30,17,21,291,58,3.9,2,233,6.7,11.6,1,191,15,30,18,-1,1,0,2,0
DAL,3,30,42,0.714,328,7.8,11.4,2,0,110.0,1,13,17,0,0,21,21,87,4.1,1,6,12,9,2,2,1.0,50,0,3,3,1.0,0,11,6,288,48.0,10,1,25,25.0,0,25,2,38,19.0,0,39,18,24,49,33,16,4,20,1,0,1,1,0,5,0,0,0,7,23,6,17,4,11,0.36,0,0,0.0,8,0,61,13,27,415,87,4.1,1,328,7.8,11.4,2,25,38,61,10,1,1,1,0,1
DEN,20,17,28,0.607,187,6.7,12.0,1,0,92.4,2,17,8,0,0,8,45,163,3.6,2,12,7,10,2,3,0.667,36,0,4,4,1.0,0,17,8,344,43.0,23,1,20,20.0,0,20,5,33,6.6,0,27,12,17,44,39,5,3,32,1,1,2,1,0,3,1,1,0,11,21,12,8,5,16,0.31,0,0,0.0,7,1,51,7,34,350,163,3.6,2,187,6.7,12.0,1,20,33,51,7,2,1,1,0,0
