,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,6,23,46,0.5,286,6.2,13.3,1,1,67.8,2,20,13,0,0,27,18,54,3.0,1,3,22,5,1,1,1.0,20,0,2,2,1.0,0,18,8,344,43.0,20,3,61,20.3,0,31,4,19,4.8,0,11,22,31,59,43,16,1,10,1,0,1,0,0,3,2,2,0,25,16,3,13,4,15,0.27,1,2,0.5,8,0,57,21,17,340,54,3.0,1,286,6.2,13.3,1,61,19,57,19,-1,1,0,1,1
ATL,3,24,34,0.706,330,9.7,14.3,0,0,101.3,3,12,16,1,0,14,26,123,4.7,1,3,3,13,4,6,0.667,46,0,1,1,1.0,0,24,2,80,40.0,15,2,45,22.5,0,24,2,6,3.0,0,6,2,13,45,33,12,1,9,0,0,0,0,0,3,2,6,0,10,21,3,16,7,14,0.5,0,0,0.0,2,2,15,20,19,453,123,4.7,1,330,9.7,14.3,0,45,6,15,11,0,0,0,0,0
BAL,26,15,24,0.625,145,6.0,10.2,1,0,93.2,1,8,9,0,0,12,37,137,3.7,2,8,22,5,1,1,1.0,43,0,2,2,1.0,0,16,7,313,44.7,21,4,80,20.0,0,23,2,7,3.5,0,7,7,15,64,33,31,1,2,2,0,0,0,0,5,0,0,0,19,18,8,9,5,14,0.36,1,1,1.0,9,1,82,10,25,282,137,3.7,2,145,6.0,10.2,1,80,7,82,2,2,2,0,0,0
BUF,13,25,38,0.658,230,6.1,9.6,0,0,82.1,4,9,13,1,1,22,15,74,4.9,0,4,6,9,3,4,0.75,39,0,0,0,0.0,0,8,5,247,49.4,26,4,52,13.0,0,22,4,37,9.3,0,20,14,21,59,39,20,2,12,0,0,0,0,0,3,6,13,0,23,17,4,13,2,11,0.18,1,1,1.0,3,0,15,28,9,304,74,4.9,0,230,6.1,9.6,0,52,37,15,19,-1,0,0,0,1
CAR,19,13,23,0.565,201,8.7,15.5,1,0,100.1,0,0,6,0,0,13,27,129,4.8,2,9,26,3,0,1,0.0,0,1,3,3,1.0,0,28,5,161,32.2,12,2,49,24.5,0,27,2,8,4.0,0,8,2,13,85,36,49,4,29,0,0,0,0,0,6,2,4,0,19,18,9,6,5,11,0.45,0,0,0.0,7,3,60,14,21,330,129,4.8,2,201,8.7,15.5,1,49,8,60,11,0,0,0,0,0
CHI,18,19,26,0.731,205,7.9,12.1,3,0,134.3,3,24,10,1,1,6,36,160,4.4,1,9,1,15,3,3,1.0,40,0,6,6,1.0,0,26,3,115,38.3,8,1,26,26.0,0,26,5,69,13.8,0,44,10,20,46,30,16,2,20,1,1,5,4,0,9,0,0,0,10,21,9,10,6,14,0.43,0,1,0.0,5,2,37,1,51,365,160,4.4,1,205,7.9,12.1,3,26,69,37,1,4,1,4,0,1
CIN,9,26,42,0.619,275,6.5,11.5,1,1,79.0,5,24,15,0,0,20,25,91,3.6,1,5,4,11,3,4,0.75,49,0,2,2,1.0,0,3,4,206,51.5,5,4,114,28.5,0,43,3,-1,-0.3,0,0,22,31,62,34,28,0,0,2,0,0,0,0,7,1,4,0,8,22,5,15,5,14,0.36,1,1,1.0,8,2,83,12,23,366,91,3.6,1,275,6.5,11.5,1,114,-1,83,7,1,2,0,1,0
CLE,25,20,37,0.541,174,4.7,8.8,0,2,44.2,1,2,10,0,0,17,27,116,4.3,0,4,1,15,5,5,1.0,41,0,0,0,0.0,0,21,4,170,42.5,11,3,74,24.7,0,28,5,54,10.8,0,13,19,25,64,34,30,1,8,0,0,0,0,0,4,1,2,0,23,17,4,10,5,16,0.31,0,1,0.0,4,3,31,22,15,290,116,4.3,0,174,4.7,8.8,0,74,54,31,23,-2,0,0,2,0
DAL,4,25,35,0.714,312,8.9,12.8,1,0,108.3,1,9,14,0,0,25,18,65,3.6,0,3,10,7,2,3,0.667,32,0,1,1,1.0,0,15,4,182,45.5,13,3,73,24.3,0,39,1,37,37.0,0,37,9,19,55,45,10,3,12,0,0,1,0,0,4,4,6,0,19,18,3,14,3,10,0.3,0,0,0.0,7,1,50,24,13,377,65,3.6,0,312,8.9,12.8,1,73,37,50,11,0,0,0,0,0
DEN,5,27,35,0.771,291,8.3,10.8,3,2,105.8,0,0,17,0,0,23,26,68,2.6,0,2,10,7,1,1,1.0,43,0,4,4,1.0,0,13,3,140,46.7,1,3,119,39.7,1,105,2,2,1.0,0,2,16,23,71,37,34,5,24,1,0,0,0,0,6,1,2,0,14,20,2,17,9,14,0.64,0,0,0.0,5,1,29,4,31,359,68,2.6,0,291,8.3,10.8,3,119,2,29,19,-1,1,0,2,0
