,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,14,25,36,0.694,230,6.4,10.5,1,1,84.3,7,32,15,1,1,12,26,126,4.8,1,5,23,2,0,1,0.0,0,0,2,2,1.0,0,23,6,234,39.0,23,1,13,13.0,0,13,4,7,1.8,0,6,13,21,45,27,18,3,15,2,0,0,0,0,3,1,3,0,11,21,5,15,5,14,0.36,0,2,0.0,9,1,82,19,14,356,126,4.8,1,230,6.4,10.5,1,13,7,82,12,0,2,0,1,1
BAL,23,21,43,0.488,121,2.8,7.0,1,2,43.7,4,26,6,1,0,24,12,55,4.6,0,4,13,7,2,2,1.0,54,0,1,1,1.0,0,4,5,253,50.6,4,7,201,28.7,0,47,1,1,1.0,0,1,26,43,66,46,20,2,17,0,0,1,0,0,4,1,2,0,23,12,4,6,4,15,0.27,0,1,0.0,5,2,56,21,13,176,55,4.6,0,121,2.8,7.0,1,201,1,56,22,-2,0,0,2,0
BUF,16,27,35,0.771,216,6.2,8.3,3,1,108.8,1,9,14,1,1,7,24,166,6.9,0,6,8,10,2,2,1.0,42,0,4,4,1.0,0,26,1,22,22.0,1,4,184,46.0,1,89,0,0,0.0,0,0,24,35,61,42,19,2,12,0,0,1,0,0,4,5,8,0,7,22,6,14,7,12,0.58,0,1,0.0,8,2,65,4,34,382,166,6.9,0,216,6.2,8.3,3,184,0,65,22,-2,0,0,1,1
CAR,16,21,37,0.568,216,5.8,11.1,1,1,71.5,2,17,9,0,0,13,21,112,5.3,1,7,23,2,0,0,0.0,0,0,2,2,1.0,0,16,6,248,41.3,12,2,48,24.0,0,27,4,4,1.0,0,4,11,19,67,39,28,0,0,0,0,1,1,0,1,3,5,0,19,18,7,9,2,10,0.2,0,2,0.0,9,2,71,19,14,328,112,5.3,1,216,5.8,11.1,1,48,4,71,16,-1,0,1,1,1
CHI,22,17,32,0.531,125,3.9,8.8,1,0,73.0,5,25,9,0,0,5,32,171,5.3,0,7,13,7,2,3,0.667,39,1,1,1,1.0,0,18,8,324,40.5,8,1,27,27.0,0,27,2,7,3.5,0,5,2,7,55,41,14,3,20,1,0,4,3,0,8,1,1,0,16,19,7,9,6,17,0.35,0,0,0.0,9,3,49,21,13,296,171,5.3,0,125,3.9,8.8,1,27,7,49,1,4,1,3,0,0
CIN,25,14,28,0.5,105,3.8,7.5,1,1,56.4,0,0,5,0,0,20,21,80,3.8,1,6,17,5,1,1,1.0,48,0,2,2,1.0,0,2,6,311,51.8,9,5,134,26.8,0,45,1,5,5.0,0,5,16,24,71,41,30,3,14,1,0,1,1,0,3,2,8,0,25,11,6,5,5,13,0.38,1,1,1.0,2,0,20,17,17,185,80,3.8,1,105,3.8,7.5,1,134,5,20,6,1,1,1,1,0
CLE,7,25,41,0.61,264,6.4,10.6,2,0,96.0,0,0,14,0,0,24,17,55,3.2,0,3,25,1,0,0,0.0,0,0,1,1,1.0,0,15,5,207,41.4,6,2,55,27.5,0,32,2,12,6.0,0,10,9,17,62,46,16,3,13,0,0,1,1,0,2,3,5,0,16,19,3,14,6,13,0.46,0,1,0.0,9,2,75,21,13,319,55,3.2,0,264,6.4,10.6,2,55,12,75,6,1,0,1,0,0
DAL,15,24,34,0.706,227,6.7,9.5,1,0,98.5,0,0,11,0,0,18,31,85,2.7,0,4,3,13,4,4,1.0,49,0,1,1,1.0,0,6,4,197,49.3,24,0,0,0.0,0,0,3,17,5.7,0,10,7,14,51,27,24,2,17,1,0,0,1,0,4,1,3,0,19,18,4,11,6,14,0.43,0,0,0.0,6,3,43,16,19,312,85,2.7,0,227,6.7,9.5,1,0,17,43,6,1,1,1,0,1
DET,11,28,46,0.609,243,5.3,9.4,1,1,73.0,3,20,16,0,0,17,18,97,5.4,0,4,25,1,0,0,0.0,0,0,1,1,1.0,0,19,8,321,40.1,17,2,44,22.0,0,25,6,7,1.2,0,5,3,13,58,46,12,5,25,0,0,0,0,0,5,3,4,0,11,21,4,16,4,13,0.31,0,1,0.0,5,1,47,25,7,340,97,5.4,0,243,5.3,9.4,1,44,7,47,26,-4,0,0,1,3
GB,3,30,37,0.811,332,9.0,11.4,3,0,131.1,3,10,18,0,0,21,26,70,2.7,0,2,4,12,3,4,0.75,48,0,3,3,1.0,0,24,3,116,38.7,16,1,23,23.0,0,23,1,15,15.0,0,15,12,20,49,39,10,3,9,1,0,0,0,0,2,1,5,0,7,22,2,18,9,15,0.6,0,0,0.0,3,2,30,5,30,402,70,2.7,0,332,9.0,11.4,3,23,15,30,6,1,1,0,0,0
